Distance_(microns),Value
0.00000,3.0000
0.07345,5.0551
0.14689,4.8650
0.22034,6.3471
0.29379,8.4848
0.36723,4.8209
0.44068,5.1818
0.51413,9.0992
0.58758,20.2700
0.66102,35.5041
0.73447,47.1240
0.80792,46.0000
0.88136,48.6281
0.95481,42.0441
1.02826,25.0441
1.10170,15.1157
1.17515,15.8292
1.24860,14.4022
1.32204,12.4132
1.39549,10.9862
1.46894,9.2342
1.54239,9.2893
1.61583,4.3333
1.68928,3.9752
1.76273,4.8347
1.83617,1.4848
1.90962,3.7713
1.98307,6.6033
2.05651,2.0964
2.12996,0.4821
2.20341,1.9421
2.27685,1.9972
2.35030,3.1460
2.42375,2.0000
