Distance_(microns),Value
0.00000,2.7500
0.07345,3.1224
0.14689,4.2878
0.22034,5.0082
0.29379,5.4878
0.36723,10.2143
0.44068,12.8490
0.51413,12.5000
0.58758,13.8316
0.66102,15.4102
0.73447,14.2551
0.80792,8.7286
0.88136,7.3092
0.95481,6.7714
1.02826,7.3000
1.10170,7.0816
1.17515,3.6816
1.24860,4.6265
1.32204,7.8306
1.39549,10.3367
1.46894,9.6327
1.54239,5.8000
1.61583,4.8949
1.68928,2.5776
1.76273,3.4949
1.83617,4.9796
1.90962,5.9143
1.98307,2.5592
2.05651,1.6000
2.12996,2.1551
2.20341,0.0459
2.27685,0.3653
2.35030,2.8490
2.42375,1.2592
2.49720,2.6327
2.57064,1.5000
