Distance_(microns),Value
0.00000,8.250
0.07345,8.030
0.14689,10.325
0.22034,7.737
0.29379,10.767
0.36723,16.321
0.44068,19.312
0.51413,28.413
0.58758,44.162
0.66102,57.703
0.73447,68.842
0.80792,94.032
0.88136,118.305
0.95481,137.610
1.02826,162.876
1.10170,171.116
1.17515,183.204
1.24860,172.498
1.32204,184.682
1.39549,166.809
1.46894,161.015
1.54239,156.697
1.61583,132.484
1.68928,145.651
1.76273,116.992
1.83617,132.793
1.90962,141.622
1.98307,121.742
2.05651,123.167
2.12996,114.670
2.20341,93.211
2.27685,95.872
2.35030,84.561
2.42375,86.561
2.49720,74.518
2.57064,74.158
2.64409,52.231
2.71754,44.400
2.79098,41.051
2.86443,30.235
2.93788,26.718
3.01132,28.725
3.08477,23.410
3.15822,14.991
3.23166,12.064
3.30511,14.191
3.37856,18.341
3.45200,14.000
