Distance_(microns),Value
0.00000,17.000
0.07345,14.000
0.14689,15.891
0.22034,16.164
0.29379,12.655
0.36723,14.545
0.44068,13.673
0.51413,11.945
0.58758,14.127
0.66102,23.582
0.73447,22.545
0.80792,31.000
0.88136,58.418
0.95481,72.473
1.02826,87.764
1.10170,104.818
1.17515,135.436
1.24860,123.400
1.32204,126.145
1.39549,138.564
1.46894,156.455
1.54239,161.782
1.61583,169.800
1.68928,159.855
1.76273,210.545
1.83617,232.545
1.90962,228.618
1.98307,232.782
2.05651,253.055
2.12996,242.073
2.20341,244.273
2.27685,234.782
2.35030,209.291
2.42375,227.400
2.49720,200.800
2.57064,203.273
2.64409,189.382
2.71754,172.491
2.79098,161.000
2.86443,129.236
2.93788,127.727
3.01132,132.673
3.08477,108.782
3.15822,77.964
3.23166,70.800
3.30511,57.364
3.37856,47.036
3.45200,42.182
3.52545,36.000
3.59890,25.345
3.67235,21.727
3.74579,17.873
3.81924,16.491
3.89269,12.873
3.96613,21.727
4.03958,13.000
