Distance_(microns),Value
0.00000,9.0000
0.07345,0.1026
0.14689,0.0000
0.22034,5.6154
0.29379,0.0000
0.36723,4.3590
0.44068,1.6154
0.51413,2.3590
0.58758,0.6154
0.66102,1.2308
0.73447,4.4615
0.80792,6.0000
0.88136,13.8462
0.95481,22.0000
1.02826,14.3077
1.10170,18.1538
1.17515,14.3590
1.24860,10.3077
1.32204,6.1538
1.39549,12.5128
1.46894,8.5641
1.54239,4.5385
1.61583,1.7436
1.68928,10.4103
1.76273,4.0769
1.83617,5.8462
1.90962,2.6667
1.98307,11.4615
2.05651,4.1538
2.12996,12.6667
2.20341,1.7692
2.27685,3.9744
2.35030,2.4615
2.42375,1.3077
2.49720,0.8974
2.57064,0.3077
2.64409,0.0000
2.71754,0.0000
2.79098,0.1026
2.86443,2.0000
