Distance_(microns),Value
0.00000,5.0000
0.07345,1.2821
0.14689,1.1026
0.22034,4.0769
0.29379,2.8974
0.36723,12.4615
0.44068,5.0769
0.51413,8.6410
0.58758,3.6154
0.66102,27.7692
0.73447,25.3590
0.80792,63.3333
0.88136,49.7692
0.95481,33.6667
1.02826,29.2308
1.10170,14.7692
1.17515,13.3077
1.24860,3.9487
1.32204,1.9231
1.39549,12.3333
1.46894,7.4872
1.54239,7.9231
1.61583,3.6923
1.68928,5.1795
1.76273,4.6923
1.83617,9.5641
1.90962,9.6667
1.98307,3.2308
2.05651,2.2564
2.12996,9.2308
2.20341,14.5385
2.27685,4.5897
2.35030,12.2821
2.42375,6.0769
2.49720,16.4615
2.57064,1.2308
2.64409,5.5385
2.71754,2.8974
2.79098,2.9231
2.86443,3.0000
