Distance_(microns),Value
0.00000,9.0000
0.07345,3.3899
0.14689,6.9324
0.22034,8.4154
0.29379,12.6479
0.36723,10.5446
0.44068,16.2006
0.51413,19.6717
0.58758,38.2634
0.66102,47.4759
0.73447,54.7231
0.80792,55.8323
0.88136,36.0822
0.95481,27.1525
1.02826,21.8751
1.10170,19.6549
1.17515,19.1547
1.24860,18.7307
1.32204,12.9730
1.39549,12.0357
1.46894,9.5116
1.54239,8.7934
1.61583,4.9567
1.68928,9.4705
1.76273,8.6279
1.83617,15.4175
1.90962,10.3532
1.98307,9.0000
2.05651,8.3023
2.12996,7.5717
2.20341,7.7361
2.27685,7.0763
2.35030,6.9086
2.42375,6.4548
2.49720,7.1125
2.57064,6.0503
2.64409,3.4337
2.71754,1.3975
2.79098,3.6479
2.86443,2.9037
2.93788,1.1628
3.01132,1.5133
3.08477,3.6176
3.15822,5.0000
