X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
15.3635,5.4649,15.3635,5.3247,15.3635,3.4950,15.3635,2.2912,15.3635,4.4476
15.4324,3.5733,15.4324,3.9282,15.4324,2.5105,15.4324,2.5494,15.4324,3.5283
15.5013,4.1796,15.5013,3.9604,15.5013,1.5467,15.5013,2.8352,15.5013,4.2874
15.5702,3.5910,15.5702,3.4414,15.5702,2.0561,15.5702,3.1866,15.5702,3.7710
15.6391,2.5615,15.6391,3.3522,15.6391,3.6086,15.6391,3.2148,15.6391,4.2618
15.7079,2.7788,15.7079,3.7219,15.7079,1.9153,15.7079,3.1178,15.7079,3.2953
15.7768,3.7143,15.7768,4.2178,15.7768,2.6054,15.7768,2.5200,15.7768,2.5270
15.8457,4.6734,15.8457,4.3334,15.8457,4.1262,15.8457,2.4777,15.8457,2.9210
15.9146,5.3021,15.9146,3.2416,15.9146,6.1366,15.9146,2.1671,15.9146,2.1501
15.9835,5.0937,15.9835,3.2126,15.9835,6.8419,15.9835,1.6821,15.9835,2.7624
16.0524,5.4201,16.0524,4.0788,16.0524,8.3189,16.0524,1.1119,16.0524,3.1309
16.1213,4.0632,16.1213,5.0694,16.1213,9.2883,16.1213,0.8296,16.1213,2.9571
16.1902,4.8852,16.1902,3.8952,16.1902,8.1001,16.1902,0.8455,16.1902,2.5656
16.2591,3.9229,16.2591,3.2906,16.2591,7.4577,16.2591,1.3929,16.2591,1.6512
16.3280,3.9960,16.3280,3.8437,16.3280,6.6077,16.3280,1.6606,16.3280,1.8602
16.3969,3.2860,16.3969,4.7017,16.3969,6.6519,16.3969,1.3900,16.3969,1.2851
16.4658,3.3240,16.4658,3.8320,16.4658,4.9568,16.4658,0.8667,16.4658,2.1978
16.5347,4.2606,16.5347,3.1975,16.5347,3.5343,16.5347,1.0429,16.5347,2.1618
16.6036,4.3928,16.6036,3.6440,16.6036,3.4483,16.6036,1.7688,16.6036,3.1803
16.6725,4.7989,16.6725,2.6513,16.6725,2.4622,16.6725,2.7441,16.6725,4.0405
16.7414,4.2093,16.7414,1.5513,16.7414,3.0692,16.7414,2.6251,16.7414,4.5850
16.8103,3.4981,16.8103,1.2459,16.8103,4.0158,16.8103,1.6804,16.8103,4.6338
16.8792,2.8481,16.8792,1.1703,16.8792,3.1271,16.8792,1.7195,16.8792,4.3247
16.9480,2.1608,16.9480,1.2548,16.9480,3.2043,16.9480,1.6928,16.9480,4.0377
17.0169,1.5650,17.0169,1.7540,17.0169,3.0251,17.0169,1.3164,17.0169,4.4256
17.0858,1.7357,17.0858,1.7684,17.0858,2.9396,17.0858,1.6805,17.0858,4.5612
17.1547,1.3392,17.1547,2.5064,17.1547,3.2414,17.1547,1.6068,17.1547,3.1169
17.2236,0.9697,17.2236,2.6743,17.2236,4.6248,17.2236,1.2202,17.2236,2.8440
17.2925,1.0295,17.2925,3.2835,17.2925,6.3564,17.2925,1.3774,17.2925,2.8649
17.3614,0.7089,17.3614,3.2352,17.3614,7.4108,17.3614,1.7058,17.3614,2.5487
17.4303,0.7785,17.4303,2.9031,17.4303,6.1098,17.4303,1.7334,17.4303,2.8483
17.4992,0.7494,17.4992,2.9523,17.4992,6.7764,17.4992,1.5211,17.4992,3.2030
17.5681,0.8461,17.5681,2.5378,17.5681,6.1397,17.5681,1.6563,17.5681,2.4397
17.6370,1.5355,17.6370,2.0335,17.6370,4.8853,17.6370,1.7592,17.6370,3.3419
17.7059,2.0418,17.7059,2.3895,17.7059,4.1812,17.7059,1.9136,17.7059,4.4887
17.7748,2.2315,17.7748,2.3417,17.7748,5.0303,17.7748,1.7659,17.7748,5.1327
17.8437,2.4667,17.8437,2.6219,17.8437,5.2264,17.8437,1.9715,17.8437,4.7321
17.9126,2.8204,17.9126,2.6845,17.9126,4.6841,17.9126,2.7780,17.9126,5.2663
17.9815,3.4112,17.9815,2.5915,17.9815,4.5545,17.9815,3.2918,17.9815,4.8664
18.0504,3.4538,18.0504,2.0762,18.0504,3.8630,18.0504,3.6937,18.0504,3.7116
18.1193,5.0055,18.1193,2.5478,18.1193,2.9147,18.1193,5.4272,18.1193,4.0031
18.1881,5.3337,18.1881,2.4012,18.1881,2.2263,18.1881,6.2152,18.1881,3.6514
