X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
0.0000,15.2917,0.0000,53.9454,0.0000,10.4970,0.0000,11.8400,0.0000,25.5331
0.0689,18.1551,0.0689,52.8084,0.0689,9.1637,0.0689,15.1040,0.0689,26.8031
0.1378,14.6154,0.1378,38.6633,0.1378,8.6192,0.1378,15.2675,0.1378,27.6874
0.2067,14.4396,0.2067,25.8811,0.2067,11.2555,0.2067,16.5437,0.2067,36.5579
0.2756,13.0172,0.2756,19.7893,0.2756,15.4621,0.2756,19.2510,0.2756,47.6597
0.3445,12.9405,0.3445,13.4009,0.3445,18.8729,0.3445,20.9553,0.3445,43.0068
0.4134,15.6017,0.4134,11.4770,0.4134,14.6146,0.4134,23.5460,0.4134,36.1571
0.4823,13.9100,0.4823,11.0377,0.4823,10.9192,0.4823,15.7028,0.4823,27.9694
0.5512,13.1212,0.5512,7.1428,0.5512,12.9914,0.5512,10.3706,0.5512,18.9270
0.6201,15.2910,0.6201,6.1262,0.6201,15.4211,0.6201,5.8117,0.6201,15.7308
0.6889,19.0211,0.6889,6.6214,0.6889,15.4070,0.6889,2.2482,0.6889,15.5120
0.7578,19.2832,0.7578,5.3561,0.7578,12.9964,0.7578,1.5084,0.7578,13.6480
0.8267,18.7392,0.8267,3.1942,0.8267,11.8155,0.8267,2.4306,0.8267,13.2679
0.8956,17.6077,0.8956,1.9589,0.8956,10.4988,0.8956,2.3111,0.8956,11.4035
0.9645,19.9746,0.9645,2.4955,0.9645,7.1994,0.9645,3.4425,0.9645,8.4408
1.0334,19.6118,1.0334,2.6495,1.0334,7.2644,1.0334,6.0686,1.0334,8.9992
1.1023,19.6281,1.1023,3.1374,1.1023,6.5909,1.1023,6.7871,1.1023,8.5957
1.1712,20.6111,1.1712,3.0429,1.1712,7.4203,1.1712,6.6048,1.1712,8.5603
1.2401,18.0187,1.2401,3.1511,1.2401,10.2165,1.2401,5.2171,1.2401,11.5237
1.3090,18.5257,1.3090,4.6559,1.3090,10.8080,1.3090,3.3495,1.3090,17.1084
1.3779,18.3845,1.3779,6.4055,1.3779,12.3391,1.3779,2.5243,1.3779,20.1410
1.4468,19.4892,1.4468,10.5229,1.4468,10.0654,1.4468,4.1212,1.4468,21.4985
1.5157,17.5145,1.5157,12.7388,1.5157,8.1911,1.5157,6.4323,1.5157,19.2695
1.5846,13.9165,1.5846,14.6183,1.5846,6.0018,1.5846,6.1275,1.5846,13.6838
1.6535,14.0353,1.6535,15.7608,1.6535,4.5381,1.6535,8.0991,1.6535,8.0168
1.7224,12.6891,1.7224,15.2858,1.7224,2.0989,1.7224,7.3333,1.7224,6.3280
1.7913,13.7919,1.7913,16.0144,1.7913,2.2248,1.7913,6.5601,1.7913,9.0408
1.8602,17.3438,1.8602,10.7758,1.8602,1.1750,1.8602,9.0243,1.8602,12.2433
1.9290,13.1835,1.9290,7.8234,1.9290,0.8748,1.9290,10.9189,1.9290,16.9085
1.9979,7.8604,1.9979,9.2595,1.9979,0.8723,1.9979,7.6940,1.9979,17.7524
2.0668,9.6304,2.0668,10.3680,2.0668,0.6592,2.0668,5.3208,2.0668,16.5566
2.1357,10.1684,2.1357,8.4627,2.1357,1.0482,2.1357,3.4260,2.1357,16.4080
2.2046,12.0078,2.2046,7.3105,2.2046,0.5199,2.2046,1.5780,2.2046,15.1753
2.2735,13.5342,2.2735,9.7367,2.2735,0.7743,2.2735,1.7391,2.2735,20.5025
2.3424,17.2119,2.3424,13.6334,2.3424,1.3490,2.3424,2.7982,2.3424,29.4041
2.4113,30.4182,2.4113,18.9010,2.4113,3.3599,2.4113,5.9111,2.4113,28.8110
2.4802,40.9959,2.4802,17.8242,2.4802,3.7262,2.4802,13.8060,2.4802,20.5440
2.5491,44.9766,2.5491,14.9096,2.5491,2.3209,2.5491,19.7731,2.5491,11.7042
2.6180,47.3852,2.6180,11.0994,2.6180,2.9902,2.6180,25.7622,2.6180,11.5699
