X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
0.0000,4.17043,0.0000,0.71592,0.0000,5.02623,0.0000,6.85908,0.0000,2.24474
0.0689,3.74631,0.0689,0.80154,0.0689,5.00213,0.0689,7.11114,0.0689,1.75968
0.1378,4.18644,0.1378,1.21331,0.1378,4.62419,0.1378,7.61785,0.1378,1.73265
0.2067,4.34747,0.2067,2.64745,0.2067,3.12855,0.2067,5.64276,0.2067,1.67202
0.2756,3.57367,0.2756,2.49336,0.2756,1.49080,0.2756,4.86716,0.2756,1.67089
0.3445,2.69567,0.3445,3.45004,0.3445,1.10676,0.3445,3.86062,0.3445,2.21549
0.4134,2.86162,0.4134,3.68342,0.4134,2.27572,0.4134,2.65476,0.4134,1.82735
0.4823,2.19972,0.4823,2.83016,0.4823,0.89768,0.4823,2.40257,0.4823,1.02143
0.5512,2.00021,0.5512,2.67026,0.5512,1.19325,0.5512,2.80762,0.5512,0.68800
0.6201,1.35919,0.6201,2.33166,0.6201,1.00785,0.6201,4.03819,0.6201,0.87523
0.6889,1.63662,0.6889,2.47609,0.6889,1.39450,0.6889,3.40938,0.6889,1.00638
0.7578,1.67710,0.7578,1.61513,0.7578,1.04746,0.7578,2.37551,0.7578,1.11973
0.8267,1.71998,0.8267,2.64029,0.8267,1.87514,0.8267,1.61795,0.8267,1.56820
0.8956,2.49316,0.8956,1.87850,0.8956,1.74421,0.8956,1.80467,0.8956,0.64373
0.9645,2.34449,0.9645,1.67732,0.9645,1.44317,0.9645,2.23261,0.9645,0.44038
1.0334,1.62401,1.0334,2.05484,1.0334,2.00071,1.0334,2.02212,1.0334,1.01700
1.1023,1.84774,1.1023,1.50330,1.1023,2.15552,1.1023,2.28499,1.1023,1.13208
1.1712,1.35270,1.1712,2.38757,1.1712,1.56566,1.1712,2.17113,1.1712,1.43876
1.2401,1.40146,1.2401,2.80035,1.2401,1.28072,1.2401,2.29661,1.2401,1.28681
1.3090,1.00590,1.3090,2.60011,1.3090,1.26113,1.3090,1.59851,1.3090,1.25351
1.3779,0.83845,1.3779,2.34978,1.3779,1.41768,1.3779,2.43583,1.3779,1.84275
1.4468,0.76321,1.4468,2.16009,1.4468,1.14251,1.4468,2.46192,1.4468,1.20954
1.5157,1.00683,1.5157,2.23132,1.5157,0.85908,1.5157,1.25199,1.5157,1.62488
1.5846,0.79032,1.5846,2.38224,1.5846,1.22573,1.5846,1.57313,1.5846,1.48542
1.6535,0.28133,1.6535,2.08439,1.6535,1.06460,1.6535,1.43063,1.6535,2.08002
1.7224,0.52592,1.7224,2.70427,1.7224,1.01500,1.7224,0.78903,1.7224,2.80361
1.7913,0.84177,1.7913,2.04298,1.7913,0.96947,1.7913,0.74052,1.7913,2.54113
1.8602,0.98773,1.8602,1.45102,1.8602,1.34208,1.8602,0.77656,1.8602,1.88324
1.9290,1.18957,1.9290,1.33254,1.9290,0.71175,1.9290,1.18686,1.9290,1.41968
1.9979,0.78956,1.9979,1.41464,1.9979,0.98463,1.9979,1.28035,1.9979,1.18910
2.0668,1.20335,2.0668,1.42826,2.0668,1.43226,2.0668,1.43656,2.0668,1.32183
