X0,Y0,X1,Y1,X2,Y2,X3,Y3
12.0565,22.6916,12.0565,26.5396,12.0565,11.1913,12.0565,5.9130
12.1254,22.5239,12.1254,18.9373,12.1254,8.2552,12.1254,10.5619
12.1943,19.6277,12.1943,13.0437,12.1943,7.0225,12.1943,12.0229
12.2632,13.8137,12.2632,10.8012,12.2632,8.3030,12.2632,12.3865
12.3321,13.6909,12.3321,6.8975,12.3321,6.0388,12.3321,13.5234
12.4010,14.9252,12.4010,5.0147,12.4010,3.2468,12.4010,10.9135
12.4699,10.7282,12.4699,5.5383,12.4699,3.1157,12.4699,7.5379
12.5388,11.1379,12.5388,5.1891,12.5388,5.3500,12.5388,4.9510
12.6077,12.1888,12.6077,4.7757,12.6077,9.4682,12.6077,3.6161
12.6766,15.5192,12.6766,5.2640,12.6766,11.9546,12.6766,4.8194
12.7455,16.7441,12.7455,5.1789,12.7455,17.0546,12.7455,5.0949
12.8144,19.7254,12.8144,5.5800,12.8144,16.4225,12.8144,5.6801
12.8833,15.8453,12.8833,3.6349,12.8833,13.3186,12.8833,8.3078
12.9522,15.2660,12.9522,4.1435,12.9522,10.0114,12.9522,13.7936
13.0211,12.4490,13.0211,5.4542,13.0211,12.0578,13.0211,21.1947
13.0900,11.1798,13.0900,10.7391,13.0900,14.6427,13.0900,28.7113
13.1588,7.0102,13.1588,13.7759,13.1588,16.4520,13.1588,34.0448
13.2277,6.7831,13.2277,18.5626,13.2277,11.9124,13.2277,36.3015
13.2966,7.5983,13.2966,21.6650,13.2966,5.8488,13.2966,37.0611
13.3655,15.7708,13.3655,21.7046,13.3655,3.5929,13.3655,34.8224
13.4344,20.7244,13.4344,22.3961,13.4344,3.6170,13.4344,26.4241
13.5033,25.8798,13.5033,21.0273,13.5033,5.7040,13.5033,16.8004
13.5722,31.8572,13.5722,18.8023,13.5722,8.6404,13.5722,9.9979
13.6411,36.0471,13.6411,14.3196,13.6411,11.4560,13.6411,9.4630
13.7100,33.0014,13.7100,15.5924,13.7100,12.2566,13.7100,8.8377
13.7789,27.6502,13.7789,17.4124,13.7789,17.5605,13.7789,12.2050
13.8478,19.1713,13.8478,14.6231,13.8478,20.2336,13.8478,24.8774
13.9167,15.1710,13.9167,11.1289,13.9167,15.4024,13.9167,40.3130
13.9856,13.2981,13.9856,5.6869,13.9856,9.8613,13.9856,49.9641
14.0545,11.7359,14.0545,4.9636,14.0545,7.8709,14.0545,39.4180
14.1234,14.2957,14.1234,4.0478,14.1234,7.2013,14.1234,24.1276
14.1923,16.1196,14.1923,5.8302,14.1923,6.0337,14.1923,17.0131
14.2612,17.2262,14.2612,11.5066,14.2612,6.9549,14.2612,13.7056
14.3301,14.1526,14.3301,15.5831,14.3301,9.9207,14.3301,16.6855
14.3990,8.7143,14.3990,20.8019,14.3990,9.8140,14.3990,18.0212
14.4678,6.1717,14.4678,21.3217,14.4678,7.0836,14.4678,21.9095
14.5367,4.4596,14.5367,15.8626,14.5367,4.2690,14.5367,23.4631
14.6056,3.3024,14.6056,11.2246,14.6056,4.2471,14.6056,25.1034
14.6745,3.7076,14.6745,9.0608,14.6745,5.1190,14.6745,18.1420
14.7434,3.6665,14.7434,6.8125,14.7434,3.8438,14.7434,13.1064
14.8123,5.9177,14.8123,5.1972,14.8123,4.1447,14.8123,11.5932
14.8812,11.7183,14.8812,4.4011,14.8812,5.8392,14.8812,15.2284
14.9501,16.5256,14.9501,3.3568,14.9501,5.2082,14.9501,16.6763
15.0190,20.8713,15.0190,3.9285,15.0190,4.4683,15.0190,18.1617
15.0879,21.3088,15.0879,3.9922,15.0879,7.9378,15.0879,18.9709
15.1568,18.4858,15.1568,7.3261,15.1568,10.8682,15.1568,24.3722
15.2257,18.4550,15.2257,13.0641,15.2257,14.1834,15.2257,24.2477
15.2946,16.7236,15.2946,23.0044,15.2946,13.7953,15.2946,24.1257
15.3635,12.1353,15.3635,40.2902,15.3635,11.4988,15.3635,20.4436
15.4324,6.0101,15.4324,48.7433,15.4324,8.7239,15.4324,22.4289
15.5013,3.5097,15.5013,44.4224,15.5013,7.2734,15.5013,27.6684
15.5702,4.6176,15.5702,29.1256,15.5702,7.1344,15.5702,34.7674
15.6391,6.4974,15.6391,18.5050,15.6391,5.5952,15.6391,34.5149
15.7079,12.3812,15.7079,10.2385,15.7079,4.2055,15.7079,29.7228
15.7768,16.8693,15.7768,7.1251,15.7768,5.6656,15.7768,28.1603
15.8457,17.0151,15.8457,6.3312,15.8457,5.1252,15.8457,29.1839
15.9146,15.4146,15.9146,7.5028,15.9146,6.5785,15.9146,36.3795
15.9835,7.0787,15.9835,8.9686,15.9835,9.1495,15.9835,38.7829
16.0524,6.8545,16.0524,6.4324,16.0524,14.7934,16.0524,31.7048
16.1213,8.6443,16.1213,5.7807,16.1213,17.7455,16.1213,23.5444
16.1902,8.6638,16.1902,7.4180,16.1902,19.8989,16.1902,21.8685
16.2591,10.0060,16.2591,9.4347,16.2591,18.3298,16.2591,28.4766
16.3280,12.9290,16.3280,9.3626,16.3280,18.1200,16.3280,28.9520
16.3969,16.2100,16.3969,12.0218,16.3969,15.6854,16.3969,21.8711
16.4658,14.1376,16.4658,7.4873,16.4658,13.8830,16.4658,17.7001
16.5347,12.3671,16.5347,5.3539,16.5347,8.9149,16.5347,15.5543
16.6036,8.5897,16.6036,2.3545,16.6036,8.5711,16.6036,10.2283
16.6725,4.5527,16.6725,2.6096,16.6725,11.2808,16.6725,7.8014
16.7414,2.2712,16.7414,3.2627,16.7414,13.3125,16.7414,5.6644
16.8103,2.2491,16.8103,2.9544,16.8103,16.7107,16.8103,3.5625
16.8792,3.2068,16.8792,4.4633,16.8792,17.3068,16.8792,3.3738
16.9480,4.4569,16.9480,7.1964,16.9480,16.8996,16.9480,3.6068
17.0169,3.9689,17.0169,9.0747,17.0169,15.2840,17.0169,4.5495
17.0858,4.0772,17.0858,9.7513,17.0858,12.9909,17.0858,5.4922
17.1547,4.9350,17.1547,6.4565,17.1547,12.7257,17.1547,5.2318
17.2236,5.2822,17.2236,7.8225,17.2236,12.6872,17.2236,4.5663
17.2925,10.0161,17.2925,11.9338,17.2925,11.2451,17.2925,4.0037
17.3614,17.3406,17.3614,17.2082,17.3614,13.4534,17.3614,5.9263
17.4303,26.5494,17.4303,22.6224,17.4303,10.8872,17.4303,13.8607
17.4992,28.5151,17.4992,20.1313,17.4992,8.7248,17.4992,12.4960
17.5681,24.4142,17.5681,16.8867,17.5681,9.4551,17.5681,7.2653
17.6370,19.3540,17.6370,11.2328,17.6370,8.2184,17.6370,3.1821
17.7059,14.5255,17.7059,9.9838,17.7059,8.1273,17.7059,2.8407
17.7748,15.0803,17.7748,14.8401,17.7748,6.7175,17.7748,2.1761
17.8437,17.5522,17.8437,15.6740,17.8437,5.3072,17.8437,2.2068
17.9126,29.5834,17.9126,13.0180,17.9126,5.6803,17.9126,2.1031
17.9815,38.5721,17.9815,10.6428,17.9815,7.9464,17.9815,1.5235
18.0504,34.8919,18.0504,9.1380,18.0504,10.5523,18.0504,1.1501
18.1193,29.9154,18.1193,6.8346,18.1193,9.6321,18.1193,1.2722
18.1881,29.3621,18.1881,5.0756,18.1881,9.3526,18.1881,1.7720
18.2570,24.2574,18.2570,5.3901,18.2570,5.2288,18.2570,1.6379
18.3259,20.2482,18.3259,5.7461,18.3259,6.1938,18.3259,2.1337
18.3948,18.6156,18.3948,6.7358,18.3948,8.6221,18.3948,2.7436
18.4637,18.5955,18.4637,5.8279,18.4637,9.1137,18.4637,3.8604
18.5326,21.4975,18.5326,5.4069,18.5326,10.4436,18.5326,4.8856
18.6015,25.1608,18.6015,3.8266,18.6015,11.4781,18.6015,10.1972
18.6704,24.4373,18.6704,2.4020,18.6704,10.2509,18.6704,14.9847
18.7393,18.8037,18.7393,1.6960,18.7393,7.6890,18.7393,19.5222
18.8082,19.8730,18.8082,2.3358,18.8082,4.8695,18.8082,18.7384
18.8771,23.4343,18.8771,2.8343,18.8771,4.9068,18.8771,19.4552
18.9460,27.0216,18.9460,2.7567,18.9460,5.6397,18.9460,20.4544
19.0149,20.8580,19.0149,2.5576,19.0149,4.2831,19.0149,20.5433
19.0838,15.2624,19.0838,2.6209,19.0838,3.8644,19.0838,16.5616
19.1527,13.0174,19.1527,3.1638,19.1527,7.8654,19.1527,14.6132
19.2216,13.1800,19.2216,5.2786,19.2216,9.9409,19.2216,9.5740
19.2905,18.3392,19.2905,6.8881,19.2905,13.9920,19.2905,7.4197
19.3594,24.7430,19.3594,11.6157,19.3594,13.1537,19.3594,6.7536
19.4282,21.4118,19.4282,16.4466,19.4282,11.6764,19.4282,7.5907
19.4971,14.7073,19.4971,25.1125,19.4971,13.0808,19.4971,9.2615
19.5660,11.0878,19.5660,36.8737,19.5660,15.6234,19.5660,11.3014
19.6349,11.0205,19.6349,47.2226,19.6349,15.7044,19.6349,11.0765
19.7038,10.8522,19.7038,59.6490,19.7038,15.0987,19.7038,16.9860
19.7727,7.4155,19.7727,58.3081,19.7727,13.1483,19.7727,22.8285
19.8416,10.5742,19.8416,49.9757,19.8416,11.5986,19.8416,24.0644
19.9105,13.5437,19.9105,28.5526,19.9105,9.1500,19.9105,21.7398
19.9794,17.7252,19.9794,18.1480,19.9794,7.1180,19.9794,18.8496
20.0483,18.4750,20.0483,10.2370,20.0483,6.6944,20.0483,20.0890
20.1172,15.9631,20.1172,6.8539,20.1172,7.5518,20.1172,16.4674
20.1861,9.5788,20.1861,6.8915,20.1861,4.5699,20.1861,11.6734
20.2550,9.3293,20.2550,7.4537,20.2550,5.6341,20.2550,5.8150
20.3239,10.7348,20.3239,7.4198,20.3239,6.6912,20.3239,3.1152
20.3928,13.6142,20.3928,5.9704,20.3928,5.8315,20.3928,3.0548
20.4617,11.6600,20.4617,6.1391,20.4617,3.1507,20.4617,1.9622
20.5306,6.8548,20.5306,4.8768,20.5306,2.4973,20.5306,2.3747
20.5995,3.3295,20.5995,4.0574,20.5995,2.1025,20.5995,1.6468
20.6684,2.5104,20.6684,3.2904,20.6684,1.8710,20.6684,2.2349
20.7372,2.0703,20.7372,5.6808,20.7372,1.9625,20.7372,2.1673
20.8061,2.5057,20.8061,6.7650,20.8061,1.7269,20.8061,1.9489
20.8750,1.7005,20.8750,7.6693,20.8750,1.7556,20.8750,2.2786
20.9439,1.8023,20.9439,7.7239,20.9439,2.8451,20.9439,2.1193
21.0128,3.5883,21.0128,9.6105,21.0128,2.8837,21.0128,1.1340
21.0817,4.4289,21.0817,8.3356,21.0817,3.0896,21.0817,1.5185
21.1506,4.1712,21.1506,6.1736,21.1506,3.8109,21.1506,1.3727
21.2195,3.6539,21.2195,11.5466,21.2195,4.7237,21.2195,1.2533
21.2884,3.1203,21.2884,22.9496,21.2884,6.7525,21.2884,1.8666
21.3573,3.8935,21.3573,34.1621,21.3573,4.8227,21.3573,1.2954
21.4262,5.0080,21.4262,39.1442,21.4262,3.1935,21.4262,2.0322
21.4951,4.4245,21.4951,35.5475,21.4951,3.1285,21.4951,2.1853
21.5640,2.7419,21.5640,23.4603,21.5640,3.7743,21.5640,1.6815
21.6329,3.2594,21.6329,16.4394,21.6329,3.6903,21.6329,1.6144
21.7018,3.9390,21.7018,21.6518,21.7018,2.0273,21.7018,2.5642
21.7707,5.7633,21.7707,29.4415,21.7707,2.5612,21.7707,3.5646
21.8396,8.8621,21.8396,31.2277,21.8396,2.7537,21.8396,4.2408
21.9085,12.4659,21.9085,20.5262,21.9085,3.7527,21.9085,5.7094
21.9773,16.7711,21.9773,14.4560,21.9773,3.7233,21.9773,7.8893
22.0462,16.0802,22.0462,11.3203,22.0462,5.2703,22.0462,10.8128
22.1151,13.7784,22.1151,7.2719,22.1151,7.1241,22.1151,13.8638
22.1840,12.5929,22.1840,5.6602,22.1840,7.5721,22.1840,14.9586
22.2529,8.2747,22.2529,5.1531,22.2529,3.3959,22.2529,12.4363
22.3218,8.0539,22.3218,7.6864,22.3218,2.8549,22.3218,14.0969
22.3907,9.6795,22.3907,12.1599,22.3907,4.1748,22.3907,15.1463
22.4596,11.3714,22.4596,21.6452,22.4596,4.0939,22.4596,17.8170
22.5285,11.7872,22.5285,31.7455,22.5285,3.9473,22.5285,17.1639
22.5974,12.1219,22.5974,29.9967,22.5974,2.9136,22.5974,13.7514
22.6663,11.9840,22.6663,23.2428,22.6663,4.0244,22.6663,12.7550
22.7352,9.5631,22.7352,18.4764,22.7352,6.7069,22.7352,12.4730
22.8041,5.9040,22.8041,21.5485,22.8041,12.5794,22.8041,12.7433
22.8730,2.7081,22.8730,25.0744,22.8730,19.0530,22.8730,9.6198
22.9419,1.3457,22.9419,25.4715,22.9419,21.7337,22.9419,9.6000
23.0108,1.1814,23.0108,25.0422,23.0108,20.6177,23.0108,8.8123
23.0797,1.6570,23.0797,23.9545,23.0797,13.3852,23.0797,5.5475
23.1486,2.8344,23.1486,21.6328,23.1486,9.5392,23.1486,4.1963
23.2174,3.1397,23.2174,17.0888,23.2174,10.0466,23.2174,3.7829
23.2863,3.1560,23.2863,14.3515,23.2863,6.9943,23.2863,2.8052
23.3552,2.5390,23.3552,11.5454,23.3552,4.4349,23.3552,1.7550
23.4241,2.4950,23.4241,7.1035,23.4241,3.7477,23.4241,1.0897
23.4930,1.3633,23.4930,5.1300,23.4930,2.8366,23.4930,1.6518
23.5619,2.3777,23.5619,3.4772,23.5619,5.0139,23.5619,1.7613
23.6308,3.1119,23.6308,4.0962,23.6308,8.0021,23.6308,1.7359
23.6997,1.8762,23.6997,4.6279,23.6997,8.9652,23.6997,1.5681
23.7686,2.0700,23.7686,3.9736,23.7686,8.5331,23.7686,1.4381
23.8375,3.2408,23.8375,2.3862,23.8375,10.2747,23.8375,2.3095
