X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
4.6848,4.0412,4.6848,4.3746,4.6848,4.9831,4.6848,6.1174,4.6848,2.0421,4.6848,4.9439
4.7537,3.5271,4.7537,3.4002,4.7537,7.6145,4.7537,6.3316,4.7537,1.7357,4.7537,4.9604
4.8226,4.0655,4.8226,3.0920,4.8226,6.8246,4.8226,6.0840,4.8226,1.8801,4.8226,6.3330
4.8915,3.0476,4.8915,4.7781,4.8915,7.5905,4.8915,6.9138,4.8915,2.0995,4.8915,5.7173
4.9604,3.2472,4.9604,5.7635,4.9604,7.3569,4.9604,7.4481,4.9604,3.0511,4.9604,5.4128
5.0293,2.6867,5.0293,4.5720,5.0293,5.4947,5.0293,8.1944,5.0293,6.0598,5.0293,4.8884
5.0982,4.1727,5.0982,5.4849,5.0982,3.5465,5.0982,10.8788,5.0982,8.6167,5.0982,6.0858
5.1671,4.7538,5.1671,8.2728,5.1671,2.2035,5.1671,9.8255,5.1671,5.2570,5.1671,4.4910
5.2360,5.2769,5.2360,9.1117,5.2360,1.4710,5.2360,8.7507,5.2360,4.3975,5.2360,4.1730
5.3049,3.5060,5.3049,9.2979,5.3049,1.1338,5.3049,7.1279,5.3049,2.2726,5.3049,5.6805
5.3738,3.2521,5.3738,8.7453,5.3738,2.2439,5.3738,5.3857,5.3738,1.7468,5.3738,5.9562
5.4427,4.1541,5.4427,9.4105,5.4427,1.8904,5.4427,4.4846,5.4427,2.2904,5.4427,6.5715
5.5116,5.5883,5.5116,12.3662,5.5116,1.7408,5.5116,4.5042,5.5116,3.2055,5.5116,4.5409
5.5805,5.6944,5.5805,10.6704,5.5805,1.8401,5.5805,5.3834,5.5805,3.3981,5.5805,3.9371
5.6493,6.7001,5.6493,10.4514,5.6493,3.3811,5.6493,4.6522,5.6493,3.6270,5.6493,4.3038
5.7182,6.7070,5.7182,11.7823,5.7182,5.0187,5.7182,5.0111,5.7182,3.5483,5.7182,6.4166
5.7871,5.4228,5.7871,10.3554,5.7871,5.2361,5.7871,7.2310,5.7871,4.8070,5.7871,8.3425
5.8560,5.4137,5.8560,9.8301,5.8560,8.5130,5.8560,6.9890,5.8560,4.5197,5.8560,13.6440
5.9249,4.5868,5.9249,10.0167,5.9249,10.7804,5.9249,10.0448,5.9249,6.4591,5.9249,17.5958
5.9938,4.7171,5.9938,12.6416,5.9938,10.4447,5.9938,16.5483,5.9938,6.9566,5.9938,20.9670
6.0627,4.2981,6.0627,12.4638,6.0627,8.4382,6.0627,24.0941,6.0627,6.1307,6.0627,18.2138
6.1316,3.5195,6.1316,13.0380,6.1316,5.4983,6.1316,25.8185,6.1316,4.4358,6.1316,15.2432
6.2005,4.1266,6.2005,16.6002,6.2005,5.2497,6.2005,23.0015,6.2005,2.9028,6.2005,14.8878
6.2694,4.2290,6.2694,13.9537,6.2694,4.4052,6.2694,22.9473,6.2694,1.8807,6.2694,15.6820
6.3383,2.9627,6.3383,12.9918,6.3383,4.2584,6.3383,26.3566,6.3383,2.3175,6.3383,17.0168
6.4072,2.4162,6.4072,12.0483,6.4072,5.4319,6.4072,26.3068,6.4072,3.9653,6.4072,17.6746
6.4761,1.6429,6.4761,14.4193,6.4761,8.2115,6.4761,30.2380,6.4761,5.1806,6.4761,14.7873
6.5450,1.4539,6.5450,11.5106,6.5450,10.2188,6.5450,35.4075,6.5450,5.9472,6.5450,11.9983
6.6139,2.7996,6.6139,9.1215,6.6139,8.4822,6.6139,31.8964,6.6139,6.3875,6.6139,8.9991
6.6828,3.8537,6.6828,6.4199,6.6828,5.5014,6.6828,21.5587,6.6828,4.7615,6.6828,6.2734
6.7517,3.4595,6.7517,4.5451,6.7517,2.8450,6.7517,14.5045,6.7517,7.7589,6.7517,6.6043
6.8206,5.8887,6.8206,5.1896,6.8206,3.7930,6.8206,9.0258,6.8206,7.8480,6.8206,7.6874
6.8895,5.2892,6.8895,5.7864,6.8895,2.1051,6.8895,8.3572,6.8895,8.1520,6.8895,8.4546
6.9583,5.4073,6.9583,6.6505,6.9583,2.4938,6.9583,5.7072,6.9583,5.3391,6.9583,5.0438
7.0272,7.9999,7.0272,9.3669,7.0272,1.4140,7.0272,2.6662,7.0272,4.3096,7.0272,4.6946
7.0961,10.2042,7.0961,11.7159,7.0961,1.7107,7.0961,3.3947,7.0961,4.9878,7.0961,5.9824
7.1650,12.5273,7.1650,7.3201,7.1650,1.8840,7.1650,6.7954,7.1650,6.9119,7.1650,8.7234
7.2339,17.1103,7.2339,5.0195,7.2339,1.7940,7.2339,10.3895,7.2339,7.9027,7.2339,11.9459
7.3028,26.9948,7.3028,3.7856,7.3028,2.0950,7.3028,10.6498,7.3028,10.1094,7.3028,15.7603
7.3717,34.6029,7.3717,2.9047,7.3717,2.7525,7.3717,13.7935,7.3717,10.2574,7.3717,18.0766
7.4406,50.4885,7.4406,4.8647,7.4406,3.0625,7.4406,16.1682,7.4406,13.6077,7.4406,19.6289
7.5095,54.5659,7.5095,3.4360,7.5095,4.5744,7.5095,16.4214,7.5095,12.5946,7.5095,20.4492
7.5784,47.7319,7.5784,2.8030,7.5784,7.2183,7.5784,10.3270,7.5784,16.4979,7.5784,25.8541
7.6473,41.8790,7.6473,1.7494,7.6473,8.9473,7.6473,7.8610,7.6473,17.0570,7.6473,26.0687
7.7162,34.5103,7.7162,1.7329,7.7162,7.9882,7.7162,6.0392,7.7162,18.5269,7.7162,24.5010
7.7851,27.4128,7.7851,1.8376,7.7851,9.2742,7.7851,6.1099,7.7851,14.6455,7.7851,20.5843
7.8540,21.9730,7.8540,2.6704,7.8540,8.5990,7.8540,7.4605,7.8540,16.5606,7.8540,23.6147
7.9229,14.5208,7.9229,2.8401,7.9229,7.5113,7.9229,5.1573,7.9229,17.2979,7.9229,29.2435
7.9918,10.8061,7.9918,2.9952,7.9918,7.7910,7.9918,6.2455,7.9918,15.4464,7.9918,33.5664
8.0607,6.7116,8.0607,2.6294,8.0607,5.4302,8.0607,8.7653,8.0607,13.2549,8.0607,44.7104
8.1296,8.0584,8.1296,1.7642,8.1296,9.5023,8.1296,12.9081,8.1296,6.6902,8.1296,57.6599
8.1984,9.8023,8.1984,1.6829,8.1984,11.4886,8.1984,13.1592,8.1984,5.0339,8.1984,61.0779
8.2673,12.5056,8.2673,1.9818,8.2673,17.1269,8.2673,13.6943,8.2673,3.4347,8.2673,46.4248
8.3362,12.8810,8.3362,2.0137,8.3362,19.7242,8.3362,9.9053,8.3362,2.4218,8.3362,25.9837
8.4051,13.1808,8.4051,2.5483,8.4051,24.1645,8.4051,4.6157,8.4051,1.1555,8.4051,13.8434
8.4740,12.6188,8.4740,3.0748,8.4740,32.4936,8.4740,3.8015,8.4740,2.0806,8.4740,16.2879
8.5429,13.5930,8.5429,3.6315,8.5429,40.5776,8.5429,4.8646,8.5429,1.2792,8.5429,16.2267
8.6118,20.0339,8.6118,7.4420,8.6118,46.6663,8.6118,6.4097,8.6118,1.7705,8.6118,12.4152
8.6807,28.4188,8.6807,10.2439,8.6807,49.8354,8.6807,7.4872,8.6807,1.6091,8.6807,8.1328
8.7496,32.2637,8.7496,12.7269,8.7496,36.5589,8.7496,10.3933,8.7496,1.7307,8.7496,4.4381
8.8185,29.1137,8.8185,14.9561,8.8185,32.4228,8.8185,12.8615,8.8185,2.0045,8.8185,3.4813
8.8874,24.5513,8.8874,17.3190,8.8874,24.3654,8.8874,17.4819,8.8874,2.8266,8.8874,2.7588
8.9563,14.3148,8.9563,20.5636,8.9563,20.4372,8.9563,16.3519,8.9563,2.7317,8.9563,3.1024
9.0252,9.4213,9.0252,24.9226,9.0252,18.4899,9.0252,13.8478,9.0252,4.6270,9.0252,4.0263
9.0941,6.4367,9.0941,29.8502,9.0941,20.9833,9.0941,23.0862,9.0941,3.6625,9.0941,4.1848
9.1630,7.0585,9.1630,34.4770,9.1630,21.9993,9.1630,43.3457,9.1630,3.4500,9.1630,4.6805
9.2319,6.5902,9.2319,39.7038,9.2319,24.5521,9.2319,66.0749,9.2319,3.5575,9.2319,4.4410
9.3008,6.3407,9.3008,42.0267,9.3008,26.5199,9.3008,73.5734,9.3008,5.4328,9.3008,5.2792
9.3697,7.3409,9.3697,41.4589,9.3697,25.5938,9.3697,60.4272,9.3697,10.2475,9.3697,5.9929
9.4385,10.4734,9.4385,39.2966,9.4385,20.0700,9.4385,39.3068,9.4385,12.5863,9.4385,7.1912
9.5074,14.4889,9.5074,38.9129,9.5074,13.6164,9.5074,31.7759,9.5074,12.9233,9.5074,7.8853
9.5763,15.8430,9.5763,39.3561,9.5763,9.5751,9.5763,22.7546,9.5763,15.0143,9.5763,8.5817
9.6452,17.3998,9.6452,37.5972,9.6452,7.0475,9.6452,13.3023,9.6452,19.7847,9.6452,6.1134
9.7141,18.7842,9.7141,28.5611,9.7141,5.9563,9.7141,8.5658,9.7141,23.9406,9.7141,4.6135
9.7830,21.2193,9.7830,20.3963,9.7830,7.3094,9.7830,7.4069,9.7830,22.7298,9.7830,2.4839
9.8519,19.3025,9.8519,14.2380,9.8519,13.5226,9.8519,8.5549,9.8519,22.3020,9.8519,4.4212
9.9208,20.1179,9.9208,9.4325,9.9208,18.6849,9.9208,6.8071,9.9208,19.1038,9.9208,5.8226
9.9897,17.8557,9.9897,6.5732,9.9897,23.9403,9.9897,7.1765,9.9897,13.9051,9.9897,6.0784
10.0586,15.9266,10.0586,5.4116,10.0586,27.6736,10.0586,9.5354,10.0586,10.5872,10.0586,9.2974
10.1275,10.8428,10.1275,3.0867,10.1275,26.8479,10.1275,13.3357,10.1275,8.7174,10.1275,9.8775
10.1964,9.9595,10.1964,1.9211,10.1964,22.9293,10.1964,17.7285,10.1964,6.8507,10.1964,8.8611
10.2653,9.3850,10.2653,1.9261,10.2653,20.4511,10.2653,15.7485,10.2653,6.6606,10.2653,7.0970
10.3342,11.7756,10.3342,2.1532,10.3342,16.4277,10.3342,15.2860,10.3342,7.1689,10.3342,5.2654
10.4031,12.8436,10.4031,1.9603,10.4031,14.9538,10.4031,16.8747,10.4031,8.4733,10.4031,5.3005
10.4720,14.1639,10.4720,1.8542,10.4720,19.7971,10.4720,20.6195,10.4720,10.8419,10.4720,4.2294
10.5409,14.6488,10.5409,2.3657,10.5409,16.8197,10.5409,21.9702,10.5409,14.1220,10.5409,3.8311
10.6098,11.8956,10.6098,1.8912,10.6098,14.7313,10.6098,23.5073,10.6098,17.2806,10.6098,5.4603
10.6786,12.8291,10.6786,2.8214,10.6786,11.8385,10.6786,19.7103,10.6786,22.4036,10.6786,5.7013
10.7475,13.5561,10.7475,2.0219,10.7475,6.9681,10.7475,15.8245,10.7475,28.1773,10.7475,5.2429
10.8164,14.5828,10.8164,2.9363,10.8164,5.6129,10.8164,13.8447,10.8164,39.4060,10.8164,4.4782
10.8853,12.7623,10.8853,6.3638,10.8853,6.2079,10.8853,12.3531,10.8853,50.0113,10.8853,4.9379
10.9542,11.6350,10.9542,11.1240,10.9542,5.3353,10.9542,11.4034,10.9542,49.9861,10.9542,4.3186
11.0231,12.1474,11.0231,15.2272,11.0231,4.1447,11.0231,11.9230,11.0231,36.4033,11.0231,6.1182
11.0920,12.7082,11.0920,16.5632,11.0920,6.5433,11.0920,8.9315,11.0920,22.9758,11.0920,8.3539
11.1609,13.2339,11.1609,13.0645,11.1609,9.0994,11.1609,11.6590,11.1609,18.1363,11.1609,8.6858
11.2298,13.1988,11.2298,9.1309,11.2298,7.7052,11.2298,16.9737,11.2298,10.1715,11.2298,9.2888
11.2987,17.9294,11.2987,5.7023,11.2987,8.2473,11.2987,18.3881,11.2987,6.9591,11.2987,7.5484
11.3676,19.2460,11.3676,5.4910,11.3676,9.6738,11.3676,23.0565,11.3676,5.5969,11.3676,7.4546
11.4365,21.2190,11.4365,6.1228,11.4365,11.4862,11.4365,26.9370,11.4365,6.8331,11.4365,4.5092
11.5054,18.5912,11.5054,5.6641,11.5054,15.0099,11.5054,33.2952,11.5054,8.8186,11.5054,4.3875
11.5743,11.2035,11.5743,6.9515,11.5743,16.6127,11.5743,44.0284,11.5743,9.6688,11.5743,3.9564
11.6432,9.1354,11.6432,7.4537,11.6432,12.9817,11.6432,50.6634,11.6432,9.6754,11.6432,3.2890
11.7121,7.2649,11.7121,8.0073,11.7121,12.3920,11.7121,47.8138,11.7121,9.7191,11.7121,3.5114
11.7810,8.3669,11.7810,9.5319,11.7810,8.1432,11.7810,45.8047,11.7810,7.8140,11.7810,7.5974
11.8499,5.9446,11.8499,12.1426,11.8499,7.2219,11.8499,45.9522,11.8499,2.9559,11.8499,8.0536
11.9187,4.4746,11.9187,14.4170,11.9187,6.6499,11.9187,39.1966,11.9187,2.7491,11.9187,6.6810
11.9876,6.6111,11.9876,12.8720,11.9876,7.0414,11.9876,30.7702,11.9876,2.1260,11.9876,5.3027
12.0565,6.7052,12.0565,10.3910,12.0565,7.8927,12.0565,24.5371,12.0565,3.0975,12.0565,4.4026
12.1254,6.0348,12.1254,10.3014,12.1254,8.4736,12.1254,18.6429,12.1254,3.0876,12.1254,8.0417
12.1943,6.0950,12.1943,10.2865,12.1943,9.1984,12.1943,16.7266,12.1943,3.5297,12.1943,9.0768
12.2632,4.8333,12.2632,12.0897,12.2632,13.6286,12.2632,14.6573,12.2632,3.3452,12.2632,9.7685
12.3321,3.7632,12.3321,9.4890,12.3321,10.3726,12.3321,8.5572,12.3321,3.8861,12.3321,9.1926
12.4010,4.8312,12.4010,7.6570,12.4010,7.3424,12.4010,7.1232,12.4010,4.3572,12.4010,6.4634
12.4699,2.9910,12.4699,6.7161,12.4699,6.4167,12.4699,5.8913,12.4699,7.8601,12.4699,3.8584
12.5388,2.2557,12.5388,5.6344,12.5388,5.8487,12.5388,7.3389,12.5388,10.5531,12.5388,2.6935
12.6077,2.9793,12.6077,8.0465,12.6077,6.6651,12.6077,8.8554,12.6077,9.8248,12.6077,2.5685
12.6766,3.2324,12.6766,8.5073,12.6766,6.4406,12.6766,9.8791,12.6766,11.0305,12.6766,3.0716
12.7455,4.3248,12.7455,12.3743,12.7455,6.3865,12.7455,8.5867,12.7455,13.1942,12.7455,3.9907
12.8144,5.2818,12.8144,14.1228,12.8144,6.8033,12.8144,7.8574,12.8144,12.8968,12.8144,3.3006
12.8833,5.4290,12.8833,15.1768,12.8833,8.8587,12.8833,7.3730,12.8833,17.5703,12.8833,4.4555
12.9522,4.2327,12.9522,11.8024,12.9522,10.4984,12.9522,7.9048,12.9522,23.5292,12.9522,6.7906
13.0211,3.0003,13.0211,10.3367,13.0211,14.7812,13.0211,7.9951,13.0211,28.3325,13.0211,9.7696
13.0900,4.7159,13.0900,9.0560,13.0900,19.5809,13.0900,5.9806,13.0900,36.9230,13.0900,11.0697
13.1588,5.3815,13.1588,6.3568,13.1588,12.5525,13.1588,7.4153,13.1588,39.9630,13.1588,10.3870
13.2277,7.9071,13.2277,7.4457,13.2277,7.3960,13.2277,7.3092,13.2277,45.6344,13.2277,9.3515
13.2966,9.9199,13.2966,9.4633,13.2966,3.8808,13.2966,7.3712,13.2966,43.1390,13.2966,8.6698
13.3655,15.9726,13.3655,12.7674,13.3655,5.9182,13.3655,7.2778,13.3655,32.0427,13.3655,9.8564
13.4344,18.4311,13.4344,16.1406,13.4344,7.9819,13.4344,7.9979,13.4344,25.0063,13.4344,8.7616
13.5033,29.4452,13.5033,22.6188,13.5033,10.8505,13.5033,6.8381,13.5033,18.5404,13.5033,7.4785
13.5722,44.9280,13.5722,22.1549,13.5722,8.3452,13.5722,9.0348,13.5722,11.8859,13.5722,7.9229
13.6411,62.8745,13.6411,21.6850,13.6411,6.1951,13.6411,10.2618,13.6411,8.2078,13.6411,11.0360
13.7100,62.6655,13.7100,19.9121,13.7100,3.7374,13.7100,12.1263,13.7100,8.0104,13.7100,12.4716
13.7789,48.4829,13.7789,15.6222,13.7789,2.2434,13.7789,11.6167,13.7789,7.1305,13.7789,14.7652
13.8478,37.7772,13.8478,11.1951,13.8478,1.7437,13.8478,16.8354,13.8478,6.9188,13.8478,19.7102
13.9167,30.0892,13.9167,9.7194,13.9167,4.4209,13.9167,33.6760,13.9167,7.0228,13.9167,20.9106
13.9856,28.3213,13.9856,8.4644,13.9856,4.0302,13.9856,52.5727,13.9856,6.3562,13.9856,19.3294
14.0545,22.3878,14.0545,7.3351,14.0545,3.7518,14.0545,62.8780,14.0545,4.6584,14.0545,15.7060
14.1234,17.1689,14.1234,8.1376,14.1234,2.0583,14.1234,51.9379,14.1234,5.5331,14.1234,10.0927
14.1923,13.3680,14.1923,9.5021,14.1923,1.9766,14.1923,37.0485,14.1923,7.0398,14.1923,5.8296
14.2612,11.8847,14.2612,10.2262,14.2612,2.4541,14.2612,22.9608,14.2612,5.6968,14.2612,5.6800
14.3301,12.3123,14.3301,11.4116,14.3301,3.0138,14.3301,17.6999,14.3301,5.2104,14.3301,3.9902
14.3990,12.7082,14.3990,10.7581,14.3990,4.0473,14.3990,13.0918,14.3990,4.1321,14.3990,4.3218
14.4678,10.9190,14.4678,9.9873,14.4678,4.9166,14.4678,10.2847,14.4678,4.4900,14.4678,3.9620
14.5367,9.0716,14.5367,10.6997,14.5367,6.2998,14.5367,7.4189,14.5367,3.6176,14.5367,3.4724
14.6056,5.0580,14.6056,14.4485,14.6056,6.6679,14.6056,6.5577,14.6056,3.3142,14.6056,5.0519
14.6745,4.6787,14.6745,16.8350,14.6745,5.3573,14.6745,6.1502,14.6745,1.4990,14.6745,5.4436
14.7434,3.4350,14.7434,22.5473,14.7434,7.1125,14.7434,5.1945,14.7434,1.1753,14.7434,7.5503
14.8123,5.3986,14.8123,33.3910,14.8123,6.8592,14.8123,5.1848,14.8123,1.7520,14.8123,9.2612
14.8812,4.7689,14.8812,47.6031,14.8812,4.8591,14.8812,4.9493,14.8812,1.8030,14.8812,11.0179
14.9501,4.3134,14.9501,49.9946,14.9501,4.7380,14.9501,5.2614,14.9501,1.0772,14.9501,8.9866
15.0190,4.8810,15.0190,43.3747,15.0190,3.4725,15.0190,4.4470,15.0190,1.6901,15.0190,6.8454
15.0879,4.6212,15.0879,21.7903,15.0879,5.5866,15.0879,5.1872,15.0879,1.7637,15.0879,5.9430
15.1568,2.3656,15.1568,11.0049,15.1568,5.9252,15.1568,6.5561,15.1568,2.3910,15.1568,4.5035
15.2257,1.7496,15.2257,7.9732,15.2257,5.7323,15.2257,8.5914,15.2257,1.8792,15.2257,3.2692
15.2946,1.9557,15.2946,6.5346,15.2946,6.6390,15.2946,8.1301,15.2946,3.5344,15.2946,2.5300
15.3635,3.1040,15.3635,6.8909,15.3635,6.4963,15.3635,7.4188,15.3635,7.5631,15.3635,2.5759
15.4324,5.0746,15.4324,9.1762,15.4324,7.0921,15.4324,7.1804,15.4324,13.8422,15.4324,3.5828
15.5013,2.9211,15.5013,10.2623,15.5013,5.2437,15.5013,4.5803,15.5013,12.6660,15.5013,5.1070
15.5702,2.5708,15.5702,10.6153,15.5702,4.9031,15.5702,3.4771,15.5702,8.0050,15.5702,7.7801
15.6391,1.8958,15.6391,8.7571,15.6391,4.5853,15.6391,4.1793,15.6391,6.3662,15.6391,11.0753
15.7079,2.3423,15.7079,7.3359,15.7079,6.1403,15.7079,4.7632,15.7079,10.8123,15.7079,11.7382
15.7768,2.3934,15.7768,5.7714,15.7768,8.0546,15.7768,5.8919,15.7768,9.8569,15.7768,7.4098
15.8457,2.1717,15.8457,4.8701,15.8457,8.2965,15.8457,5.6369,15.8457,4.8363,15.8457,6.4244
