X0,Y0,X1,Y1,X2,Y2
32.932,2.22693,32.9316,2.54431,32.9316,1.96673
33.000,1.98090,33.0005,2.08061,33.0005,1.90044
33.069,2.12032,33.0694,2.20280,33.0694,1.07535
33.138,1.75121,33.1383,2.41000,33.1383,1.19091
33.207,1.45022,33.2071,2.36115,33.2071,1.68099
33.276,0.85987,33.2760,2.87730,33.2760,1.44582
33.345,1.11265,33.3449,2.79958,33.3449,1.42438
33.414,1.59321,33.4138,2.53020,33.4138,1.41362
33.483,1.56295,33.4827,2.98233,33.4827,1.00386
33.552,1.38223,33.5516,2.66429,33.5516,1.36562
33.621,1.18364,33.6205,1.68947,33.6205,1.60291
33.689,1.21818,33.6894,2.69933,33.6894,1.42210
33.758,0.91242,33.7583,2.65493,33.7583,1.35172
33.827,1.41542,33.8272,1.81562,33.8272,1.49548
33.896,1.28552,33.8961,1.80995,33.8961,1.54195
33.965,1.27490,33.9650,2.52855,33.9650,1.80775
34.034,1.70698,34.0339,2.46019,34.0339,1.46660
34.103,1.06756,34.1028,2.37715,34.1028,1.05633
34.172,0.94159,34.1717,2.81736,34.1717,0.89772
34.241,0.72041,34.2406,2.80755,34.2406,1.80100
34.309,0.49948,34.3095,2.15561,34.3095,1.57811
34.378,0.65510,34.3784,1.82422,34.3784,1.50084
34.447,0.87230,34.4473,1.30405,34.4473,1.60993
34.516,0.55758,34.5161,1.15036,34.5161,2.24775
34.585,0.65254,34.5850,1.05328,34.5850,2.45326
34.654,1.48535,34.6539,1.28912,34.6539,2.32479
34.723,1.60336,34.7228,1.14266,34.7228,1.43526
34.792,1.20457,34.7917,1.86466,34.7917,1.30063
34.861,1.64003,34.8606,2.37150,34.8606,0.97664
34.930,1.79505,34.9295,1.98629,34.9295,1.40690
34.998,2.02682,34.9984,2.64432,34.9984,1.42352
35.067,2.27172,35.0673,2.39561,35.0673,1.20012
35.136,3.22323,35.1362,1.90478,35.1362,1.42645
35.205,3.55382,35.2051,2.02204,35.2051,1.16882
35.274,3.05628,35.2740,2.28333,35.2740,1.35363
35.343,2.10158,35.3429,3.49066,35.3429,0.76295
35.412,2.41752,35.4118,4.59433,35.4118,1.23476
35.481,2.16639,35.4807,5.09113,35.4807,1.07331
35.550,2.00042,35.5496,2.87393,35.5496,1.26723
35.618,1.49897,35.6185,3.13528,35.6185,1.37210
35.687,1.69245,35.6874,2.80782,35.6874,1.26716
35.756,2.83464,35.7562,1.70167,35.7562,1.44959
35.825,3.00843,35.8251,1.44192,35.8251,2.18167
35.894,2.84101,35.8940,1.77063,35.8940,1.97394
35.963,2.61043,35.9629,0.74782,35.9629,1.85069
36.032,2.82662,36.0318,0.92187,36.0318,2.22692
36.101,2.76360,36.1007,1.22325,36.1007,2.70172
36.170,2.07266,36.1696,0.60662,36.1696,2.10032
36.239,1.69533,36.2385,0.61038,36.2385,1.12614
36.307,1.35161,36.3074,0.57766,36.3074,0.79700
36.376,1.38266,36.3763,1.05987,36.3763,1.08073
36.445,0.69437,36.4452,0.80206,36.4452,0.82460
36.514,0.65828,36.5141,0.80306,36.5141,0.97613
36.583,0.62060,36.5830,1.59211,36.5830,1.35442
36.652,1.22835,36.6519,1.79825,36.6519,0.85598
36.721,1.23572,36.7208,2.20612,36.7208,1.10819
36.790,1.01310,36.7897,2.44281,36.7897,1.41173
36.859,1.85526,36.8586,2.38072,36.8586,0.88125
36.927,1.65928,36.9275,1.77963,36.9275,1.49448
36.996,1.80484,36.9963,1.13860,36.9963,1.37543
37.065,1.76663,37.0652,1.33459,37.0652,1.71242
37.134,1.30227,37.1341,1.23862,37.1341,1.21974
37.203,1.39574,37.2030,1.09337,37.2030,1.08624
37.272,1.50341,37.2719,1.16755,37.2719,1.20091
37.341,1.40862,37.3408,1.37337,37.3408,0.96175
37.410,1.56182,37.4097,1.47796,37.4097,0.90799
37.479,1.28251,37.4786,1.24250,37.4786,1.01434
37.548,1.72879,37.5475,1.44989,37.5475,0.84902
37.616,1.19305,37.6164,1.34095,37.6164,0.63155
37.685,1.17311,37.6853,1.37680,37.6853,0.45222
37.754,1.22453,37.7542,1.62110,37.7542,0.66476
37.823,1.30162,37.8231,2.10300,37.8231,0.75415
37.892,1.14766,37.8920,2.02660,37.8920,0.82479
37.961,1.33283,37.9609,2.44138,37.9609,1.06145
38.030,1.68238,38.0298,2.15175,38.0298,1.32465
38.099,1.97171,38.0987,2.34743,38.0987,1.42504
38.168,1.83948,38.1676,2.67082,38.1676,0.82491
38.236,2.73439,38.2364,2.18116,38.2364,1.19542
38.305,3.50411,38.3053,2.47653,38.3053,1.16889
38.374,4.44341,38.3742,2.97519,38.3742,0.94597
38.443,3.87312,38.4431,2.43415,38.4431,0.74029
38.512,3.53543,38.5120,2.67414,38.5120,1.10102
38.581,3.33580,38.5809,2.44951,38.5809,1.14852
38.650,2.67355,38.6498,2.36075,38.6498,1.87429
38.719,2.18385,38.7187,2.79271,38.7187,1.78568
38.788,1.84369,38.7876,2.84602,38.7876,2.23735
38.856,2.23867,38.8565,2.29848,38.8565,1.88000
38.925,1.22903,38.9254,1.76067,38.9254,2.19737
38.994,1.41326,38.9943,1.66313,38.9943,1.75767
39.063,1.26877,39.0632,1.42048,39.0632,1.62516
39.132,1.28013,39.1321,1.41529,39.1321,0.94175
39.201,0.73034,39.2010,1.56925,39.2010,1.30845
39.270,1.10603,39.2699,0.74634,39.2699,1.62005
39.339,1.25339,39.3388,0.76125,39.3388,1.72417
39.408,0.80989,39.4077,0.56915,39.4077,1.50396
39.477,1.76123,39.4765,0.81972,39.4765,1.75092
39.545,1.81896,39.5454,0.60339,39.5454,1.75278
39.614,1.00604,39.6143,0.48414,39.6143,2.35131
39.683,1.17173,39.6832,0.64987,39.6832,1.72375
39.752,1.24917,39.7521,0.94918,39.7521,1.58764
39.821,1.52610,39.8210,0.67976,39.8210,2.15804
39.890,0.95161,39.8899,1.01026,39.8899,1.97489
39.959,0.52722,39.9588,0.56257,39.9588,1.88845
40.028,0.79828,40.0277,0.69313,40.0277,1.66115
40.097,0.75935,40.0966,0.53207,40.0966,2.61494
40.165,0.57715,40.1655,0.88627,40.1655,2.98575
40.234,0.62429,40.2344,1.26585,40.2344,3.64709
40.303,0.46039,40.3033,1.53489,40.3033,3.03749
40.372,1.11044,40.3722,1.37746,40.3722,2.60875
40.441,1.71421,40.4411,1.57988,40.4411,2.23244
40.510,2.08913,40.5100,1.41440,40.5100,2.45907
40.579,2.54632,40.5789,2.17251,40.5789,2.90274
40.648,2.67493,40.6478,2.47716,40.6478,3.37519
40.717,2.97467,40.7166,1.58834,40.7166,1.86097
40.786,2.01759,40.7855,2.04565,40.7855,2.05268
40.854,1.77148,40.8544,2.18577,40.8544,1.75011
40.923,2.85543,40.9233,1.42928,40.9233,2.22739
40.992,2.94307,40.9922,1.25391,40.9922,3.20479
41.061,2.01189,41.0611,1.44632,41.0611,2.96209
41.130,1.28120,41.1300,1.40270,41.1300,2.52880
41.199,1.90936,41.1989,1.03146,41.1989,1.94027
41.268,1.49212,41.2678,1.47817,41.2678,2.32399
41.337,1.38950,41.3367,1.11637,41.3367,1.87478
41.406,1.37020,41.4056,1.30101,41.4056,2.30205
41.474,1.59399,41.4745,1.78967,41.4745,2.83300
41.543,1.59490,41.5434,1.78357,41.5434,3.47379
41.612,2.19519,41.6123,2.16668,41.6123,3.38127
41.681,2.60886,41.6812,1.97823,41.6812,2.78207
41.750,2.35133,41.7501,2.38376,41.7501,2.82544
41.819,1.76302,41.8190,2.72044,41.8190,2.10502
41.888,2.07845,41.8879,2.22462,41.8879,1.67663
41.957,2.10818,41.9567,2.71938,41.9567,1.34199
42.026,2.26003,42.0256,2.42913,42.0256,1.79348
42.095,2.81933,42.0945,2.78601,42.0945,2.00010
42.163,3.17265,42.1634,2.65506,42.1634,1.32522
42.232,3.21368,42.2323,2.23422,42.2323,1.45764
42.301,2.39529,42.3012,1.82905,42.3012,1.73327
42.370,1.39661,42.3701,2.12850,42.3701,1.25385
42.439,1.42358,42.4390,2.26662,42.4390,1.15637
42.508,0.93958,42.5079,2.45941,42.5079,1.26994
42.577,1.31397,42.5768,1.70610,42.5768,1.19452
42.646,1.20743,42.6457,1.24062,42.6457,1.23700
42.715,1.64268,42.7146,0.97201,42.7146,1.52344
42.783,1.90690,42.7835,1.75910,42.7835,2.48562
42.852,1.38462,42.8524,2.00310,42.8524,3.11687
42.921,2.74707,42.9213,3.69591,42.9213,2.38114
42.990,3.19796,42.9902,4.88902,42.9902,2.33160
43.059,3.25032,43.0591,5.64413,43.0591,1.70951
43.128,3.39040,43.1280,4.50118,43.1280,1.69374
43.197,2.74183,43.1968,3.50219,43.1968,1.90670
43.266,3.15068,43.2657,2.51227,43.2657,1.78125
43.335,4.65128,43.3346,2.03877,43.3346,1.05468
43.404,4.29357,43.4035,2.17010,43.4035,1.66393
43.472,4.48392,43.4724,2.23166,43.4724,1.43116
43.541,3.56555,43.5413,2.04213,43.5413,1.19675
43.610,2.96650,43.6102,1.81106,43.6102,1.72445
43.679,2.64602,43.6791,1.21845,43.6791,1.77445
43.748,1.70459,43.7480,1.35169,43.7480,1.77594
43.817,1.01828,43.8169,1.06275,43.8169,1.37138
43.886,1.08665,43.8858,0.96651,43.8858,1.42432
43.955,1.25950,43.9547,1.27075,43.9547,2.08374
44.024,1.27980,44.0236,1.09843,44.0236,1.85299
44.092,1.50305,44.0925,1.51682,44.0925,2.01686
44.161,1.42776,44.1614,1.04348,44.1614,2.24575
44.230,1.30958,44.2303,1.09241,44.2303,2.32026
44.299,1.79549,44.2992,0.58351,44.2992,2.48098
44.368,3.09161,44.3681,0.62499,44.3681,3.33313
44.437,4.08228,44.4370,0.64962,44.4370,2.80744
44.506,5.58354,44.5058,0.65832,44.5058,2.63161
44.575,5.78253,44.5747,0.97467,44.5747,2.14119
44.644,6.44868,44.6436,0.69689,44.6436,1.90922
44.713,6.84561,44.7125,1.04448,44.7125,1.50993
44.781,5.79628,44.7814,0.94825,44.7814,1.92635
44.850,6.06830,44.8503,0.91355,44.8503,1.65598
44.919,5.47513,44.9192,1.17611,44.9192,1.84309
44.988,5.18443,44.9881,1.41131,44.9881,1.85379
45.057,4.12353,45.0570,1.28707,45.0570,1.61307
45.126,3.25122,45.1259,1.45462,45.1259,0.92967
45.195,2.73482,45.1948,1.89483,45.1948,1.57436
45.264,3.04733,45.2637,1.67110,45.2637,1.44469
45.333,3.13187,45.3326,1.24511,45.3326,1.78272
45.401,3.32992,45.4015,1.61714,45.4015,1.93656
45.470,1.96336,45.4704,1.55383,45.4704,2.50467
45.539,2.80526,45.5393,1.25513,45.5393,2.59408
45.608,3.81149,45.6082,1.50346,45.6082,2.03025
45.677,4.11666,45.6771,1.54097,45.6771,2.12612
45.746,4.52445,45.7459,1.59896,45.7459,2.27120
45.815,3.70825,45.8148,1.40298,45.8148,2.88457
45.884,2.96080,45.8837,1.65568,45.8837,2.68916
45.953,2.01942,45.9526,1.61146,45.9526,1.51007
46.022,1.79143,46.0215,1.83333,46.0215,1.48103
46.090,1.05515,46.0904,1.62715,46.0904,1.73460
46.159,0.99872,46.1593,1.31753,46.1593,2.34280
46.228,1.12592,46.2282,1.04831,46.2282,3.08273
46.297,1.03297,46.2971,0.47653,46.2971,3.07829
46.366,1.07254,46.3660,0.57413,46.3660,2.53297
46.435,1.30986,46.4349,0.89921,46.4349,2.16762
46.504,1.16761,46.5038,1.10614,46.5038,1.84163
46.573,1.53111,46.5727,0.80783,46.5727,1.32007
46.642,1.28693,46.6416,1.13835,46.6416,0.96836
46.710,1.38714,46.7105,1.47043,46.7105,1.69317
46.779,1.87021,46.7794,0.96459,46.7794,1.61142
46.848,2.20162,46.8483,1.08672,46.8483,1.40507
46.917,1.88782,46.9172,2.02913,46.9172,1.16062
46.986,2.49732,46.9860,2.18389,46.9860,1.13019
47.055,1.74064,47.0549,2.23640,47.0549,1.30736
47.124,1.53959,47.1238,1.63597,47.1238,0.77840
47.193,1.43373,47.1927,1.55492,47.1927,1.13653
47.262,1.44604,47.2616,0.86868,47.2616,0.81680
47.331,1.93984,47.3305,0.45019,47.3305,1.14536
47.399,1.89167,47.3994,0.83196,47.3994,1.30438
47.468,1.94785,47.4683,0.91971,47.4683,1.64722
47.537,1.87330,47.5372,1.02699,47.5372,1.29167
47.606,2.06882,47.6061,1.22492,47.6061,0.96846
47.675,2.38466,47.6750,0.93515,47.6750,0.90737
47.744,3.11895,47.7439,1.02799,47.7439,0.89274
47.813,3.23060,47.8128,0.51083,47.8128,1.96387
47.882,2.68869,47.8817,0.78470,47.8817,1.43556
47.951,2.02806,47.9506,1.48110,47.9506,1.21714
48.019,2.24932,48.0195,1.33276,48.0195,1.72430
48.088,2.06629,48.0884,0.92735,48.0884,1.93247
48.157,1.96927,48.1573,1.06235,48.1573,1.51103
48.226,2.73352,48.2262,1.24101,48.2262,1.15053
48.295,2.11775,48.2950,1.21742,48.2950,1.21149
48.364,1.45768,48.3639,1.57374,48.3639,1.04867
48.433,0.90647,48.4328,2.47629,48.4328,1.07173
48.502,0.84797,48.5017,2.26202,48.5017,1.86141
48.571,1.45908,48.5706,1.97906,48.5706,1.07974
48.640,1.49621,48.6395,2.14283,48.6395,0.96577
48.708,0.67899,48.7084,1.90220,48.7084,1.01055
48.777,1.36217,48.7773,2.04172,48.7773,0.60216
48.846,2.49039,48.8462,2.52547,48.8462,0.93796
48.915,2.06714,48.9151,2.31545,48.9151,1.24198
48.984,2.62718,48.9840,1.91713,48.9840,1.00455
49.053,2.11096,49.0529,1.04044,49.0529,1.26783
49.122,1.43667,49.1218,1.31137,49.1218,0.84467
49.191,1.06875,49.1907,1.96920,49.1907,1.26160
49.260,0.95426,49.2596,1.47136,49.2596,1.50886
49.328,1.10070,49.3285,1.44556,49.3285,1.23633
49.397,1.46470,49.3974,1.32943,49.3974,1.09157
49.466,2.26784,49.4663,0.77214,49.4663,1.18425
49.535,2.85619,49.5351,0.59899,49.5351,1.28854
49.604,2.32577,49.6040,1.05383,49.6040,1.85006
49.673,2.74019,49.6729,1.87208,49.6729,3.15890
49.742,2.47902,49.7418,2.19302,49.7418,4.29975
49.811,2.91190,49.8107,2.19547,49.8107,4.39943
49.880,2.44522,49.8796,2.12097,49.8796,4.11103
49.949,1.50188,49.9485,1.97584,49.9485,3.99571
50.017,1.42366,50.0174,1.92721,50.0174,4.02628
50.086,1.49209,50.0863,1.99438,50.0863,3.39919
50.155,1.04222,50.1552,1.92380,50.1552,2.83427
50.224,1.27322,50.2241,2.16625,50.2241,2.43907
50.293,1.57170,50.2930,2.51137,50.2930,2.00627
50.362,2.70734,50.3619,2.46998,50.3619,2.52588
50.431,2.46610,50.4308,2.89094,50.4308,1.34648
50.500,2.46231,50.4997,3.68234,50.4997,1.10779
50.569,2.77371,50.5686,3.07630,50.5686,0.62835
50.637,2.74919,50.6375,2.17844,50.6375,0.48826
50.706,3.56577,50.7064,1.83189,50.7064,0.64717
50.775,1.88314,50.7752,1.49671,50.7752,0.91764
50.844,1.18259,50.8441,1.32937,50.8441,1.36495
50.913,0.67831,50.9130,1.86268,50.9130,1.91893
50.982,1.08354,50.9819,1.88819,50.9819,2.36859
51.051,1.49151,51.0508,1.96059,51.0508,1.92153
51.120,1.16337,51.1197,2.51921,51.1197,1.82546
51.189,1.32615,51.1886,2.40922,51.1886,2.37335
51.258,1.34732,51.2575,2.87072,51.2575,2.16911
51.326,1.74532,51.3264,3.27077,51.3264,2.23277
51.395,1.70222,51.3953,2.93905,51.3953,1.94986
51.464,1.22122,51.4642,3.29557,51.4642,1.58067
51.533,1.46091,51.5331,3.71342,51.5331,1.25812
51.602,1.96955,51.6020,3.23681,51.6020,1.41642
51.671,1.12779,51.6709,3.34466,51.6709,1.51407
51.740,1.26050,51.7398,2.59215,51.7398,1.66657
51.809,1.63200,51.8087,3.03483,51.8087,1.08123
51.878,2.50540,51.8776,2.63193,51.8776,1.18218
51.946,2.66197,51.9465,2.83729,51.9465,1.11336
52.015,2.44610,52.0153,2.56921,52.0153,0.97799
52.084,2.70367,52.0842,3.67453,52.0842,1.09389
52.153,2.83426,52.1531,3.88543,52.1531,1.54586
52.222,1.95892,52.2220,3.57124,52.2220,1.63319
52.291,2.02941,52.2909,3.65307,52.2909,1.60593
52.360,2.11857,52.3598,3.50773,52.3598,2.73471
52.429,1.07619,52.4287,3.60760,52.4287,3.65590
52.498,0.78451,52.4976,3.79202,52.4976,3.13736
52.567,0.64815,52.5665,4.68202,52.5665,2.88575
52.635,0.79681,52.6354,4.77109,52.6354,2.50974
52.704,1.36204,52.7043,4.82849,52.7043,2.42312
52.773,1.16123,52.7732,3.79689,52.7732,3.03486
52.842,1.36038,52.8421,3.01219,52.8421,2.53417
52.911,2.42365,52.9110,3.52781,52.9110,2.33528
52.980,1.52699,52.9799,3.50808,52.9799,1.64928
53.049,2.06090,53.0488,2.37331,53.0488,1.40737
53.118,2.57660,53.1177,2.74217,53.1177,1.95237
53.187,2.32353,53.1866,2.03504,53.1866,1.64587
53.255,2.74461,53.2554,2.09383,53.2554,1.76622
53.324,2.63305,53.3243,1.98307,53.3243,1.94634
53.393,2.20460,53.3932,2.50197,53.3932,1.90307
53.462,2.18187,53.4621,1.62167,53.4621,1.98101
53.531,1.41865,53.5310,2.48303,53.5310,1.57726
53.600,1.63128,53.5999,2.34918,53.5999,1.73788
53.669,1.31194,53.6688,2.64599,53.6688,1.44801
53.738,0.74337,53.7377,2.36949,53.7377,1.15076
53.807,1.56770,53.8066,2.72109,53.8066,1.63617
53.875,1.84654,53.8755,2.67660,53.8755,1.63467
53.944,2.49062,53.9444,2.76670,53.9444,1.04672
54.013,2.81182,54.0133,3.88402,54.0133,0.91908
54.082,2.24174,54.0822,4.64652,54.0822,1.45085
54.151,2.33524,54.1511,3.82270,54.1511,1.58100
54.220,1.75172,54.2200,3.97753,54.2200,1.94550
54.289,1.68046,54.2889,4.31825,54.2889,0.90337
54.358,1.44786,54.3578,4.16110,54.3578,0.99183
54.427,1.30297,54.4267,3.12828,54.4267,0.81525
54.496,1.97958,54.4955,2.56375,54.4955,0.56254
54.564,2.15074,54.5644,2.39446,54.5644,0.67750
54.633,2.54310,54.6333,1.93028,54.6333,0.72586
54.702,2.62259,54.7022,2.10598,54.7022,0.76173
54.771,3.32756,54.7711,2.02264,54.7711,0.59920
54.840,4.27472,54.8400,2.40541,54.8400,0.68323
54.909,5.23016,54.9089,2.68460,54.9089,0.87619
54.978,4.72825,54.9778,2.46102,54.9778,0.55767
55.047,4.10974,55.0467,2.78706,55.0467,0.78534
55.116,3.92311,55.1156,2.43691,55.1156,0.68922
55.184,3.37387,55.1845,2.60299,55.1845,1.14033
55.253,3.61751,55.2534,2.73982,55.2534,1.39384
55.322,4.38483,55.3223,2.27549,55.3223,0.78640
55.391,3.98602,55.3912,2.42822,55.3912,0.76042
55.460,2.93049,55.4601,2.29116,55.4601,0.86831
55.529,2.58967,55.5290,1.82922,55.5290,0.69804
55.598,2.41246,55.5979,2.26061,55.5979,0.77472
55.667,2.58310,55.6668,1.62381,55.6668,1.08486
55.736,1.83003,55.7356,1.89494,55.7356,1.20537
55.805,2.13566,55.8045,2.22678,55.8045,1.47137
55.873,2.17536,55.8734,2.01867,55.8734,1.34490
55.942,2.02329,55.9423,1.34613,55.9423,0.82860
56.011,1.61369,56.0112,2.02209,56.0112,0.78961
56.080,1.82864,56.0801,2.66151,56.0801,1.37518
56.149,2.08799,56.1490,3.31098,56.1490,1.13098
56.218,1.31479,56.2179,3.29117,56.2179,1.03086
56.287,1.43752,56.2868,2.79843,56.2868,1.10967
56.356,1.22922,56.3557,2.66765,56.3557,0.87071
56.425,1.81285,56.4246,2.88306,56.4246,0.29526
56.493,1.79343,56.4935,2.50045,56.4935,0.46808
56.562,1.78468,56.5624,2.26484,56.5624,0.83109
56.631,2.04323,56.6313,1.98364,56.6313,0.82236
56.700,2.10022,56.7002,2.03447,56.7002,0.43922
56.769,2.47094,56.7691,2.14048,56.7691,0.60115
56.838,3.36243,56.8380,1.71542,56.8380,0.46579
56.907,2.08950,56.9069,1.65687,56.9069,0.41527
56.976,2.55747,56.9757,1.31093,56.9757,0.72162
57.045,2.37038,57.0446,1.80276,57.0446,0.40695
57.114,1.47444,57.1135,2.39847,57.1135,0.55436
57.182,1.98414,57.1824,2.14980,57.1824,0.68008
57.251,1.80504,57.2513,2.81297,57.2513,0.60295
57.320,1.58811,57.3202,3.42503,57.3202,0.48794
57.389,2.22276,57.3891,2.91425,57.3891,0.70495
57.458,2.22679,57.4580,2.19213,57.4580,0.33824
57.527,2.42261,57.5269,2.09154,57.5269,0.16051
57.596,2.44297,57.5958,1.98183,57.5958,0.50842
57.665,2.46797,57.6647,1.66218,57.6647,0.64395
57.734,2.09064,57.7336,2.76998,57.7336,0.31735
57.802,2.19861,57.8025,1.87626,57.8025,0.41318
57.871,1.97495,57.8714,2.24729,57.8714,0.78910
57.940,2.21626,57.9403,1.91471,57.9403,0.55101
58.009,2.74150,58.0092,2.01565,58.0092,0.58340
58.078,2.60336,58.0781,2.21827,58.0781,0.55163
58.147,2.72926,58.1470,2.48533,58.1470,0.52544
58.216,3.61767,58.2159,2.87761,58.2159,0.85455
58.285,3.58592,58.2847,2.83211,58.2847,0.88965
58.354,2.81769,58.3536,4.33960,58.3536,0.77672
58.423,2.15828,58.4225,5.07171,58.4225,1.24975
58.491,1.89652,58.4914,5.89783,58.4914,0.67500
58.560,1.65428,58.5603,5.16108,58.5603,0.60236
58.629,1.67463,58.6292,4.87807,58.6292,0.57778
58.698,1.56860,58.6981,3.32661,58.6981,0.30299
58.767,1.66033,58.7670,3.25103,58.7670,0.60277
58.836,1.91641,58.8359,3.69318,58.8359,0.35427
58.905,1.67464,58.9048,3.07584,58.9048,0.85236
58.974,1.85410,58.9737,3.51786,58.9737,0.82088
59.043,2.25681,59.0426,2.14708,59.0426,0.75261
59.111,1.73526,59.1115,1.82411,59.1115,0.53389
59.180,1.44779,59.1804,1.64611,59.1804,0.39284
59.249,1.67059,59.2493,1.68278,59.2493,0.83756
59.318,1.51827,59.3182,1.77139,59.3182,0.74253
59.387,1.34309,59.3871,1.83626,59.3871,1.16121
59.456,1.01081,59.4560,1.69708,59.4560,1.10840
59.525,1.29141,59.5248,2.48583,59.5248,1.18490
59.594,2.01794,59.5937,2.75064,59.5937,1.45066
59.663,1.75106,59.6626,2.95368,59.6626,1.20087
59.732,1.66981,59.7315,2.42825,59.7315,1.75827
59.800,0.88414,59.8004,2.12376,59.8004,2.47504
59.869,0.83378,59.8693,1.34424,59.8693,2.79436
59.938,1.12587,59.9382,1.57084,59.9382,2.20745
60.007,1.63914,60.0071,1.98291,60.0071,2.92102
60.076,1.81309,60.0760,1.84500,60.0760,3.11867
60.145,3.21651,60.1449,1.35465,60.1449,2.35961
60.214,2.32176,60.2138,1.85429,60.2138,2.36758
60.283,2.37535,60.2827,2.22245,60.2827,2.05416
60.352,2.26749,60.3516,1.58724,60.3516,2.54792
60.420,2.14394,60.4205,1.38702,60.4205,2.59510
60.489,2.04541,60.4894,2.35407,60.4894,2.93129
60.558,1.76790,60.5583,2.88641,60.5583,3.07307
60.627,1.34024,60.6272,2.28096,60.6272,2.67504
60.696,1.24205,60.6961,2.15579,60.6961,3.24635
60.765,0.52879,60.7649,1.90682,60.7649,3.61562
60.834,1.02198,60.8338,2.34115,60.8338,3.97502
60.903,1.67094,60.9027,2.24947,60.9027,4.51714
60.972,1.56907,60.9716,2.15539,60.9716,3.61014
61.041,1.45410,61.0405,1.97931,61.0405,3.20511
61.109,1.32171,61.1094,1.93425,61.1094,3.36835
61.178,1.01760,61.1783,1.41934,61.1783,2.83423
61.247,1.04227,61.2472,2.06253,61.2472,2.72035
61.316,2.00601,61.3161,1.77427,61.3161,2.31679
61.385,1.59517,61.3850,1.83184,61.3850,2.69916
61.454,1.27380,61.4539,1.47391,61.4539,2.90090
61.523,1.16229,61.5228,0.96857,61.5228,2.50822
61.592,1.47348,61.5917,1.22394,61.5917,2.40322
61.661,1.92733,61.6606,1.59097,61.6606,1.81706
61.729,2.21538,61.7295,1.28770,61.7295,2.64745
61.798,2.15043,61.7984,1.26305,61.7984,1.75765
61.867,2.80797,61.8673,1.65001,61.8673,2.07963
61.936,2.99063,61.9362,1.38859,61.9362,2.19982
62.005,3.69875,62.0051,1.87774,62.0051,1.56821
62.074,3.81796,62.0739,1.66747,62.0739,1.80136
62.143,3.43360,62.1428,1.37716,62.1428,1.60025
62.212,3.04736,62.2117,1.43181,62.2117,1.99614
62.281,2.64231,62.2806,1.57077,62.2806,1.69277
62.350,2.71984,62.3495,1.21633,62.3495,1.91975
62.418,2.91870,62.4184,1.13536,,
62.487,2.82755,62.4873,1.64432,,
62.556,2.95682,62.5562,1.62701,,
62.625,3.25101,62.6251,1.62645,,
62.694,3.17262,62.6940,1.28358,,
62.763,3.34903,62.7629,1.45419,,
62.832,2.75400,62.8318,1.98423,,
62.901,2.65539,62.9007,2.12018,,
62.970,2.35400,62.9696,1.18888,,
63.038,2.28963,63.0385,1.64093,,
63.107,2.06576,63.1074,1.65059,,
63.176,1.02577,63.1763,1.96038,,
63.245,1.48302,63.2452,1.66005,,
63.314,1.41776,63.3140,1.08837,,
63.383,0.88937,63.3829,0.97486,,
63.452,0.76016,63.4518,1.02713,,
63.521,0.59977,63.5207,1.11153,,
63.590,1.14443,63.5896,1.28824,,
63.659,0.99552,63.6585,1.43551,,
63.727,1.28164,63.7274,1.48687,,
63.796,0.68314,63.7963,1.65507,,
63.865,1.22967,63.8652,2.14574,,
63.934,1.92157,63.9341,2.47102,,
64.003,2.78645,64.0030,1.54833,,
64.072,3.38655,64.0719,1.64040,,
64.141,3.87997,64.1408,2.14710,,
64.210,3.71145,64.2097,2.38477,,
64.279,2.94257,64.2786,1.72223,,
64.347,1.59156,64.3475,2.21377,,
64.416,1.30885,64.4164,1.81262,,
64.485,0.72904,64.4853,2.37729,,
64.554,0.96272,64.5541,2.08247,,
64.623,1.27669,64.6230,1.75974,,
64.692,2.12248,64.6919,1.57092,,
64.761,2.57026,64.7608,2.40935,,
64.830,3.28642,64.8297,1.94162,,
64.899,3.62749,64.8986,1.62031,,
64.968,3.64465,64.9675,2.20364,,
65.036,3.69828,65.0364,2.20231,,
65.105,2.39277,65.1053,1.46626,,
65.174,3.30894,65.1742,1.94425,,
65.243,3.09343,65.2431,2.12251,,
65.312,2.74598,65.3120,1.60538,,
65.381,1.99965,65.3809,1.15345,,
65.450,1.54570,65.4498,1.25873,,
65.519,1.87410,65.5187,1.60884,,
65.588,1.49626,65.5876,1.37235,,
65.656,1.49643,65.6565,1.28361,,
65.725,1.61801,65.7253,1.66752,,
65.794,1.76736,65.7942,1.85553,,
65.863,1.81579,65.8631,1.98055,,
65.932,1.34166,65.9320,1.95534,,
66.001,1.19035,66.0009,1.74216,,
66.070,1.82363,66.0698,1.94043,,
66.139,2.54225,66.1387,0.96312,,
66.208,2.58986,66.2076,0.76756,,
66.277,3.08331,66.2765,1.02064,,
66.345,2.87653,66.3454,0.92698,,
66.414,3.27001,66.4143,1.03806,,
66.483,2.48574,66.4832,1.13170,,
66.552,1.40770,66.5521,1.25250,,
66.621,1.60376,66.6210,1.25497,,
66.690,1.35320,66.6899,1.45382,,
66.759,0.91801,66.7588,1.76719,,
66.828,0.45744,66.8277,2.15021,,
66.897,0.75798,66.8966,2.34743,,
66.965,0.96709,66.9655,2.17045,,
67.034,1.46277,67.0343,2.32999,,
67.103,1.99260,67.1032,1.55692,,
67.172,2.68862,67.1721,2.04709,,
67.241,2.35259,67.2410,1.70897,,
67.310,2.25279,67.3099,1.80790,,
67.379,1.99799,67.3788,2.28212,,
67.448,1.16621,67.4477,2.05006,,
