X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
0.0000,21.9707,0.0000,74.3630,0.0000,6.6041,0.0000,20.0237,0.0000,6.3996
0.0689,25.6544,0.0689,83.7664,0.0689,8.6216,0.0689,20.4917,0.0689,11.8181
0.1378,25.2876,0.1378,87.1209,0.1378,9.1510,0.1378,18.2999,0.1378,17.9086
0.2067,24.5234,0.2067,63.5392,0.2067,12.5368,0.2067,13.1752,0.2067,22.9871
0.2756,26.0780,0.2756,46.6424,0.2756,14.8107,0.2756,10.1027,0.2756,24.6587
0.3445,34.9329,0.3445,38.3994,0.3445,17.1118,0.3445,7.3164,0.3445,26.7714
0.4134,38.5696,0.4134,24.6026,0.4134,14.7719,0.4134,9.5809,0.4134,23.5244
0.4823,39.1144,0.4823,19.5213,0.4823,15.1248,0.4823,8.7897,0.4823,17.1309
0.5512,33.2119,0.5512,15.5132,0.5512,11.3532,0.5512,6.5632,0.5512,13.2817
0.6201,27.5308,0.6201,13.3750,0.6201,7.9818,0.6201,5.2648,0.6201,8.9527
0.6889,21.5681,0.6889,13.8785,0.6889,6.8646,0.6889,4.1250,0.6889,8.6391
0.7578,17.2777,0.7578,13.3043,0.7578,6.9659,0.7578,3.8379,0.7578,9.3026
0.8267,13.0565,0.8267,14.8147,0.8267,8.4805,0.8267,3.6916,0.8267,9.1457
0.8956,13.2175,0.8956,12.0398,0.8956,8.4891,0.8956,3.4471,0.8956,8.9345
0.9645,11.7977,0.9645,9.7464,0.9645,5.3118,0.9645,3.4056,0.9645,12.7429
1.0334,8.2188,1.0334,8.4769,1.0334,4.5766,1.0334,4.3782,1.0334,17.7885
1.1023,5.5733,1.1023,5.0062,1.1023,4.9318,1.1023,2.5712,1.1023,19.0971
1.1712,4.1039,1.1712,2.7684,1.1712,7.1507,1.1712,1.7823,1.1712,20.6133
1.2401,4.4061,1.2401,3.5967,1.2401,7.9457,1.2401,1.2288,1.2401,20.3546
1.3090,5.2354,1.3090,4.2769,1.3090,8.0330,1.3090,2.3789,1.3090,16.7692
1.3779,5.2433,1.3779,4.0870,1.3779,7.9836,1.3779,3.7671,1.3779,14.7361
1.4468,6.3925,1.4468,4.5313,1.4468,9.0720,1.4468,3.4942,1.4468,12.3472
