X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5
7.9229,4.8132,7.9229,1.84594,7.9229,2.81049,7.9229,1.54289,7.9229,5.21716,7.9229,5.0177
7.9918,4.3372,7.9918,2.06844,7.9918,1.65559,7.9918,1.30113,7.9918,4.96277,7.9918,4.8966
8.0607,3.6388,8.0607,2.19247,8.0607,1.67681,8.0607,1.53740,8.0607,3.76018,8.0607,6.4141
8.1296,2.4061,8.1296,2.20374,8.1296,1.77646,8.1296,1.89729,8.1296,3.49277,8.1296,6.8860
8.1984,2.7304,8.1984,2.19625,8.1984,2.41682,8.1984,2.06032,8.1984,2.76367,8.1984,7.6035
8.2673,2.5086,8.2673,1.63771,8.2673,2.81175,8.2673,1.99549,8.2673,2.74413,8.2673,7.7829
8.3362,3.0793,8.3362,2.05705,8.3362,3.38981,8.3362,2.39449,8.3362,2.51189,8.3362,6.0201
8.4051,3.6593,8.4051,1.95055,8.4051,4.43234,8.4051,1.94105,8.4051,1.83672,8.4051,3.9256
8.4740,3.5456,8.4740,2.18739,8.4740,5.56468,8.4740,1.78724,8.4740,2.53460,8.4740,2.9124
8.5429,3.9624,8.5429,2.34343,8.5429,6.24452,8.5429,2.38494,8.5429,1.74393,8.5429,3.3332
8.6118,3.9828,8.6118,2.04834,8.6118,6.87421,8.6118,2.23596,8.6118,2.19682,8.6118,3.2103
8.6807,3.7951,8.6807,2.82657,8.6807,6.95559,8.6807,1.71661,8.6807,2.54394,8.6807,2.2172
8.7496,3.5066,8.7496,3.41763,8.7496,6.38395,8.7496,1.64463,8.7496,2.45398,8.7496,2.1067
8.8185,2.4466,8.8185,3.75139,8.8185,5.56540,8.8185,2.86694,8.8185,2.63507,8.8185,2.4865
8.8874,2.3472,8.8874,3.63435,8.8874,4.76110,8.8874,3.56479,8.8874,2.99322,8.8874,3.1346
8.9563,2.6874,8.9563,3.67570,8.9563,4.61038,8.9563,3.52845,8.9563,2.46630,8.9563,4.8193
9.0252,2.6760,9.0252,3.51097,9.0252,4.30075,9.0252,3.37845,9.0252,3.35493,9.0252,3.2110
9.0941,3.7513,9.0941,4.48139,9.0941,4.97536,9.0941,3.35938,9.0941,2.91364,9.0941,2.7157
9.1630,2.9594,9.1630,7.20134,9.1630,4.15346,9.1630,4.42713,9.1630,3.21547,9.1630,3.3296
9.2319,2.5148,9.2319,6.96926,9.2319,2.98838,9.2319,6.95233,9.2319,2.97917,9.2319,3.8038
9.3008,2.8227,9.3008,7.19583,9.3008,3.59578,9.3008,6.98429,9.3008,2.39984,9.3008,3.7768
9.3697,3.2714,9.3697,8.69406,9.3697,3.45212,9.3697,7.14679,9.3697,2.68928,9.3697,3.8365
9.4385,2.6388,9.4385,9.27931,9.4385,4.07946,9.4385,5.87941,9.4385,3.30225,9.4385,4.1033
