X0,Y0,X1,Y1,X2,Y2,X3,Y3
0.0000,40.0751,0.0000,3.1778,0.0000,7.5200,0.0000,11.4362
0.0689,37.8928,0.0689,4.9282,0.0689,9.9609,0.0689,6.7870
0.1378,30.0900,0.1378,9.6089,0.1378,19.1157,0.1378,5.4847
0.2067,22.4650,0.2067,15.8629,0.2067,28.7178,0.2067,5.3038
0.2756,18.1423,0.2756,28.0643,0.2756,27.5220,0.2756,8.2833
0.3445,16.4777,0.3445,35.8612,0.3445,23.2709,0.3445,9.9446
0.4134,13.5255,0.4134,34.4582,0.4134,16.1937,0.4134,10.4027
0.4823,8.1440,0.4823,25.6236,0.4823,11.0295,0.4823,9.6423
0.5512,8.3588,0.5512,15.9886,0.5512,9.9278,0.5512,10.4727
0.6201,7.7368,0.6201,14.9007,0.6201,10.2158,0.6201,8.4268
0.6889,8.3228,0.6889,11.8633,0.6889,11.7733,0.6889,7.3247
0.7578,6.8381,0.7578,7.5646,0.7578,14.1115,0.7578,7.7642
0.8267,4.7876,0.8267,4.0215,0.8267,14.7835,0.8267,6.4347
0.8956,2.2497,0.8956,2.6560,0.8956,13.7451,0.8956,5.1119
0.9645,3.0498,0.9645,2.2247,0.9645,12.3361,0.9645,4.5541
1.0334,2.5513,1.0334,2.7488,1.0334,12.9999,1.0334,3.3920
1.1023,1.3396,1.1023,3.6914,1.1023,13.1364,1.1023,3.4224
1.1712,1.6644,1.1712,4.6447,1.1712,12.2090,1.1712,4.4304
1.2401,3.3530,1.2401,3.8253,1.2401,12.6737,1.2401,6.1188
1.3090,7.1377,1.3090,3.5828,1.3090,10.2382,1.3090,7.6772
1.3779,11.9691,1.3779,3.8967,1.3779,7.6901,1.3779,8.5597
1.4468,18.1764,1.4468,2.5338,1.4468,6.6638,1.4468,9.0125
1.5157,24.5879,1.5157,3.2537,1.5157,6.6037,1.5157,7.7927
1.5846,25.7479,1.5846,3.5726,1.5846,5.4672,1.5846,10.9988
1.6535,23.7839,1.6535,2.9019,1.6535,8.2816,1.6535,10.5043
1.7224,17.4753,1.7224,5.0498,1.7224,7.7580,1.7224,10.1740
1.7913,11.9671,1.7913,5.0644,1.7913,9.2775,1.7913,9.6721
1.8602,10.7341,1.8602,3.3940,1.8602,5.3773,1.8602,11.6286
1.9290,6.7988,1.9290,2.5419,1.9290,4.0462,1.9290,7.7365
1.9979,5.1108,1.9979,2.1603,1.9979,5.3258,1.9979,4.2583
2.0668,4.8613,2.0668,3.0155,2.0668,7.6624,2.0668,3.5662
2.1357,4.8405,2.1357,2.2027,2.1357,7.4523,2.1357,2.1061
2.2046,7.4079,2.2046,2.4471,2.2046,6.2998,2.2046,3.2966
2.2735,9.2005,2.2735,2.1033,2.2735,3.5508,2.2735,3.8753
2.3424,13.8609,2.3424,1.8057,2.3424,3.5510,2.3424,3.6203
2.4113,17.4913,2.4113,2.3972,2.4113,2.5487,2.4113,4.6988
2.4802,19.3469,2.4802,5.6353,2.4802,4.4611,2.4802,3.6172
2.5491,16.0339,2.5491,8.2416,2.5491,6.7354,2.5491,2.7750
2.6180,11.4887,2.6180,15.4166,2.6180,8.0655,2.6180,2.2034
2.6869,8.1554,2.6869,20.8466,2.6869,9.7554,2.6869,2.5376
2.7558,6.5075,2.7558,27.4982,2.7558,15.6313,2.7558,3.3931
2.8247,6.0972,2.8247,26.0900,2.8247,15.6483,2.8247,3.1481
2.8936,4.8558,2.8936,21.2504,2.8936,20.0703,2.8936,3.8034
2.9625,4.4785,2.9625,14.8099,2.9625,23.5900,2.9625,6.3473
3.0314,5.2732,3.0314,10.4902,3.0314,23.7202,3.0314,9.2642
3.1003,8.1088,3.1003,8.1258,3.1003,24.5960,3.1003,13.3440
3.1691,9.7754,3.1691,9.9583,3.1691,31.6526,3.1691,14.3705
3.2380,10.3904,3.2380,10.0085,3.2380,38.8630,3.2380,18.4232
3.3069,7.7972,3.3069,6.5657,3.3069,40.3478,3.3069,21.1021
3.3758,8.7131,3.3758,6.8620,3.3758,37.6450,3.3758,21.7078
3.4447,13.0649,3.4447,4.0468,3.4447,32.5004,3.4447,17.4886
3.5136,18.5030,3.5136,2.6997,3.5136,27.4437,3.5136,17.4122
3.5825,25.4273,3.5825,2.7531,3.5825,22.6475,3.5825,15.4341
3.6514,31.7152,3.6514,1.5633,3.6514,21.8123,3.6514,10.6585
3.7203,25.9504,3.7203,1.4426,3.7203,23.9502,3.7203,9.1505
3.7892,21.9853,3.7892,1.4923,3.7892,25.5856,3.7892,8.0788
3.8581,17.2698,3.8581,1.7362,3.8581,26.3715,3.8581,6.4247
3.9270,21.7147,3.9270,2.0743,3.9270,27.5923,3.9270,5.7282
3.9959,22.6085,3.9959,2.3065,3.9959,23.8597,3.9959,4.0310
4.0648,20.4219,4.0648,1.7211,4.0648,20.4988,4.0648,4.0701
4.1337,16.3890,4.1337,1.7045,4.1337,22.1186,4.1337,4.1442
4.2026,10.5901,4.2026,1.8374,4.2026,21.4762,4.2026,4.3797
4.2715,5.4797,4.2715,1.8938,4.2715,18.7228,4.2715,3.7325
4.3404,4.4087,4.3404,3.0281,4.3404,13.4737,4.3404,5.3913
4.4092,3.3754,4.4092,2.5096,4.4092,10.8739,4.4092,5.8248
4.4781,2.2314,4.4781,2.4158,4.4781,9.4063,4.4781,9.9635
4.5470,3.6611,4.5470,3.7131,4.5470,9.6005,4.5470,15.7380
4.6159,3.5032,4.6159,5.3800,4.6159,9.8370,4.6159,15.1456
4.6848,5.2269,4.6848,4.2277,4.6848,10.5891,4.6848,10.7236
4.7537,4.2834,4.7537,3.6564,4.7537,9.0499,4.7537,7.3421
4.8226,2.0804,4.8226,2.1446,4.8226,8.0138,4.8226,8.1933
4.8915,2.0301,4.8915,2.6572,4.8915,8.3987,4.8915,10.7987
4.9604,2.7134,4.9604,1.6474,4.9604,8.4398,4.9604,10.8492
5.0293,2.1084,5.0293,2.1119,5.0293,11.6866,5.0293,13.8857
5.0982,1.9349,5.0982,2.5100,5.0982,11.7385,5.0982,14.3400
5.1671,2.9750,5.1671,2.0095,5.1671,11.5900,5.1671,11.4537
5.2360,4.9371,5.2360,1.6850,5.2360,7.8478,5.2360,7.5561
5.3049,5.1804,5.3049,2.3166,5.3049,5.5777,5.3049,5.9888
5.3738,5.1040,5.3738,3.5830,5.3738,4.9861,5.3738,3.9062
5.4427,6.4036,5.4427,4.4822,5.4427,3.2194,5.4427,2.1886
5.5116,7.6945,5.5116,4.1210,5.5116,3.3198,5.5116,1.4494
5.5805,5.4473,5.5805,5.2052,5.5805,2.2609,5.5805,1.7603
5.6493,5.8866,5.6493,6.6804,5.6493,1.5305,5.6493,2.8844
5.7182,4.7809,5.7182,7.4153,5.7182,2.7829,5.7182,6.9915
5.7871,5.4859,5.7871,8.9958,5.7871,4.7091,5.7871,7.0847
5.8560,8.3997,5.8560,8.0319,5.8560,7.9560,5.8560,7.2950
5.9249,11.3742,5.9249,11.6558,5.9249,11.5111,5.9249,6.4143
5.9938,14.5215,5.9938,15.4013,5.9938,13.9919,5.9938,5.9021
6.0627,12.9714,6.0627,15.1351,6.0627,10.8195,6.0627,5.6447
6.1316,9.0346,6.1316,12.7331,6.1316,7.6279,6.1316,5.6777
6.2005,6.7911,6.2005,8.1648,6.2005,4.1390,6.2005,4.2707
6.2694,7.1376,6.2694,6.8643,6.2694,3.8698,6.2694,2.9510
6.3383,5.6081,6.3383,5.4065,6.3383,3.5478,6.3383,2.6794
6.4072,4.6412,6.4072,5.3654,6.4072,2.0135,6.4072,1.6894
6.4761,3.5525,6.4761,7.0624,6.4761,1.9709,6.4761,0.9614
6.5450,3.3117,6.5450,11.8115,6.5450,0.9924,6.5450,1.6597
6.6139,3.1911,6.6139,14.5150,6.6139,1.0851,6.6139,0.9087
6.6828,3.0086,6.6828,19.6167,6.6828,0.6904,6.6828,0.8633
6.7517,2.3383,6.7517,25.1606,6.7517,0.7050,6.7517,1.4645
6.8206,1.9220,6.8206,22.6923,6.8206,1.3573,6.8206,2.5760
6.8895,2.0336,6.8895,20.4541,6.8895,1.4085,6.8895,3.4349
6.9583,3.1567,6.9583,19.0528,6.9583,0.7042,6.9583,5.1948
7.0272,4.5211,7.0272,17.0764,7.0272,0.8304,7.0272,5.5469
7.0961,4.9970,7.0961,11.1614,7.0961,1.4404,7.0961,4.5709
7.1650,6.2104,7.1650,6.3423,7.1650,1.7024,7.1650,2.9067
7.2339,13.3592,7.2339,5.4001,7.2339,2.2531,7.2339,2.4721
7.3028,28.7046,7.3028,2.9719,7.3028,2.8939,7.3028,1.6097
7.3717,50.7603,7.3717,3.1095,7.3717,2.2978,7.3717,2.4585
7.4406,52.3271,7.4406,2.4605,7.4406,2.7474,7.4406,3.2811
7.5095,29.8480,7.5095,1.6777,7.5095,3.2410,7.5095,5.7070
7.5784,13.7848,7.5784,2.2225,7.5784,2.9168,7.5784,8.7900
7.6473,11.1362,7.6473,0.9161,7.6473,4.6217,7.6473,7.6053
7.7162,5.9323,7.7162,2.1325,7.7162,6.4926,7.7162,5.7003
7.7851,3.6568,7.7851,0.8925,7.7851,7.9905,7.7851,5.8199
7.8540,3.0015,7.8540,1.1337,7.8540,7.7267,7.8540,6.6071
7.9229,1.6145,7.9229,3.8744,7.9229,6.4682,7.9229,10.2264
7.9918,1.4749,7.9918,5.2262,7.9918,2.6525,7.9918,11.3527
8.0607,0.8547,8.0607,9.2617,8.0607,2.3147,8.0607,8.5584
8.1296,1.7061,8.1296,8.7275,8.1296,2.4425,8.1296,6.1778
8.1984,2.4137,8.1984,10.1930,8.1984,2.0405,8.1984,3.3929
8.2673,3.6012,8.2673,6.2739,8.2673,1.4165,8.2673,2.9663
8.3362,4.3709,8.3362,2.7711,8.3362,1.4167,8.3362,3.3620
8.4051,8.0057,8.4051,1.8886,8.4051,1.3470,8.4051,3.4539
8.4740,8.4572,8.4740,1.7656,8.4740,2.4044,8.4740,4.9567
8.5429,10.0650,8.5429,2.9790,8.5429,2.4066,8.5429,6.3848
8.6118,9.5136,8.6118,2.2794,8.6118,2.5004,8.6118,6.2616
8.6807,8.3388,8.6807,2.1618,8.6807,2.6532,8.6807,8.0156
8.7496,9.6911,8.7496,1.4967,8.7496,2.3298,8.7496,10.2046
8.8185,7.1587,8.8185,3.5870,8.8185,2.5726,8.8185,13.7314
8.8874,5.0277,8.8874,3.1398,8.8874,3.3989,8.8874,14.8092
8.9563,3.6267,8.9563,2.2877,8.9563,3.6088,8.9563,13.0144
9.0252,3.0600,9.0252,3.1999,9.0252,2.4535,9.0252,9.5599
9.0941,3.0589,9.0941,3.9523,9.0941,2.0917,9.0941,6.7427
9.1630,3.6572,9.1630,6.1736,9.1630,2.2717,9.1630,5.2239
9.2319,4.1871,9.2319,4.9885,9.2319,2.7561,9.2319,4.3575
9.3008,5.2195,9.3008,3.3911,9.3008,1.8038,9.3008,5.0228
9.3697,8.0521,9.3697,3.7071,9.3697,3.7228,9.3697,7.0652
