X0,Y0,X1,Y1,X2,Y2
32.587,19.4331,32.5871,3.2419,32.5871,7.5858
32.656,14.4697,32.6560,2.6308,32.6560,7.8163
32.725,9.7330,32.7249,4.6401,32.7249,5.6183
32.794,7.7422,32.7938,7.9784,32.7938,4.7322
32.863,4.7818,32.8627,6.9231,32.8627,5.1346
32.932,4.2226,32.9316,5.9314,32.9316,4.9452
33.000,3.9408,33.0005,6.4902,33.0005,3.8135
33.069,2.0052,33.0694,11.6804,33.0694,3.8438
33.138,0.9533,33.1383,14.2540,33.1383,5.5005
33.207,1.7911,33.2071,12.5162,33.2071,5.6967
33.276,2.0004,33.2760,10.5484,33.2760,7.1537
33.345,5.3677,33.3449,8.7564,33.3449,7.6727
33.414,6.5089,33.4138,8.4531,33.4138,6.1741
33.483,7.7892,33.4827,10.1889,33.4827,5.8279
33.552,5.7100,33.5516,7.3492,33.5516,5.8426
33.621,5.2243,33.6205,4.4038,33.6205,4.9091
33.689,8.7393,33.6894,3.6366,33.6894,5.0352
33.758,9.7924,33.7583,2.8140,33.7583,5.1383
33.827,9.4704,33.8272,1.6636,33.8272,3.4073
33.896,8.3489,33.8961,1.7220,33.8961,4.5795
33.965,6.9507,33.9650,3.8205,33.9650,3.8176
34.034,3.5595,34.0339,3.8919,34.0339,2.6782
34.103,3.0035,34.1028,4.9877,34.1028,3.5143
34.172,1.6229,34.1717,6.7327,34.1717,4.9808
34.241,0.8313,34.2406,8.3859,34.2406,4.3650
34.309,0.4942,34.3095,8.5302,34.3095,3.9958
34.378,0.7766,34.3784,6.8293,34.3784,6.7071
34.447,1.1672,34.4473,4.2971,34.4473,12.2839
34.516,0.9066,34.5161,2.0604,34.5161,9.9284
34.585,0.9650,34.5850,2.4026,34.5850,10.2818
34.654,1.8053,34.6539,2.9347,34.6539,5.2536
34.723,1.4539,34.7228,5.4918,34.7228,2.8337
34.792,2.1775,34.7917,8.7638,34.7917,3.0737
34.861,2.7824,34.8606,7.0290,34.8606,3.1788
34.930,3.7737,34.9295,3.4687,34.9295,4.7923
34.998,5.6176,34.9984,3.4823,34.9984,4.2931
35.067,7.5992,35.0673,5.1671,35.0673,3.5631
35.136,6.5208,35.1362,11.1436,35.1362,4.7603
35.205,9.0071,35.2051,13.7409,35.2051,4.6989
35.274,11.0664,35.2740,18.5610,35.2740,4.1561
35.343,11.7432,35.3429,19.6573,35.3429,2.8360
35.412,10.8188,35.4118,31.3944,35.4118,2.6639
35.481,10.7501,35.4807,29.7470,35.4807,2.4880
35.550,7.2622,35.5496,20.8058,35.5496,4.1539
35.618,6.3601,35.6185,15.6115,35.6185,3.7618
35.687,6.1626,35.6874,11.2311,35.6874,4.6939
35.756,6.0041,35.7562,6.7099,35.7562,5.9372
35.825,6.7241,35.8251,5.7988,35.8251,8.1637
35.894,8.4136,35.8940,1.9959,35.8940,9.5199
35.963,10.8876,35.9629,2.6970,35.9629,9.0659
36.032,9.2149,36.0318,1.4688,36.0318,4.3050
36.101,6.9084,36.1007,1.3506,36.1007,5.4118
36.170,4.9600,36.1696,3.1045,36.1696,4.9378
36.239,3.2464,36.2385,3.7890,36.2385,4.0594
36.307,2.0547,36.3074,6.2129,36.3074,3.1709
36.376,1.3723,36.3763,7.3725,36.3763,3.0061
36.445,1.1676,36.4452,6.6151,36.4452,3.2720
36.514,2.1115,36.5141,6.8197,36.5141,3.0304
36.583,3.3384,36.5830,9.4711,36.5830,3.9810
36.652,3.9130,36.6519,13.8389,36.6519,2.2005
36.721,4.7823,36.7208,22.0751,36.7208,2.7362
36.790,4.6063,36.7897,20.7229,36.7897,2.6996
36.859,4.0200,36.8586,18.1435,36.8586,3.4600
36.927,6.9035,36.9275,10.2666,36.9275,2.0891
36.996,8.6636,36.9963,7.2117,36.9963,2.2784
37.065,7.6208,37.0652,8.3798,37.0652,1.2617
37.134,7.5820,37.1341,8.8236,37.1341,0.8931
37.203,8.1673,37.2030,8.4364,37.2030,1.2835
37.272,7.3374,37.2719,6.0865,37.2719,1.3172
37.341,6.9583,37.3408,4.9265,37.3408,0.9051
37.410,3.4015,37.4097,5.4896,37.4097,0.6755
37.479,3.3722,37.4786,4.1490,37.4786,0.8669
37.548,1.8539,37.5475,1.7349,37.5475,1.0078
37.616,1.9908,37.6164,2.3357,37.6164,1.8045
37.685,2.1151,37.6853,4.1405,37.6853,1.3230
37.754,1.1115,37.7542,4.8311,37.7542,1.0803
37.823,0.9451,37.8231,6.8975,37.8231,2.4716
37.892,0.9676,37.8920,9.1585,37.8920,2.9992
37.961,2.3524,37.9609,9.9412,37.9609,3.4217
38.030,3.4414,38.0298,13.6738,38.0298,5.1104
38.099,5.6250,38.0987,16.0877,38.0987,7.0539
38.168,9.4307,38.1676,17.2211,38.1676,9.2766
38.236,14.8497,38.2364,14.8380,38.2364,9.7460
38.305,22.0984,38.3053,8.3510,38.3053,8.4437
38.374,28.2467,38.3742,6.8193,38.3742,7.0649
38.443,27.2257,38.4431,7.5091,38.4431,7.9978
38.512,23.8854,38.5120,12.3088,38.5120,7.5114
38.581,20.6327,38.5809,19.0618,38.5809,8.5001
38.650,12.5539,38.6498,26.0964,38.6498,7.4096
38.719,10.5213,38.7187,33.2185,38.7187,6.5324
38.788,10.2413,38.7876,32.7168,38.7876,6.3320
38.856,7.1978,38.8565,26.2675,38.8565,6.5408
38.925,6.5640,38.9254,20.2022,38.9254,4.2358
38.994,5.1302,38.9943,13.2591,38.9943,2.8851
39.063,2.5059,39.0632,9.4633,39.0632,2.6306
39.132,1.4956,39.1321,6.2518,39.1321,3.8128
39.201,1.2832,39.2010,3.0365,39.2010,5.9037
39.270,1.5626,39.2699,1.7988,39.2699,7.7226
39.339,2.8162,39.3388,2.0828,39.3388,10.4461
39.408,1.0251,39.4077,3.2171,39.4077,9.8656
39.477,0.7765,39.4765,2.2490,39.4765,9.7968
39.545,1.0389,39.5454,1.5592,39.5454,9.4042
39.614,0.5696,39.6143,4.4229,39.6143,11.6927
39.683,0.8368,39.6832,1.9933,39.6832,11.7494
39.752,1.4557,39.7521,1.3094,39.7521,13.1832
39.821,1.3362,39.8210,2.4378,39.8210,12.0465
39.890,1.4062,39.8899,3.3608,39.8899,12.6105
39.959,1.3739,39.9588,4.8184,39.9588,9.2668
40.028,2.1436,40.0277,3.6987,40.0277,7.7316
40.097,2.3749,40.0966,4.1110,40.0966,6.4649
40.165,2.3981,40.1655,4.9652,40.1655,8.0826
40.234,1.8639,40.2344,5.7562,40.2344,12.2005
40.303,3.2134,40.3033,6.9322,40.3033,14.6143
40.372,4.2180,40.3722,7.2675,40.3722,12.4647
40.441,4.9567,40.4411,8.9160,40.4411,14.0295
40.510,9.4907,40.5100,9.5682,40.5100,15.8778
40.579,8.5308,40.5789,7.9068,40.5789,11.3019
40.648,8.9446,40.6478,9.0281,40.6478,8.3169
40.717,6.4872,40.7166,8.6079,40.7166,9.8212
40.786,3.3743,40.7855,6.9548,40.7855,11.3279
40.854,4.7218,40.8544,5.4729,40.8544,14.4471
40.923,6.0135,40.9233,3.6205,40.9233,18.1838
40.992,6.1311,40.9922,4.6342,40.9922,15.1916
41.061,4.4432,41.0611,6.7301,41.0611,11.2399
41.130,2.3470,41.1300,7.2687,41.1300,12.2159
41.199,3.0213,41.1989,9.4198,41.1989,10.9221
41.268,3.4025,41.2678,11.2241,41.2678,8.3553
41.337,1.9558,41.3367,12.0391,41.3367,6.4151
41.406,2.1340,41.4056,14.6349,41.4056,8.2432
41.474,2.0665,41.4745,16.9447,41.4745,13.0250
41.543,1.9381,41.5434,15.9839,41.5434,14.4236
41.612,2.0815,41.6123,20.4140,41.6123,8.7200
41.681,3.0735,41.6812,21.5708,41.6812,6.8522
41.750,5.4244,41.7501,25.7253,41.7501,5.8317
41.819,6.1920,41.8190,28.6360,41.8190,6.4145
41.888,7.1472,41.8879,32.2181,41.8879,5.6047
41.957,8.0748,41.9567,33.5354,41.9567,5.1918
42.026,10.2909,42.0256,30.5589,42.0256,7.5522
42.095,14.3022,42.0945,21.8382,42.0945,10.0684
42.163,16.0704,42.1634,16.3807,42.1634,8.9244
42.232,13.4351,42.2323,15.0719,42.2323,8.1740
42.301,12.0584,42.3012,16.9072,42.3012,6.3259
42.370,7.8777,42.3701,14.6564,42.3701,7.3948
42.439,6.4778,42.4390,16.3533,42.4390,7.3438
42.508,4.1695,42.5079,9.3474,42.5079,6.9015
42.577,4.9338,42.5768,4.9835,42.5768,8.0164
42.646,8.9320,42.6457,4.8954,42.6457,6.8429
42.715,8.5173,42.7146,7.0242,42.7146,6.6954
42.783,10.4467,42.7835,19.0122,42.7835,8.9852
42.852,14.4471,42.8524,32.9053,42.8524,8.9053
42.921,19.9400,42.9213,38.2553,42.9213,6.1385
42.990,19.6500,42.9902,36.8317,42.9902,6.8297
43.059,19.9759,43.0591,25.0974,43.0591,3.9790
43.128,18.3089,43.1280,14.2661,43.1280,3.5842
43.197,16.3323,43.1968,10.7111,43.1968,2.5590
43.266,16.0039,43.2657,8.9260,43.2657,4.6705
43.335,23.7137,43.3346,7.9492,43.3346,7.4573
43.404,31.8276,43.4035,6.5410,43.4035,7.5574
43.472,26.0700,43.4724,5.6386,43.4724,7.2799
43.541,13.7930,43.5413,6.1933,43.5413,6.1358
43.610,10.6573,43.6102,5.4790,43.6102,4.1063
43.679,10.2770,43.6791,5.0330,43.6791,4.3930
43.748,7.3656,43.7480,5.4596,43.7480,7.3419
43.817,5.8876,43.8169,5.3261,43.8169,6.9650
43.886,6.5921,43.8858,5.3766,43.8858,7.2459
43.955,8.8457,43.9547,5.1751,43.9547,7.3250
44.024,12.2871,44.0236,5.7996,44.0236,10.9403
44.092,16.8376,44.0925,5.0211,44.0925,12.8705
44.161,19.1847,44.1614,6.5837,44.1614,13.3130
44.230,22.2204,44.2303,5.9291,44.2303,13.1007
44.299,24.4599,44.2992,4.3259,44.2992,11.2623
44.368,30.9133,44.3681,3.1526,44.3681,9.5293
44.437,41.7828,44.4370,2.1005,44.4370,10.5828
44.506,54.1897,44.5058,2.7242,44.5058,11.5463
44.575,55.4022,44.5747,3.1889,44.5747,10.8385
44.644,53.0225,44.6436,3.6594,44.6436,6.2526
44.713,52.2119,44.7125,4.6909,44.7125,3.5701
44.781,50.1869,44.7814,4.7673,44.7814,3.8987
44.850,44.2489,44.8503,5.7383,44.8503,4.1026
44.919,35.0250,44.9192,5.6148,44.9192,3.2930
44.988,31.5377,44.9881,5.2378,44.9881,2.9344
45.057,24.9901,45.0570,4.6257,45.0570,3.4030
45.126,22.9723,45.1259,5.3281,45.1259,4.2468
45.195,19.8038,45.1948,6.0850,45.1948,4.6561
45.264,17.1823,45.2637,6.7297,45.2637,5.0930
45.333,11.1949,45.3326,4.9111,45.3326,6.6705
45.401,9.1199,45.4015,3.3373,45.4015,9.4364
45.470,8.2089,45.4704,2.1558,45.4704,13.7989
45.539,10.9138,45.5393,2.4300,45.5393,22.9582
45.608,13.5927,45.6082,2.8137,45.6082,26.5193
45.677,15.9241,45.6771,2.2298,45.6771,29.1154
45.746,17.4023,45.7459,3.2151,45.7459,34.5579
45.815,13.7628,45.8148,4.2579,45.8148,28.9557
45.884,10.2540,45.8837,5.8466,45.8837,22.0830
45.953,7.2464,45.9526,9.6108,45.9526,19.9462
46.022,6.4425,46.0215,11.7253,46.0215,19.9865
46.090,5.4859,46.0904,12.0044,46.0904,19.5643
46.159,6.3245,46.1593,9.4917,46.1593,18.2479
46.228,4.4520,46.2282,5.1700,46.2282,20.5688
46.297,2.8053,46.2971,3.8283,46.2971,19.6520
46.366,2.4339,46.3660,2.5242,46.3660,12.7721
46.435,2.1579,46.4349,2.4385,46.4349,10.0411
46.504,2.4219,46.5038,2.7538,46.5038,7.0439
46.573,1.3458,46.5727,3.2529,46.5727,9.1902
46.642,2.4921,46.6416,4.9420,46.6416,9.6989
46.710,3.5401,46.7105,7.1879,46.7105,6.9879
46.779,5.0610,46.7794,8.8685,46.7794,5.0610
46.848,5.5009,46.8483,10.2388,46.8483,4.1572
46.917,4.7622,46.9172,9.6923,46.9172,3.0005
46.986,4.7853,46.9860,11.3684,46.9860,2.0605
47.055,2.5936,47.0549,11.4040,47.0549,2.6835
47.124,2.5660,47.1238,9.7110,47.1238,3.8761
47.193,2.5959,47.1927,7.6410,47.1927,1.8024
47.262,4.6748,47.2616,5.6625,47.2616,3.4453
47.331,5.6215,47.3305,3.9213,47.3305,5.0977
47.399,5.5883,47.3994,3.1874,47.3994,7.2939
47.468,2.5093,47.4683,3.5050,47.4683,5.5313
47.537,2.6175,47.5372,2.5001,47.5372,3.5777
47.606,4.6276,47.6061,1.7743,47.6061,3.9871
47.675,5.1732,47.6750,1.6707,47.6750,3.9851
47.744,7.1829,47.7439,2.0289,47.7439,8.3345
47.813,4.7656,47.8128,2.4265,47.8128,9.4749
47.882,1.4434,47.8817,1.5525,47.8817,8.9666
47.951,1.4521,47.9506,2.0837,47.9506,9.2302
48.019,1.5198,48.0195,1.8247,48.0195,7.9056
48.088,1.0075,48.0884,3.4702,48.0884,5.9464
48.157,1.1515,48.1573,4.2854,48.1573,6.5444
48.226,1.8673,48.2262,4.0657,48.2262,7.3432
48.295,1.0619,48.2950,3.5571,48.2950,8.4207
48.364,0.8374,48.3639,5.2579,48.3639,8.1636
48.433,0.6163,48.4328,7.2167,48.4328,7.7954
48.502,0.8451,48.5017,9.2821,48.5017,6.7241
48.571,0.4315,48.5706,8.2506,48.5706,5.5338
48.640,0.7109,48.6395,7.8005,48.6395,4.1608
48.708,2.7660,48.7084,9.9277,48.7084,3.6290
48.777,3.7070,48.7773,9.4378,48.7773,4.5242
48.846,4.9348,48.8462,13.4814,48.8462,3.9798
48.915,3.8873,48.9151,12.8549,48.9151,3.3578
48.984,3.8138,48.9840,10.8614,48.9840,2.6632
49.053,2.8217,49.0529,9.7929,49.0529,2.3323
49.122,4.1852,49.1218,6.1912,49.1218,1.8992
49.191,4.2206,49.1907,5.3322,49.1907,2.5818
49.260,4.7455,49.2596,4.3587,49.2596,3.5252
49.328,5.8163,49.3285,2.3395,49.3285,4.4820
49.397,6.3515,49.3974,1.6933,49.3974,5.7247
49.466,9.0094,49.4663,2.3356,49.4663,9.3600
49.535,8.6831,49.5351,3.1238,49.5351,14.9485
49.604,9.2762,49.6040,4.6258,49.6040,25.8097
49.673,8.0544,49.6729,7.7235,49.6729,34.7412
49.742,6.1426,49.7418,11.8635,49.7418,39.8547
49.811,6.4371,49.8107,15.0742,49.8107,37.7517
49.880,5.0895,49.8796,15.5156,49.8796,34.4522
49.949,6.2636,49.9485,15.6188,49.9485,30.3676
50.017,8.6470,50.0174,8.5170,50.0174,28.7699
50.086,7.9275,50.0863,5.8094,50.0863,27.9215
50.155,11.0642,50.1552,8.1382,50.1552,26.7794
50.224,11.3732,50.2241,15.7878,50.2241,22.8182
50.293,15.7377,50.2930,27.1349,50.2930,20.0542
50.362,20.5743,50.3619,35.8435,50.3619,13.4718
50.431,20.0631,50.4308,34.6500,50.4308,9.2281
50.500,15.1014,50.4997,23.3852,50.4997,8.5876
50.569,12.3715,50.5686,11.7214,50.5686,5.9911
50.637,10.7930,50.6375,6.3183,50.6375,6.0532
50.706,7.2716,50.7064,5.1067,50.7064,8.3969
50.775,5.3109,50.7752,3.7422,50.7752,8.3696
50.844,2.4659,50.8441,5.3366,50.8441,11.0595
50.913,2.2654,50.9130,11.1125,50.9130,13.9253
50.982,2.0837,50.9819,18.7182,50.9819,13.2116
51.051,1.1762,51.0508,23.7739,51.0508,15.1362
51.120,1.7231,51.1197,20.8312,51.1197,16.9446
51.189,2.6287,51.1886,24.8257,51.1886,18.5808
51.258,3.0323,51.2575,23.3602,51.2575,16.4708
51.326,3.9476,51.3264,19.2480,51.3264,14.7448
51.395,4.7250,51.3953,14.8411,51.3953,12.6389
51.464,7.8102,51.4642,12.0703,51.4642,10.4879
51.533,7.8765,51.5331,9.7661,51.5331,9.2936
51.602,9.5591,51.6020,7.5285,51.6020,8.5707
51.671,9.1130,51.6709,7.8667,51.6709,8.2170
51.740,11.2370,51.7398,8.3942,51.7398,7.3777
51.809,14.2472,51.8087,8.7921,51.8087,7.5174
51.878,15.5771,51.8776,12.4397,51.8776,4.5333
51.946,13.6747,51.9465,19.1699,51.9465,5.4178
52.015,9.6412,52.0153,18.9623,52.0153,5.7843
52.084,6.8655,52.0842,19.8806,52.0842,4.2188
52.153,4.8624,52.1531,22.1700,52.1531,5.5895
52.222,3.1902,52.2220,23.2057,52.2220,5.2391
52.291,2.2529,52.2909,22.1585,52.2909,7.0614
52.360,2.6977,52.3598,19.0558,52.3598,9.8706
52.429,1.9359,52.4287,18.8418,52.4287,15.3023
52.498,2.0307,52.4976,22.8785,52.4976,19.4150
52.567,3.7253,52.5665,27.2149,52.5665,22.6570
52.635,5.2496,52.6354,25.3441,52.6354,24.6488
52.704,7.7118,52.7043,26.2085,52.7043,19.4847
52.773,10.4620,52.7732,22.2924,52.7732,16.2742
52.842,13.3660,52.8421,18.4322,52.8421,14.2047
52.911,7.9393,52.9110,12.3044,52.9110,12.6081
52.980,6.7220,52.9799,10.9456,52.9799,9.2465
53.049,9.0532,53.0488,10.1687,53.0488,6.9257
53.118,8.3599,53.1177,11.2565,53.1177,10.3655
53.187,14.6618,53.1866,8.1103,53.1866,10.6255
53.255,22.4183,53.2554,7.8835,53.2554,9.5710
53.324,26.9065,53.3243,6.8318,53.3243,9.4315
53.393,17.4804,53.3932,7.3949,53.3932,8.3097
53.462,10.8092,53.4621,5.9499,53.4621,6.1194
53.531,6.4898,53.5310,8.2395,53.5310,4.4378
53.600,5.4306,53.5999,8.6971,53.5999,3.6257
53.669,5.4510,53.6688,10.4728,53.6688,4.1847
53.738,6.8339,53.7377,11.4163,53.7377,4.8437
53.807,8.4234,53.8066,14.0446,53.8066,7.0558
53.875,19.0503,53.8755,17.9375,53.8755,10.5228
53.944,24.7190,53.9444,21.4016,53.9444,11.7690
54.013,22.4988,54.0133,29.3590,54.0133,10.8568
54.082,17.1938,54.0822,34.6935,54.0822,10.0984
54.151,9.8606,54.1511,35.7754,54.1511,9.3695
54.220,11.9839,54.2200,30.1637,54.2200,6.3951
54.289,10.9365,54.2889,20.3021,54.2889,2.7933
54.358,9.4134,54.3578,14.5711,54.3578,1.4358
54.427,7.5086,54.4267,12.1927,54.4267,1.3097
54.496,9.2387,54.4955,9.2392,54.4955,1.7533
54.564,14.7811,54.5644,7.6122,54.5644,1.5224
54.633,16.6008,54.6333,5.9098,54.6333,1.4956
54.702,18.5589,54.7022,6.6484,54.7022,2.4929
54.771,18.7548,54.7711,6.7395,54.7711,2.1417
54.840,25.0601,54.8400,4.7850,54.8400,1.3902
54.909,31.7397,54.9089,6.4326,54.9089,1.7399
54.978,37.3054,54.9778,8.6807,54.9778,2.4942
55.047,35.9768,55.0467,10.6389,55.0467,1.6179
55.116,33.3988,55.1156,12.1380,55.1156,1.1345
55.184,31.5064,55.1845,14.4083,55.1845,1.0943
55.253,28.8989,55.2534,14.0889,55.2534,0.9072
55.322,25.5251,55.3223,14.5727,55.3223,0.5266
55.391,22.0788,55.3912,13.4019,55.3912,1.0352
55.460,17.3504,55.4601,10.0624,55.4601,1.2605
55.529,12.3136,55.5290,8.5380,55.5290,2.9997
55.598,11.5477,55.5979,7.2879,55.5979,3.7221
55.667,9.8543,55.6668,7.3945,55.6668,5.8709
55.736,10.1483,55.7356,6.1921,55.7356,7.7487
55.805,12.5763,55.8045,4.8352,55.8045,5.7515
55.873,10.9694,55.8734,4.4982,55.8734,2.9600
55.942,9.1317,55.9423,5.1587,55.9423,3.4601
56.011,7.7523,56.0112,7.4015,56.0112,2.3833
56.080,9.0728,56.0801,10.9427,56.0801,2.9039
56.149,8.1060,56.1490,13.5491,56.1490,2.2052
56.218,8.0541,56.2179,16.0089,56.2179,1.8422
56.287,5.5467,56.2868,15.5917,56.2868,2.0299
56.356,5.4798,56.3557,13.3668,56.3557,0.7728
56.425,4.2443,56.4246,11.1868,56.4246,1.0914
56.493,2.5314,56.4935,11.7154,56.4935,1.7388
56.562,3.6835,56.5624,9.4768,56.5624,2.1015
56.631,7.8501,56.6313,7.7877,56.6313,2.4130
56.700,16.4303,56.7002,9.3531,56.7002,1.7337
56.769,26.7931,56.7691,10.8815,56.7691,0.9604
56.838,33.7834,56.8380,10.3628,56.8380,0.6958
56.907,31.2456,56.9069,7.8593,56.9069,1.0490
56.976,21.8120,56.9757,9.3891,56.9757,1.7939
57.045,17.4871,57.0446,12.4146,57.0446,1.5370
57.114,15.3199,57.1135,10.3462,57.1135,1.4157
57.182,10.4846,57.1824,4.7715,57.1824,1.1987
57.251,9.4251,57.2513,4.4633,57.2513,1.0027
57.320,6.6558,57.3202,3.9572,57.3202,1.0529
57.389,6.7028,57.3891,3.7542,57.3891,1.3921
57.458,6.8029,57.4580,5.7855,57.4580,1.7436
57.527,9.7176,57.5269,6.5913,57.5269,0.7346
57.596,9.3499,57.5958,7.5263,57.5958,0.8928
57.665,10.6713,57.6647,7.3678,57.6647,0.8497
57.734,7.8057,57.7336,8.5608,57.7336,1.0845
57.802,7.6576,57.8025,8.1932,57.8025,0.8456
57.871,9.5923,57.8714,7.6887,57.8714,0.4917
57.940,13.1221,57.9403,9.7176,57.9403,0.7135
58.009,11.2246,58.0092,11.2488,58.0092,0.7137
58.078,14.9281,58.0781,10.8488,58.0781,1.0592
58.147,18.6357,58.1470,10.3024,58.1470,1.0600
58.216,16.8499,58.2159,10.7329,58.2159,1.6163
58.285,13.9707,58.2847,16.0590,58.2847,1.1788
58.354,12.2977,58.3536,24.5315,58.3536,1.4066
58.423,10.7270,58.4225,32.8032,58.4225,1.4905
58.491,10.4545,58.4914,35.3161,58.4914,0.8681
58.560,9.8732,58.5603,37.9396,58.5603,0.7317
58.629,9.1196,58.6292,33.8380,58.6292,0.8673
58.698,9.7729,58.6981,23.9825,58.6981,1.5436
58.767,9.6391,58.7670,16.9698,58.7670,1.4633
58.836,9.9764,58.8359,16.5591,58.8359,1.1058
58.905,7.5979,58.9048,13.0131,58.9048,1.7974
58.974,6.8032,58.9737,10.6620,58.9737,1.0250
59.043,4.2980,59.0426,7.2133,59.0426,0.9129
59.111,6.7030,59.1115,5.9521,59.1115,1.2558
59.180,9.1655,59.1804,5.5721,59.1804,1.4288
59.249,9.4861,59.2493,4.5618,59.2493,1.4994
59.318,7.0818,59.3182,4.0408,59.3182,2.0203
59.387,6.6331,59.3871,4.1648,59.3871,2.9831
59.456,8.2284,59.4560,5.1480,59.4560,3.4444
59.525,7.2572,59.5248,5.4120,59.5248,3.7395
59.594,6.8429,59.5937,6.7483,59.5937,5.7993
59.663,5.7201,59.6626,9.0619,59.6626,8.4304
59.732,7.5357,59.7315,8.9695,59.7315,13.6385
59.800,9.8596,59.8004,7.9479,59.8004,15.9693
59.869,10.5608,59.8693,4.9605,59.8693,14.8389
59.938,9.7680,59.9382,4.3908,59.9382,17.0541
60.007,10.3584,60.0071,5.2348,60.0071,15.4180
60.076,11.8604,60.0760,3.5433,60.0760,12.2697
60.145,15.7165,60.1449,3.2615,60.1449,10.6737
60.214,16.2094,60.2138,4.1573,60.2138,12.1460
60.283,12.7318,60.2827,4.0115,60.2827,10.6447
60.352,7.6570,60.3516,3.0199,60.3516,9.8595
60.420,9.3175,60.4205,3.5768,60.4205,10.3315
60.489,8.2165,60.4894,3.6957,60.4894,10.8568
60.558,6.3617,60.5583,5.0785,60.5583,13.4948
60.627,5.6367,60.6272,6.2990,60.6272,18.4201
60.696,4.7992,60.6961,5.9021,60.6961,20.2554
60.765,5.2855,60.7649,5.4999,60.7649,23.2062
60.834,7.5120,60.8338,4.6801,60.8338,26.8613
60.903,8.3982,60.9027,2.5724,60.9027,25.1539
60.972,11.1014,60.9716,3.7691,60.9716,22.7120
61.041,11.5284,61.0405,4.5728,61.0405,19.1032
61.109,9.2203,61.1094,4.4076,61.1094,15.7291
61.178,6.0994,61.1783,3.3235,61.1783,14.5051
61.247,4.1784,61.2472,3.0146,61.2472,11.2104
61.316,5.0117,61.3161,2.0907,61.3161,8.7657
61.385,3.8406,61.3850,1.4649,61.3850,9.8319
61.454,3.6857,61.4539,0.8464,61.4539,9.3738
61.523,5.2528,61.5228,2.7710,61.5228,6.2516
61.592,8.2894,61.5917,1.3739,61.5917,6.5812
61.661,9.0979,61.6606,1.2130,61.6606,5.7745
61.729,15.0254,61.7295,2.3442,61.7295,4.5494
61.798,21.6968,61.7984,3.1057,61.7984,3.9973
61.867,32.3383,61.8673,5.5117,61.8673,3.8975
61.936,35.9751,61.9362,4.7139,61.9362,3.2695
62.005,34.4224,62.0051,4.0993,62.0051,2.8763
62.074,28.2623,62.0739,2.4334,62.0739,3.8048
62.143,27.8901,62.1428,3.3274,62.1428,8.1143
62.212,21.7511,62.2117,2.0068,62.2117,12.4414
62.281,18.1452,62.2806,1.3494,62.2806,14.6127
62.350,14.6927,62.3495,1.7953,62.3495,13.3987
62.418,13.8240,62.4184,1.3460,,
62.487,12.1950,62.4873,1.2008,,
62.556,15.6064,62.5562,1.4008,,
62.625,24.2363,62.6251,0.9669,,
62.694,34.3010,62.6940,0.8315,,
62.763,39.9122,62.7629,0.7859,,
62.832,31.5872,62.8318,0.5825,,
62.901,18.6375,62.9007,1.2149,,
62.970,13.9508,62.9696,1.9124,,
63.038,13.3038,63.0385,3.1218,,
63.107,8.4771,63.1074,2.8486,,
63.176,6.7392,63.1763,2.1341,,
63.245,3.7484,63.2452,2.3795,,
63.314,2.9091,63.3140,2.8881,,
63.383,2.5069,63.3829,3.4222,,
63.452,1.8123,63.4518,3.0479,,
63.521,2.6016,63.5207,2.9886,,
63.590,3.0373,63.5896,3.2021,,
63.659,3.5852,63.6585,4.4054,,
63.727,7.6744,63.7274,4.3453,,
63.796,10.6623,63.7963,5.9090,,
63.865,16.8059,63.8652,7.4165,,
63.934,23.3684,63.9341,5.2211,,
64.003,29.2031,64.0030,6.9098,,
64.072,35.7402,64.0719,6.9503,,
64.141,33.1983,64.1408,8.3737,,
64.210,22.4371,64.2097,9.1427,,
64.279,13.6147,64.2786,8.2924,,
64.347,9.1919,64.3475,6.1148,,
64.416,8.2873,64.4164,3.9684,,
64.485,7.7636,64.4853,4.1927,,
64.554,7.5547,64.5541,3.7049,,
64.623,11.2599,64.6230,1.5551,,
64.692,18.0752,64.6919,2.3838,,
64.761,23.7618,64.7608,2.3350,,
64.830,21.2665,64.8297,2.8234,,
64.899,15.0360,64.8986,3.7425,,
64.968,17.7034,64.9675,3.2990,,
65.036,17.5722,65.0364,3.7645,,
65.105,21.8529,65.1053,6.2632,,
65.174,21.6076,65.1742,5.6512,,
65.243,20.2018,65.2431,4.5422,,
65.312,16.7583,65.3120,3.1643,,
65.381,9.7973,65.3809,3.3309,,
65.450,3.7672,65.4498,2.6219,,
65.519,4.3731,65.5187,2.3303,,
65.588,4.4943,65.5876,2.9411,,
65.656,2.9497,65.6565,3.1687,,
65.725,2.4307,65.7253,2.5969,,
65.794,4.1536,65.7942,3.3311,,
65.863,7.5643,65.8631,3.9087,,
65.932,9.9668,65.9320,3.9783,,
66.001,12.4313,66.0009,6.3201,,
66.070,15.3388,66.0698,5.7110,,
66.139,17.3944,66.1387,6.1869,,
66.208,21.5650,66.2076,7.6253,,
66.277,27.1227,66.2765,7.9308,,
66.345,20.6462,66.3454,5.0687,,
66.414,13.2373,66.4143,4.5055,,
66.483,8.8577,66.4832,3.7806,,
66.552,5.3586,66.5521,3.8884,,
66.621,4.0406,66.6210,7.1581,,
66.690,3.9793,66.6899,7.4703,,
66.759,4.4125,66.7588,5.6083,,
66.828,7.6197,66.8277,2.9279,,
66.897,7.5106,66.8966,3.5988,,
66.965,11.0333,66.9655,4.0492,,
