Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,1.7525,0.0000,5.5230,0.0000,11.1701,0.0000,3.76127
0.0689,2.2787,0.0689,5.5381,0.0689,9.7079,0.0689,4.11786
0.1378,2.6421,0.1378,5.8760,0.1378,8.9467,0.1378,4.48330
0.2067,2.8207,0.2067,4.8992,0.2067,8.0984,0.2067,5.40209
0.2756,3.1597,0.2756,4.6366,0.2756,7.1982,0.2756,4.30313
0.3445,2.3825,0.3445,3.6069,0.3445,6.6026,0.3445,3.43252
0.4134,3.1701,0.4134,3.4412,0.4134,5.9000,0.4134,3.99810
0.4823,3.6957,0.4823,2.6661,0.4823,4.8764,0.4823,3.36111
0.5512,3.2244,0.5512,2.5057,0.5512,4.5288,0.5512,3.32645
0.6201,3.9369,0.6201,2.1361,0.6201,3.3987,0.6201,3.73940
0.6889,4.1053,0.6889,2.7435,0.6889,2.8880,0.6889,4.08207
0.7578,3.6487,0.7578,2.3922,0.7578,2.2172,0.7578,3.08989
0.8267,4.7208,0.8267,2.3918,0.8267,2.4445,0.8267,3.32283
0.8956,6.2222,0.8956,1.7532,0.8956,2.6098,0.8956,2.44846
0.9645,5.3128,0.9645,2.1959,0.9645,2.5493,0.9645,2.36641
1.0334,4.3527,1.0334,1.6578,1.0334,3.6647,1.0334,2.27444
1.1023,3.4323,1.1023,1.8841,1.1023,3.2403,1.1023,1.99581
1.1712,3.1346,1.1712,2.0131,1.1712,3.4914,1.1712,2.55111
1.2401,3.5624,1.2401,2.1363,1.2401,4.0453,1.2401,2.92942
1.3090,3.3241,1.3090,1.7378,1.3090,3.0710,1.3090,3.03841
1.3779,2.9930,1.3779,1.9865,1.3779,2.9927,1.3779,3.98667
1.4468,2.7098,1.4468,1.7389,1.4468,2.9374,1.4468,4.03278
1.5157,3.1910,1.5157,2.9910,1.5157,2.5690,1.5157,3.38212
1.5846,4.4678,1.5846,2.8488,1.5846,2.2518,1.5846,3.94456
1.6535,4.6649,1.6535,2.5574,1.6535,1.9440,1.6535,2.66541
1.7224,5.8470,1.7224,3.0548,1.7224,1.5759,1.7224,2.80642
1.7913,5.6545,1.7913,2.2009,1.7913,1.9034,1.7913,3.25764
1.8602,4.5523,1.8602,1.9411,1.8602,1.8693,1.8602,2.85446
1.9290,3.6673,1.9290,1.2910,1.9290,2.4557,1.9290,3.36031
