Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,17.5058,0.0000,6.8188,0.0000,19.0438,0.00000,11.9937
0.0689,16.7347,0.0689,8.8169,0.0689,22.9589,0.06889,10.0935
0.1378,17.5202,0.1378,10.6002,0.1378,19.0596,0.13779,9.0154
0.2067,18.1248,0.2067,9.7666,0.2067,15.9357,0.20668,5.6748
0.2756,20.4253,0.2756,8.8346,0.2756,14.7052,0.27558,5.4001
0.3445,19.8566,0.3445,13.6430,0.3445,13.3008,0.34447,3.5027
0.4134,21.3484,0.4134,15.3587,0.4134,13.2252,0.41337,4.6580
0.4823,19.7239,0.4823,15.3464,0.4823,10.7691,0.48226,4.9020
0.5512,21.0256,0.5512,14.9954,0.5512,7.4626,0.55116,5.4274
0.6201,23.2788,0.6201,16.2823,0.6201,6.6368,0.62005,5.1667
0.6889,21.6894,0.6889,14.2352,0.6889,6.5337,0.68894,5.2242
0.7578,16.5609,0.7578,13.3421,0.7578,5.4774,0.75784,5.6435
0.8267,11.6107,0.8267,13.6711,0.8267,5.1333,0.82673,7.0606
0.8956,11.2709,0.8956,10.2240,0.8956,5.2152,0.89563,7.8453
0.9645,13.2740,0.9645,6.8097,0.9645,4.0194,0.96452,8.6887
1.0334,14.9328,1.0334,8.1202,1.0334,6.2254,1.03342,7.9775
1.1023,12.5297,1.1023,6.3419,1.1023,7.0111,1.10231,6.8862
1.1712,13.4950,1.1712,5.1351,1.1712,6.6137,1.17121,5.3059
1.2401,12.8715,1.2401,4.9397,1.2401,8.5979,1.24010,4.0728
1.3090,9.9227,1.3090,5.5552,1.3090,7.8683,1.30900,6.4380
1.3779,7.2453,1.3779,5.3175,1.3779,8.0295,1.37789,5.9192
1.4468,10.1955,1.4468,4.9650,1.4468,8.9346,1.44678,6.7096
1.5157,9.2642,1.5157,5.7463,1.5157,8.4856,1.51568,6.8661
1.5846,11.6605,1.5846,8.3197,1.5846,9.8961,1.58457,7.3314
1.6535,11.0173,1.6535,10.5757,1.6535,12.5952,1.65347,9.7918
1.7224,12.8640,1.7224,11.5130,1.7224,12.2212,1.72236,9.5653
1.7913,15.6776,1.7913,10.2911,1.7913,10.7945,1.79126,10.6355
1.8602,17.0349,1.8602,7.6622,1.8602,10.4338,1.86015,12.7514
1.9290,14.3337,1.9290,5.9479,1.9290,8.6105,1.92905,12.8717
1.9979,8.2036,1.9979,6.6706,1.9979,9.3932,1.99794,12.4431
2.0668,7.6741,2.0668,5.7291,2.0668,10.9311,2.06683,14.1188
2.1357,5.8825,2.1357,5.1432,2.1357,10.2050,2.13573,14.7037
2.2046,5.4374,2.2046,3.3468,2.2046,7.5231,2.20462,11.1910
2.2735,5.9857,2.2735,4.1933,2.2735,6.2663,2.27352,8.5933
2.3424,7.8137,2.3424,4.1586,2.3424,6.5589,2.34241,8.9349
2.4113,7.2700,2.4113,7.0012,2.4113,7.0833,2.41131,11.0194
2.4802,7.7083,2.4802,10.1657,2.4802,6.6689,2.48020,11.2924
2.5491,4.8826,2.5491,11.0970,2.5491,7.9731,2.54910,13.0453
