Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,19.4898,0.0000,8.1295,0.0000,7.6819,0.0000,9.0088
0.0689,17.2465,0.0689,7.9426,0.0689,9.8728,0.0689,8.5284
0.1378,14.3545,0.1378,6.2445,0.1378,9.4617,0.1378,7.6710
0.2067,12.5247,0.2067,5.4505,0.2067,5.1340,0.2067,9.7416
0.2756,12.2225,0.2756,5.9536,0.2756,6.5700,0.2756,11.7277
0.3445,13.0398,0.3445,5.8325,0.3445,6.4344,0.3445,10.5398
0.4134,12.4538,0.4134,4.3341,0.4134,8.1865,0.4134,9.0294
0.4823,8.7046,0.4823,4.5331,0.4823,9.9764,0.4823,9.1733
0.5512,9.5780,0.5512,7.8011,0.5512,9.2572,0.5512,8.7285
0.6201,9.9836,0.6201,6.2864,0.6201,12.1529,0.6201,10.3210
0.6889,11.1882,0.6889,7.4074,0.6889,12.7357,0.6889,10.7471
0.7578,11.7413,0.7578,6.8233,0.7578,9.2091,0.7578,9.7960
0.8267,12.0654,0.8267,6.4673,0.8267,10.1878,0.8267,10.2864
0.8956,9.2121,0.8956,5.0719,0.8956,11.2026,0.8956,9.2920
0.9645,8.5082,0.9645,4.6128,0.9645,9.6869,0.9645,12.0863
1.0334,8.9971,1.0334,5.9724,1.0334,11.7152,1.0334,10.8345
1.1023,7.9608,1.1023,6.7495,1.1023,12.3763,1.1023,8.8020
1.1712,7.5964,1.1712,7.4935,1.1712,11.9033,1.1712,7.8146
1.2401,9.8608,1.2401,9.9032,1.2401,11.8489,1.2401,8.5289
1.3090,8.1784,1.3090,9.8868,1.3090,11.5888,1.3090,7.6940
1.3779,8.2238,1.3779,9.2416,1.3779,13.0944,1.3779,10.5938
1.4468,6.4285,1.4468,11.8935,1.4468,11.7381,1.4468,10.4980
1.5157,6.1735,1.5157,13.4689,1.5157,9.6106,1.5157,9.4872
1.5846,6.6843,1.5846,12.5651,1.5846,9.7960,1.5846,8.5756
1.6535,6.1371,1.6535,9.5529,1.6535,9.5435,1.6535,10.0591
1.7224,6.8241,1.7224,8.2708,1.7224,9.9377,1.7224,8.9726
1.7913,9.0005,1.7913,6.4918,1.7913,11.7469,1.7913,9.1753
1.8602,8.0043,1.8602,5.6315,1.8602,14.0836,1.8602,7.9186
1.9290,7.3488,1.9290,6.5762,1.9290,15.3611,1.9290,7.2388
1.9979,5.8562,1.9979,7.9145,1.9979,19.6595,1.9979,5.9757
2.0668,4.7079,2.0668,9.1577,2.0668,20.9578,2.0668,7.2354
2.1357,3.0583,2.1357,8.2833,2.1357,17.8786,2.1357,7.6859
2.2046,3.3229,2.2046,7.4587,2.2046,20.8347,2.2046,8.2143
2.2735,3.0390,2.2735,8.7444,2.2735,21.8841,2.2735,9.2527
2.3424,4.2653,2.3424,10.0159,2.3424,24.5872,2.3424,8.4096
2.4113,4.0775,2.4113,12.1125,2.4113,24.2098,2.4113,6.9966
2.4802,3.9106,2.4802,12.7085,2.4802,23.4870,2.4802,5.4772
2.5491,3.2843,2.5491,11.8496,2.5491,22.6559,2.5491,6.0586
2.6180,3.9695,2.6180,9.6395,2.6180,19.5160,2.6180,3.4514
2.6869,3.3717,2.6869,8.6592,2.6869,19.8397,2.6869,4.7105
2.7558,5.1998,2.7558,10.1373,2.7558,19.8524,2.7558,4.6338
2.8247,7.5295,2.8247,10.0510,2.8247,18.9129,2.8247,6.4814
2.8936,8.1614,2.8936,11.1363,2.8936,16.9966,2.8936,8.5881
2.9625,10.5412,2.9625,10.3918,2.9625,18.6951,2.9625,11.3248
3.0314,12.6198,3.0314,10.2758,3.0314,20.6200,3.0314,11.9869
3.1003,10.9502,3.1003,11.4850,3.1003,16.0467,3.1003,10.2496
3.1691,8.8431,3.1691,11.0987,3.1691,15.5181,3.1691,9.5918
3.2380,8.4605,3.2380,12.7784,3.2380,14.0702,3.2380,6.6844
3.3069,10.6510,3.3069,12.0778,3.3069,13.1802,3.3069,4.8735
3.3758,14.2615,3.3758,13.7545,3.3758,12.4062,3.3758,5.3044
3.4447,12.5475,3.4447,14.1031,3.4447,12.0241,3.4447,3.9015
3.5136,10.2989,3.5136,11.8779,3.5136,9.4672,3.5136,4.0942
3.5825,10.2423,3.5825,11.4635,3.5825,7.8310,3.5825,4.6639
3.6514,10.3178,3.6514,7.9678,3.6514,8.5179,3.6514,3.5875
3.7203,9.4724,3.7203,7.5402,3.7203,11.2345,3.7203,4.3350
3.7892,11.3966,3.7892,10.2916,3.7892,12.3259,3.7892,3.5678
3.8581,12.5636,3.8581,13.3653,3.8581,9.6759,3.8581,3.5131
3.9270,15.4180,3.9270,15.7563,3.9270,7.2167,3.9270,4.8739
3.9959,20.1702,3.9959,17.6057,3.9959,6.1739,3.9959,4.9131
4.0648,24.0444,4.0648,19.1132,4.0648,9.4474,4.0648,4.7979
4.1337,22.0449,4.1337,20.3871,4.1337,8.6079,4.1337,5.7078
4.2026,19.3491,4.2026,18.5946,4.2026,8.3730,4.2026,5.9119
4.2715,19.6806,4.2715,13.1462,4.2715,7.8864,4.2715,6.1437
4.3404,16.6305,4.3404,9.6851,4.3404,9.3845,4.3404,4.8386
4.4092,16.9263,4.4092,8.3621,4.4092,8.9980,4.4092,5.7526
4.4781,13.4719,4.4781,9.0145,4.4781,9.9784,4.4781,5.7499
4.5470,11.8891,4.5470,8.1106,4.5470,10.2089,4.5470,4.7307
4.6159,12.8792,4.6159,8.1232,4.6159,10.3086,4.6159,4.9498
4.6848,9.8970,4.6848,9.8405,4.6848,12.2173,4.6848,4.1311
4.7537,7.1267,4.7537,11.8190,4.7537,9.0036,4.7537,4.7430
4.8226,10.2321,4.8226,11.5385,4.8226,7.8231,4.8226,4.0859
4.8915,8.4589,4.8915,12.7943,4.8915,7.8030,4.8915,3.6567
4.9604,8.0786,4.9604,12.3619,4.9604,9.0590,4.9604,3.1527
