Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,3.8017,0.0000,2.28200,0.0000,3.7739,0.0000,3.95229
0.0689,3.3269,0.0689,1.74242,0.0689,5.5661,0.0689,3.71985
0.1378,3.5153,0.1378,1.03035,0.1378,7.0525,0.1378,2.94891
0.2067,4.2687,0.2067,0.92402,0.2067,6.9001,0.2067,4.25093
0.2756,5.0722,0.2756,1.19350,0.2756,6.0239,0.2756,4.21420
0.3445,3.9447,0.3445,0.82342,0.3445,5.5464,0.3445,5.05805
0.4134,4.3175,0.4134,0.97434,0.4134,4.8237,0.4134,5.24648
0.4823,3.6825,0.4823,1.42660,0.4823,3.9486,0.4823,2.82578
0.5512,3.2071,0.5512,1.05070,0.5512,3.5677,0.5512,2.40186
0.6201,2.7064,0.6201,1.19436,0.6201,3.4634,0.6201,2.85921
0.6889,1.7720,0.6889,1.60799,0.6889,2.6186,0.6889,2.27117
0.7578,1.9375,0.7578,1.30886,0.7578,2.8362,0.7578,1.68664
0.8267,3.0416,0.8267,1.33524,0.8267,2.4293,0.8267,0.99885
0.8956,3.4273,0.8956,1.42904,0.8956,2.4881,0.8956,1.24439
0.9645,4.2690,0.9645,0.89605,0.9645,2.2030,0.9645,1.18413
1.0334,3.8708,1.0334,1.95021,1.0334,1.9461,1.0334,1.19803
1.1023,4.3098,1.1023,1.36608,1.1023,2.0911,1.1023,1.05817
1.1712,3.4132,1.1712,2.16102,1.1712,3.1110,1.1712,1.81866
1.2401,2.9753,1.2401,2.77489,1.2401,3.6916,1.2401,1.41621
1.3090,1.8217,1.3090,3.05259,1.3090,3.9326,1.3090,1.33763
1.3779,2.2845,1.3779,3.34090,1.3779,4.0290,1.3779,2.12283
1.4468,2.3302,1.4468,2.38651,1.4468,4.1012,1.4468,2.62964
1.5157,1.9118,1.5157,2.42129,1.5157,5.3406,1.5157,2.31158
1.5846,1.8919,1.5846,1.73898,1.5846,5.2960,1.5846,2.38285
1.6535,1.4674,1.6535,1.67556,1.6535,5.4555,1.6535,1.86023
1.7224,1.2603,1.7224,1.84602,1.7224,4.2642,1.7224,2.13837
1.7913,0.8677,1.7913,1.83873,1.7913,4.1366,1.7913,2.57720
1.8602,0.9664,1.8602,2.25840,1.8602,3.6112,1.8602,2.27589
1.9290,0.8667,1.9290,2.38496,1.9290,3.3714,1.9290,2.09375
1.9979,1.2198,1.9979,1.54216,1.9979,3.5744,1.9979,2.35642
2.0668,1.3369,2.0668,1.50612,2.0668,3.9247,2.0668,1.03618
2.1357,1.2085,2.1357,1.50834,2.1357,3.8850,2.1357,1.20510
2.2046,1.5526,2.2046,1.53508,2.2046,3.5005,2.2046,1.38243
2.2735,1.5254,2.2735,2.19866,2.2735,2.7743,2.2735,1.44522
2.3424,1.4297,2.3424,2.06394,2.3424,2.4858,2.3424,1.63068
2.4113,1.4426,2.4113,2.35670,2.4113,2.7843,2.4113,1.75555
2.4802,1.5807,2.4802,1.56831,2.4802,2.5386,2.4802,1.18806
2.5491,1.5543,2.5491,1.52166,2.5491,2.4761,2.5491,2.28801
2.6180,1.4439,2.6180,1.51255,2.6180,2.5255,2.6180,1.72336
2.6869,1.8188,2.6869,1.45382,2.6869,3.0747,2.6869,1.97809
2.7558,1.8737,2.7558,1.65347,2.7558,2.5937,2.7558,2.29413
2.8247,1.5675,2.8247,1.53517,2.8247,2.8519,2.8247,2.14430
2.8936,2.2223,2.8936,1.68403,2.8936,2.4696,2.8936,3.00456
2.9625,2.9906,2.9625,1.95451,2.9625,2.4555,2.9625,2.69495
3.0314,3.4563,3.0314,2.04081,3.0314,1.8978,3.0314,2.54448
3.1003,4.1338,3.1003,1.82688,3.1003,1.5587,3.1003,2.42622
3.1691,3.9211,3.1691,2.23919,3.1691,1.7015,3.1691,2.55389
3.2380,4.0656,3.2380,2.89973,3.2380,2.5265,3.2380,2.96429
3.3069,4.7884,3.3069,2.70401,3.3069,1.7656,3.3069,2.12209
3.3758,3.2441,3.3758,2.89400,3.3758,1.4529,3.3758,2.32039
3.4447,3.4226,3.4447,3.23616,3.4447,2.2317,3.4447,2.19032
3.5136,2.9001,3.5136,2.87715,3.5136,2.7142,3.5136,2.30584
3.5825,2.9122,3.5825,3.47480,3.5825,2.4633,3.5825,2.20036
3.6514,2.9294,3.6514,4.12053,3.6514,2.6923,3.6514,2.40028
3.7203,1.9576,3.7203,4.81006,3.7203,2.5521,3.7203,2.36087
3.7892,1.8016,3.7892,5.17587,3.7892,2.0278,3.7892,2.70323
3.8581,1.5991,3.8581,5.56508,3.8581,2.1355,3.8581,3.88082
3.9270,1.3694,3.9270,5.81729,3.9270,2.5837,3.9270,5.17821
3.9959,1.7001,3.9959,5.24405,3.9959,3.8798,3.9959,5.88534
4.0648,1.3597,4.0648,4.13427,4.0648,3.8527,4.0648,7.21413
4.1337,1.5065,4.1337,3.62220,4.1337,4.1826,4.1337,8.74368
4.2026,1.0340,4.2026,3.55225,4.2026,4.2280,4.2026,8.79923
4.2715,0.9371,4.2715,3.81906,4.2715,3.2729,4.2715,7.11849
4.3404,1.0487,4.3404,2.24425,4.3404,2.3817,4.3404,6.10033
4.4092,1.0955,4.4092,2.42442,4.4092,2.1423,4.4092,4.21988
4.4781,1.1781,4.4781,3.04127,4.4781,2.6911,4.4781,2.43094
4.5470,1.4453,4.5470,4.25010,4.5470,3.1227,4.5470,2.33636
4.6159,1.1048,4.6159,4.67369,4.6159,3.5143,4.6159,3.35627
4.6848,2.5263,4.6848,3.63198,4.6848,3.3125,4.6848,2.19412
4.7537,3.0573,4.7537,2.31577,4.7537,2.4814,4.7537,1.45672
4.8226,3.7507,4.8226,2.17049,4.8226,2.0827,4.8226,1.55205
4.8915,5.0189,4.8915,1.35780,4.8915,1.7337,4.8915,2.23222
4.9604,6.8976,4.9604,1.44179,4.9604,1.7968,4.9604,1.65978
5.0293,8.4191,5.0293,1.44222,5.0293,1.7946,5.0293,2.42412
5.0982,7.9627,5.0982,1.39426,5.0982,2.1674,5.0982,2.37215
5.1671,6.2338,5.1671,1.39327,5.1671,1.7479,5.1671,2.88388
5.2360,4.9484,5.2360,1.69942,5.2360,1.3595,5.2360,2.56027
5.3049,4.2872,5.3049,1.48930,5.3049,0.9511,5.3049,1.91539
5.3738,4.4179,5.3738,1.68516,5.3738,1.0397,5.3738,1.59917
5.4427,4.8074,5.4427,2.91232,5.4427,1.2269,5.4427,1.04313
5.5116,4.1330,5.5116,2.71947,5.5116,2.8891,5.5116,1.36703
5.5805,4.2049,5.5805,2.41080,5.5805,4.3134,5.5805,2.16658
5.6493,4.4021,5.6493,2.02420,5.6493,4.0710,5.6493,2.34608
5.7182,3.5293,5.7182,1.79033,5.7182,3.9682,5.7182,1.73510
5.7871,3.6233,5.7871,1.67381,5.7871,4.7954,5.7871,2.03127
5.8560,2.8048,5.8560,1.61074,5.8560,4.3957,5.8560,2.36501
5.9249,2.5763,5.9249,2.26333,5.9249,4.7606,5.9249,2.84985
5.9938,2.6987,5.9938,2.32096,5.9938,4.0765,5.9938,2.69453
6.0627,2.3751,6.0627,1.99357,6.0627,4.6164,6.0627,2.11649
6.1316,2.8243,6.1316,2.11713,6.1316,4.7578,6.1316,2.22560
6.2005,2.4100,6.2005,1.59477,6.2005,5.2839,6.2005,2.77674
6.2694,2.5729,6.2694,1.92930,6.2694,6.1729,6.2694,2.38998
6.3383,2.3523,6.3383,3.09577,6.3383,6.5568,6.3383,3.03170
6.4072,2.7282,6.4072,3.84410,6.4072,5.2850,6.4072,2.49233
6.4761,2.0262,6.4761,4.09173,6.4761,4.5083,6.4761,3.78863
6.5450,2.1619,6.5450,3.05919,6.5450,3.5140,6.5450,5.21819
6.6139,2.1343,6.6139,2.98040,6.6139,2.4478,6.6139,7.46327
6.6828,1.6161,6.6828,2.49824,6.6828,2.0584,6.6828,8.02290
6.7517,2.1528,6.7517,2.86805,6.7517,1.7721,6.7517,8.33310
6.8206,2.4979,6.8206,3.05314,6.8206,1.3876,6.8206,6.06535
6.8894,1.8425,6.8894,3.30353,6.8894,2.3365,6.8894,4.52558
6.9583,1.7182,6.9583,3.85503,6.9583,1.6967,6.9583,2.93043
7.0272,1.2552,7.0272,3.92898,7.0272,1.6187,7.0272,2.92898
7.0961,1.7662,7.0961,3.84166,7.0961,1.5527,7.0961,2.93036
7.1650,1.5592,7.1650,4.24211,7.1650,2.0436,7.1650,1.58249
7.2339,2.1146,7.2339,4.90382,7.2339,1.9364,7.2339,1.46818
7.3028,3.0718,7.3028,3.95971,7.3028,1.5607,7.3028,1.90972
7.3717,3.5472,7.3717,4.16823,7.3717,2.1604,7.3717,2.01635
7.4406,3.6234,7.4406,3.28678,7.4406,1.5981,7.4406,2.11783
7.5095,3.5246,7.5095,2.99117,7.5095,1.7998,7.5095,2.77513
7.5784,3.2265,7.5784,2.75735,7.5784,2.1688,7.5784,3.26275
7.6473,2.5616,7.6473,1.83515,7.6473,1.1348,7.6473,3.80292
7.7162,1.9402,7.7162,1.52907,7.7162,0.9667,7.7162,3.42868
7.7851,2.2348,7.7851,1.31194,7.7851,0.4685,7.7851,3.18676
7.8540,1.9883,7.8540,1.62522,7.8540,0.8581,7.8540,2.23680
7.9229,2.3818,7.9229,1.43279,7.9229,1.8439,7.9229,3.00659
7.9918,2.4390,7.9918,1.03650,7.9918,2.0210,7.9918,2.60910
8.0607,2.7933,8.0607,1.05436,8.0607,1.7749,8.0607,1.99700
8.1296,2.2675,8.1296,1.26290,8.1296,1.5923,8.1296,2.09555
