Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,21.3310,0.0000,17.6213,0.0000,14.2968,0.0000,15.2746
0.0689,15.1848,0.0689,19.6624,0.0689,14.2856,0.0689,13.6564
0.1378,14.3212,0.1378,22.3074,0.1378,11.4802,0.1378,14.3973
0.2067,13.6848,0.2067,19.4368,0.2067,16.4165,0.2067,12.1072
0.2756,11.7703,0.2756,19.7225,0.2756,19.3152,0.2756,9.4222
0.3445,10.2930,0.3445,18.1338,0.3445,21.0545,0.3445,9.1936
0.4134,13.7405,0.4134,15.4597,0.4134,23.8694,0.4134,6.3811
0.4823,13.5554,0.4823,12.3947,0.4823,23.5528,0.4823,5.2701
0.5512,10.1477,0.5512,8.7570,0.5512,22.1213,0.5512,4.7343
0.6201,9.9221,0.6201,7.5505,0.6201,19.2600,0.6201,5.2239
0.6889,9.9113,0.6889,7.1839,0.6889,18.2052,0.6889,2.7314
0.7578,10.3298,0.7578,7.6085,0.7578,18.5110,0.7578,2.8016
0.8267,11.0309,0.8267,7.3288,0.8267,16.3383,0.8267,2.3978
0.8956,9.7821,0.8956,4.5220,0.8956,14.7557,0.8956,2.8363
0.9645,10.7782,0.9645,4.1840,0.9645,14.1468,0.9645,3.4546
1.0334,9.0671,1.0334,5.1475,1.0334,15.5269,1.0334,5.1194
1.1023,10.7671,1.1023,4.6107,1.1023,13.0937,1.1023,7.1145
1.1712,10.5956,1.1712,4.4882,1.1712,9.4598,1.1712,7.0386
1.2401,9.1172,1.2401,4.7655,1.2401,6.0156,1.2401,7.5064
1.3090,9.6486,1.3090,4.3053,1.3090,6.3208,1.3090,6.0508
1.3779,9.1596,1.3779,6.3531,1.3779,6.4028,1.3779,5.0678
1.4468,7.2134,1.4468,6.1295,1.4468,5.6182,1.4468,5.9113
1.5157,6.7564,1.5157,7.3490,1.5157,6.2429,1.5157,4.8274
1.5846,8.7056,1.5846,5.7006,1.5846,6.1576,1.5846,4.0185
1.6535,9.4262,1.6535,4.9944,1.6535,6.8955,1.6535,3.5146
1.7224,8.8311,1.7224,5.8406,1.7224,8.8427,1.7224,2.7457
1.7913,8.9810,1.7913,5.1868,1.7913,10.2267,1.7913,3.2156
1.8602,11.1352,1.8602,5.9318,1.8602,10.5436,1.8602,4.2900
1.9290,12.8918,1.9290,7.8915,1.9290,10.9016,1.9290,4.4820
1.9979,14.9380,1.9979,7.8488,1.9979,10.4013,1.9979,5.6298
2.0668,15.3588,2.0668,6.2702,2.0668,10.3581,2.0668,6.5997
2.1357,14.5398,2.1357,7.8201,2.1357,10.3430,2.1357,6.9822
2.2046,15.0570,2.2046,10.1272,2.2046,9.3377,2.2046,7.1340
2.2735,15.7320,2.2735,8.6029,2.2735,7.8598,2.2735,6.5543
2.3424,12.7831,2.3424,7.9415,2.3424,6.7033,2.3424,5.1188
2.4113,12.6325,2.4113,5.7209,2.4113,5.7101,2.4113,5.4185
2.4802,14.2382,2.4802,5.5888,2.4802,5.9447,2.4802,7.4306
2.5491,14.4922,2.5491,5.7176,2.5491,5.7092,2.5491,8.5541
2.6180,13.3371,2.6180,5.3069,2.6180,4.8803,2.6180,7.1042
2.6869,13.1572,2.6869,6.5680,2.6869,3.9114,2.6869,4.5253
2.7558,17.0388,2.7558,7.9603,2.7558,4.9790,2.7558,6.0572
2.8247,17.4466,2.8247,8.5317,2.8247,5.0135,2.8247,7.6050
2.8936,16.4264,2.8936,8.9269,2.8936,6.3125,2.8936,7.5918
2.9625,15.5724,2.9625,7.8121,2.9625,7.2250,2.9625,8.8702
3.0314,12.9455,3.0314,5.7928,3.0314,6.4024,3.0314,7.9149
3.1003,11.8447,3.1003,4.4666,3.1003,6.6950,3.1003,8.0515
3.1691,11.7009,3.1691,5.7212,3.1691,5.9303,3.1691,9.4521
3.2380,9.0363,3.2380,5.3375,3.2380,7.8955,3.2380,11.3279
3.3069,13.4728,3.3069,5.5440,3.3069,7.9621,3.3069,13.1477
3.3758,16.5438,3.3758,5.3473,3.3758,8.2657,3.3758,17.6630
3.4447,14.8772,3.4447,4.2762,3.4447,10.8135,3.4447,25.2066
3.5136,12.4295,3.5136,4.7305,3.5136,7.1579,3.5136,23.0683
3.5825,8.1512,3.5825,7.1297,3.5825,6.2962,3.5825,18.2594
3.6514,8.0285,3.6514,9.5721,3.6514,7.0634,3.6514,13.9278
3.7203,10.9240,3.7203,9.7369,3.7203,6.4118,3.7203,12.7918
3.7892,12.2163,3.7892,11.3869,3.7892,4.6469,3.7892,9.8878
3.8581,13.2953,3.8581,16.4943,3.8581,5.5884,3.8581,7.4322
3.9270,11.1274,3.9270,17.8963,3.9270,4.3089,3.9270,5.7345
3.9959,11.0433,3.9959,23.2185,3.9959,4.0084,3.9959,5.1533
4.0648,11.0168,4.0648,24.3642,4.0648,3.5073,4.0648,4.3448
4.1337,9.4692,4.1337,26.4439,4.1337,4.3173,4.1337,5.2319
4.2026,11.1691,4.2026,24.5307,4.2026,4.8015,4.2026,4.8009
4.2715,15.3806,4.2715,18.8330,4.2715,4.1274,4.2715,6.8355
4.3404,12.5017,4.3404,16.8154,4.3404,4.9584,4.3404,7.0856
4.4092,11.6987,4.4092,16.8997,4.4092,4.8817,4.4092,8.0175
4.4781,11.2840,4.4781,14.9672,4.4781,4.0844,4.4781,8.7005
4.5470,8.4421,4.5470,14.5350,4.5470,4.8485,4.5470,9.2104
4.6159,10.3920,4.6159,13.4032,4.6159,4.4530,4.6159,10.4545
4.6848,9.2508,4.6848,11.1922,4.6848,4.5768,4.6848,9.7005
4.7537,8.6805,4.7537,9.1049,4.7537,3.8208,4.7537,8.5405
4.8226,7.7078,4.8226,9.8535,4.8226,4.7730,4.8226,9.7755
4.8915,8.1800,4.8915,11.1222,4.8915,7.5427,4.8915,10.4159
4.9604,9.2103,4.9604,12.4409,4.9604,7.7545,4.9604,10.6384
5.0293,8.8182,5.0293,15.4905,5.0293,12.0722,5.0293,9.9916
5.0982,8.5085,5.0982,14.1094,5.0982,16.6891,5.0982,8.4810
5.1671,6.9072,5.1671,11.9639,5.1671,15.0668,5.1671,4.3653
5.2360,7.2316,5.2360,8.3746,5.2360,16.9487,5.2360,4.9369
5.3049,8.7983,5.3049,6.9583,5.3049,17.0654,5.3049,5.2190
5.3738,7.9399,5.3738,8.8495,5.3738,19.2421,5.3738,4.7592
5.4427,8.6071,5.4427,7.1414,5.4427,20.9706,5.4427,4.2166
5.5116,10.9585,5.5116,6.9529,5.5116,24.1755,5.5116,4.6757
5.5805,8.8335,5.5805,7.9246,5.5805,22.8796,5.5805,6.3729
5.6493,8.3238,5.6493,9.1902,5.6493,17.1541,5.6493,8.1510
5.7182,9.2347,5.7182,8.2677,5.7182,18.0416,5.7182,10.3718
5.7871,8.7431,5.7871,7.0308,5.7871,15.0045,5.7871,10.1618
5.8560,9.5212,5.8560,7.9241,5.8560,12.6389,5.8560,7.8315
5.9249,7.7928,5.9249,9.2102,5.9249,8.9916,5.9249,7.9151
5.9938,9.5631,5.9938,10.5907,5.9938,9.6421,5.9938,6.9639
6.0627,9.5723,6.0627,12.8087,6.0627,9.5711,6.0627,7.2402
6.1316,10.6942,6.1316,13.6014,6.1316,8.2998,6.1316,8.5099
6.2005,9.2358,6.2005,12.8684,6.2005,7.4183,6.2005,11.1619
6.2694,9.2873,6.2694,11.8679,6.2694,6.2547,6.2694,11.9276
6.3383,8.8715,6.3383,9.0680,6.3383,6.2985,6.3383,11.3504
6.4072,10.2742,6.4072,11.5835,6.4072,6.8270,6.4072,11.1314
6.4761,13.0603,6.4761,17.5776,6.4761,7.4533,6.4761,12.1881
6.5450,14.4568,6.5450,18.6604,6.5450,9.2317,6.5450,11.6253
6.6139,14.8651,6.6139,18.8241,6.6139,7.3028,6.6139,8.5453
6.6828,13.9022,6.6828,14.5317,6.6828,6.6145,6.6828,8.0236
6.7517,12.4326,6.7517,10.8305,6.7517,5.9986,6.7517,8.7339
6.8206,14.5089,6.8206,11.1885,6.8206,6.7949,6.8206,10.4835
6.8894,10.9583,6.8894,11.6229,6.8894,8.2973,6.8894,12.2816
6.9583,10.1142,6.9583,9.0600,6.9583,8.0261,6.9583,9.3402
7.0272,9.2515,7.0272,8.0714,7.0272,7.6762,7.0272,10.6394
7.0961,9.8255,7.0961,8.7480,7.0961,8.9844,7.0961,9.4443
7.1650,8.0949,7.1650,9.1554,7.1650,7.9370,7.1650,8.3412
7.2339,7.1817,7.2339,8.0128,7.2339,9.6112,7.2339,7.4113
7.3028,7.6914,7.3028,7.4082,7.3028,10.6497,7.3028,6.8106
7.3717,8.0801,7.3717,6.1924,7.3717,11.7195,7.3717,7.4619
7.4406,7.8178,7.4406,5.2352,7.4406,13.3509,7.4406,6.5299
7.5095,7.9287,7.5095,5.8057,7.5095,11.6968,7.5095,7.0002
7.5784,7.9599,7.5784,4.5553,7.5784,8.4140,7.5784,7.7644
7.6473,7.6668,7.6473,3.0778,7.6473,8.5902,7.6473,9.0909
7.7162,6.8184,7.7162,4.7272,7.7162,7.1474,7.7162,8.9853
7.7851,8.0598,7.7851,6.3860,7.7851,8.3357,7.7851,8.4830
7.8540,7.9482,7.8540,6.9194,7.8540,8.4321,7.8540,6.8520
7.9229,5.2998,7.9229,7.1727,7.9229,11.5614,7.9229,6.1984
7.9918,5.3090,7.9918,8.1463,7.9918,10.5914,7.9918,7.8866
8.0607,6.0823,8.0607,9.5860,8.0607,10.2498,8.0607,9.7229
8.1296,5.7598,8.1296,8.2326,8.1296,14.2277,8.1296,10.5545
8.1984,7.1587,8.1984,11.6389,8.1984,11.8486,8.1984,9.0007
8.2673,9.0161,8.2673,10.3541,8.2673,7.7488,8.2673,8.3209
8.3362,11.3987,8.3362,13.2261,8.3362,7.1858,8.3362,8.5547
8.4051,11.1795,8.4051,12.3740,8.4051,6.8266,8.4051,8.2335
8.4740,8.2369,8.4740,11.7334,8.4740,8.1603,8.4740,6.9525
8.5429,8.0793,8.5429,11.0921,8.5429,11.3797,8.5429,7.2006
8.6118,7.7413,8.6118,8.9554,8.6118,9.4180,8.6118,7.2391
8.6807,7.1136,8.6807,8.9188,8.6807,10.2218,8.6807,7.3639
8.7496,5.5217,8.7496,7.4144,8.7496,10.9595,8.7496,6.6351
8.8185,4.5312,8.8185,6.4997,8.8185,12.1047,8.8185,8.2230
8.8874,5.9226,8.8874,8.1545,8.8874,15.9350,8.8874,11.1784
8.9563,6.6485,8.9563,9.6269,8.9563,12.8810,8.9563,13.0978
9.0252,5.5426,9.0252,9.1566,9.0252,14.4392,9.0252,9.6238
9.0941,5.2221,9.0941,9.3835,9.0941,13.6172,9.0941,8.6980
9.1630,4.2409,9.1630,10.0285,9.1630,14.1395,9.1630,9.3141
9.2319,6.2597,9.2319,9.8665,9.2319,16.4490,9.2319,10.0622
9.3008,4.4266,9.3008,10.3252,9.3008,15.1944,9.3008,9.5005
9.3697,3.8183,9.3697,10.0154,9.3697,13.6242,9.3697,11.1321
9.4385,3.2643,9.4385,7.5069,9.4385,14.9701,9.4385,11.8392
9.5074,3.6161,9.5074,7.4621,9.5074,11.4622,9.5074,9.4142
9.5763,5.7797,9.5763,9.9247,9.5763,10.6738,9.5763,8.2824
9.6452,7.7759,9.6452,7.9021,9.6452,9.3057,9.6452,10.8956
