Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,1.92543,0.0000,4.38011,0.0000,1.39625,0.0000,1.43956
0.0689,2.25904,0.0689,3.45376,0.0689,1.52665,0.0689,1.11006
0.1378,1.93050,0.1378,3.13303,0.1378,1.25217,0.1378,0.92679
0.2067,2.20513,0.2067,2.94336,0.2067,1.26503,0.2067,2.41612
0.2756,2.47963,0.2756,2.81948,0.2756,1.73027,0.2756,2.51561
0.3445,3.79346,0.3445,2.57490,0.3445,1.58139,0.3445,2.79297
0.4134,4.25551,0.4134,2.24676,0.4134,1.38262,0.4134,3.03423
0.4823,3.10916,0.4823,2.26347,0.4823,1.02628,0.4823,2.55886
0.5512,2.45574,0.5512,2.06687,0.5512,1.43755,0.5512,2.22003
0.6201,1.63634,0.6201,1.41622,0.6201,1.93220,0.6201,2.80824
0.6889,1.40825,0.6889,1.64501,0.6889,1.90066,0.6889,3.49492
0.7578,0.89796,0.7578,2.06707,0.7578,1.86519,0.7578,4.11292
0.8267,1.16171,0.8267,2.61052,0.8267,1.67847,0.8267,3.88726
0.8956,1.09707,0.8956,2.58274,0.8956,1.49503,0.8956,3.37587
0.9645,1.05785,0.9645,3.27574,0.9645,2.06768,0.9645,2.82412
1.0334,1.27282,1.0334,2.73686,1.0334,1.11892,1.0334,2.95759
1.1023,1.46685,1.1023,2.86212,1.1023,1.17939,1.1023,3.18141
1.1712,1.98039,1.1712,2.74366,1.1712,1.09685,1.1712,2.46182
1.2401,1.71564,1.2401,2.13192,1.2401,1.35928,1.2401,3.34869
1.3090,1.84421,1.3090,3.02091,1.3090,1.75582,1.3090,3.27927
1.3779,2.32780,1.3779,2.49374,1.3779,1.53537,1.3779,4.80426
1.4468,2.49910,1.4468,1.86860,1.4468,0.83105,1.4468,4.78240
1.5157,2.13864,1.5157,1.93716,1.5157,1.18230,1.5157,5.00321
1.5846,1.32457,1.5846,2.09637,1.5846,2.21571,1.5846,5.61360
1.6535,1.69042,1.6535,2.91818,1.6535,1.73920,1.6535,6.29559
1.7224,1.68206,1.7224,2.65016,1.7224,1.32956,1.7224,6.13834
1.7913,2.40923,1.7913,2.80025,1.7913,1.27057,1.7913,4.32600
1.8602,2.35873,1.8602,2.53289,1.8602,1.46692,1.8602,4.43520
1.9290,2.42192,1.9290,2.06787,1.9290,1.20786,1.9290,3.46617
1.9979,2.69374,1.9979,2.21163,1.9979,1.56608,1.9979,2.45605
2.0668,2.45721,2.0668,2.00155,2.0668,1.77311,2.0668,1.90744
2.1357,1.61238,2.1357,2.43658,2.1357,2.61221,2.1357,1.16398
2.2046,0.80649,2.2046,2.49468,2.2046,2.72570,2.2046,1.04412
2.2735,0.57173,2.2735,1.53767,2.2735,3.13655,2.2735,0.78534
2.3424,0.74907,2.3424,1.43290,2.3424,3.09159,2.3424,0.95810
2.4113,0.96424,2.4113,1.30215,2.4113,4.40264,2.4113,1.28679
2.4802,0.93301,2.4802,2.43808,2.4802,4.56742,2.4802,2.19421
2.5491,0.84722,2.5491,2.31994,2.5491,4.84545,2.5491,2.14264
2.6180,0.76972,2.6180,2.21348,2.6180,3.01692,2.6180,1.64003
2.6869,0.51620,2.6869,3.28496,2.6869,2.67453,2.6869,1.74145
2.7558,1.30806,2.7558,2.98980,2.7558,1.98400,2.7558,1.05101
2.8247,0.98787,2.8247,2.64126,2.8247,2.54908,2.8247,0.96799
2.8936,1.21866,2.8936,3.60626,2.8936,3.21301,2.8936,0.76562
2.9625,2.10778,2.9625,3.53369,2.9625,3.64675,2.9625,0.81986
3.0314,1.92571,3.0314,3.08228,3.0314,4.15500,3.0314,1.48546
3.1003,2.38913,3.1003,2.32544,3.1003,4.79157,3.1003,2.26222
3.1691,2.54501,3.1691,1.50932,3.1691,3.99955,3.1691,1.94447
3.2380,3.28307,3.2380,1.75665,3.2380,2.99259,3.2380,2.61822
3.3069,2.75184,3.3069,1.07166,3.3069,3.10192,3.3069,2.38341
3.3758,2.48788,3.3758,1.81391,3.3758,2.65816,3.3758,1.28995
3.4447,2.04716,3.4447,2.47547,3.4447,2.66271,3.4447,1.20782
3.5136,2.22860,3.5136,2.59767,3.5136,2.48160,3.5136,1.30109
3.5825,1.97967,3.5825,2.75839,3.5825,2.17432,3.5825,1.57948
3.6514,1.90628,3.6514,2.45004,3.6514,1.71192,3.6514,1.41781
3.7203,2.18256,3.7203,2.21648,3.7203,1.36856,3.7203,1.44631
3.7892,1.68306,3.7892,2.65649,3.7892,1.14318,3.7892,2.00924
3.8581,1.69487,3.8581,2.18660,3.8581,1.62875,3.8581,2.18735
3.9270,2.36126,3.9270,2.51991,3.9270,1.67157,3.9270,1.72440
3.9959,3.35910,3.9959,2.20662,3.9959,1.81322,3.9959,2.04052
4.0648,4.57367,4.0648,2.27746,4.0648,2.25533,4.0648,2.45060
4.1337,6.02439,4.1337,2.17941,4.1337,2.27416,4.1337,1.97282
4.2026,5.84216,4.2026,2.64348,4.2026,2.36645,4.2026,1.79297
4.2715,4.92211,4.2715,2.50837,4.2715,2.62875,4.2715,1.40693
4.3404,4.48271,4.3404,2.18172,4.3404,2.68455,4.3404,1.74702
4.4092,2.96823,4.4092,3.48430,4.4092,2.99133,4.4092,1.30536
4.4781,2.62197,4.4781,4.47237,4.4781,2.23746,4.4781,1.34582
4.5470,1.89272,4.5470,3.29875,4.5470,1.99695,4.5470,1.48573
4.6159,1.79514,4.6159,3.53331,4.6159,1.57371,4.6159,1.40410
4.6848,1.78627,4.6848,2.68116,4.6848,1.24842,4.6848,1.95475
4.7537,1.53205,4.7537,2.61390,4.7537,1.43477,4.7537,1.75697
4.8226,1.24848,4.8226,3.34266,4.8226,1.26682,4.8226,1.49757
4.8915,1.44661,4.8915,4.38039,4.8915,1.44531,4.8915,1.71846
4.9604,1.16971,4.9604,5.39504,4.9604,1.16397,4.9604,1.34947
5.0293,1.30495,5.0293,6.98569,5.0293,0.88900,5.0293,1.02002
5.0982,1.36737,5.0982,7.31793,5.0982,0.76436,5.0982,1.08416
5.1671,1.97675,5.1671,8.12168,5.1671,1.06260,5.1671,0.72402
5.2360,2.37027,5.2360,7.38249,5.2360,1.98000,5.2360,0.75886
5.3049,2.05527,5.3049,7.63216,5.3049,1.92719,5.3049,0.74535
5.3738,2.14748,5.3738,4.59155,5.3738,2.40903,5.3738,0.45056
5.4427,2.05332,5.4427,3.46745,5.4427,1.83949,5.4427,0.55915
5.5116,1.41678,5.5116,2.43278,5.5116,1.80582,5.5116,1.22704
5.5805,1.52613,5.5805,1.96945,5.5805,2.61760,5.5805,1.16872
5.6493,1.60676,5.6493,1.71709,5.6493,2.83084,5.6493,0.81507
5.7182,1.78955,5.7182,1.88403,5.7182,2.89859,5.7182,0.72232
5.7871,1.89971,5.7871,1.20896,5.7871,3.67998,5.7871,0.62905
5.8560,2.16748,5.8560,1.50640,5.8560,3.37390,5.8560,1.46132
