Distance_(microns),Value,X1,Y1,X2,Y2
31.8982,3.8791,31.8982,3.3151,31.8982,2.5774
31.9670,4.0551,31.9670,3.4378,31.9670,4.0024
32.0359,4.4641,32.0359,3.1827,32.0359,2.6816
32.1048,4.4592,32.1048,2.6503,32.1048,2.8102
32.1737,4.7231,32.1737,2.5657,32.1737,3.1014
32.2426,3.0524,32.2426,2.6110,32.2426,2.0928
32.3115,1.9646,32.3115,2.5280,32.3115,1.8725
32.3804,1.5597,32.3804,1.8007,32.3804,1.6861
32.4493,0.7024,32.4493,1.2265,32.4493,1.3925
32.5182,0.9340,32.5182,1.8044,32.5182,1.5783
32.5871,0.9982,32.5871,1.6302,32.5871,1.5529
32.6560,1.5192,32.6560,1.7751,32.6560,2.1702
32.7249,1.5402,32.7249,1.9996,32.7249,3.3683
32.7938,0.9304,32.7938,1.3249,32.7938,4.3618
32.8627,0.6634,32.8627,1.0676,32.8627,4.0532
32.9316,0.8479,32.9316,1.6710,32.9316,2.9343
33.0005,1.2848,33.0005,1.9561,33.0005,2.9002
33.0694,1.0229,33.0694,1.4416,33.0694,2.5020
33.1383,0.7507,33.1383,1.1350,33.1383,3.2780
33.2071,0.5554,33.2071,0.8298,33.2071,3.3811
33.2760,1.0320,33.2760,0.2183,33.2760,4.6941
33.3449,1.6035,33.3449,0.5813,33.3449,5.0543
33.4138,1.9479,33.4138,0.8066,33.4138,3.4672
33.4827,2.4443,33.4827,1.0361,33.4827,3.3012
33.5516,3.7223,33.5516,0.6815,33.5516,4.0778
33.6205,5.1908,33.6205,0.8600,33.6205,5.4034
33.6894,5.3399,33.6894,0.8255,33.6894,6.8940
33.7583,6.6966,33.7583,1.2570,33.7583,9.5722
33.8272,7.9047,33.8272,0.5799,33.8272,11.4756
33.8961,6.3898,33.8961,0.8288,33.8961,11.4131
33.9650,3.9170,33.9650,0.8746,33.9650,8.9445
34.0339,3.4005,34.0339,0.9279,34.0339,6.2989
34.1028,2.6909,34.1028,1.1849,34.1028,5.4468
34.1717,2.1551,34.1717,1.5441,34.1717,4.0458
34.2406,2.0754,34.2406,1.9312,34.2406,2.8575
34.3095,3.1133,34.3095,1.9470,34.3095,2.3512
34.3784,3.9084,34.3784,2.1632,34.3784,3.0430
34.4472,4.2354,34.4472,2.7913,34.4472,3.0596
34.5161,3.5496,34.5161,2.4003,34.5161,2.9060
34.5850,3.5662,34.5850,2.4527,34.5850,2.6066
34.6539,3.3466,34.6539,3.7446,34.6539,2.1497
34.7228,3.2124,34.7228,4.5146,34.7228,2.1781
34.7917,3.0018,34.7917,5.2507,34.7917,1.9893
34.8606,2.2922,34.8606,5.7191,34.8606,2.4288
34.9295,2.3570,34.9295,4.8233,34.9295,2.1618
34.9984,2.2082,34.9984,4.9332,34.9984,2.1086
35.0673,3.1756,35.0673,3.5747,35.0673,2.5688
35.1362,2.7579,35.1362,3.3170,35.1362,3.3712
35.2051,3.0045,35.2051,2.4473,35.2051,3.9336
35.2740,3.1514,35.2740,1.8922,35.2740,4.1822
35.3429,3.2812,35.3429,1.6260,35.3429,3.9566
35.4118,3.4088,35.4118,1.5996,35.4118,2.9140
35.4807,3.3556,35.4807,0.9668,35.4807,2.8499
35.5496,3.5896,35.5496,1.0359,35.5496,2.6383
35.6185,3.1706,35.6185,0.7923,35.6185,2.6769
35.6873,3.6553,35.6873,0.8504,35.6873,2.7263
35.7562,2.9869,35.7562,1.1398,35.7562,3.6560
35.8251,3.1298,35.8251,0.7901,35.8251,2.9061
35.8940,2.8689,35.8940,0.8857,35.8940,2.0676
35.9629,2.3960,35.9629,0.8392,35.9629,1.7159
36.0318,2.3515,36.0318,0.5221,36.0318,1.8374
36.1007,2.4485,36.1007,0.5839,36.1007,1.9334
36.1696,2.4796,36.1696,0.7368,36.1696,1.6857
36.2385,1.5031,36.2385,0.3828,36.2385,1.6745
36.3074,1.7678,36.3074,0.5662,36.3074,1.5768
36.3763,1.8629,36.3763,0.4737,36.3763,1.9788
36.4452,1.8956,36.4452,0.6826,36.4452,1.9046
36.5141,1.4832,36.5141,0.6043,36.5141,2.5020
36.5830,2.2739,36.5830,0.5959,36.5830,3.1633
36.6519,2.7269,36.6519,1.0412,36.6519,3.5551
36.7208,3.5442,36.7208,1.0367,36.7208,2.8745
36.7897,2.9408,36.7897,1.1301,36.7897,2.2881
36.8586,3.3939,36.8586,1.1386,36.8586,1.5955
36.9274,3.4630,36.9274,0.9804,36.9274,2.1562
36.9963,3.3084,36.9963,0.8974,36.9963,1.7842
37.0652,2.7942,37.0652,1.1437,37.0652,3.1452
37.1341,2.2953,37.1341,1.3051,37.1341,3.2058
37.2030,1.7933,37.2030,1.7812,37.2030,3.4461
37.2719,2.4586,37.2719,2.7917,37.2719,3.2466
37.3408,2.8999,37.3408,2.1242,37.3408,2.2485
37.4097,3.6611,37.4097,2.3207,37.4097,1.6632
37.4786,5.0924,37.4786,1.9637,37.4786,1.4913
37.5475,5.5805,37.5475,2.4620,37.5475,1.3522
37.6164,5.5590,37.6164,2.5537,37.6164,1.3221
37.6853,5.6151,37.6853,2.7312,37.6853,1.8613
37.7542,4.5997,37.7542,3.0196,37.7542,2.2700
37.8231,3.4756,37.8231,2.9897,37.8231,2.3982
37.8920,3.8212,37.8920,3.4589,37.8920,2.2625
37.9609,2.3541,37.9609,2.7223,37.9609,2.7242
38.0298,1.9549,38.0298,2.4890,38.0298,3.0470
38.0987,1.7710,38.0987,2.8957,38.0987,3.0592
38.1675,1.3446,38.1675,2.3804,38.1675,4.6017
38.2364,1.1743,38.2364,3.6600,38.2364,4.5006
38.3053,1.4023,38.3053,3.1285,38.3053,3.7378
38.3742,2.1567,38.3742,4.0455,38.3742,2.3892
38.4431,2.6717,38.4431,4.7897,38.4431,1.6681
38.5120,2.0061,38.5120,4.1015,38.5120,1.6861
38.5809,1.7562,38.5809,3.9623,38.5809,2.0630
38.6498,1.7559,38.6498,4.1540,38.6498,2.4242
38.7187,1.2169,38.7187,3.0668,38.7187,2.2446
38.7876,1.1722,38.7876,3.0114,38.7876,1.9939
38.8565,1.4140,38.8565,2.4606,38.8565,1.6939
38.9254,0.9839,38.9254,2.1713,38.9254,1.3457
38.9943,0.9212,38.9943,2.5176,38.9943,0.8049
39.0632,1.3793,39.0632,2.9298,39.0632,1.7676
39.1321,1.2312,39.1321,2.6583,39.1321,1.6967
39.2010,0.8791,39.2010,2.0485,39.2010,1.6559
39.2699,1.5777,39.2699,2.3546,39.2699,1.8049
39.3388,1.0540,39.3388,3.0070,39.3388,2.1823
39.4076,1.1645,39.4076,3.5216,39.4076,1.2708
39.4765,1.0032,39.4765,3.4949,39.4765,1.5599
39.5454,1.1668,39.5454,3.1742,39.5454,0.8419
39.6143,0.9339,39.6143,2.8137,39.6143,1.5168
39.6832,0.6956,39.6832,2.9774,39.6832,1.2059
39.7521,0.8721,39.7521,2.9178,39.7521,1.1071
39.8210,0.5679,39.8210,3.2026,39.8210,1.2888
39.8899,0.7534,39.8899,3.3760,39.8899,1.5906
39.9588,1.0138,39.9588,3.9449,39.9588,2.1855
40.0277,1.6940,40.0277,3.2189,40.0277,2.4428
40.0966,1.9734,40.0966,3.4785,40.0966,2.5998
40.1655,1.5972,40.1655,3.6988,40.1655,2.9511
40.2344,2.1664,40.2344,3.1491,40.2344,3.5462
40.3033,1.8605,40.3033,3.9315,40.3033,3.2520
40.3722,1.6578,40.3722,4.6205,40.3722,3.6358
40.4411,1.7391,40.4411,4.7010,40.4411,3.7486
40.5100,1.6430,40.5100,4.5099,40.5100,3.8861
40.5789,1.2948,40.5789,4.2738,40.5789,3.3530
40.6478,1.2827,40.6478,3.9216,40.6478,2.1883
40.7166,1.0604,40.7166,3.4396,40.7166,1.7429
40.7855,1.3861,40.7855,4.4526,40.7855,2.0026
40.8544,1.3415,40.8544,4.8908,40.8544,2.0835
40.9233,0.9718,40.9233,5.3594,40.9233,1.2873
40.9922,1.3638,40.9922,4.6958,40.9922,0.8066
41.0611,2.0755,41.0611,3.2038,41.0611,1.0077
41.1300,1.9734,41.1300,3.1417,41.1300,1.3655
41.1989,2.1606,41.1989,3.6408,41.1989,1.0388
41.2678,2.6914,41.2678,3.5686,41.2678,2.0127
41.3367,3.7853,41.3367,3.6246,41.3367,2.5265
41.4056,4.0613,41.4056,3.1486,41.4056,2.8977
41.4745,5.5235,41.4745,2.0051,41.4745,2.6951
41.5434,5.5784,41.5434,2.1765,41.5434,2.4935
41.6123,6.6809,41.6123,1.8247,41.6123,2.1131
41.6812,5.8921,41.6812,1.1009,41.6812,1.5948
41.7501,5.0038,41.7501,1.3754,41.7501,1.5443
41.8190,3.4153,41.8190,1.0650,41.8190,1.5213
41.8879,2.0938,41.8879,1.0369,41.8879,1.6576
41.9567,1.3460,41.9567,1.5649,41.9567,2.1022
42.0256,1.4075,42.0256,1.3503,42.0256,2.5167
42.0945,0.6300,42.0945,0.9019,42.0945,4.1862
42.1634,0.7590,42.1634,1.0643,42.1634,4.6948
42.2323,0.7074,42.2323,1.4295,42.2323,4.4990
42.3012,0.7309,42.3012,1.1637,42.3012,5.3158
42.3701,0.7524,42.3701,1.5190,42.3701,6.4326
42.4390,0.7061,42.4390,2.3540,42.4390,6.5362
42.5079,1.0570,42.5079,2.2113,42.5079,5.9587
42.5768,0.6272,42.5768,2.3487,42.5768,7.1390
42.6457,1.1025,42.6457,2.6714,42.6457,7.1225
42.7146,1.0744,42.7146,2.1845,42.7146,5.6145
42.7835,0.9794,42.7835,2.0871,42.7835,5.1380
42.8524,1.3340,42.8524,2.3264,42.8524,3.4739
42.9213,0.8177,42.9213,1.8341,42.9213,3.0522
42.9902,1.5263,42.9902,1.9309,42.9902,1.9410
43.0591,1.1346,43.0591,2.4655,43.0591,2.3199
43.1280,1.2308,43.1280,2.9279,43.1280,2.2980
43.1968,1.1126,43.1968,1.9737,43.1968,2.5698
43.2657,1.4482,43.2657,1.3282,43.2657,3.7511
43.3346,1.8204,43.3346,2.1828,43.3346,4.2094
43.4035,1.7426,43.4035,1.9823,43.4035,3.8572
43.4724,1.8850,43.4724,1.7257,43.4724,4.1450
43.5413,2.5701,43.5413,1.7239,43.5413,3.4545
43.6102,2.7604,43.6102,1.4871,43.6102,2.3598
43.6791,2.4117,43.6791,1.0859,43.6791,2.0732
43.7480,2.2113,43.7480,1.3959,43.7480,1.9455
43.8169,1.9563,43.8169,1.7358,43.8169,2.5155
43.8858,1.5914,43.8858,1.7023,43.8858,2.3269
43.9547,2.1454,43.9547,1.8599,43.9547,2.6985
44.0236,1.6616,44.0236,1.7293,44.0236,3.4764
44.0925,3.4109,44.0925,1.7909,44.0925,3.9442
44.1614,3.5266,44.1614,1.7236,44.1614,4.0439
44.2303,3.0328,44.2303,2.0372,44.2303,3.5448
44.2992,3.3425,44.2992,1.7582,44.2992,2.6462
44.3681,3.4894,44.3681,2.1096,44.3681,1.9517
44.4370,3.2143,44.4370,2.5188,44.4370,1.6636
44.5058,3.9958,44.5058,2.0282,44.5058,2.2851
44.5747,4.1779,44.5747,2.5074,44.5747,2.7683
44.6436,3.3615,44.6436,2.6574,44.6436,2.6356
44.7125,3.3966,44.7125,2.5700,44.7125,2.2309
44.7814,3.1013,44.7814,3.0619,44.7814,1.6196
44.8503,2.9011,44.8503,3.4961,44.8503,1.2632
44.9192,2.8338,44.9192,3.6928,44.9192,1.3798
44.9881,2.8227,44.9881,4.7711,44.9881,1.4563
45.0570,3.3805,45.0570,5.5761,45.0570,1.7841
45.1259,3.5103,45.1259,4.4641,45.1259,1.7373
45.1948,2.5343,45.1948,2.9877,45.1948,1.4528
45.2637,1.6856,45.2637,2.3080,45.2637,1.4705
45.3326,1.3261,45.3326,1.7345,45.3326,1.3483
45.4015,1.0253,45.4015,1.7384,45.4015,1.5706
45.4704,1.4128,45.4704,0.9501,45.4704,1.5514
45.5393,2.0164,45.5393,1.0030,45.5393,2.2169
45.6082,2.2675,45.6082,0.7233,45.6082,1.9535
45.6771,2.4478,45.6771,0.4522,45.6771,1.9209
45.7459,2.1389,45.7459,1.0630,45.7459,2.3048
45.8148,1.9561,45.8148,0.7996,45.8148,2.5359
45.8837,1.7552,45.8837,0.5792,45.8837,2.6174
45.9526,1.7166,45.9526,0.6972,45.9526,2.4528
46.0215,1.8299,46.0215,0.8010,46.0215,2.8612
46.0904,1.6369,46.0904,0.6218,46.0904,2.8488
46.1593,1.8513,46.1593,0.7791,46.1593,2.9650
46.2282,1.7501,46.2282,0.6295,46.2282,2.4543
46.2971,1.9981,46.2971,0.3754,46.2971,2.0337
46.3660,1.7619,46.3660,0.6473,46.3660,2.0010
46.4349,2.0470,46.4349,0.5869,46.4349,3.2102
46.5038,2.0211,46.5038,0.8724,46.5038,4.9599
46.5727,2.8390,46.5727,0.8791,46.5727,6.0721
46.6416,3.0662,46.6416,0.9495,46.6416,5.6145
46.7105,3.5568,46.7105,1.3535,46.7105,6.0406
46.7794,3.9613,46.7794,2.5567,46.7794,4.1660
46.8483,3.5925,46.8483,3.1041,46.8483,3.6090
46.9172,2.5443,46.9172,3.3029,46.9172,4.7594
46.9860,2.5598,46.9860,3.6946,46.9860,4.1382
47.0549,2.8573,47.0549,3.6861,47.0549,3.1855
47.1238,4.2461,47.1238,3.8417,47.1238,2.9786
47.1927,5.3904,47.1927,3.0787,47.1927,3.1427
47.2616,6.7838,47.2616,2.2128,47.2616,3.3160
47.3305,6.3022,47.3305,1.6681,47.3305,3.0916
47.3994,6.1574,47.3994,2.2023,47.3994,3.1407
47.4683,6.3693,47.4683,2.5485,47.4683,3.0072
47.5372,6.3664,47.5372,1.4731,47.5372,2.2200
47.6061,5.5572,47.6061,1.1755,47.6061,2.3378
47.6750,4.7549,47.6750,1.2073,47.6750,1.9903
47.7439,3.8920,47.7439,0.6704,47.7439,1.4728
47.8128,3.3456,47.8128,0.4440,47.8128,2.0134
47.8817,3.7440,47.8817,1.7367,47.8817,1.7259
47.9506,4.2632,47.9506,2.0030,47.9506,1.7669
48.0195,4.5816,48.0195,1.5755,48.0195,1.1539
48.0884,4.9615,48.0884,1.5388,48.0884,1.0761
48.1573,4.0818,48.1573,1.5290,48.1573,1.1729
48.2261,4.3304,48.2261,1.1310,48.2261,1.1876
48.2950,3.6944,48.2950,1.2072,48.2950,1.9109
48.3639,3.3751,48.3639,1.9170,48.3639,1.3327
48.4328,2.4176,48.4328,2.5277,48.4328,1.4681
48.5017,1.8148,48.5017,2.2330,48.5017,1.5103
48.5706,1.6574,48.5706,2.6062,48.5706,1.3781
48.6395,1.6713,48.6395,3.6114,48.6395,1.3430
48.7084,1.8269,48.7084,3.5760,48.7084,1.4209
48.7773,1.7287,48.7773,3.7684,48.7773,1.2918
48.8462,1.6052,48.8462,3.7329,48.8462,1.5664
48.9151,2.1435,48.9151,3.9940,48.9151,2.3719
48.9840,2.1272,48.9840,3.5381,48.9840,2.7242
49.0529,2.6801,49.0529,3.7099,49.0529,3.4324
49.1218,2.9191,49.1218,3.5771,49.1218,3.4296
49.1907,2.7037,49.1907,3.1651,49.1907,3.9255
49.2596,2.3667,49.2596,3.4702,49.2596,3.6292
49.3285,2.5574,49.3285,2.7084,49.3285,3.5244
49.3974,2.7480,49.3974,2.9156,49.3974,2.5773
49.4662,3.1485,49.4662,2.7983,49.4662,2.0070
49.5351,3.7021,49.5351,3.5915,49.5351,2.5512
49.6040,3.4320,49.6040,3.7438,49.6040,2.0855
49.6729,3.0438,49.6729,3.2132,49.6729,1.2245
49.7418,3.5518,49.7418,3.7190,49.7418,1.0744
49.8107,2.7082,49.8107,3.9216,49.8107,1.1427
49.8796,2.2825,49.8796,3.4639,49.8796,0.8117
49.9485,2.2970,49.9485,3.4079,49.9485,1.2230
50.0174,2.2917,50.0174,3.1896,50.0174,1.1980
50.0863,2.2511,50.0863,2.6564,50.0863,1.2229
50.1552,2.9694,50.1552,2.1414,50.1552,1.5721
50.2241,3.8465,50.2241,2.3029,50.2241,2.1464
50.2930,2.9455,50.2930,2.9408,50.2930,2.4406
50.3619,3.1551,50.3619,2.8639,50.3619,2.2654
50.4308,2.8761,50.4308,2.5254,50.4308,1.9429
50.4997,3.4911,50.4997,2.2026,50.4997,1.9790
50.5686,3.0489,50.5686,2.2055,50.5686,2.2965
50.6375,2.5548,50.6375,2.0534,50.6375,2.5339
50.7063,2.2823,50.7063,1.2858,50.7063,2.7531
50.7752,2.3347,50.7752,0.8881,50.7752,3.2042
50.8441,3.1107,50.8441,1.1002,50.8441,2.5880
50.9130,3.9461,50.9130,1.0480,50.9130,2.1322
50.9819,4.0567,50.9819,0.7034,50.9819,1.8823
51.0508,5.1514,51.0508,0.6853,51.0508,2.0468
51.1197,6.0632,51.1197,1.0761,51.1197,2.6390
51.1886,6.8051,51.1886,0.9335,51.1886,1.6724
51.2575,6.2278,51.2575,0.9928,51.2575,1.8407
51.3264,6.5161,51.3264,0.8213,51.3264,1.8365
51.3953,5.7996,51.3953,1.4500,51.3953,1.9161
51.4642,7.2054,51.4642,1.3128,51.4642,2.0020
51.5331,10.7779,51.5331,0.9440,51.5331,1.9438
51.6020,9.2415,51.6020,0.6914,51.6020,2.0837
51.6709,9.4390,51.6709,0.6256,51.6709,2.2700
51.7398,8.5744,51.7398,0.5432,51.7398,2.5502
51.8087,6.3228,51.8087,1.1952,51.8087,2.8663
51.8776,5.2317,51.8776,1.8569,51.8776,2.5260
51.9464,3.7266,51.9464,2.1156,51.9464,2.1593
52.0153,3.5170,52.0153,1.9753,52.0153,2.7419
52.0842,2.7453,52.0842,2.0174,52.0842,2.7244
,,52.1531,1.3698,52.1531,2.7507
,,52.2220,1.7619,52.2220,2.6376
,,52.2909,1.4205,52.2909,2.4257
,,52.3598,1.0849,52.3598,2.1378
,,52.4287,0.9732,52.4287,2.3333
,,52.4976,0.7455,52.4976,2.2326
,,52.5665,1.1535,52.5665,2.5905
,,52.6354,1.4732,52.6354,2.7543
,,52.7043,1.1946,52.7043,2.4503
,,52.7732,1.5463,52.7732,3.0505
,,52.8421,2.1440,52.8421,3.0217
,,52.9110,1.4605,52.9110,3.7038
,,52.9799,1.6659,52.9799,2.6605
,,53.0488,1.8846,53.0488,2.2519
,,53.1177,2.8374,53.1177,2.1135
,,53.1866,2.9722,53.1866,1.5463
,,53.2554,3.2462,53.2554,1.4661
,,53.3243,3.0673,53.3243,1.0014
,,53.3932,2.4588,53.3932,1.2870
,,53.4621,2.7214,53.4621,2.0251
,,53.5310,2.5195,53.5310,2.2554
,,53.5999,2.1949,53.5999,2.2897
,,53.6688,2.7395,53.6688,2.9597
,,53.7377,4.6064,53.7377,2.5918
,,53.8066,4.8791,53.8066,2.4232
,,53.8755,6.0787,53.8755,2.8181
,,53.9444,6.0967,53.9444,1.9729
,,54.0133,6.1767,54.0133,2.0874
,,54.0822,4.6425,54.0822,2.7668
,,54.1511,4.2491,54.1511,2.6437
,,54.2200,3.7980,54.2200,2.7489
,,54.2889,2.1482,54.2889,2.8259
,,54.3578,2.3102,54.3578,3.9813
,,54.4267,2.3793,54.4267,5.3841
,,54.4955,2.6016,54.4955,5.9577
,,54.5644,2.3782,54.5644,5.3693
,,54.6333,2.1041,54.6333,4.3763
,,54.7022,1.5664,54.7022,4.2872
,,54.7711,0.7219,54.7711,5.3971
,,54.8400,1.1852,54.8400,5.7580
,,54.9089,1.3892,54.9089,4.6509
,,54.9778,1.5275,54.9778,2.4159
,,55.0467,2.1593,55.0467,2.1430
,,55.1156,2.1663,55.1156,2.0324
,,55.1845,3.0076,55.1845,1.5295
,,55.2534,2.1201,55.2534,1.0467
,,55.3223,1.7432,55.3223,1.1487
,,55.3912,1.4835,55.3912,0.8147
,,55.4601,0.8842,,
,,55.5290,0.9696,,
,,55.5979,0.8876,,
,,55.6668,1.2095,,
,,55.7356,1.4399,,
,,55.8045,1.6127,,
,,55.8734,1.9550,,
,,55.9423,1.5197,,
,,56.0112,1.7899,,
,,56.0801,1.9465,,
,,56.1490,1.7664,,
,,56.2179,1.4355,,
,,56.2868,1.6778,,
,,56.3557,1.5000,,
,,56.4246,2.0928,,
,,56.4935,3.0650,,
,,56.5624,2.5897,,
,,56.6313,3.3432,,
,,56.7002,6.0591,,
,,56.7691,2.6529,,
,,56.8380,1.4592,,
,,56.9069,1.2107,,
,,56.9757,1.1824,,
,,57.0446,1.3920,,
,,57.1135,1.2038,,
,,57.1824,1.5787,,
,,57.2513,1.1511,,
,,57.3202,1.6585,,
,,57.3891,1.2893,,
,,57.4580,1.4703,,
,,57.5269,1.3963,,
,,57.5958,1.8380,,
,,57.6647,1.4557,,
,,57.7336,1.5824,,
,,57.8025,1.4675,,
,,57.8714,0.9234,,
,,57.9403,0.9995,,
,,58.0092,1.2686,,
,,58.0781,1.4379,,
,,58.1470,2.8350,,
,,58.2159,5.7516,,
,,58.2847,7.2820,,
,,58.3536,8.9813,,
,,58.4225,7.7775,,
,,58.4914,7.3839,,
,,58.5603,6.5900,,
,,58.6292,5.8201,,
,,58.6981,6.1120,,
,,58.7670,5.7193,,
,,58.8359,5.9141,,
,,58.9048,4.9388,,
,,58.9737,4.2074,,
,,59.0426,2.8075,,
,,59.1115,2.3958,,
,,59.1804,2.0859,,
,,59.2493,2.3766,,
,,59.3182,2.9740,,
,,59.3871,2.9290,,
,,59.4560,2.5167,,
,,59.5248,1.8947,,
,,59.5937,1.2915,,
,,59.6626,1.3646,,
,,59.7315,1.3451,,
,,59.8004,1.4932,,
,,59.8693,2.1583,,
,,59.9382,2.3208,,
,,60.0071,2.3605,,
,,60.0760,1.7972,,
,,60.1449,1.6147,,
,,60.2138,1.9536,,
,,60.2827,1.7496,,
,,60.3516,2.1452,,
,,60.4205,2.3525,,
,,60.4894,2.1553,,
,,60.5583,1.5357,,
,,60.6272,1.8932,,
,,60.6961,1.5681,,
,,60.7649,1.2123,,
,,60.8338,2.4135,,
,,60.9027,3.2385,,
,,60.9716,3.2833,,
,,61.0405,3.1210,,
,,61.1094,2.6253,,
,,61.1783,3.4928,,
,,61.2472,2.3633,,
,,61.3161,2.3473,,
,,61.3850,3.0237,,
,,61.4539,2.1112,,
,,61.5228,2.3570,,
,,61.5917,2.4678,,
,,61.6606,2.4014,,
,,61.7295,2.6806,,
,,61.7984,2.3724,,
,,61.8673,2.7783,,
,,61.9362,3.7694,,
,,62.0050,3.9866,,
,,62.0739,3.7711,,
,,62.1428,3.3514,,
,,62.2117,3.0486,,
,,62.2806,3.7086,,
,,62.3495,4.6365,,
,,62.4184,3.8291,,
,,62.4873,3.3381,,
,,62.5562,2.5375,,
,,62.6251,2.8185,,
,,62.6940,3.1123,,
,,62.7629,2.8167,,
,,62.8318,2.9504,,
,,62.9007,2.3322,,
,,62.9696,1.7039,,
,,63.0385,1.9106,,
,,63.1074,2.0341,,
,,63.1763,2.4286,,
,,63.2451,3.3776,,
,,63.3140,5.1153,,
,,63.3829,3.7081,,
,,63.4518,3.0148,,
,,63.5207,2.1490,,
,,63.5896,1.6595,,
,,63.6585,1.7727,,
,,63.7274,1.7914,,
,,63.7963,2.2839,,
,,63.8652,3.0956,,
,,63.9341,3.9883,,
,,64.0030,4.5385,,
,,64.0719,4.6470,,
,,64.1408,3.7798,,
,,64.2097,3.8355,,
,,64.2786,2.9458,,
,,64.3475,2.4908,,
,,64.4164,2.0512,,
,,64.4852,1.9018,,
,,64.5541,1.5462,,
,,64.6230,1.3468,,
,,64.6919,1.0854,,
,,64.7608,0.8044,,
,,64.8297,0.6718,,
,,64.8986,0.4778,,
,,64.9675,0.8047,,
,,65.0364,0.7700,,
,,65.1053,1.0508,,
,,65.1742,0.8229,,
,,65.2431,0.5812,,
,,65.3120,1.0249,,
,,65.3809,0.9395,,
,,65.4498,0.7185,,
,,65.5187,0.8737,,
,,65.5876,0.6917,,
,,65.6565,0.9844,,
,,65.7253,0.8632,,
,,65.7942,0.6225,,
,,65.8631,0.3899,,
,,65.9320,0.3273,,
,,66.0009,0.3953,,
,,66.0698,0.1814,,
,,66.1387,0.5309,,
,,66.2076,0.9232,,
,,66.2765,1.6120,,
,,66.3454,1.8756,,
,,66.4143,1.5601,,
,,66.4832,0.6838,,
,,66.5521,0.9688,,
,,66.6210,1.8623,,
,,66.6899,2.4421,,
,,66.7588,1.8815,,
,,66.8277,1.5579,,
,,66.8966,1.6594,,
,,66.9655,1.2611,,
,,67.0343,0.4900,,
,,67.1032,0.9496,,
,,67.1721,1.1074,,
,,67.2410,1.9001,,
,,67.3099,2.3173,,
,,67.3788,3.5265,,
,,67.4477,3.6885,,
,,67.5166,3.9528,,
,,67.5855,5.5146,,
,,67.6544,6.0975,,
,,67.7233,6.8263,,
,,67.7922,6.1498,,
,,67.8611,5.3586,,
,,67.9300,5.0550,,
,,67.9989,3.9406,,
,,68.0678,2.6273,,
,,68.1367,2.1085,,
,,68.2056,2.0790,,
,,68.2744,1.6910,,
,,68.3433,1.1863,,
,,68.4122,1.9143,,
,,68.4811,2.0350,,
,,68.5500,2.1149,,
,,68.6189,2.3068,,
,,68.6878,2.5696,,
,,68.7567,2.0238,,
,,68.8256,2.4185,,
,,68.8945,2.8379,,
,,68.9634,2.0584,,
,,69.0323,2.1738,,
,,69.1012,2.4240,,
,,69.1701,1.8249,,
,,69.2390,2.3263,,
,,69.3079,2.6604,,
,,69.3768,2.8258,,
,,69.4457,3.2078,,
,,69.5145,4.0996,,
,,69.5834,4.6585,,
,,69.6523,4.2819,,
,,69.7212,4.1802,,
,,69.7901,2.2681,,
,,69.8590,2.0679,,
,,69.9279,2.2126,,
,,69.9968,2.6581,,
,,70.0657,2.8944,,
,,70.1346,3.2376,,
,,70.2035,1.8963,,
,,70.2724,1.7826,,
,,70.3413,1.4287,,
,,70.4102,1.8638,,
,,70.4791,2.1757,,
,,70.5480,1.9892,,
,,70.6169,1.9471,,
,,70.6858,1.5300,,
,,70.7546,1.4695,,
,,70.8235,1.0189,,
,,70.8924,0.7537,,
,,70.9613,0.6393,,
,,71.0302,0.6899,,
,,71.0991,0.7761,,
,,71.1680,0.9299,,
,,71.2369,0.6517,,
,,71.3058,0.7730,,
,,71.3747,0.4233,,
,,71.4436,0.5897,,
,,71.5125,0.9814,,
,,71.5814,1.2215,,
,,71.6503,1.0282,,
,,71.7192,0.4842,,
,,71.7881,1.3069,,
,,71.8570,1.2646,,
,,71.9259,2.1587,,
,,71.9948,2.8542,,
,,72.0636,4.2936,,
,,72.1325,5.0516,,
,,72.2014,6.4022,,
,,72.2703,5.3592,,
,,72.3392,4.5619,,
,,72.4081,3.9215,,
,,72.4770,3.2640,,
,,72.5459,2.4696,,
,,72.6148,2.5035,,
,,72.6837,2.1666,,
,,72.7526,1.1261,,
,,72.8215,1.2084,,
,,72.8904,1.1609,,
,,72.9593,1.2335,,
,,73.0282,1.0596,,
,,73.0971,0.8983,,
,,73.1660,0.7801,,
,,73.2348,1.3487,,
,,73.3037,1.1080,,
,,73.3726,2.2493,,
,,73.4415,2.4381,,
,,73.5104,2.4095,,
,,73.5793,2.2268,,
,,73.6482,1.7715,,
,,73.7171,1.4675,,
,,73.7860,1.6464,,
,,73.8549,1.8352,,
,,73.9238,2.7489,,
,,73.9927,2.9007,,
,,74.0616,5.0272,,
,,74.1305,7.3010,,
,,74.1994,9.5744,,
,,74.2683,9.8318,,
,,74.3372,8.1751,,
,,74.4061,6.2932,,
,,74.4750,5.2855,,
,,74.5438,3.8666,,
,,74.6127,2.8585,,
,,74.6816,2.4573,,
,,74.7505,2.0322,,
,,74.8194,2.9533,,
,,74.8883,2.4858,,
,,74.9572,3.1146,,
,,75.0261,2.4049,,
,,75.0950,2.5579,,
,,75.1639,1.9146,,
,,75.2328,1.4739,,
,,75.3017,1.2783,,
,,75.3706,1.7978,,
,,75.4395,2.1809,,
,,75.5084,2.3029,,
