Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,4.76513,0.0000,5.29933,0.0000,4.7565,0.0000,1.37988
0.0689,4.38534,0.0689,5.21112,0.0689,5.0023,0.0689,2.25506
0.1378,4.99747,0.1378,4.00583,0.1378,5.2614,0.1378,3.48383
0.2067,3.98437,0.2067,4.32044,0.2067,7.8155,0.2067,6.24065
0.2756,4.84897,0.2756,4.90438,0.2756,8.8437,0.2756,8.39719
0.3445,4.72523,0.3445,4.50674,0.3445,9.7181,0.3445,8.21329
0.4134,4.07269,0.4134,3.61695,0.4134,10.8473,0.4134,6.22229
0.4823,3.74091,0.4823,2.48158,0.4823,7.9790,0.4823,3.92096
0.5512,2.61738,0.5512,2.57293,0.5512,5.7783,0.5512,2.39895
0.6201,1.95605,0.6201,1.84577,0.6201,5.0280,0.6201,2.43776
0.6889,2.07666,0.6889,2.50961,0.6889,2.7561,0.6889,2.55416
0.7578,1.49781,0.7578,1.80208,0.7578,1.7322,0.7578,3.72228
0.8267,1.64302,0.8267,2.21549,0.8267,1.5810,0.8267,2.62118
0.8956,2.31309,0.8956,1.89138,0.8956,1.7721,0.8956,1.92142
0.9645,2.70789,0.9645,2.07076,0.9645,1.5477,0.9645,1.64777
1.0334,3.13328,1.0334,1.26060,1.0334,1.7563,1.0334,2.08606
1.1023,3.10647,1.1023,0.84625,1.1023,1.6617,1.1023,1.39152
1.1712,2.81656,1.1712,1.33041,1.1712,1.9419,1.1712,1.26356
1.2401,3.40777,1.2401,1.50772,1.2401,2.1745,1.2401,1.34123
1.3090,4.39559,1.3090,2.01874,1.3090,2.0669,1.3090,0.91219
1.3779,3.80850,1.3779,2.95957,1.3779,2.1340,1.3779,0.81985
1.4468,3.48740,1.4468,2.67795,1.4468,1.8433,1.4468,1.24328
1.5157,2.89603,1.5157,2.02611,1.5157,1.4872,1.5157,1.92379
1.5846,2.74345,1.5846,2.68600,1.5846,1.8827,1.5846,1.65270
1.6535,2.59676,1.6535,3.58932,1.6535,1.5645,1.6535,2.06882
1.7224,2.72753,1.7224,3.32089,1.7224,2.4327,1.7224,2.04755
1.7913,2.20967,1.7913,2.75453,1.7913,2.3716,1.7913,2.48570
1.8602,2.42895,1.8602,2.74808,1.8602,2.2533,1.8602,2.16671
1.9290,1.63204,1.9290,1.48304,1.9290,3.1925,1.9290,2.38647
1.9979,1.19744,1.9979,0.99348,1.9979,2.3289,1.9979,2.63202
2.0668,2.24973,2.0668,1.54304,2.0668,2.3052,2.0668,2.86270
2.1357,2.88224,2.1357,1.18943,2.1357,0.9822,2.1357,2.36065
2.2046,2.95556,2.2046,1.54993,2.2046,1.6378,2.2046,2.25191
2.2735,2.81455,2.2735,1.52514,2.2735,1.2735,2.2735,2.61834
2.3424,2.64677,2.3424,1.36467,2.3424,1.0839,2.3424,2.62966
2.4113,2.56308,2.4113,2.13999,2.4113,1.5133,2.4113,3.18928
2.4802,2.34803,2.4802,2.44553,2.4802,0.9478,2.4802,3.43545
2.5491,1.83162,2.5491,2.37470,2.5491,1.1728,2.5491,3.94301
2.6180,1.75275,2.6180,2.05930,2.6180,1.2076,2.6180,3.42550
2.6869,2.31011,2.6869,1.92865,2.6869,0.7082,2.6869,2.73871
2.7558,2.74440,2.7558,1.95160,2.7558,0.8031,2.7558,2.07888
2.8247,3.22352,2.8247,2.05990,2.8247,1.1038,2.8247,1.04586
2.8936,2.49999,2.8936,1.84766,2.8936,1.3103,2.8936,1.17549
2.9625,2.43011,2.9625,2.70114,2.9625,1.1392,2.9625,1.15362
3.0314,1.85863,3.0314,3.61104,3.0314,1.5162,3.0314,1.97866
3.1003,1.39012,3.1003,3.96938,3.1003,2.0290,3.1003,2.52918
3.1691,1.34603,3.1691,3.70324,3.1691,1.5048,3.1691,2.41852
3.2380,1.67225,3.2380,2.87373,3.2380,1.9664,3.2380,2.48139
3.3069,2.02078,3.3069,3.82239,3.3069,1.7589,3.3069,3.22271
3.3758,1.45567,3.3758,4.16227,3.3758,1.5099,3.3758,4.60122
3.4447,0.98167,3.4447,3.66208,3.4447,1.5661,3.4447,6.03103
3.5136,0.98528,3.5136,3.15825,3.5136,1.9335,3.5136,5.81702
3.5825,1.12452,3.5825,2.43045,3.5825,1.5526,3.5825,3.78661
3.6514,1.13925,3.6514,2.76063,3.6514,1.4695,3.6514,3.02024
3.7203,2.62540,3.7203,2.23280,3.7203,1.0301,3.7203,1.98354
3.7892,2.86960,3.7892,1.00779,3.7892,1.7064,3.7892,1.39537
3.8581,3.98252,3.8581,0.85248,3.8581,3.0094,3.8581,1.09206
3.9270,4.92063,3.9270,0.80652,3.9270,2.9367,3.9270,1.24343
3.9959,3.54491,3.9959,0.87981,3.9959,4.1260,3.9959,1.39635
4.0648,3.04749,4.0648,1.18620,4.0648,4.5058,4.0648,1.07068
4.1337,2.60497,4.1337,0.77511,4.1337,5.1152,4.1337,1.31996
4.2026,2.75508,4.2026,0.76114,4.2026,5.1572,4.2026,1.57970
4.2715,2.13568,4.2715,0.71165,4.2715,5.8826,4.2715,1.89821
4.3404,2.60386,4.3404,1.52503,4.3404,7.4236,4.3404,2.92748
4.4092,3.22265,4.4092,1.03962,4.4092,7.8259,4.4092,3.42187
4.4781,3.52980,4.4781,0.81026,4.4781,6.4768,4.4781,3.90920
4.5470,5.94296,4.5470,1.36846,4.5470,4.6283,4.5470,4.05989
4.6159,6.81680,4.6159,1.68556,4.6159,3.6940,4.6159,5.30827
4.6848,7.13829,4.6848,1.94404,4.6848,3.4653,4.6848,5.58111
4.7537,6.38056,4.7537,2.31432,4.7537,2.8260,4.7537,4.69713
4.8226,6.00579,4.8226,2.60897,4.8226,2.2906,4.8226,3.78768
4.8915,6.23671,4.8915,3.04356,4.8915,1.6673,4.8915,3.18311
4.9604,7.73081,4.9604,3.38361,4.9604,1.8395,4.9604,1.81534
5.0293,6.49289,5.0293,2.53242,5.0293,1.9789,5.0293,1.92539
5.0982,4.91713,5.0982,2.54783,5.0982,3.6372,5.0982,1.42773
5.1671,3.37452,5.1671,2.99600,5.1671,3.9648,5.1671,1.18941
5.2360,2.55773,5.2360,2.85208,5.2360,4.0302,5.2360,1.18321
5.3049,2.81300,5.3049,3.04234,5.3049,4.4895,5.3049,0.69931
5.3738,2.65518,5.3738,2.50814,5.3738,3.8952,5.3738,0.88391
5.4427,2.81948,5.4427,1.90705,5.4427,2.8459,5.4427,0.57663
5.5116,1.75109,5.5116,1.77173,5.5116,2.6089,5.5116,0.76102
5.5805,1.48499,5.5805,1.37839,5.5805,2.4496,5.5805,1.09286
5.6493,1.40680,5.6493,1.55449,5.6493,2.7410,5.6493,0.88575
5.7182,1.39744,5.7182,1.16762,5.7182,3.5468,5.7182,0.45648
