Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,24.1616,0.0000,27.8166,0.0000,16.8688,0.0000,21.6723
0.0689,25.9056,0.0689,27.1247,0.0689,16.8814,0.0689,17.9874
0.1378,24.5716,0.1378,28.9797,0.1378,16.3260,0.1378,18.7338
0.2067,23.6265,0.2067,29.6790,0.2067,14.3140,0.2067,16.8069
0.2756,22.0257,0.2756,25.7177,0.2756,16.0787,0.2756,15.4126
0.3445,19.3247,0.3445,21.2302,0.3445,14.4259,0.3445,12.5003
0.4134,15.5023,0.4134,15.7936,0.4134,13.4522,0.4134,9.9399
0.4823,15.7336,0.4823,16.8552,0.4823,11.5236,0.4823,11.3763
0.5512,16.2649,0.5512,17.1282,0.5512,13.9323,0.5512,11.0329
0.6201,17.3588,0.6201,16.1180,0.6201,16.0134,0.6201,12.7614
0.6889,18.7529,0.6889,17.5831,0.6889,18.0297,0.6889,9.9296
0.7578,20.5305,0.7578,17.0912,0.7578,17.5405,0.7578,11.1223
0.8267,20.8536,0.8267,17.4344,0.8267,16.3546,0.8267,10.9490
0.8956,20.5303,0.8956,13.9264,0.8956,20.7463,0.8956,9.7398
0.9645,20.1849,0.9645,11.9964,0.9645,22.8702,0.9645,12.6390
1.0334,20.3852,1.0334,13.5747,1.0334,22.4422,1.0334,10.6221
1.1023,18.5763,1.1023,15.4884,1.1023,19.3532,1.1023,12.6274
1.1712,19.3456,1.1712,14.9465,1.1712,17.5648,1.1712,13.3073
1.2401,20.1388,1.2401,12.9188,1.2401,14.8883,1.2401,14.6684
1.3090,17.7281,1.3090,13.1223,1.3090,13.7810,1.3090,15.1931
1.3779,15.5837,1.3779,9.0383,1.3779,14.1579,1.3779,17.1173
1.4468,14.3835,1.4468,8.3470,1.4468,14.5987,1.4468,19.6706
1.5157,11.4743,1.5157,8.7844,1.5157,14.1678,1.5157,18.0974
1.5846,13.6103,1.5846,12.2025,1.5846,16.6569,1.5846,15.7064
1.6535,13.1822,1.6535,11.7451,1.6535,14.1810,1.6535,15.3909
1.7224,13.8742,1.7224,10.2379,1.7224,11.5576,1.7224,14.4348
1.7913,14.1008,1.7913,11.9408,1.7913,12.1580,1.7913,11.6783
1.8602,12.7920,1.8602,11.2650,1.8602,10.2954,1.8602,12.0800
1.9290,11.5810,1.9290,11.2572,1.9290,10.6634,1.9290,10.5528
1.9979,13.6401,1.9979,12.1713,1.9979,11.6092,1.9979,11.9622
2.0668,12.6130,2.0668,10.9039,2.0668,14.0469,2.0668,9.9665
2.1357,12.6676,2.1357,11.6918,2.1357,14.4759,2.1357,10.0419
2.2046,12.7591,2.2046,12.6711,2.2046,14.3012,2.2046,10.7976
2.2735,14.1475,2.2735,15.3052,2.2735,15.1696,2.2735,10.8406
2.3424,14.9554,2.3424,18.8634,2.3424,19.3610,2.3424,11.4248
2.4113,14.8012,2.4113,22.6920,2.4113,21.3277,2.4113,13.8513
2.4802,12.4154,2.4802,31.0002,2.4802,18.7348,2.4802,15.6223
2.5491,12.5689,2.5491,31.9794,2.5491,14.5752,2.5491,14.9701
2.6180,13.9085,2.6180,26.5806,2.6180,17.8270,2.6180,16.5077
2.6869,13.5226,2.6869,21.0905,2.6869,16.8881,2.6869,14.3237
2.7558,13.9471,2.7558,19.1996,2.7558,16.3235,2.7558,11.5720
2.8247,15.9075,2.8247,15.7849,2.8247,18.6672,2.8247,10.4208
2.8936,18.1275,2.8936,10.6501,2.8936,19.5787,2.8936,8.4217
2.9625,19.8254,2.9625,7.7822,2.9625,16.6339,2.9625,6.6641
3.0314,17.2191,3.0314,9.6535,3.0314,15.3248,3.0314,6.2897
3.1003,19.3354,3.1003,10.1896,3.1003,20.2569,3.1003,7.5829
3.1691,18.4192,3.1691,10.0893,3.1691,20.5684,3.1691,9.1725
