Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,0.41578,0.0000,2.76991,0.0000,4.47474,0.0000,2.2882
0.0689,1.49849,0.0689,2.48777,0.0689,4.54802,0.0689,2.0508
0.1378,2.31954,0.1378,3.43209,0.1378,6.29132,0.1378,2.2612
0.2067,3.79419,0.2067,5.13718,0.2067,4.83560,0.2067,2.1602
0.2756,4.14430,0.2756,7.04408,0.2756,3.87518,0.2756,1.9647
0.3445,5.54296,0.3445,6.98144,0.3445,4.15008,0.3445,1.8708
0.4134,4.30497,0.4134,6.08041,0.4134,3.94748,0.4134,2.8895
0.4823,3.46047,0.4823,6.99728,0.4823,3.39575,0.4823,2.7539
0.5512,2.44652,0.5512,6.49532,0.5512,3.81497,0.5512,2.5143
0.6201,2.27109,0.6201,6.17877,0.6201,3.72941,0.6201,3.2032
0.6889,1.70545,0.6889,5.60951,0.6889,2.51177,0.6889,3.4567
0.7578,1.45405,0.7578,4.49459,0.7578,1.71742,0.7578,3.5719
0.8267,1.56339,0.8267,4.77600,0.8267,2.04774,0.8267,4.1353
0.8956,2.02185,0.8956,4.63723,0.8956,2.01661,0.8956,5.3477
0.9645,2.65588,0.9645,4.37520,0.9645,2.52176,0.9645,5.0025
1.0334,2.77618,1.0334,3.97245,1.0334,2.69585,1.0334,4.0556
1.1023,2.67123,1.1023,3.73094,1.1023,2.27437,1.1023,2.8166
1.1712,2.38794,1.1712,3.54269,1.1712,2.17140,1.1712,2.4128
1.2401,2.65854,1.2401,3.32459,1.2401,2.26064,1.2401,1.3898
1.3090,2.82236,1.3090,3.57595,1.3090,2.01991,1.3090,1.2109
1.3779,2.16455,1.3779,2.94533,1.3779,2.44687,1.3779,1.3591
1.4468,2.06100,1.4468,2.94018,1.4468,2.04673,1.4468,1.9110
1.5157,1.89930,1.5157,2.53653,1.5157,1.65396,1.5157,1.8869
1.5846,2.17244,1.5846,1.76699,1.5846,1.53942,1.5846,2.4161
1.6535,1.43134,1.6535,1.95179,1.6535,1.82406,1.6535,3.1458
1.7224,0.90328,1.7224,2.70501,1.7224,2.28708,1.7224,3.6926
1.7913,1.13898,1.7913,1.68288,1.7913,3.00828,1.7913,3.7590
1.8602,1.46539,1.8602,2.85979,1.8602,3.07870,1.8602,4.8380
1.9290,1.48836,1.9290,2.96156,1.9290,2.38178,1.9290,5.3090
1.9979,1.46245,1.9979,2.79085,1.9979,2.67397,1.9979,5.9167
2.0668,1.45274,2.0668,2.13381,2.0668,2.08594,2.0668,5.9659
2.1357,1.30644,2.1357,1.78537,2.1357,2.33227,2.1357,6.0580
2.2046,1.20598,2.2046,1.97489,2.2046,2.05885,2.2046,4.5335
2.2735,1.83008,2.2735,2.02729,2.2735,1.65927,2.2735,3.2150
2.3424,1.81275,2.3424,1.49196,2.3424,2.33442,2.3424,2.5574
