Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,16.5525,0.0000,20.7310,0.0000,14.4613,0.0000,9.9606
0.0689,14.4215,0.0689,21.5828,0.0689,14.9278,0.0689,10.6685
0.1378,12.5570,0.1378,19.3141,0.1378,15.5597,0.1378,13.0299
0.2067,11.8129,0.2067,18.2820,0.2067,18.7874,0.2067,14.9093
0.2756,10.1600,0.2756,21.6698,0.2756,27.7793,0.2756,15.9452
0.3445,10.8000,0.3445,24.4968,0.3445,32.6465,0.3445,16.5022
0.4134,13.5091,0.4134,23.4311,0.4134,28.0838,0.4134,13.6218
0.4823,15.9104,0.4823,20.4016,0.4823,17.7231,0.4823,13.9994
0.5512,18.2016,0.5512,19.6891,0.5512,14.0835,0.5512,10.2359
0.6201,14.9367,0.6201,18.8055,0.6201,13.4747,0.6201,9.7809
0.6889,10.5737,0.6889,16.0724,0.6889,13.7705,0.6889,10.9207
0.7578,10.6194,0.7578,11.2098,0.7578,13.0382,0.7578,12.0015
0.8267,9.7172,0.8267,10.5994,0.8267,13.9417,0.8267,11.6557
0.8956,8.1818,0.8956,12.6361,0.8956,13.3390,0.8956,11.2389
0.9645,9.5709,0.9645,9.8209,0.9645,15.5147,0.9645,15.4872
1.0334,9.1235,1.0334,10.2247,1.0334,15.9883,1.0334,14.8401
1.1023,10.9267,1.1023,10.9673,1.1023,14.3301,1.1023,12.8811
1.1712,10.8433,1.1712,9.9403,1.1712,13.4791,1.1712,10.3043
1.2401,10.9962,1.2401,12.3133,1.2401,10.6353,1.2401,10.2697
1.3090,8.0680,1.3090,12.7183,1.3090,9.2823,1.3090,11.6236
1.3779,9.5950,1.3779,14.3757,1.3779,9.1493,1.3779,10.0505
1.4468,9.8619,1.4468,17.0653,1.4468,10.7151,1.4468,8.8959
1.5157,10.8447,1.5157,16.5595,1.5157,10.3073,1.5157,8.5397
1.5846,10.8762,1.5846,18.1899,1.5846,11.8058,1.5846,9.7641
1.6535,12.4927,1.6535,20.8855,1.6535,12.8498,1.6535,12.7770
1.7224,10.0887,1.7224,19.8437,1.7224,13.4906,1.7224,13.6603
1.7913,9.6723,1.7913,16.4456,1.7913,10.9368,1.7913,15.6117
1.8602,8.3460,1.8602,14.4144,1.8602,9.8504,1.8602,12.2971
1.9290,6.1178,1.9290,13.4141,1.9290,12.7483,1.9290,9.5632
1.9979,5.7547,1.9979,11.7784,1.9979,11.4805,1.9979,7.8536
2.0668,5.7588,2.0668,10.1300,2.0668,9.4786,2.0668,8.7297
2.1357,6.7165,2.1357,9.8976,2.1357,8.5896,2.1357,10.1455
2.2046,6.5051,2.2046,10.4423,2.2046,6.5465,2.2046,8.5157
2.2735,10.0302,2.2735,9.9952,2.2735,7.8912,2.2735,8.3869
2.3424,10.3211,2.3424,10.5045,2.3424,7.2809,2.3424,8.5866
2.4113,9.3678,2.4113,10.0555,2.4113,5.6908,2.4113,9.2111
2.4802,9.6133,2.4802,8.3435,2.4802,6.0818,2.4802,13.2590
2.5491,9.2278,2.5491,9.2457,2.5491,5.8205,2.5491,13.2254
2.6180,9.1939,2.6180,13.1403,2.6180,5.5240,2.6180,15.5824
2.6869,7.7161,2.6869,22.9973,2.6869,6.4985,2.6869,15.3432
2.7558,10.1065,2.7558,22.8956,2.7558,6.2294,2.7558,16.5990
