Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,3.46582,0.0000,1.69699,0.0000,3.92697,0.00000,1.61497
0.0689,2.51373,0.0689,1.77284,0.0689,4.77306,0.06889,1.38756
0.1378,2.92120,0.1378,1.18191,0.1378,5.18409,0.13779,1.35411
0.2067,3.23857,0.2067,0.89107,0.2067,4.99685,0.20668,2.13638
0.2756,4.13502,0.2756,0.90220,0.2756,4.02852,0.27558,1.82018
0.3445,3.48600,0.3445,1.09974,0.3445,3.18413,0.34447,1.61157
0.4134,3.97411,0.4134,1.43336,0.4134,2.39960,0.41337,1.64148
0.4823,4.52350,0.4823,1.95092,0.4823,2.05044,0.48226,0.92409
0.5512,4.70892,0.5512,2.68676,0.5512,1.94319,0.55116,0.77807
0.6201,3.45895,0.6201,2.84383,0.6201,2.06240,0.62005,0.45261
0.6889,5.30804,0.6889,2.68252,0.6889,1.37339,0.68894,0.65777
0.7578,5.62998,0.7578,1.88336,0.7578,1.48186,0.75784,0.72052
0.8267,4.16284,0.8267,1.63239,0.8267,0.82527,0.82673,0.16424
0.8956,2.97214,0.8956,0.94294,0.8956,0.65813,0.89563,0.48938
0.9645,2.99317,0.9645,0.67047,0.9645,0.73920,0.96452,0.62912
1.0334,2.77084,1.0334,0.59249,1.0334,0.80917,1.03342,0.44088
1.1023,2.61945,1.1023,0.82705,1.1023,1.62729,1.10231,1.42151
1.1712,2.59323,1.1712,1.10034,1.1712,1.49228,1.17121,1.56562
1.2401,3.13686,1.2401,0.91904,1.2401,2.05599,1.24010,1.56302
1.3090,1.76507,1.3090,1.00626,1.3090,2.07519,1.30900,1.94340
1.3779,1.54792,1.3779,0.78098,1.3779,2.19846,1.37789,1.93966
1.4468,1.92899,1.4468,0.69288,1.4468,1.68998,1.44678,1.29656
1.5157,2.22242,1.5157,1.21313,1.5157,1.47953,1.51568,1.50047
1.5846,2.49604,1.5846,2.17130,1.5846,2.66485,1.58457,1.59551
1.6535,3.80477,1.6535,2.04920,1.6535,2.97837,1.65347,1.88766
1.7224,3.26070,1.7224,3.04552,1.7224,2.95395,1.72236,2.18395
1.7913,2.42937,1.7913,2.48457,1.7913,2.06573,1.79126,2.31900
1.8602,2.25011,1.8602,2.16471,1.8602,2.26327,1.86015,2.21101
1.9290,1.93806,1.9290,2.00804,1.9290,2.23112,1.92905,3.09212
1.9979,1.67917,1.9979,2.01626,1.9979,1.15370,1.99794,2.80886
2.0668,2.00976,2.0668,0.82063,2.0668,0.32750,2.06683,3.57201
2.1357,1.40279,2.1357,1.10222,2.1357,0.74428,2.13573,3.68116
2.2046,1.22573,2.2046,1.36796,2.2046,1.06907,2.20462,2.81990
2.2735,1.89028,2.2735,1.26412,2.2735,0.59974,2.27352,2.64744
2.3424,1.48262,2.3424,1.48544,2.3424,0.22413,2.34241,2.03233
2.4113,1.72180,2.4113,2.34062,2.4113,0.82156,2.41131,1.60926
2.4802,1.51700,2.4802,1.72184,2.4802,0.94131,2.48020,1.47877
2.5491,1.49803,2.5491,3.14633,2.5491,1.26512,2.54910,1.02065
2.6180,2.29159,2.6180,2.43923,2.6180,0.93630,2.61799,1.08968
2.6869,1.74066,2.6869,2.88950,2.6869,0.70619,2.68689,1.99391
2.7558,1.32191,2.7558,3.13427,2.7558,0.52934,2.75578,1.52594
2.8247,1.51076,2.8247,3.90161,2.8247,1.21623,2.82467,1.34573
2.8936,1.18220,2.8936,3.57235,2.8936,0.69908,2.89357,2.07432
2.9625,1.45266,2.9625,3.36213,2.9625,1.10833,2.96246,2.25535
3.0314,1.49826,3.0314,3.31292,3.0314,0.82101,3.03136,1.66805
3.1003,1.35393,3.1003,3.49516,3.1003,1.28127,3.10025,2.59143
3.1691,1.51348,3.1691,3.22977,3.1691,0.81847,3.16915,3.01285
3.2380,1.80587,3.2380,3.08972,3.2380,0.79264,3.23804,2.48910
3.3069,1.84930,3.3069,2.20724,3.3069,0.83944,3.30694,2.06535
3.3758,1.89097,3.3758,2.73706,3.3758,1.07831,3.37583,2.31220
3.4447,1.87236,3.4447,3.35707,3.4447,0.96619,3.44472,1.73855
3.5136,1.60596,3.5136,3.78578,3.5136,0.82271,3.51362,3.20935
3.5825,2.09655,3.5825,3.00502,3.5825,0.69697,3.58251,3.23382
3.6514,1.59260,3.6514,2.84591,3.6514,0.45891,3.65141,2.43715
3.7203,1.51884,3.7203,2.46214,3.7203,0.43030,3.72030,1.95242
3.7892,1.16803,3.7892,2.22975,3.7892,0.65713,3.78920,2.26822
3.8581,1.43127,3.8581,1.65742,3.8581,0.84408,3.85809,2.19944
