Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,7.61470,0.0000,4.4874,0.0000,3.9892,0.0000,1.47596
0.0689,7.52002,0.0689,5.6228,0.0689,4.4333,0.0689,1.66262
0.1378,5.70938,0.1378,7.3869,0.1378,4.6957,0.1378,1.60763
0.2067,5.04882,0.2067,7.8438,0.2067,5.4143,0.2067,1.61802
0.2756,5.13691,0.2756,9.5546,0.2756,3.5935,0.2756,2.17316
0.3445,5.18456,0.3445,9.5800,0.3445,3.1793,0.3445,3.98505
0.4134,3.78780,0.4134,10.5218,0.4134,2.0957,0.4134,4.27174
0.4823,3.44803,0.4823,8.9023,0.4823,2.3590,0.4823,3.99986
0.5512,3.59167,0.5512,7.2376,0.5512,1.8659,0.5512,3.98713
0.6201,2.91029,0.6201,6.0756,0.6201,1.9827,0.6201,3.69992
0.6889,3.03894,0.6889,4.2220,0.6889,2.1747,0.6889,4.35974
0.7578,3.08933,0.7578,2.4984,0.7578,2.6102,0.7578,3.05378
0.8267,3.21155,0.8267,1.6238,0.8267,2.0872,0.8267,3.87559
0.8956,2.96119,0.8956,1.4526,0.8956,1.7379,0.8956,2.84747
0.9645,2.85457,0.9645,1.7163,0.9645,1.9481,0.9645,2.59833
1.0334,3.62500,1.0334,1.9112,1.0334,1.5418,1.0334,2.36405
1.1023,4.47733,1.1023,1.3604,1.1023,1.4972,1.1023,2.06645
1.1712,4.74750,1.1712,2.4207,1.1712,1.9365,1.1712,1.48584
1.2401,3.89761,1.2401,3.1018,1.2401,1.3442,1.2401,1.92823
1.3090,4.17624,1.3090,3.1732,1.3090,1.8319,1.3090,2.10359
1.3779,4.17360,1.3779,3.4702,1.3779,1.2886,1.3779,1.96415
1.4468,3.11989,1.4468,2.2735,1.4468,1.2805,1.4468,2.03346
1.5157,2.72356,1.5157,1.5491,1.5157,1.6934,1.5157,2.04060
1.5846,2.77516,1.5846,1.4855,1.5846,1.9552,1.5846,1.72718
1.6535,2.56173,1.6535,1.8834,1.6535,1.5750,1.6535,2.31646
1.7224,2.88264,1.7224,2.2728,1.7224,1.6621,1.7224,2.94485
1.7913,2.24604,1.7913,3.2277,1.7913,1.6229,1.7913,1.61306
1.8602,2.27868,1.8602,2.7264,1.8602,1.3381,1.8602,1.26583
1.9290,2.81733,1.9290,1.9916,1.9290,1.8960,1.9290,1.45149
1.9979,2.55712,1.9979,2.3198,1.9979,1.4528,1.9979,1.95471
2.0668,2.65934,2.0668,1.9799,2.0668,1.3323,2.0668,2.14336
2.1357,2.65618,2.1357,3.6044,2.1357,1.3312,2.1357,1.64525
2.2046,2.35192,2.2046,2.9666,2.2046,1.9064,2.2046,2.24129
2.2735,1.93292,2.2735,2.1211,2.2735,1.5840,2.2735,2.75104
2.3424,2.46666,2.3424,1.5878,2.3424,1.5290,2.3424,2.94085
2.4113,2.42830,2.4113,1.6058,2.4113,1.5634,2.4113,2.67823
2.4802,3.22414,2.4802,1.8523,2.4802,2.1317,2.4802,2.66692
2.5491,3.20450,2.5491,1.7764,2.5491,2.2721,2.5491,2.67585
2.6180,3.53176,2.6180,1.7926,2.6180,2.6904,2.6180,2.08261
2.6869,3.91418,2.6869,2.4030,2.6869,2.7878,2.6869,1.85187
2.7558,3.64015,2.7558,2.0230,2.7558,2.8038,2.7558,1.46711
2.8247,2.94450,2.8247,1.7466,2.8247,2.1878,2.8247,1.46133
2.8936,2.64193,2.8936,2.5572,2.8936,2.0372,2.8936,2.16383
2.9625,3.03996,2.9625,2.5365,2.9625,1.8274,2.9625,2.21632
3.0314,1.87710,3.0314,2.3006,3.0314,1.7796,3.0314,1.83155
3.1003,1.62539,3.1003,2.3761,3.1003,2.7655,3.1003,1.60729
3.1691,2.17311,3.1691,2.9977,3.1691,3.1932,3.1691,2.65974
3.2380,2.54591,3.2380,3.3013,3.2380,4.0577,3.2380,4.09193
3.3069,3.17684,3.3069,3.3775,3.3069,3.9560,3.3069,4.69089
3.3758,2.62153,3.3758,3.6286,3.3758,3.5945,3.3758,3.12868
3.4447,2.80858,3.4447,3.8907,3.4447,2.9770,3.4447,2.68134
3.5136,2.27045,3.5136,5.0229,3.5136,3.7889,3.5136,2.40955
3.5825,1.19450,3.5825,4.6736,3.5825,2.0711,3.5825,2.98505
3.6514,1.49496,3.6514,5.2809,3.6514,1.6099,3.6514,4.19775
3.7203,1.40153,3.7203,4.1738,3.7203,1.6997,3.7203,3.40402
3.7892,1.70545,3.7892,3.1899,3.7892,1.8195,3.7892,2.49205
3.8581,1.85849,3.8581,2.6668,3.8581,1.9225,3.8581,1.90667
3.9270,1.17471,3.9270,2.5450,3.9270,1.8805,3.9270,1.48745
3.9959,1.20289,3.9959,2.4953,3.9959,1.9826,3.9959,2.13066
4.0648,1.05808,4.0648,3.3244,4.0648,2.0765,4.0648,1.90344
4.1337,0.80083,4.1337,3.2056,4.1337,2.3060,4.1337,1.72467
4.2026,0.82076,4.2026,2.9544,4.2026,2.7418,4.2026,1.88634
4.2715,0.82234,4.2715,4.1455,4.2715,3.0451,4.2715,3.14249
4.3404,1.82702,4.3404,7.0332,4.3404,2.6076,4.3404,3.60155
4.4092,2.18793,4.4092,5.7249,4.4092,2.2838,4.4092,3.56615
4.4781,2.15335,4.4781,5.8218,4.4781,1.8222,4.4781,3.25207
4.5470,2.99604,4.5470,4.8918,4.5470,1.6184,4.5470,3.54777
4.6159,3.98421,4.6159,5.3963,4.6159,1.9647,4.6159,3.19799
4.6848,4.28979,4.6848,4.4659,4.6848,1.5970,4.6848,2.71726
4.7537,4.78550,4.7537,3.9472,4.7537,2.0859,4.7537,3.53801
4.8226,4.47693,4.8226,4.2908,4.8226,2.0808,4.8226,3.55522
4.8915,4.96654,4.8915,4.7656,4.8915,1.6097,4.8915,3.14329
4.9604,4.61456,4.9604,5.7107,4.9604,2.5337,4.9604,3.86915
5.0293,3.91814,5.0293,4.0935,5.0293,1.9184,5.0293,4.22508
5.0982,3.92230,5.0982,2.9592,5.0982,1.7115,5.0982,4.53570
5.1671,3.78841,5.1671,2.8850,5.1671,2.6345,5.1671,3.65105
5.2360,3.72391,5.2360,2.9366,5.2360,3.1119,5.2360,3.41873
5.3049,3.94931,5.3049,2.8830,5.3049,3.1946,5.3049,3.66008
5.3738,2.66479,5.3738,2.6571,5.3738,3.6027,5.3738,3.06727
5.4427,2.90397,5.4427,2.3137,5.4427,4.4482,5.4427,2.16427
5.5116,1.75927,5.5116,2.1213,5.5116,4.6671,5.5116,2.24008
5.5805,1.61476,5.5805,1.7065,5.5805,3.8642,5.5805,2.17878
5.6493,1.13460,5.6493,1.5310,5.6493,3.7663,5.6493,2.48779
5.7182,1.40372,5.7182,1.1034,5.7182,3.1225,5.7182,2.92316
5.7871,1.06511,5.7871,1.4769,5.7871,2.9118,5.7871,1.85795
5.8560,0.65718,5.8560,1.5954,5.8560,2.3328,5.8560,2.59108
5.9249,0.67366,5.9249,1.9285,5.9249,2.0654,5.9249,2.71434
5.9938,1.02969,5.9938,2.2310,5.9938,1.8537,5.9938,2.34316
6.0627,1.46399,6.0627,3.0189,6.0627,2.8333,6.0627,2.29963
6.1316,1.22781,6.1316,3.2367,6.1316,2.1297,6.1316,2.43039
6.2005,1.55324,6.2005,2.4043,6.2005,2.3145,6.2005,2.59677
6.2694,1.12086,6.2694,1.6762,6.2694,2.1110,6.2694,2.63507
6.3383,0.94258,6.3383,1.7302,6.3383,2.0293,6.3383,3.44109
6.4072,1.15425,6.4072,1.4821,6.4072,1.7473,6.4072,2.98834
6.4761,0.88538,6.4761,1.0659,6.4761,2.2227,6.4761,2.82340
6.5450,0.93728,6.5450,1.1443,6.5450,2.7361,6.5450,2.77091
6.6139,1.20332,6.6139,0.6463,6.6139,3.6345,6.6139,3.11953
6.6828,1.26681,6.6828,0.6640,6.6828,4.5664,6.6828,3.18728
6.7517,1.30766,6.7517,1.0455,6.7517,5.0608,6.7517,2.54300
6.8206,1.37690,6.8206,1.1862,6.8206,4.5415,6.8206,2.09805
6.8894,2.10174,6.8894,1.7382,6.8894,5.5263,6.8894,1.77011
6.9583,3.82294,6.9583,1.4429,6.9583,6.0344,6.9583,2.11637
7.0272,4.54711,7.0272,2.0787,7.0272,5.2374,7.0272,1.82628
7.0961,4.67778,7.0961,1.7895,7.0961,4.2778,7.0961,1.17278
7.1650,4.06868,7.1650,1.2994,7.1650,5.2423,7.1650,1.23434
7.2339,2.80929,7.2339,1.9358,7.2339,6.0022,7.2339,1.56836
7.3028,1.40469,7.3028,2.6742,7.3028,6.1353,7.3028,1.61780
7.3717,1.46165,7.3717,2.5798,7.3717,5.7476,7.3717,1.74578
7.4406,1.46264,7.4406,2.4251,7.4406,6.2842,7.4406,1.45576
7.5095,1.58643,7.5095,2.8867,7.5095,5.3431,7.5095,1.95526
7.5784,2.12312,7.5784,3.4105,7.5784,4.6291,7.5784,1.81939
7.6473,1.85738,7.6473,2.2666,7.6473,4.3081,7.6473,1.87672
7.7162,1.89603,7.7162,2.2359,7.7162,3.4567,7.7162,1.66703
7.7851,1.99281,7.7851,2.3348,7.7851,2.4546,7.7851,2.02059
7.8540,2.34029,7.8540,2.0583,7.8540,2.4173,7.8540,2.75361
7.9229,2.36866,7.9229,2.4447,7.9229,3.4738,7.9229,2.56664
7.9918,2.31129,7.9918,2.8645,7.9918,3.3102,7.9918,2.28054
8.0607,1.73603,8.0607,2.9518,8.0607,2.9377,8.0607,3.24450
8.1296,2.31924,8.1296,2.8670,8.1296,2.8605,8.1296,3.14038
8.1984,1.75494,8.1984,3.1995,8.1984,2.5674,8.1984,2.85773
8.2673,2.21564,8.2673,2.6556,8.2673,1.9524,8.2673,1.91236
8.3362,1.74602,8.3362,2.3169,8.3362,1.5947,8.3362,1.40144
8.4051,1.81896,8.4051,2.2604,8.4051,1.7179,8.4051,1.42021
8.4740,1.68659,8.4740,1.9897,8.4740,1.8311,8.4740,1.55854
8.5429,2.30653,8.5429,2.1282,8.5429,2.5000,8.5429,1.75040
8.6118,1.87464,8.6118,1.7469,8.6118,2.3546,8.6118,1.46659
8.6807,1.33240,8.6807,2.3552,8.6807,2.5992,8.6807,2.28038
8.7496,1.50385,8.7496,2.3420,8.7496,2.6137,8.7496,2.08415
