,basename,spearmans_r
0,Ecad_Abi_01,0.4093229293747679
1,Ecad_Abi_02,0.5477485376110078
2,Ecad_Abi_03,0.4294083380163371
3,Ecad_Abi_04,0.6035777255674564
4,Ecad_Abi_05,0.501870331257197
5,Ecad_Abi_06,0.5897453497880375
6,Ecad_Abi_07,0.39089947930805174
7,Ecad_Abi_08,0.5104450422817907
8,Ecad_Abi_09,0.48066182036479016
9,Ecad_Abi_10,0.4118860900301633
10,Ecad_Abi_11,0.5750482283275838
11,Ecad_Abi_12,0.47976660357066997
12,Ecad_Abi_13,0.4545989362881021
