Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,3.23545,0.0000,2.0813,0.0000,2.56569,0.0000,3.69546
0.0689,3.60130,0.0689,2.9699,0.0689,2.81318,0.0689,4.53033
0.1378,3.06006,0.1378,2.0191,0.1378,2.88491,0.1378,2.66207
0.2067,3.21122,0.2067,2.6633,0.2067,3.32912,0.2067,2.33795
0.2756,3.21230,0.2756,2.7421,0.2756,3.08370,0.2756,1.56393
0.3445,2.69726,0.3445,2.4459,0.3445,3.30587,0.3445,2.51098
0.4134,2.71365,0.4134,3.2648,0.4134,2.87182,0.4134,2.33219
0.4823,2.93441,0.4823,4.3812,0.4823,1.97266,0.4823,3.43908
0.5512,2.76256,0.5512,3.5982,0.5512,1.70622,0.5512,2.68935
0.6201,1.80895,0.6201,3.6750,0.6201,1.32752,0.6201,2.68296
0.6889,1.57949,0.6889,3.9415,0.6889,1.91277,0.6889,3.07393
0.7578,1.99425,0.7578,2.7144,0.7578,1.47734,0.7578,2.46266
0.8267,2.02537,0.8267,3.2366,0.8267,1.32969,0.8267,1.97391
0.8956,1.90645,0.8956,3.6081,0.8956,1.59395,0.8956,1.61388
0.9645,1.76356,0.9645,2.9767,0.9645,2.01512,0.9645,1.94421
1.0334,2.05588,1.0334,1.7447,1.0334,2.13962,1.0334,1.28336
1.1023,1.95343,1.1023,2.1946,1.1023,2.78924,1.1023,1.34847
1.1712,1.82000,1.1712,2.8258,1.1712,2.04991,1.1712,1.62894
1.2401,1.47609,1.2401,2.9742,1.2401,1.27767,1.2401,1.94807
1.3090,1.47169,1.3090,3.4018,1.3090,2.08237,1.3090,2.64178
1.3779,1.16570,1.3779,2.4079,1.3779,2.40472,1.3779,3.53814
1.4468,1.33214,1.4468,1.8721,1.4468,2.05189,1.4468,3.25078
1.5157,1.27833,1.5157,1.3796,1.5157,2.43925,1.5157,3.30565
1.5846,1.33418,1.5846,1.6484,1.5846,2.01736,1.5846,4.93139
1.6535,1.83336,1.6535,1.4127,1.6535,2.02440,1.6535,4.00557
1.7224,2.00032,1.7224,1.2483,1.7224,2.40760,1.7224,4.16583
1.7913,2.20591,1.7913,1.3787,1.7913,2.40314,1.7913,3.81083
1.8602,2.32135,1.8602,1.4911,1.8602,1.77814,1.8602,3.32808
1.9290,2.39515,1.9290,1.4180,1.9290,1.57155,1.9290,2.47510
1.9979,1.29481,1.9979,1.6884,1.9979,1.11090,1.9979,2.07551
2.0668,1.28178,2.0668,2.0968,2.0668,1.47992,2.0668,2.20035
2.1357,1.21952,2.1357,2.9568,2.1357,1.73406,2.1357,1.86888
2.2046,1.31098,2.2046,2.6995,2.2046,1.16418,2.2046,2.60445
2.2735,1.03352,2.2735,2.6403,2.2735,2.39374,2.2735,1.52521
2.3424,1.75372,2.3424,3.1770,2.3424,2.43788,2.3424,2.51086
2.4113,1.35341,2.4113,3.3704,2.4113,2.00512,2.4113,2.60076
2.4802,1.33311,2.4802,3.1837,2.4802,2.24710,2.4802,1.72640
2.5491,1.08250,2.5491,2.4771,2.5491,2.50771,2.5491,1.51767
2.6180,1.48924,2.6180,1.5654,2.6180,1.86630,2.6180,1.80538
2.6869,2.26115,2.6869,2.2649,2.6869,2.00025,2.6869,1.89734
2.7558,1.64536,2.7558,2.2022,2.7558,2.08728,2.7558,1.97727
2.8247,1.48153,2.8247,1.9358,2.8247,1.91833,2.8247,2.02431
2.8936,2.64640,2.8936,2.4633,2.8936,1.42534,2.8936,1.57888
2.9625,1.65101,2.9625,2.4865,2.9625,1.30246,2.9625,1.77353
3.0314,1.78146,3.0314,2.8078,3.0314,1.44361,3.0314,1.76048
3.1003,1.75829,3.1003,2.7603,3.1003,1.91959,3.1003,1.77471
3.1691,1.27958,3.1691,2.5683,3.1691,1.83631,3.1691,2.41185
3.2380,1.31181,3.2380,2.5670,3.2380,1.83697,3.2380,2.22279
3.3069,1.55140,3.3069,3.4372,3.3069,2.79828,3.3069,1.93093
3.3758,0.99738,3.3758,3.3091,3.3758,2.80645,3.3758,1.37631
3.4447,1.27916,3.4447,2.6893,3.4447,2.95053,3.4447,1.23701
3.5136,0.82492,3.5136,2.5173,3.5136,3.26086,3.5136,1.81347
3.5825,0.68197,3.5825,3.2093,3.5825,3.21355,3.5825,1.81216
3.6514,1.26742,3.6514,3.6190,3.6514,2.69812,3.6514,1.73904
3.7203,1.91066,3.7203,2.7250,3.7203,2.24534,3.7203,2.76416
3.7892,1.61431,3.7892,2.9632,3.7892,2.73750,3.7892,2.81166
3.8581,1.60159,3.8581,3.8502,3.8581,3.07272,3.8581,2.80871
3.9270,1.31683,3.9270,3.7748,3.9270,2.51958,3.9270,2.84000
3.9959,0.62635,3.9959,3.8718,3.9959,2.99376,3.9959,3.48434
4.0648,0.74894,4.0648,3.9074,4.0648,3.91349,4.0648,2.98788
4.1337,1.08135,4.1337,3.8694,4.1337,5.02988,4.1337,2.48605
4.2026,1.52396,4.2026,6.2191,4.2026,6.20813,4.2026,1.87580
4.2715,1.17517,4.2715,7.2247,4.2715,6.25440,4.2715,1.91902
4.3404,1.23617,4.3404,10.4768,4.3404,6.62428,4.3404,1.17049
4.4092,1.10968,4.4092,12.9996,4.4092,6.63042,4.4092,1.34997
4.4781,1.19426,4.4781,12.1624,4.4781,6.52854,4.4781,1.82662
4.5470,1.55393,4.5470,11.3092,4.5470,5.06076,4.5470,1.38941
4.6159,1.85437,4.6159,8.8224,4.6159,4.30824,4.6159,1.87497
4.6848,2.53470,4.6848,6.6733,4.6848,3.27446,4.6848,2.14153
4.7537,3.80463,4.7537,6.2421,4.7537,2.97173,4.7537,1.54534
4.8226,4.78046,4.8226,5.5262,4.8226,2.77144,4.8226,2.60305
4.8915,4.88719,4.8915,5.4576,4.8915,2.24386,4.8915,2.55715
4.9604,4.78792,4.9604,4.6253,4.9604,2.28781,4.9604,2.24502
5.0293,4.56633,5.0293,3.5349,5.0293,2.80243,5.0293,2.69741
5.0982,3.38847,5.0982,2.8769,5.0982,3.35137,5.0982,2.86609
5.1671,2.33580,5.1671,2.1761,5.1671,3.22456,5.1671,3.29726
5.2360,2.21166,5.2360,1.8434,5.2360,2.81542,5.2360,3.48158
5.3049,2.30001,5.3049,2.0715,5.3049,2.71131,5.3049,2.94974
5.3738,2.30639,5.3738,1.9379,5.3738,3.39719,5.3738,2.67407
5.4427,2.24092,5.4427,1.8147,5.4427,2.66981,5.4427,3.12204
5.5116,2.97917,5.5116,1.6063,5.5116,2.79815,5.5116,2.55406
5.5805,2.87525,5.5805,1.6360,5.5805,3.27546,5.5805,2.14668
5.6493,2.78089,5.6493,1.2679,5.6493,4.13984,5.6493,2.22711
5.7182,2.49969,5.7182,2.0199,5.7182,4.18985,5.7182,1.97416
5.7871,2.60092,5.7871,2.3403,5.7871,3.31225,5.7871,2.03136
5.8560,2.97587,5.8560,1.6721,5.8560,3.57857,5.8560,2.05883
5.9249,3.03094,5.9249,0.9488,5.9249,3.03868,5.9249,1.80981
5.9938,3.17246,5.9938,1.3484,5.9938,2.50426,5.9938,2.44549
6.0627,2.53538,6.0627,1.3573,6.0627,2.33495,6.0627,3.67316
6.1316,3.03473,6.1316,1.5370,6.1316,1.91937,6.1316,4.24814
6.2005,3.60041,6.2005,1.7464,6.2005,1.81831,6.2005,6.41792
6.2694,4.01419,6.2694,1.5925,6.2694,1.81011,6.2694,5.92196
6.3383,4.88837,6.3383,1.7921,6.3383,1.70942,6.3383,4.79192
6.4072,4.02650,6.4072,1.8851,6.4072,1.18805,6.4072,3.57436
6.4761,3.79495,6.4761,1.3835,6.4761,1.83526,6.4761,2.97424
6.5450,2.73877,6.5450,1.0160,6.5450,2.37556,6.5450,1.23124
6.6139,2.29011,6.6139,0.9307,6.6139,2.71995,6.6139,1.35360
6.6828,3.04340,6.6828,0.6955,6.6828,2.88460,6.6828,1.20215
6.7517,3.40627,6.7517,0.9136,6.7517,2.57890,6.7517,1.35045
6.8206,3.76575,6.8206,0.6158,6.8206,1.77140,6.8206,1.38432
6.8894,2.94281,6.8894,0.7840,6.8894,2.08463,6.8894,1.91294
6.9583,3.98633,6.9583,0.8677,6.9583,2.01942,6.9583,1.33611
