Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,36.391,0.0000,12.299,0.0000,37.058,0.0000,51.464
0.0689,46.484,0.0689,11.596,0.0689,27.260,0.0689,40.912
0.1378,49.629,0.1378,10.670,0.1378,39.005,0.1378,39.621
0.2067,52.637,0.2067,10.980,0.2067,38.926,0.2067,37.344
0.2756,48.990,0.2756,9.643,0.2756,34.180,0.2756,38.221
0.3445,34.181,0.3445,16.658,0.3445,27.854,0.3445,43.651
0.4134,22.079,0.4134,20.023,0.4134,20.972,0.4134,48.817
0.4823,17.468,0.4823,24.637,0.4823,17.029,0.4823,45.185
0.5512,15.321,0.5512,24.833,0.5512,16.199,0.5512,30.106
0.6201,12.009,0.6201,26.285,0.6201,14.776,0.6201,22.256
0.6889,12.250,0.6889,30.225,0.6889,12.166,0.6889,20.886
0.7578,13.315,0.7578,31.924,0.7578,13.260,0.7578,17.032
0.8267,14.545,0.8267,23.371,0.8267,12.926,0.8267,14.889
0.8956,17.378,0.8956,20.177,0.8956,15.524,0.8956,21.502
0.9645,21.869,0.9645,19.548,0.9645,13.413,0.9645,24.236
1.0334,21.337,1.0334,14.489,1.0334,9.965,1.0334,25.117
1.1023,20.263,1.1023,13.725,1.1023,7.709,1.1023,31.349
1.1712,17.611,1.1712,14.018,1.1712,5.828,1.1712,35.974
1.2401,15.719,1.2401,16.404,1.2401,5.569,1.2401,40.354
1.3090,17.394,1.3090,21.523,1.3090,11.896,1.3090,50.788
1.3779,14.320,1.3779,20.676,1.3779,15.464,1.3779,58.662
1.4468,15.991,1.4468,19.412,1.4468,20.621,1.4468,69.336
1.5157,16.425,1.5157,18.793,1.5157,26.088,1.5157,86.722
1.5846,16.457,1.5846,13.777,1.5846,27.456,1.5846,97.554
1.6535,19.230,1.6535,11.056,1.6535,26.738,1.6535,86.496
1.7224,18.213,1.7224,14.137,1.7224,22.908,1.7224,65.100
1.7913,14.745,1.7913,19.000,1.7913,15.483,1.7913,43.984
1.8602,13.396,1.8602,25.648,1.8602,13.958,1.8602,30.526
1.9290,13.170,1.9290,26.027,1.9290,12.566,1.9290,29.699
1.9979,16.332,1.9979,28.273,1.9979,9.267,1.9979,27.015
2.0668,12.877,2.0668,26.562,2.0668,8.394,2.0668,26.476
2.1357,10.307,2.1357,28.621,2.1357,9.127,2.1357,25.309
2.2046,9.579,2.2046,31.580,2.2046,8.820,2.2046,27.321
2.2735,7.709,2.2735,34.051,2.2735,9.122,2.2735,26.376
2.3424,8.682,2.3424,34.972,2.3424,8.894,2.3424,22.254
2.4113,7.296,2.4113,41.955,2.4113,10.283,2.4113,15.099
2.4802,10.010,2.4802,52.197,2.4802,10.844,2.4802,9.527
2.5491,8.809,2.5491,55.381,2.5491,11.114,2.5491,8.289
2.6180,8.621,2.6180,51.496,2.6180,13.959,2.6180,8.856
2.6869,11.137,2.6869,57.426,2.6869,10.271,2.6869,9.534
2.7558,13.265,2.7558,57.823,2.7558,9.695,2.7558,12.358
2.8247,16.426,2.8247,54.824,2.8247,10.325,2.8247,13.542
2.8936,17.460,2.8936,41.122,2.8936,9.736,2.8936,13.259
2.9625,10.856,2.9625,31.408,2.9625,8.509,2.9625,14.663
3.0314,10.347,3.0314,25.171,3.0314,8.917,3.0314,14.406
3.1003,11.728,3.1003,24.033,3.1003,9.680,3.1003,15.534
3.1691,11.103,3.1691,21.057,3.1691,10.979,3.1691,17.930
3.2380,7.240,3.2380,17.363,3.2380,12.305,3.2380,22.054
3.3069,5.513,3.3069,18.375,3.3069,17.657,3.3069,23.324
3.3758,5.126,3.3758,21.078,3.3758,22.417,3.3758,23.190
3.4447,4.888,3.4447,29.197,3.4447,29.977,3.4447,22.531
3.5136,4.184,3.5136,33.472,3.5136,38.001,3.5136,20.740
3.5825,4.346,3.5825,41.415,3.5825,36.571,3.5825,24.192
3.6514,4.600,3.6514,49.569,3.6514,34.621,3.6514,30.756
3.7203,5.186,3.7203,53.263,3.7203,34.472,3.7203,36.325
3.7892,6.395,3.7892,55.450,3.7892,28.336,3.7892,40.228
3.8581,6.651,3.8581,49.077,3.8581,30.252,3.8581,36.622
3.9270,4.669,3.9270,45.267,3.9270,31.626,3.9270,33.005
3.9959,3.210,3.9959,47.374,3.9959,40.531,3.9959,27.384
4.0648,4.415,4.0648,58.758,4.0648,56.884,4.0648,20.743
4.1337,4.846,4.1337,65.581,4.1337,69.586,4.1337,17.963
4.2026,5.456,4.2026,80.094,4.2026,81.781,4.2026,17.394
4.2715,4.990,4.2715,91.355,4.2715,93.230,4.2715,17.249
4.3404,5.546,4.3404,91.299,4.3404,90.651,4.3404,21.621
4.4092,7.805,4.4092,90.186,4.4092,77.046,4.4092,22.392
4.4781,9.664,4.4781,81.995,4.4781,62.899,4.4781,24.359
4.5470,14.313,4.5470,69.843,4.5470,51.370,4.5470,22.664
4.6159,21.134,4.6159,72.459,4.6159,41.783,4.6159,21.654
4.6848,30.968,4.6848,71.086,4.6848,28.340,4.6848,21.171
4.7537,45.195,4.7537,61.895,4.7537,24.225,4.7537,21.513
4.8226,62.877,4.8226,42.555,4.8226,20.753,4.8226,24.024
4.8915,76.680,4.8915,34.739,4.8915,16.125,4.8915,29.066
4.9604,85.724,4.9604,29.031,4.9604,18.141,4.9604,35.519
5.0293,73.575,5.0293,20.937,5.0293,20.042,5.0293,37.825
5.0982,57.619,5.0982,15.485,5.0982,21.332,5.0982,38.192
5.1671,44.647,5.1671,13.219,5.1671,28.012,5.1671,36.182
5.2360,33.318,5.2360,10.875,5.2360,26.802,5.2360,31.479
5.3049,25.235,5.3049,9.974,5.3049,29.516,5.3049,26.378
5.3738,16.625,5.3738,8.429,5.3738,30.398,5.3738,20.266
5.4427,17.827,5.4427,7.463,5.4427,25.503,5.4427,15.192
5.5116,22.672,5.5116,8.960,5.5116,24.429,5.5116,12.579
5.5805,25.589,5.5805,9.125,5.5805,25.493,5.5805,11.779
5.6493,28.995,5.6493,15.074,5.6493,25.465,5.6493,16.844
5.7182,28.770,5.7182,19.140,5.7182,27.386,5.7182,21.962
5.7871,33.710,5.7871,24.508,5.7871,22.342,5.7871,27.147
5.8560,29.526,5.8560,22.946,5.8560,22.527,5.8560,34.296
5.9249,27.065,5.9249,20.007,5.9249,29.217,5.9249,49.000
5.9938,21.432,5.9938,20.853,5.9938,31.242,5.9938,71.406
6.0627,17.623,6.0627,25.057,6.0627,29.708,6.0627,96.249
6.1316,17.443,6.1316,24.644,6.1316,25.783,6.1316,109.309
6.2005,15.933,6.2005,21.603,6.2005,18.213,6.2005,114.210
