Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,2.71097,0.0000,2.82087,0.0000,3.1098,0.0000,5.2607
0.0689,2.32929,0.0689,3.16513,0.0689,3.2510,0.0689,4.4672
0.1378,2.36257,0.1378,3.73638,0.1378,2.7315,0.1378,4.3693
0.2067,2.26102,0.2067,4.22232,0.2067,2.5932,0.2067,3.5741
0.2756,1.96616,0.2756,3.95956,0.2756,2.3512,0.2756,3.9504
0.3445,2.17887,0.3445,2.87350,0.3445,2.2997,0.3445,2.7960
0.4134,2.29031,0.4134,3.99303,0.4134,2.0052,0.4134,2.9151
0.4823,2.57001,0.4823,3.31905,0.4823,3.0499,0.4823,2.3349
0.5512,2.27192,0.5512,2.62927,0.5512,2.2047,0.5512,2.5178
0.6201,1.97518,0.6201,2.56898,0.6201,2.3206,0.6201,2.7098
0.6889,2.13189,0.6889,2.16477,0.6889,1.5120,0.6889,3.3663
0.7578,1.64467,0.7578,2.69540,0.7578,1.5613,0.7578,3.3155
0.8267,2.48103,0.8267,2.63528,0.8267,0.9853,0.8267,3.2064
0.8956,3.02395,0.8956,1.87536,0.8956,1.1155,0.8956,3.2139
0.9645,2.46324,0.9645,1.14693,0.9645,1.5698,0.9645,2.0126
1.0334,1.76540,1.0334,1.28201,1.0334,1.4004,1.0334,1.2852
1.1023,1.99134,1.1023,1.44853,1.1023,1.0021,1.1023,1.2850
1.1712,1.94636,1.1712,1.56136,1.1712,0.9397,1.1712,1.0307
1.2401,2.72968,1.2401,1.50337,1.2401,1.1754,1.2401,1.0406
1.3090,3.22903,1.3090,1.50820,1.3090,1.0873,1.3090,1.2446
1.3779,2.93256,1.3779,1.43358,1.3779,1.1179,1.3779,0.4225
1.4468,2.73626,1.4468,1.72199,1.4468,1.6211,1.4468,0.5563
1.5157,3.08850,1.5157,1.41649,1.5157,2.5489,1.5157,0.6497
1.5846,3.47220,1.5846,1.96363,1.5846,2.7059,1.5846,0.6327
1.6535,2.11017,1.6535,1.42475,1.6535,2.2690,1.6535,0.5524
1.7224,1.41747,1.7224,0.80935,1.7224,2.1435,1.7224,0.4580
1.7913,1.36680,1.7913,0.85084,1.7913,2.4434,1.7913,0.3765
1.8602,0.65679,1.8602,0.78721,1.8602,2.5521,1.8602,0.7837
1.9290,0.76739,1.9290,1.32531,1.9290,2.6266,1.9290,0.5217
1.9979,0.66151,1.9979,0.58598,1.9979,2.1278,1.9979,0.5911
2.0668,0.86697,2.0668,0.77380,2.0668,1.7533,2.0668,0.5165
2.1357,1.22499,2.1357,1.20746,2.1357,1.6475,2.1357,0.7399
2.2046,1.15780,2.2046,1.25008,2.2046,1.7483,2.2046,0.3669
