Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,21.983,0.0000,82.995,0.0000,36.843,0.0000,22.6924
0.0689,21.354,0.0689,90.819,0.0689,36.706,0.0689,19.9844
0.1378,15.889,0.1378,74.362,0.1378,36.587,0.1378,20.1583
0.2067,12.537,0.2067,56.429,0.2067,31.059,0.2067,18.6129
0.2756,8.773,0.2756,38.768,0.2756,26.459,0.2756,14.1896
0.3445,8.042,0.3445,27.152,0.3445,22.123,0.3445,10.8555
0.4134,7.057,0.4134,19.475,0.4134,21.217,0.4134,9.7399
0.4823,9.074,0.4823,17.422,0.4823,23.860,0.4823,8.4979
0.5512,12.687,0.5512,17.345,0.5512,31.290,0.5512,6.8494
0.6201,15.218,0.6201,16.690,0.6201,26.896,0.6201,8.8331
0.6889,14.951,0.6889,19.266,0.6889,19.864,0.6889,11.0336
0.7578,17.690,0.7578,17.801,0.7578,15.313,0.7578,15.4750
0.8267,17.262,0.8267,13.319,0.8267,11.729,0.8267,18.2451
0.8956,19.070,0.8956,10.115,0.8956,8.645,0.8956,18.7430
0.9645,19.202,0.9645,8.732,0.9645,6.138,0.9645,21.1456
1.0334,16.521,1.0334,9.789,1.0334,7.449,1.0334,22.7735
1.1023,15.823,1.1023,11.089,1.1023,10.024,1.1023,22.4737
1.1712,17.292,1.1712,12.217,1.1712,10.173,1.1712,22.9310
1.2401,15.924,1.2401,10.955,1.2401,10.653,1.2401,24.6915
1.3090,12.819,1.3090,10.323,1.3090,11.193,1.3090,24.1862
1.3779,11.853,1.3779,12.242,1.3779,12.233,1.3779,18.9059
1.4468,12.141,1.4468,12.207,1.4468,14.430,1.4468,20.6574
1.5157,11.959,1.5157,11.099,1.5157,17.116,1.5157,21.1059
1.5846,7.704,1.5846,11.199,1.5846,25.469,1.5846,24.2342
1.6535,8.988,1.6535,11.910,1.6535,25.525,1.6535,25.0561
1.7224,14.822,1.7224,10.829,1.7224,23.664,1.7224,31.6291
1.7913,19.461,1.7913,10.748,1.7913,19.301,1.7913,38.9978
1.8602,25.124,1.8602,9.110,1.8602,14.753,1.8602,51.0777
1.9290,28.297,1.9290,7.244,1.9290,10.178,1.9290,65.1176
1.9979,27.693,1.9979,5.610,1.9979,7.908,1.9979,67.8678
2.0668,23.691,2.0668,3.525,2.0668,7.221,2.0668,57.6888
2.1357,16.947,2.1357,4.102,2.1357,7.414,2.1357,46.7848
2.2046,11.189,2.2046,4.416,2.2046,9.677,2.2046,37.5942
2.2735,7.802,2.2735,6.914,2.2735,10.242,2.2735,35.5274
2.3424,5.889,2.3424,6.285,2.3424,8.456,2.3424,32.6724
