Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,4.0406,0.0000,5.24380,0.0000,2.04873,0.0000,8.2314
0.0689,4.1251,0.0689,5.98413,0.0689,2.25935,0.0689,6.8980
0.1378,4.2143,0.1378,5.04173,0.1378,4.63526,0.1378,4.5935
0.2067,4.2633,0.2067,6.07400,0.2067,4.35489,0.2067,3.5459
0.2756,4.4456,0.2756,5.96259,0.2756,4.99682,0.2756,3.0822
0.3445,3.2214,0.3445,4.17367,0.3445,4.84462,0.3445,3.1140
0.4134,3.1552,0.4134,4.58856,0.4134,2.45539,0.4134,2.3332
0.4823,2.7332,0.4823,3.30900,0.4823,1.80666,0.4823,2.2145
0.5512,2.1764,0.5512,3.16693,0.5512,2.75087,0.5512,1.5096
0.6201,2.1217,0.6201,2.57150,0.6201,2.28041,0.6201,1.6650
0.6889,1.9518,0.6889,2.14101,0.6889,2.06701,0.6889,1.5912
0.7578,1.5106,0.7578,1.13670,0.7578,2.08459,0.7578,1.2425
0.8267,1.9381,0.8267,1.48582,0.8267,1.07043,0.8267,1.5018
0.8956,1.7202,0.8956,2.38403,0.8956,1.64406,0.8956,1.7047
0.9645,2.3831,0.9645,2.98340,0.9645,2.27142,0.9645,1.5698
1.0334,3.9178,1.0334,1.73980,1.0334,2.59775,1.0334,1.1778
1.1023,3.4884,1.1023,1.54224,1.1023,2.12143,1.1023,1.1986
1.1712,3.7016,1.1712,2.87762,1.1712,2.59753,1.1712,1.5840
1.2401,3.2654,1.2401,2.30435,1.2401,2.19421,1.2401,1.5223
1.3090,2.7173,1.3090,3.40142,1.3090,3.37622,1.3090,1.7039
1.3779,1.7208,1.3779,2.57212,1.3779,3.10435,1.3779,1.8317
1.4468,2.2044,1.4468,1.93641,1.4468,2.33195,1.4468,1.5079
1.5157,2.2641,1.5157,2.48162,1.5157,1.89171,1.5157,1.6942
1.5846,1.9003,1.5846,2.71236,1.5846,1.71401,1.5846,2.1075
1.6535,1.9120,1.6535,2.21966,1.6535,1.56745,1.6535,2.4411
1.7224,1.5869,1.7224,2.18173,1.7224,1.72745,1.7224,2.5125
1.7913,1.1029,1.7913,1.76955,1.7913,1.72743,1.7913,1.6827
1.8602,1.3716,1.8602,2.86872,1.8602,1.89244,1.8602,2.2034
1.9290,1.1468,1.9290,2.57575,1.9290,1.80931,1.9290,2.4722
1.9979,1.3200,1.9979,2.11000,1.9979,1.96112,1.9979,3.0337
2.0668,2.0178,2.0668,3.48734,2.0668,1.69129,2.0668,2.2182
2.1357,2.0378,2.1357,3.56281,2.1357,1.14648,2.1357,2.2913
2.2046,1.6311,2.2046,2.62918,2.2046,1.37718,2.2046,2.0735
2.2735,2.4256,2.2735,2.22920,2.2735,1.30403,2.2735,2.4054
2.3424,2.1617,2.3424,2.26643,2.3424,1.67242,2.3424,1.8109
2.4113,2.1286,2.4113,2.86504,2.4113,2.66943,2.4113,1.7202
2.4802,2.0026,2.4802,2.90001,2.4802,3.54447,2.4802,2.4945
2.5491,2.3617,2.5491,3.77948,2.5491,3.15307,2.5491,1.7394
2.6180,2.3850,2.6180,4.24884,2.6180,2.25063,2.6180,1.8908
2.6869,2.2061,2.6869,4.19300,2.6869,2.92934,2.6869,2.5299
2.7558,1.6522,2.7558,4.19967,2.7558,2.90273,2.7558,3.1453
2.8247,2.4529,2.8247,4.66896,2.8247,3.19080,2.8247,2.3893
2.8936,2.2635,2.8936,5.06136,2.8936,2.53580,2.8936,2.1525
