Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,2.8170,0.0000,0.8725,0.0000,2.4439,0.0000,5.2231
0.0689,2.8191,0.0689,1.0679,0.0689,1.9755,0.0689,4.8934
0.1378,3.3005,0.1378,1.0066,0.1378,1.9767,0.1378,5.7223
0.2067,2.7852,0.2067,1.5837,0.2067,2.4630,0.2067,5.0608
0.2756,2.5493,0.2756,1.6191,0.2756,1.9538,0.2756,6.0266
0.3445,3.1334,0.3445,1.7103,0.3445,2.1804,0.3445,4.6318
0.4134,3.6890,0.4134,1.5943,0.4134,2.7470,0.4134,5.5638
0.4823,3.1751,0.4823,2.3998,0.4823,2.0665,0.4823,7.4242
0.5512,2.9860,0.5512,1.9124,0.5512,2.6194,0.5512,7.8579
0.6201,3.2283,0.6201,2.4393,0.6201,3.0092,0.6201,7.1488
0.6889,2.0972,0.6889,2.2387,0.6889,2.7298,0.6889,4.8487
0.7578,2.6811,0.7578,3.2631,0.7578,2.2593,0.7578,2.8085
0.8267,2.6104,0.8267,3.5681,0.8267,2.1645,0.8267,2.3722
0.8956,3.0028,0.8956,2.7482,0.8956,2.2652,0.8956,1.6559
0.9645,2.5676,0.9645,3.3665,0.9645,1.9208,0.9645,1.4890
1.0334,2.8446,1.0334,3.2006,1.0334,2.0751,1.0334,1.1768
1.1023,2.7614,1.1023,2.5203,1.1023,2.0679,1.1023,1.8692
1.1712,2.3734,1.1712,2.5198,1.1712,1.9085,1.1712,1.6897
1.2401,2.6087,1.2401,3.1757,1.2401,2.5920,1.2401,1.3466
1.3090,2.4273,1.3090,3.2220,1.3090,2.4467,1.3090,1.7690
1.3779,2.4385,1.3779,3.0070,1.3779,2.1558,1.3779,1.3028
1.4468,3.7890,1.4468,3.5668,1.4468,1.8941,1.4468,1.6358
1.5157,3.7857,1.5157,3.6682,1.5157,1.7621,1.5157,1.5715
1.5846,4.6412,1.5846,2.4622,1.5846,1.8718,1.5846,2.3928
1.6535,4.5873,1.6535,2.9155,1.6535,2.1253,1.6535,2.2957
1.7224,4.5223,1.7224,2.1593,1.7224,1.6173,1.7224,2.3047
1.7913,3.0142,1.7913,1.6295,1.7913,1.6706,1.7913,3.1714
1.8602,2.4994,1.8602,1.9494,1.8602,1.5619,1.8602,3.1701
1.9290,2.3692,1.9290,2.0964,1.9290,1.4661,1.9290,2.0467
1.9979,2.1568,1.9979,2.0540,1.9979,1.3583,1.9979,1.6959
2.0668,2.1043,2.0668,2.8499,2.0668,2.1868,2.0668,1.0969
2.1357,2.3994,2.1357,3.3385,2.1357,2.4392,2.1357,1.1601
2.2046,2.4493,2.2046,3.5214,2.2046,2.3175,2.2046,1.5083
2.2735,2.4711,2.2735,3.9175,2.2735,2.5271,2.2735,1.1334
2.3424,2.1452,2.3424,2.9835,2.3424,2.0194,2.3424,1.1557
2.4113,2.4519,2.4113,2.6895,2.4113,2.4958,2.4113,1.5126
2.4802,2.3333,2.4802,1.8596,2.4802,2.5108,2.4802,2.0428
2.5491,1.9732,2.5491,1.6468,2.5491,2.8344,2.5491,2.2391
2.6180,1.7832,2.6180,1.5749,2.6180,2.9757,2.6180,2.5888
2.6869,3.0218,2.6869,1.9130,2.6869,3.2960,2.6869,3.6126
2.7558,2.3599,2.7558,1.3826,2.7558,3.4642,2.7558,5.0192
2.8247,1.4417,2.8247,1.2248,2.8247,4.3919,2.8247,4.7270
2.8936,1.2107,2.8936,1.1083,2.8936,4.4033,2.8936,4.9462
2.9625,1.4227,2.9625,0.9483,2.9625,4.7812,2.9625,6.2138
3.0314,1.2813,3.0314,1.9730,3.0314,4.7255,3.0314,6.1618
3.1003,1.4581,3.1003,0.9547,3.1003,3.8389,3.1003,5.5414
3.1691,1.8962,3.1691,0.7119,3.1691,4.0232,3.1691,5.1602
3.2380,1.8301,3.2380,0.6067,3.2380,3.3471,3.2380,4.1564
3.3069,1.2544,3.3069,0.5546,3.3069,3.0397,3.3069,4.0564
3.3758,1.5393,3.3758,0.4259,3.3758,3.3116,3.3758,4.4485
3.4447,2.3482,3.4447,0.5912,3.4447,3.3222,3.4447,3.4808
3.5136,2.1351,3.5136,0.6368,3.5136,2.7444,3.5136,2.6975
3.5825,2.6172,3.5825,0.5211,3.5825,3.6256,3.5825,1.8341
3.6514,2.7536,3.6514,0.6472,3.6514,3.5998,3.6514,1.2302
3.7203,3.9358,3.7203,0.6473,3.7203,3.9762,3.7203,1.7087
3.7892,4.0153,3.7892,0.6694,3.7892,5.1882,3.7892,2.0784
3.8581,3.0073,3.8581,0.7028,3.8581,4.8310,3.8581,1.9526
3.9270,3.0982,3.9270,0.6177,3.9270,4.7231,3.9270,2.8484
