Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,2.19938,0.000,5.11507,0.0000,4.10551,0.0000,2.56094
0.0689,1.89956,0.069,7.11592,0.0689,2.99288,0.0689,3.44588
0.1378,1.88161,0.138,7.97319,0.1378,2.86443,0.1378,4.27770
0.2067,1.87640,0.207,7.15817,0.2067,1.82144,0.2067,4.91258
0.2756,1.97975,0.276,5.63759,0.2756,1.37889,0.2756,5.71105
0.3445,3.71414,0.344,4.28109,0.3445,1.75705,0.3445,4.54572
0.4134,3.05523,0.413,3.86351,0.4134,1.32747,0.4134,3.69064
0.4823,4.23866,0.482,3.01455,0.4823,2.12249,0.4823,3.30774
0.5512,2.09925,0.551,2.40590,0.5512,1.88103,0.5512,3.91858
0.6201,1.72031,0.620,1.75726,0.6201,0.96830,0.6201,4.25698
0.6889,1.90689,0.689,2.27275,0.6889,1.28755,0.6889,4.98234
0.7578,2.14050,0.758,2.66244,0.7578,1.80940,0.7578,4.61215
0.8267,2.13118,0.827,2.21925,0.8267,2.48255,0.8267,5.59477
0.8956,2.04859,0.896,1.78055,0.8956,2.34661,0.8956,6.01160
0.9645,1.74852,0.965,1.67651,0.9645,2.60199,0.9645,5.04530
1.0334,1.49021,1.033,1.40758,1.0334,2.19020,1.0334,4.59756
1.1023,1.29354,1.102,0.76726,1.1023,1.78948,1.1023,4.60414
1.1712,1.50707,1.171,1.08037,1.1712,1.66307,1.1712,3.98569
1.2401,1.15941,1.240,1.16011,1.2401,1.99956,1.2401,3.32606
1.3090,1.51211,1.309,0.90134,1.3090,1.62410,1.3090,2.17032
1.3779,1.34937,1.378,1.34452,1.3779,1.36557,1.3779,2.54839
1.4468,1.29321,1.447,1.42093,1.4468,2.12505,1.4468,2.25667
1.5157,2.33418,1.516,1.26724,1.5157,1.42505,1.5157,2.80375
1.5846,2.95956,1.585,1.56555,1.5846,1.71805,1.5846,2.23242
1.6535,2.16334,1.653,1.20201,1.6535,1.67769,1.6535,2.36761
1.7224,1.71694,1.722,1.72266,1.7224,0.96472,1.7224,2.61403
1.7913,1.86245,1.791,1.20643,1.7913,0.83416,1.7913,2.59127
1.8602,1.75823,1.860,0.75925,1.8602,1.12045,1.8602,2.64925
1.9290,2.23452,1.929,1.20986,1.9290,1.25287,1.9290,2.99227
1.9979,2.36597,1.998,1.21814,1.9979,1.14607,1.9979,2.71555
2.0668,3.42128,2.067,1.35406,2.0668,1.01837,2.0668,3.13472
2.1357,2.79592,2.136,1.21662,2.1357,0.79413,2.1357,3.06579
2.2046,3.12053,2.205,1.31416,2.2046,1.24562,2.2046,2.60480
2.2735,3.41693,2.274,1.54725,2.2735,1.06443,2.2735,1.78183
2.3424,3.41223,2.342,0.90818,2.3424,1.02099,2.3424,1.99549
2.4113,2.53792,2.411,0.91555,2.4113,1.24650,2.4113,2.60244
2.4802,1.98659,2.480,1.22123,2.4802,1.38240,2.4802,1.66793
2.5491,1.36705,2.549,1.41358,2.5491,1.41513,2.5491,1.86584
2.6180,1.79580,2.618,1.02336,2.6180,1.29904,2.6180,2.30759
2.6869,2.00649,2.687,1.21580,2.6869,1.68938,2.6869,2.54765
2.7558,1.80010,2.756,0.78212,2.7558,1.78725,2.7558,2.84918
2.8247,2.04739,2.825,0.89236,2.8247,1.83888,2.8247,2.89830
2.8936,1.52221,2.894,1.10392,2.8936,1.54257,2.8936,2.94307
2.9625,1.92297,2.962,1.61562,2.9625,1.88916,2.9625,2.65878
3.0314,2.02459,3.031,0.72069,3.0314,2.62803,3.0314,2.55860
3.1003,2.20432,3.100,0.87142,3.1003,2.48474,3.1003,2.78092
3.1691,1.62387,3.169,1.44273,3.1691,3.15401,3.1691,2.59199
3.2380,1.62377,3.238,2.51564,3.2380,2.83735,3.2380,3.07014
3.3069,2.02374,3.307,2.57171,3.3069,3.89707,3.3069,2.77045
3.3758,1.59083,3.376,2.62182,3.3758,4.31792,3.3758,3.12733
3.4447,1.20869,3.445,2.47764,3.4447,4.86925,3.4447,1.70055
3.5136,1.77063,3.514,2.42627,3.5136,4.44486,3.5136,1.56609
3.5825,2.22428,3.583,2.44070,3.5825,3.85536,3.5825,1.83916
3.6514,2.33225,3.651,2.79046,3.6514,2.72149,3.6514,2.25239
3.7203,2.04687,3.720,2.90855,3.7203,2.82568,3.7203,2.69452
3.7892,2.49627,3.789,4.92312,3.7892,2.35061,3.7892,3.26756
3.8581,1.95336,3.858,6.06805,3.8581,2.40696,3.8581,3.30975
3.9270,2.13269,3.927,5.83208,3.9270,2.96456,3.9270,3.63547
3.9959,1.61028,3.996,6.15328,3.9959,3.07485,3.9959,3.83754
4.0648,1.66444,4.065,6.38971,4.0648,3.39100,4.0648,3.42531
4.1337,1.80609,4.134,7.38671,4.1337,3.88095,4.1337,3.04275
4.2026,1.58057,4.203,7.97948,4.2026,3.07592,4.2026,2.66945
4.2715,1.69142,4.271,6.50627,4.2715,3.12458,4.2715,3.70152
4.3404,1.30049,4.340,4.86413,4.3404,2.51499,4.3404,3.06584
4.4092,1.25245,4.409,3.42656,4.4092,1.99052,4.4092,2.38509
4.4781,1.08807,4.478,3.61269,4.4781,2.94657,4.4781,2.19502
4.5470,1.74606,4.547,3.56744,4.5470,2.34775,4.5470,2.47373
4.6159,1.45704,4.616,3.42227,4.6159,2.11289,4.6159,2.55001
