Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.000,4.9492,0.000,6.1401,0.0000,3.0585,0.0000,4.1963
0.069,4.5130,0.069,7.1435,0.0689,4.7374,0.0689,5.2351
0.138,6.0768,0.138,6.5723,0.1378,6.4362,0.1378,3.3894
0.207,6.8829,0.207,5.4835,0.2067,9.2054,0.2067,2.4365
0.276,5.9260,0.276,4.5039,0.2756,10.8390,0.2756,2.3253
0.344,5.6688,0.344,3.5507,0.3445,9.2077,0.3445,1.8636
0.413,5.4030,0.413,2.2021,0.4134,8.2151,0.4134,1.5682
0.482,6.4742,0.482,1.8599,0.4823,6.6466,0.4823,1.0491
0.551,4.6011,0.551,1.6470,0.5512,4.5705,0.5512,1.6563
0.620,4.3335,0.620,1.7587,0.6201,4.5778,0.6201,1.3618
0.689,4.4680,0.689,1.6658,0.6889,2.7114,0.6889,1.6050
0.758,4.2177,0.758,1.2907,0.7578,2.7280,0.7578,1.7868
0.827,4.1752,0.827,1.7797,0.8267,1.3539,0.8267,0.9060
0.896,4.9244,0.896,1.4042,0.8956,1.4476,0.8956,1.4046
0.965,4.4364,0.965,1.0207,0.9645,1.4803,0.9645,0.9878
1.033,5.5719,1.033,1.2736,1.0334,1.8901,1.0334,1.2370
1.102,6.0329,1.102,1.0726,1.1023,2.5672,1.1023,1.0643
1.171,6.3013,1.171,1.1364,1.1712,2.1914,1.1712,1.7334
1.240,4.6739,1.240,1.4663,1.2401,2.6198,1.2401,1.8309
1.309,4.1691,1.309,1.6540,1.3090,3.5247,1.3090,1.7929
1.378,3.3760,1.378,1.6526,1.3779,3.2817,1.3779,1.5208
1.447,2.9399,1.447,1.0614,1.4468,3.2613,1.4468,1.8609
1.516,2.6332,1.516,1.7276,1.5157,3.7485,1.5157,1.9417
1.585,2.4753,1.585,1.9106,1.5846,3.9980,1.5846,2.6545
1.653,2.1112,1.653,1.7049,1.6535,3.1677,1.6535,1.4313
1.722,2.5875,1.722,1.7900,1.7224,2.5212,1.7224,1.8972
1.791,1.6159,1.791,1.3672,1.7913,2.3864,1.7913,2.0698
1.860,1.4638,1.860,1.1972,1.8602,1.9402,1.8602,1.7105
1.929,1.7480,1.929,0.8974,1.9290,1.4601,1.9290,1.3749
1.998,2.0317,1.998,1.0428,1.9979,1.6475,1.9979,1.2461
2.067,1.5336,2.067,1.2514,2.0668,1.9636,2.0668,1.5907
2.136,0.9912,2.136,0.8323,2.1357,2.4680,2.1357,2.8260
2.205,0.9208,2.205,0.8962,2.2046,2.4987,2.2046,3.2705
2.274,1.2430,2.274,0.8960,2.2735,1.9984,2.2735,3.1184
2.342,1.7360,2.342,1.0901,2.3424,2.2376,2.3424,3.0964
2.411,1.8957,2.411,0.4483,2.4113,2.8945,2.4113,3.5817
2.480,2.0791,2.480,0.4468,2.4802,2.2730,2.4802,3.1507
2.549,2.4883,2.549,1.1567,2.5491,1.4437,2.5491,3.0927
2.618,1.6745,2.618,1.0634,2.6180,1.4956,2.6180,3.5677
2.687,1.7917,2.687,1.7006,2.6869,0.8192,2.6869,3.4089
2.756,1.6742,2.756,1.1308,2.7558,1.5711,2.7558,3.5131
2.825,1.7402,2.825,0.9737,2.8247,2.2557,2.8247,3.0578
