Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,4.0298,0.0000,5.0064,0.0000,5.2188,0.0000,2.4281
0.0689,3.5639,0.0689,5.6344,0.0689,4.6265,0.0689,2.5573
0.1378,4.2689,0.1378,5.7304,0.1378,3.8569,0.1378,3.5144
0.2067,3.6505,0.2067,5.0217,0.2067,2.9825,0.2067,3.5950
0.2756,4.0500,0.2756,3.8735,0.2756,3.4107,0.2756,3.4309
0.3445,3.4844,0.3445,4.4275,0.3445,2.9835,0.3445,3.6946
0.4134,3.2684,0.4134,3.9223,0.4134,2.9737,0.4134,3.3204
0.4823,2.7640,0.4823,4.4452,0.4823,3.0648,0.4823,2.4498
0.5512,3.3022,0.5512,3.8899,0.5512,3.6329,0.5512,1.8901
0.6201,3.6522,0.6201,3.7271,0.6201,3.6719,0.6201,2.3555
0.6889,3.5380,0.6889,2.9321,0.6889,3.3733,0.6889,1.6400
0.7578,2.6222,0.7578,2.3245,0.7578,3.1984,0.7578,2.3268
0.8267,1.6490,0.8267,2.5174,0.8267,3.7046,0.8267,2.0807
0.8956,1.7286,0.8956,1.9622,0.8956,3.9241,0.8956,1.7421
0.9645,1.9231,0.9645,2.6588,0.9645,3.5283,0.9645,1.6258
1.0334,1.9568,1.0334,2.0315,1.0334,2.1041,1.0334,1.8887
1.1023,1.4176,1.1023,1.7463,1.1023,1.8194,1.1023,1.6871
1.1712,1.1872,1.1712,1.7979,1.1712,1.6505,1.1712,2.0816
1.2401,1.3896,1.2401,1.7851,1.2401,2.0275,1.2401,1.4311
1.3090,1.7865,1.3090,2.0312,1.3090,2.2951,1.3090,1.4922
1.3779,1.5790,1.3779,2.6200,1.3779,2.5948,1.3779,1.5306
1.4468,2.0487,1.4468,2.1762,1.4468,2.7872,1.4468,1.2951
1.5157,1.5314,1.5157,1.9640,1.5157,3.3536,1.5157,1.4166
1.5846,0.8581,1.5846,2.8220,1.5846,3.0890,1.5846,1.2613
1.6535,1.0883,1.6535,3.7275,1.6535,2.4372,1.6535,1.1625
1.7224,1.3395,1.7224,4.3622,1.7224,2.5436,1.7224,0.7784
1.7913,1.2496,1.7913,4.8440,1.7913,3.5444,1.7913,0.7206
1.8602,1.8753,1.8602,5.5992,1.8602,2.8173,1.8602,0.8745
1.9290,1.8703,1.9290,5.7031,1.9290,2.6002,1.9290,0.9383
1.9979,2.3089,1.9979,5.0915,1.9979,4.0679,1.9979,0.5383
2.0668,1.8691,2.0668,5.1754,2.0668,2.8692,2.0668,1.0691
2.1357,1.2462,2.1357,5.0750,2.1357,2.4619,2.1357,0.9995
2.2046,1.3588,2.2046,3.4579,2.2046,2.5054,2.2046,0.4346
2.2735,1.6653,2.2735,2.9614,2.2735,2.1554,2.2735,0.7009
2.3424,1.6475,2.3424,2.6884,2.3424,2.3500,2.3424,0.5556
2.4113,1.5900,2.4113,2.3952,2.4113,2.2534,2.4113,0.5859
2.4802,1.7714,2.4802,1.7152,2.4802,2.3298,2.4802,0.8915
2.5491,1.9259,2.5491,2.3248,2.5491,1.3262,2.5491,1.3939
2.6180,1.7589,2.6180,2.0819,2.6180,1.0496,2.6180,1.1166
2.6869,1.4768,2.6869,1.9506,2.6869,1.0783,2.6869,0.8583
2.7558,1.7238,2.7558,1.8269,2.7558,1.2229,2.7558,1.1703
2.8247,1.5531,2.8247,1.8304,2.8247,1.4838,2.8247,1.2152
2.8936,1.1857,2.8936,1.6473,2.8936,1.4421,2.8936,1.1316
2.9625,1.9738,2.9625,1.9227,2.9625,1.3483,2.9625,0.9120
3.0314,2.1253,3.0314,1.8878,3.0314,1.6510,3.0314,0.9502
3.1003,1.6696,3.1003,1.1815,3.1003,1.8316,3.1003,1.7755
3.1691,2.3379,3.1691,1.1702,3.1691,1.1408,3.1691,1.2840
3.2380,2.0052,3.2380,1.4853,3.2380,1.0412,3.2380,0.9429
3.3069,1.9590,3.3069,1.1724,3.3069,1.3034,3.3069,0.9988
3.3758,2.8488,3.3758,0.8552,3.3758,1.3446,3.3758,1.0844
3.4447,3.3440,3.4447,0.8093,3.4447,1.7558,3.4447,1.2781
3.5136,3.9055,3.5136,1.4470,3.5136,1.6641,3.5136,1.2246
3.5825,5.5177,3.5825,1.6678,3.5825,1.0671,3.5825,1.0473
3.6514,5.4178,3.6514,2.9283,3.6514,0.7295,3.6514,1.1151
