Distance_(microns),Value,X1,Y1,X2,Y2
36.7897,7.837,36.7897,9.586,36.790,8.985
36.8586,10.305,36.8586,13.516,36.859,8.967
36.9274,12.784,36.9274,16.082,36.927,6.316
36.9963,15.118,36.9963,15.133,36.996,4.755
37.0652,21.170,37.0652,13.711,37.065,2.563
37.1341,19.091,37.1341,14.083,37.134,2.443
37.2030,21.117,37.2030,16.489,37.203,3.492
37.2719,19.444,37.2719,19.841,37.272,3.770
37.3408,18.523,37.3408,20.835,37.341,3.071
37.4097,18.285,37.4097,23.935,37.410,3.398
37.4786,20.471,37.4786,24.791,37.479,5.408
37.5475,23.136,37.5475,25.924,37.548,6.944
37.6164,22.577,37.6164,24.373,37.616,7.566
37.6853,20.375,37.6853,22.373,37.685,8.813
37.7542,23.421,37.7542,19.878,37.754,9.461
37.8231,33.448,37.8231,19.012,37.823,13.536
37.8920,43.120,37.8920,19.313,37.892,18.031
37.9609,36.976,37.9609,19.988,37.961,19.577
38.0298,34.562,38.0298,21.167,38.030,21.045
38.0987,28.014,38.0987,22.541,38.099,15.884
38.1675,19.315,38.1675,26.349,38.168,13.259
38.2364,17.949,38.2364,24.197,38.236,11.290
38.3053,17.161,38.3053,22.866,38.305,11.887
38.3742,13.750,38.3742,24.516,38.374,13.650
38.4431,11.556,38.4431,25.470,38.443,15.170
38.5120,7.584,38.5120,24.188,38.512,16.662
38.5809,6.399,38.5809,27.119,38.581,18.503
38.6498,7.065,38.6498,32.733,38.650,14.872
38.7187,7.840,38.7187,41.641,38.719,11.652
38.7876,7.629,38.7876,53.951,38.788,8.294
38.8565,8.113,38.8565,67.852,38.856,7.999
38.9254,8.458,38.9254,73.162,38.925,7.020
38.9943,10.053,38.9943,67.484,38.994,6.817
39.0632,11.385,39.0632,55.736,39.063,5.276
39.1321,11.374,39.1321,44.635,39.132,5.242
39.2010,10.287,39.2010,33.652,39.201,7.087
39.2699,9.865,39.2699,23.986,39.270,10.928
39.3388,8.494,39.3388,16.238,39.339,12.195
39.4076,9.590,39.4076,13.394,39.408,13.935
39.4765,5.506,39.4765,9.218,39.477,14.385
39.5454,6.098,39.5454,6.797,39.545,11.965
39.6143,5.178,39.6143,6.455,39.614,10.378
39.6832,6.192,39.6832,5.960,39.683,8.387
39.7521,7.028,39.7521,5.639,39.752,9.525
39.8210,5.248,39.8210,7.095,39.821,11.789
39.8899,4.349,39.8899,8.057,39.890,16.265
39.9588,5.667,39.9588,7.488,39.959,21.128
40.0277,3.653,40.0277,9.105,40.028,22.251
40.0966,3.904,40.0966,11.353,40.097,17.836
40.1655,3.912,40.1655,13.687,40.165,16.402
40.2344,5.740,40.2344,13.464,40.234,15.238
40.3033,7.217,40.3033,11.545,40.303,15.323
40.3722,7.644,40.3722,11.710,40.372,20.085
40.4411,4.764,40.4411,11.077,40.441,25.826
40.5100,5.304,40.5100,9.613,40.510,28.082
40.5789,7.331,40.5789,12.155,40.579,29.597
40.6478,10.927,40.6478,15.681,40.648,34.676
40.7166,11.523,40.7166,14.021,40.717,37.321
40.7855,10.848,40.7855,15.829,40.786,36.541
40.8544,8.187,40.8544,14.461,40.854,37.466
40.9233,6.322,40.9233,17.441,40.923,37.829
40.9922,5.507,40.9922,18.999,40.992,43.304
41.0611,5.977,41.0611,20.279,41.061,43.853
41.1300,5.630,41.1300,27.394,41.130,40.472
41.1989,7.981,41.1989,35.791,41.199,34.403
41.2678,9.417,41.2678,48.703,41.268,32.103
41.3367,10.395,41.3367,59.897,41.337,29.611
41.4056,11.639,41.4056,75.580,41.406,32.015
41.4745,11.461,41.4745,77.848,41.474,39.194
41.5434,12.087,41.5434,81.676,41.543,46.150
41.6123,12.740,41.6123,81.577,41.612,51.284
41.6812,18.742,41.6812,74.971,41.681,61.984
41.7501,20.959,41.7501,53.960,41.750,75.633
41.8190,23.529,41.8190,42.490,41.819,78.124
41.8879,30.272,41.8879,30.686,41.888,78.177
41.9567,29.920,41.9567,23.726,41.957,75.414
42.0256,25.901,42.0256,16.969,42.026,72.204
42.0945,22.145,42.0945,14.324,42.095,72.199
42.1634,16.587,42.1634,11.491,42.163,70.685
42.2323,13.211,42.2323,7.916,42.232,67.957
42.3012,9.940,42.3012,9.269,42.301,77.622
42.3701,10.082,42.3701,12.872,42.370,79.917
42.4390,10.463,42.4390,14.912,42.439,74.026
42.5079,9.028,42.5079,12.306,42.508,60.736
42.5768,7.556,42.5768,11.950,42.577,48.256
42.6457,7.405,42.6457,11.639,42.646,36.355
42.7146,6.843,42.7146,13.355,42.715,27.878
42.7835,6.412,42.7835,15.982,42.783,21.903
42.8524,7.840,42.8524,19.502,42.852,16.674
42.9213,9.358,42.9213,20.313,42.921,14.050
42.9902,12.909,42.9902,19.546,42.990,13.964
43.0591,22.871,43.0591,20.314,43.059,14.869
43.1280,38.056,43.1280,14.562,43.128,15.951
43.1968,53.829,43.1968,13.720,43.197,13.625
43.2657,70.684,43.2657,15.383,43.266,16.262
43.3346,86.597,43.3346,15.804,43.335,16.922
43.4035,83.404,43.4035,17.349,43.404,17.907
43.4724,74.238,43.4724,21.832,43.472,19.616
43.5413,56.466,43.5413,20.903,43.541,18.730
43.6102,40.839,43.6102,20.598,43.610,15.805
43.6791,29.572,43.6791,22.953,43.679,13.112
43.7480,24.835,43.7480,24.742,43.748,12.146
43.8169,20.037,43.8169,27.264,43.817,11.102
43.8858,18.411,43.8858,20.844,43.886,7.432
43.9547,15.166,43.9547,17.540,43.955,5.696
44.0236,13.078,44.0236,12.923,44.024,3.755
44.0925,12.896,44.0925,11.142,44.092,3.212
44.1614,16.462,44.1614,12.095,44.161,2.408
44.2303,23.359,44.2303,7.812,44.230,2.463
44.2992,26.616,44.2992,5.339,44.299,2.756
44.3681,29.452,44.3681,6.709,44.368,3.268
44.4370,26.248,44.4370,8.485,44.437,4.024
44.5058,19.230,44.5058,9.605,44.506,3.921
44.5747,16.099,44.5747,9.804,44.575,4.698
44.6436,13.925,44.6436,10.900,44.644,7.562
44.7125,12.857,44.7125,11.364,44.713,10.349
44.7814,11.552,44.7814,10.906,44.781,13.991
44.8503,8.124,44.8503,9.770,44.850,12.505
44.9192,7.585,44.9192,10.507,44.919,8.757
44.9881,6.803,44.9881,11.829,44.988,8.917
45.0570,7.849,45.0570,20.664,45.057,8.830
45.1259,9.979,45.1259,40.475,45.126,12.540
45.1948,13.546,45.1948,65.603,45.195,16.254
45.2637,17.806,45.2637,87.511,45.264,20.689
45.3326,18.301,45.3326,92.240,45.333,22.173
45.4015,19.997,45.4015,76.860,45.401,22.574
45.4704,19.414,45.4704,54.282,45.470,23.434
45.5393,28.193,45.5393,37.935,45.539,25.190
45.6082,37.591,45.6082,26.964,45.608,22.957
45.6771,42.232,45.6771,17.506,45.677,17.849
45.7459,39.361,45.7459,16.409,45.746,15.586
45.8148,33.229,45.8148,15.710,45.815,16.515
45.8837,28.893,45.8837,14.841,45.884,17.965
45.9526,25.011,45.9526,22.210,45.953,20.367
46.0215,20.654,46.0215,24.190,46.022,22.256
46.0904,19.647,46.0904,24.788,46.090,26.431
46.1593,16.450,46.1593,21.006,46.159,28.681
46.2282,18.378,46.2282,19.885,46.228,31.363
46.2971,17.462,46.2971,17.198,46.297,34.379
46.3660,19.173,46.3660,19.352,46.366,39.582
46.4349,19.316,46.4349,21.204,46.435,40.292
46.5038,20.660,46.5038,23.648,46.504,37.985
46.5727,19.568,46.5727,23.960,46.573,43.641
46.6416,22.493,46.6416,23.055,46.642,47.700
46.7105,25.259,46.7105,20.208,46.710,52.205
46.7794,19.156,46.7794,19.928,46.779,51.120
46.8483,16.389,46.8483,17.774,46.848,43.054
46.9172,13.025,46.9172,17.677,46.917,36.138
46.9860,15.019,46.9860,17.529,46.986,32.798
47.0549,13.891,47.0549,16.286,47.055,33.676
47.1238,17.168,47.1238,18.707,47.124,34.002
47.1927,14.801,47.1927,18.147,47.193,33.140
47.2616,14.381,47.2616,15.238,47.262,27.625
47.3305,12.927,47.3305,8.833,47.331,21.795
47.3994,11.567,47.3994,6.737,47.399,16.679
47.4683,11.010,47.4683,8.207,47.468,14.654
47.5372,8.136,47.5372,11.856,47.537,13.332
47.6061,5.275,47.6061,13.951,47.606,12.025
47.6750,5.461,47.6750,10.896,47.675,8.418
47.7439,6.621,47.7439,7.409,47.744,7.781
47.8128,6.936,47.8128,4.640,47.813,8.717
47.8817,11.670,47.8817,4.559,47.882,9.648
47.9506,18.002,47.9506,5.765,47.951,12.907
48.0195,29.118,48.0195,6.307,48.019,14.311
48.0884,40.283,48.0884,6.275,48.088,15.336
48.1573,52.761,48.1573,7.151,48.157,18.888
48.2261,52.718,48.2261,6.327,48.226,18.731
48.2950,40.023,48.2950,6.454,48.295,20.852
48.3639,25.941,48.3639,5.453,48.364,23.426
48.4328,17.776,48.4328,5.914,48.433,20.652
48.5017,15.287,48.5017,6.691,48.502,14.701
48.5706,13.661,48.5706,6.702,48.571,13.735
48.6395,11.830,48.6395,6.240,48.640,8.203
48.7084,12.309,48.7084,6.582,48.708,5.729
48.7773,11.096,48.7773,7.025,48.777,5.772
48.8462,8.291,48.8462,7.784,48.846,8.013
48.9151,9.065,48.9151,7.347,48.915,5.889
48.9840,9.031,48.9840,8.369,48.984,7.160
49.0529,8.962,49.0529,10.144,49.053,7.595
49.1218,11.167,49.1218,7.945,49.122,7.544
49.1907,9.131,49.1907,6.489,49.191,9.965
49.2596,9.799,49.2596,6.207,49.260,10.151
49.3285,7.299,49.3285,7.580,49.328,10.874
49.3974,6.965,49.3974,8.487,49.397,12.733
49.4662,9.512,49.4662,8.124,49.466,17.140
49.5351,7.536,49.5351,10.519,49.535,21.760
49.6040,8.969,49.6040,16.702,49.604,25.878
49.6729,8.323,49.6729,19.415,49.673,26.794
49.7418,10.807,49.7418,23.045,49.742,23.794
49.8107,12.445,49.8107,29.568,49.811,18.732
49.8796,15.685,49.8796,31.632,49.880,16.852
49.9485,16.527,49.9485,33.937,49.949,19.249
50.0174,17.219,50.0174,31.388,50.017,22.443
50.0863,18.763,50.0863,24.157,50.086,22.984
50.1552,21.202,50.1552,21.458,50.155,19.263
50.2241,22.198,50.2241,24.246,50.224,17.199
50.2930,32.438,50.2930,29.062,50.293,14.713
50.3619,47.516,50.3619,32.868,50.362,14.502
50.4308,53.648,50.4308,36.057,50.431,15.141
50.4997,38.239,50.4997,38.926,50.500,14.118
50.5686,37.695,50.5686,44.625,50.569,13.775
50.6375,44.966,50.6375,49.667,50.637,15.869
50.7063,52.344,50.7063,51.450,50.706,20.146
50.7752,56.868,50.7752,46.580,50.775,32.654
50.8441,49.739,50.8441,42.663,50.844,47.759
50.9130,41.601,50.9130,35.762,50.913,56.690
50.9819,34.862,50.9819,27.880,50.982,67.735
51.0508,30.287,51.0508,23.222,51.051,77.191
51.1197,26.537,51.1197,21.299,51.120,78.817
51.1886,29.322,51.1886,20.182,51.189,78.980
51.2575,24.868,51.2575,17.807,51.258,69.274
51.3264,23.620,51.3264,15.525,51.326,56.917
51.3953,20.310,51.3953,11.177,51.395,50.204
51.4642,18.341,51.4642,10.349,51.464,39.007
51.5331,18.144,51.5331,8.939,51.533,33.491
51.6020,18.293,51.6020,10.344,51.602,32.423
51.6709,19.711,51.6709,11.951,51.671,26.710
51.7398,20.464,51.7398,12.729,51.740,26.803
51.8087,22.302,51.8087,13.465,51.809,27.138
51.8776,23.044,51.8776,14.545,51.878,20.994
51.9464,22.779,51.9464,15.108,51.946,20.787
52.0153,22.399,52.0153,19.141,52.015,19.490
52.0842,18.520,52.0842,23.363,52.084,16.721
52.1531,20.374,52.1531,26.608,52.153,12.782
52.2220,23.585,52.2220,24.420,52.222,11.213
52.2909,25.200,52.2909,22.701,52.291,5.662
52.3598,29.204,52.3598,20.541,52.360,7.286
52.4287,30.689,52.4287,14.994,52.429,8.191
52.4976,33.367,52.4976,12.581,52.498,7.886
52.5665,37.554,52.5665,9.878,52.567,7.566
52.6354,34.775,52.6354,9.511,52.635,7.202
52.7043,29.969,52.7043,10.353,52.704,8.126
52.7732,19.596,52.7732,10.354,52.773,8.893
52.8421,12.282,52.8421,11.439,52.842,8.856
52.9110,8.023,52.9110,13.539,52.911,7.874
52.9799,7.518,52.9799,12.008,52.980,8.032
53.0488,8.219,53.0488,12.334,53.049,7.050
53.1177,9.297,53.1177,18.474,53.118,9.736
53.1866,9.065,53.1866,26.258,53.187,12.429
53.2554,10.308,53.2554,28.388,53.255,16.465
53.3243,8.969,53.3243,25.193,53.324,13.172
53.3932,8.979,53.3932,16.657,53.393,16.319
53.4621,11.269,53.4621,13.861,53.462,16.085
53.5310,13.220,53.5310,9.832,53.531,12.409
53.5999,13.608,53.5999,9.368,53.600,10.191
53.6688,15.762,53.6688,7.069,53.669,9.849
53.7377,21.217,53.7377,4.272,53.738,11.623
53.8066,26.044,53.8066,4.041,53.807,17.389
53.8755,25.413,53.8755,3.186,53.875,25.542
53.9444,27.652,53.9444,3.881,53.944,35.885
54.0133,29.649,54.0133,5.375,54.013,40.122
54.0822,37.596,54.0822,6.740,54.082,36.766
54.1511,47.138,54.1511,8.879,54.151,32.703
54.2200,52.830,54.2200,10.765,54.220,21.791
54.2889,49.041,54.2889,8.716,54.289,13.371
54.3578,42.101,54.3578,5.490,54.358,11.176
54.4267,36.600,54.4267,6.117,54.427,10.840
54.4955,32.856,54.4955,4.256,54.496,12.752
54.5644,32.156,54.5644,4.809,54.564,18.019
54.6333,32.015,54.6333,4.307,54.633,22.709
54.7022,34.189,54.7022,5.895,54.702,30.847
54.7711,29.250,54.7711,5.379,54.771,46.892
54.8400,28.475,54.8400,4.561,54.840,77.682
54.9089,26.782,54.9089,4.787,54.909,97.199
54.9778,26.113,54.9778,3.622,54.978,92.503
55.0467,26.080,55.0467,4.791,55.047,77.765
55.1156,29.398,55.1156,8.292,55.116,51.878
55.1845,36.142,55.1845,9.363,55.184,43.962
55.2534,48.100,55.2534,9.646,55.253,39.544
55.3223,54.673,55.3223,16.397,55.322,34.533
55.3912,53.623,55.3912,23.850,55.391,31.011
55.4601,44.277,55.4601,29.652,55.460,27.446
55.5290,30.279,55.5290,31.747,55.529,21.388
55.5979,23.573,55.5979,34.071,55.598,13.666
55.6668,20.010,55.6668,29.744,55.667,10.857
55.7356,15.264,55.7356,22.181,55.736,8.816
55.8045,11.808,55.8045,16.752,55.805,9.150
55.8734,8.692,55.8734,17.285,55.873,13.401
55.9423,8.978,55.9423,14.620,55.942,15.613
56.0112,8.751,56.0112,15.567,56.011,23.164
56.0801,8.071,56.0801,15.291,56.080,23.531
56.1490,10.256,56.1490,12.739,56.149,20.597
56.2179,12.747,56.2179,13.098,56.218,18.470
56.2868,15.479,56.2868,18.066,56.287,17.683
56.3557,14.593,56.3557,20.717,56.356,12.799
56.4246,13.386,56.4246,24.195,56.425,8.557
56.4935,12.532,56.4935,22.628,56.493,5.659
56.5624,12.734,56.5624,20.244,56.562,6.289
56.6313,17.132,56.6313,12.137,56.631,8.090
56.7002,22.482,56.7002,6.482,56.700,9.051
56.7691,25.374,56.7691,4.209,56.769,10.342
56.8380,24.808,56.8380,4.696,56.838,12.841
56.9069,22.293,56.9069,7.499,56.907,16.803
56.9757,21.747,56.9757,12.093,56.976,18.747
57.0446,19.043,57.0446,15.353,57.045,26.410
57.1135,14.905,57.1135,16.760,57.114,36.159
57.1824,13.170,57.1824,18.298,57.182,43.766
57.2513,10.644,57.2513,17.668,57.251,40.343
57.3202,9.206,57.3202,15.457,57.320,30.104
57.3891,9.387,57.3891,12.341,57.389,22.233
57.4580,13.000,57.4580,12.744,57.458,18.626
57.5269,19.986,57.5269,14.580,57.527,14.045
57.5958,24.786,57.5958,19.604,57.596,14.510
57.6647,25.368,57.6647,19.799,57.665,11.633
57.7336,23.398,57.7336,22.421,57.734,9.926
57.8025,17.209,57.8025,20.038,57.802,7.333
57.8714,12.968,57.8714,13.449,57.871,9.125
57.9403,7.232,57.9403,12.490,57.940,9.791
58.0092,4.243,58.0092,10.117,58.009,13.432
58.0781,3.838,58.0781,12.931,58.078,17.594
58.1470,3.678,58.1470,13.405,58.147,19.319
58.2159,4.496,58.2159,16.243,58.216,17.163
58.2847,7.137,58.2847,14.422,58.285,16.497
58.3536,7.677,58.3536,15.452,58.354,16.652
58.4225,7.259,58.4225,14.033,58.423,15.951
58.4914,7.848,58.4914,11.455,58.491,15.548
58.5603,6.127,58.5603,8.498,58.560,19.433
58.6292,8.007,58.6292,10.029,58.629,28.044
58.6981,11.125,58.6981,9.330,58.698,39.960
58.7670,12.905,58.7670,6.697,58.767,52.200
58.8359,16.693,58.8359,5.553,58.836,51.173
58.9048,16.938,58.9048,8.196,58.905,42.984
58.9737,14.109,58.9737,12.812,58.974,29.487
59.0426,15.306,59.0426,18.056,59.043,18.318
59.1115,20.856,59.1115,23.667,59.111,13.079
59.1804,28.963,59.1804,27.077,59.180,9.577
59.2493,27.734,59.2493,26.225,59.249,7.279
59.3182,28.096,59.3182,28.871,59.318,4.909
59.3871,25.809,59.3871,33.007,59.387,4.158
59.4560,20.580,59.4560,40.909,59.456,5.398
59.5248,20.490,59.5248,43.817,59.525,6.485
59.5937,21.034,59.5937,55.254,59.594,6.067
59.6626,16.759,59.6626,54.975,59.663,8.310
59.7315,18.570,59.7315,48.434,59.732,7.290
59.8004,21.540,59.8004,39.906,59.800,8.134
59.8693,24.199,59.8693,36.359,59.869,5.931
59.9382,26.177,59.9382,29.738,59.938,4.611
60.0071,32.490,60.0071,20.853,60.007,4.762
60.0760,44.409,60.0760,19.197,60.076,6.170
60.1449,53.068,60.1449,15.534,60.145,4.270
60.2138,60.005,60.2138,15.845,60.214,3.173
60.2827,62.257,60.2827,15.510,60.283,1.658
60.3516,47.453,60.3516,15.646,60.352,1.995
60.4205,34.432,60.4205,14.967,60.420,1.422
60.4894,23.416,60.4894,13.325,60.489,2.742
60.5583,17.589,60.5583,9.333,60.558,4.263
60.6272,16.006,60.6272,7.618,60.627,5.352
60.6961,15.856,60.6961,6.864,60.696,4.925
60.7649,12.610,60.7649,7.635,60.765,5.688
60.8338,11.470,60.8338,8.946,60.834,5.677
60.9027,7.596,60.9027,11.361,60.903,4.820
60.9716,5.910,60.9716,9.483,60.972,4.407
61.0405,6.683,61.0405,11.109,61.041,4.479
61.1094,6.953,61.1094,7.222,61.109,5.363
61.1783,7.267,61.1783,7.488,61.178,7.289
61.2472,5.966,61.2472,5.960,61.247,8.235
61.3161,4.448,61.3161,5.494,61.316,14.303
61.3850,4.244,61.3850,6.378,61.385,12.939
61.4539,5.290,61.4539,9.417,61.454,13.124
61.5228,5.889,61.5228,12.507,61.523,19.331
61.5917,8.340,61.5917,16.880,61.592,20.744
61.6606,11.375,61.6606,16.126,61.661,20.967
61.7295,14.068,61.7295,14.686,61.729,21.802
61.7984,18.183,61.7984,14.727,61.798,24.336
61.8673,19.875,61.8673,15.839,61.867,22.083
61.9362,18.678,61.9362,15.361,61.936,21.224
62.0050,19.639,62.0050,16.372,62.005,23.382
62.0739,26.791,62.0739,15.752,62.074,24.898
62.1428,37.375,62.1428,14.260,62.143,29.751
62.2117,51.140,62.2117,13.340,62.212,34.395
62.2806,65.905,62.2806,13.327,62.281,36.988
62.3495,68.239,62.3495,10.787,62.350,29.132
62.4184,64.431,62.4184,10.928,62.418,17.436
62.4873,47.466,62.4873,9.318,62.487,12.874
62.5562,31.252,62.5562,7.394,62.556,9.688
62.6251,21.593,62.6251,7.421,62.625,7.978
62.6940,14.182,62.6940,7.138,62.694,7.939
62.7629,9.306,62.7629,6.321,62.763,8.909
62.8318,6.710,62.8318,6.078,62.832,12.767
62.9007,6.602,62.9007,6.230,62.901,15.022
62.9696,8.432,62.9696,6.118,62.970,15.894
63.0385,11.176,63.0385,6.457,63.038,16.812
63.1074,14.481,63.1074,6.971,63.107,12.993
63.1763,16.099,63.1763,13.156,63.176,12.477
63.2451,17.871,63.2451,21.297,63.245,11.639
63.3140,20.374,63.3140,27.929,63.314,12.294
63.3829,21.852,63.3829,39.824,63.383,12.264
63.4518,23.784,63.4518,50.526,63.452,15.197
63.5207,20.569,63.5207,53.944,63.521,15.584
63.5896,15.883,63.5896,43.904,63.590,11.203
63.6585,14.805,63.6585,30.339,63.659,10.498
63.7274,13.098,63.7274,21.762,63.727,11.896
63.7963,11.855,63.7963,14.691,63.796,11.686
63.8652,8.400,63.8652,9.889,63.865,16.357
63.9341,7.907,63.9341,8.155,63.934,17.292
64.0030,8.962,64.0030,9.274,64.003,18.221
64.0719,9.140,64.0719,9.821,64.072,20.819
64.1408,9.068,64.1408,13.108,64.141,20.353
64.2097,7.043,64.2097,14.179,64.210,22.779
64.2786,5.691,64.2786,11.410,64.279,20.500
64.3475,4.508,64.3475,12.371,64.347,16.659
64.4164,4.752,64.4164,18.466,64.416,16.872
64.4852,6.498,64.4852,17.730,64.485,19.566
64.5541,9.197,64.5541,17.413,64.554,22.575
64.6230,11.805,64.6230,15.797,64.623,23.983
64.6919,13.472,64.6919,13.811,64.692,25.574
64.7608,12.537,64.7608,10.818,64.761,32.295
64.8297,15.491,64.8297,13.808,64.830,39.706
64.8986,17.097,64.8986,15.199,64.899,52.997
64.9675,16.278,64.9675,15.150,64.968,70.928
65.0364,12.849,65.0364,12.331,65.036,79.933
65.1053,12.300,65.1053,8.963,65.105,68.152
65.1742,13.445,65.1742,6.484,65.174,52.412
65.2431,13.751,65.2431,4.146,65.243,38.189
65.3120,15.387,65.3120,5.073,65.312,22.555
65.3809,21.744,65.3809,5.712,65.381,16.444
65.4498,22.410,65.4498,7.936,65.450,13.375
65.5187,26.283,65.5187,9.729,65.519,10.492
65.5876,26.196,65.5876,15.341,65.588,9.138
65.6565,30.030,65.6565,16.712,65.656,7.008
65.7253,36.845,65.7253,21.728,65.725,6.830
65.7942,41.974,65.7942,27.066,65.794,5.786
65.8631,57.291,65.8631,28.645,65.863,4.695
65.9320,72.860,65.9320,36.959,65.932,4.155
66.0009,81.082,66.0009,45.450,66.001,4.505
66.0698,79.455,66.0698,52.421,66.070,4.486
66.1387,64.951,66.1387,50.281,66.139,4.394
66.2076,46.349,66.2076,39.355,66.208,4.046
66.2765,32.991,66.2765,26.935,66.277,3.904
66.3454,19.084,66.3454,19.123,66.345,4.292
66.4143,12.861,66.4143,13.476,66.414,4.106
66.4832,10.535,66.4832,10.159,66.483,4.963
66.5521,7.759,66.5521,10.946,66.552,5.422
66.6210,7.753,66.6210,10.179,66.621,7.272
66.6899,6.397,66.6899,10.776,66.690,9.317
66.7588,4.922,66.7588,13.028,66.759,9.315
66.8277,4.663,66.8277,13.780,66.828,11.783
66.8966,6.062,66.8966,17.923,66.897,12.672
66.9655,6.953,66.9655,21.177,66.965,12.883
67.0343,8.742,67.0343,22.847,67.034,14.360
67.1032,12.178,67.1032,19.904,67.103,15.056
67.1721,14.244,67.1721,16.855,67.172,13.126
67.2410,15.333,67.2410,13.410,67.241,11.941
67.3099,13.711,67.3099,11.851,67.310,12.765
67.3788,11.439,67.3788,10.351,67.379,12.295
67.4477,7.776,67.4477,11.989,67.448,12.792
67.5166,6.601,67.5166,9.984,67.517,16.619
67.5855,5.614,67.5855,10.884,67.586,19.634
67.6544,6.403,67.6544,12.532,67.654,25.465
67.7233,5.043,67.7233,14.911,67.723,30.920
67.7922,4.942,67.7922,16.214,67.792,28.215
67.8611,3.598,67.8611,16.567,67.861,29.495
67.9300,3.807,67.9300,18.099,67.930,30.153
67.9989,3.571,67.9989,17.308,67.999,33.843
68.0678,4.111,68.0678,13.624,68.068,34.156
68.1367,4.666,68.1367,11.825,68.137,31.191
68.2056,4.177,68.2056,10.366,68.206,34.440
68.2744,5.119,68.2744,13.924,68.274,32.967
68.3433,6.522,68.3433,19.617,68.343,28.280
68.4122,8.550,68.4122,25.072,68.412,24.756
68.4811,10.551,68.4811,24.832,68.481,26.882
68.5500,10.585,68.5500,20.052,68.550,27.526
68.6189,11.871,68.6189,13.246,68.619,31.286
68.6878,15.532,68.6878,10.823,68.688,28.506
68.7567,18.381,68.7567,7.174,68.757,22.927
68.8256,25.890,68.8256,12.770,68.826,15.956
68.8945,33.262,68.8945,13.942,68.894,15.990
68.9634,36.820,68.9634,18.880,68.963,14.747
69.0323,33.047,69.0323,32.403,69.032,15.037
69.1012,33.300,69.1012,39.762,69.101,13.656
69.1701,29.510,69.1701,41.336,69.170,16.543
69.2390,23.465,69.2390,39.346,69.239,19.374
69.3079,17.291,69.3079,29.503,69.308,19.452
69.3768,13.822,69.3768,18.789,69.377,17.463
69.4457,11.703,69.4457,12.375,69.446,18.115
69.5145,17.584,69.5145,10.561,69.515,16.128
69.5834,20.157,69.5834,12.751,69.583,13.248
69.6523,22.845,69.6523,18.152,69.652,14.108
69.7212,22.555,69.7212,25.158,69.721,14.521
69.7901,18.873,69.7901,30.487,69.790,15.670
69.8590,12.127,69.8590,36.960,69.859,14.331
69.9279,7.703,69.9279,45.103,69.928,14.633
69.9968,6.733,69.9968,43.883,69.997,14.896
70.0657,7.100,70.0657,40.054,70.066,15.256
70.1346,6.083,70.1346,33.223,70.135,18.512
70.2035,6.739,70.2035,34.385,70.203,24.477
70.2724,7.384,70.2724,32.941,70.272,31.709
70.3413,8.569,70.3413,27.253,70.341,34.770
70.4102,9.504,70.4102,21.393,70.410,39.498
70.4791,9.126,70.4791,21.554,70.479,43.130
70.5480,10.578,70.5480,24.526,70.548,36.244
70.6169,9.486,70.6169,27.349,70.617,27.318
70.6858,7.973,70.6858,27.997,70.686,15.043
70.7546,8.480,70.7546,26.102,70.755,9.740
70.8235,5.618,70.8235,22.981,70.824,12.648
70.8924,5.865,70.8924,20.959,70.892,18.552
70.9613,6.383,70.9613,19.636,70.961,18.736
71.0302,10.073,71.0302,14.411,71.030,16.312
71.0991,15.687,71.0991,7.835,71.099,18.847
71.1680,18.011,71.1680,5.514,71.168,17.604
71.2369,22.474,71.2369,5.139,71.237,12.559
71.3058,18.312,71.3058,4.688,71.306,9.463
71.3747,12.878,71.3747,5.404,71.375,9.344
71.4436,14.348,71.4436,6.602,71.444,9.597
71.5125,16.609,71.5125,6.717,71.512,14.605
71.5814,21.878,71.5814,5.217,71.581,17.880
71.6503,19.887,71.6503,3.663,71.650,17.797
71.7192,14.874,71.7192,3.619,71.719,11.800
71.7881,10.513,71.7881,3.826,71.788,8.978
71.8570,8.666,71.8570,3.702,71.857,7.096
71.9259,8.857,71.9259,4.012,71.926,8.675
71.9948,7.278,71.9948,7.656,71.995,9.675
72.0636,6.620,72.0636,10.441,72.064,11.330
72.1325,6.341,72.1325,12.747,72.133,11.497
72.2014,6.495,72.2014,14.643,72.201,13.934
72.2703,10.842,72.2703,16.347,72.270,14.016
72.3392,12.761,72.3392,18.687,72.339,8.248
72.4081,12.844,72.4081,24.663,72.408,6.032
72.4770,11.458,72.4770,30.301,72.477,5.022
72.5459,12.818,72.5459,28.911,72.546,6.967
72.6148,14.243,72.6148,23.179,72.615,7.794
72.6837,13.397,72.6837,12.841,72.684,9.544
72.7526,12.002,72.7526,6.056,72.753,12.583
72.8215,13.672,72.8215,5.606,72.821,16.714
72.8904,18.399,72.8904,6.548,72.890,19.695
72.9593,26.132,72.9593,6.077,72.959,25.791
73.0282,33.612,73.0282,7.106,73.028,38.494
73.0971,40.127,73.0971,6.413,73.097,39.319
73.1660,35.405,73.1660,5.442,73.166,40.211
73.2348,31.146,73.2348,4.364,73.235,29.494
73.3037,24.807,73.3037,4.351,73.304,18.060
73.3726,17.286,73.3726,3.677,73.373,8.958
73.4415,12.693,73.4415,4.100,73.442,5.504
73.5104,9.856,73.5104,3.701,73.510,4.112
73.5793,7.474,73.5793,3.000,73.579,5.811
73.6482,7.095,73.6482,2.795,73.648,5.452
73.7171,8.046,73.7171,4.666,73.717,3.381
