Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,64.833,0.0000,63.274,0.0000,26.679,0.0000,42.410
0.0689,78.496,0.0689,83.717,0.0689,17.735,0.0689,44.803
0.1378,91.599,0.1378,96.859,0.1378,10.991,0.1378,45.989
0.2067,89.166,0.2067,115.877,0.2067,10.122,0.2067,47.614
0.2756,83.725,0.2756,125.234,0.2756,10.829,0.2756,48.389
0.3445,80.975,0.3445,120.406,0.3445,9.303,0.3445,59.877
0.4134,84.913,0.4134,111.914,0.4134,8.215,0.4134,58.439
0.4823,91.694,0.4823,97.727,0.4823,6.661,0.4823,48.506
0.5512,88.291,0.5512,80.106,0.5512,7.359,0.5512,38.811
0.6201,82.475,0.6201,61.866,0.6201,7.691,0.6201,30.922
0.6889,66.278,0.6889,51.003,0.6889,7.332,0.6889,18.222
0.7578,49.886,0.7578,32.720,0.7578,6.900,0.7578,17.624
0.8267,40.921,0.8267,24.082,0.8267,7.910,0.8267,17.478
0.8956,26.200,0.8956,22.362,0.8956,6.587,0.8956,10.217
0.9645,20.387,0.9645,21.726,0.9645,7.030,0.9645,9.351
1.0334,16.470,1.0334,21.721,1.0334,7.752,1.0334,8.645
1.1023,14.476,1.1023,21.117,1.1023,7.854,1.1023,10.680
1.1712,16.225,1.1712,22.096,1.1712,6.491,1.1712,13.711
1.2401,18.870,1.2401,19.477,1.2401,7.728,1.2401,28.663
1.3090,22.318,1.3090,19.002,1.3090,8.468,1.3090,28.513
1.3779,19.423,1.3779,15.638,1.3779,9.888,1.3779,29.025
1.4468,15.229,1.4468,13.515,1.4468,12.213,1.4468,39.125
1.5157,10.727,1.5157,14.090,1.5157,12.602,1.5157,43.963
1.5846,8.895,1.5846,15.622,1.5846,14.242,1.5846,36.370
1.6535,6.717,1.6535,15.955,1.6535,13.262,1.6535,34.465
1.7224,5.870,1.7224,18.379,1.7224,16.431,1.7224,25.661
1.7913,5.424,1.7913,17.420,1.7913,18.164,1.7913,16.366
1.8602,7.613,1.8602,15.155,1.8602,19.782,1.8602,13.943
1.9290,7.792,1.9290,17.020,1.9290,21.713,1.9290,10.089
1.9979,7.996,1.9979,11.761,1.9979,23.703,1.9979,12.436
2.0668,8.669,2.0668,11.388,2.0668,29.086,2.0668,12.118
2.1357,10.522,2.1357,11.322,2.1357,38.284,2.1357,11.514
2.2046,9.594,2.2046,12.722,2.2046,45.231,2.2046,12.269
2.2735,8.423,2.2735,11.211,2.2735,50.226,2.2735,15.578
2.3424,10.083,2.3424,11.214,2.3424,55.606,2.3424,16.831
2.4113,9.459,2.4113,11.660,2.4113,55.704,2.4113,19.667
2.4802,8.075,2.4802,10.586,2.4802,56.753,2.4802,15.926
2.5491,10.014,2.5491,10.904,2.5491,58.271,2.5491,9.912
2.6180,8.962,2.6180,13.611,2.6180,47.200,2.6180,10.895
2.6869,10.160,2.6869,16.476,2.6869,32.620,2.6869,9.034
2.7558,7.166,2.7558,20.431,2.7558,23.507,2.7558,9.062
2.8247,7.779,2.8247,21.345,2.8247,15.507,2.8247,12.917
2.8936,7.661,2.8936,18.377,2.8936,10.948,2.8936,17.824
2.9625,8.498,2.9625,19.621,2.9625,7.721,2.9625,22.397
3.0314,10.315,3.0314,16.384,3.0314,9.849,3.0314,34.148
3.1003,11.754,3.1003,16.128,3.1003,10.035,3.1003,49.787
3.1691,17.162,3.1691,16.676,3.1691,12.335,3.1691,56.015
3.2380,19.131,3.2380,13.368,3.2380,13.064,3.2380,53.537
3.3069,20.753,3.3069,12.938,3.3069,12.111,3.3069,53.401
3.3758,23.567,3.3758,12.326,3.3758,17.616,3.3758,53.346
3.4447,21.679,3.4447,14.177,3.4447,20.840,3.4447,59.684
3.5136,19.267,3.5136,14.547,3.5136,21.103,3.5136,59.235
3.5825,17.505,3.5825,15.278,3.5825,18.176,3.5825,56.041
3.6514,16.044,3.6514,15.104,3.6514,12.536,3.6514,48.858
3.7203,13.124,3.7203,15.691,3.7203,8.979,3.7203,41.750
3.7892,9.633,3.7892,16.216,3.7892,7.009,3.7892,35.300
3.8581,11.121,3.8581,13.742,3.8581,8.308,3.8581,32.016
3.9270,11.920,3.9270,12.203,3.9270,7.533,3.9270,31.683
3.9959,20.966,3.9959,10.270,3.9959,4.966,3.9959,35.699
4.0648,26.522,4.0648,10.847,4.0648,5.562,4.0648,38.594
4.1337,27.013,4.1337,11.143,4.1337,4.741,4.1337,44.506
4.2026,20.505,4.2026,11.250,4.2026,4.535,4.2026,56.532
4.2715,18.833,4.2715,8.564,4.2715,5.231,4.2715,57.684
4.3404,15.888,4.3404,9.444,4.3404,7.706,4.3404,55.407
4.4092,14.255,4.4092,9.830,4.4092,8.999,4.4092,50.873
4.4781,15.863,4.4781,7.263,4.4781,7.569,4.4781,46.093
4.5470,18.171,4.5470,9.320,4.5470,8.274,4.5470,40.353
4.6159,18.227,4.6159,7.474,4.6159,7.857,4.6159,32.331
4.6848,18.463,4.6848,8.409,4.6848,11.568,4.6848,23.960
4.7537,14.284,4.7537,9.505,4.7537,14.865,4.7537,19.010
4.8226,10.302,4.8226,10.859,4.8226,20.249,4.8226,14.782
4.8915,10.416,4.8915,12.333,4.8915,17.684,4.8915,11.865
4.9604,11.687,4.9604,14.870,4.9604,11.303,4.9604,9.018
5.0293,16.065,5.0293,16.507,5.0293,8.394,5.0293,6.232
5.0982,16.286,5.0982,13.424,5.0982,9.143,5.0982,6.370
5.1671,15.444,5.1671,10.550,5.1671,9.383,5.1671,5.416
5.2360,15.155,5.2360,7.118,5.2360,9.426,5.2360,6.568
5.3049,13.807,5.3049,6.518,5.3049,12.023,5.3049,6.617
5.3738,12.501,5.3738,5.847,5.3738,18.279,5.3738,6.050
5.4427,10.319,5.4427,5.365,5.4427,23.826,5.4427,6.633
5.5116,9.516,5.5116,4.633,5.5116,27.586,5.5116,6.168
5.5805,8.584,5.5805,4.525,5.5805,35.491,5.5805,6.350
5.6493,9.728,5.6493,6.388,5.6493,37.484,5.6493,6.110
5.7182,11.430,5.7182,6.246,5.7182,35.771,5.7182,9.583
5.7871,11.220,5.7871,8.006,5.7871,32.772,5.7871,11.034
5.8560,11.507,5.8560,9.649,5.8560,33.727,5.8560,11.710
5.9249,11.057,5.9249,13.942,5.9249,27.959,5.9249,10.991
5.9938,10.667,5.9938,16.796,5.9938,23.750,5.9938,9.477
6.0627,11.529,6.0627,25.706,6.0627,20.901,6.0627,9.149
6.1316,11.673,6.1316,28.045,6.1316,16.395,6.1316,6.954
6.2005,15.208,6.2005,30.981,6.2005,11.731,6.2005,6.989
6.2694,13.520,6.2694,33.048,6.2694,8.514,6.2694,9.026
6.3383,13.098,6.3383,33.761,6.3383,5.831,6.3383,8.942
6.4072,13.789,6.4072,33.916,6.4072,4.279,6.4072,9.464
6.4761,14.455,6.4761,27.991,6.4761,4.534,6.4761,9.040
6.5450,20.025,6.5450,23.220,6.5450,6.306,6.5450,9.455
6.6139,23.904,6.6139,22.078,6.6139,5.082,6.6139,9.894
6.6828,24.649,6.6828,17.414,6.6828,5.275,6.6828,9.860
6.7517,24.055,6.7517,17.137,6.7517,5.490,6.7517,8.571
6.8206,26.640,6.8206,20.674,6.8206,7.169,6.8206,6.570
6.8894,26.482,6.8894,21.258,6.8894,6.153,6.8894,6.349
6.9583,29.005,6.9583,20.360,6.9583,6.536,6.9583,6.102
7.0272,35.541,7.0272,28.126,7.0272,6.182,7.0272,7.963
7.0961,47.861,7.0961,33.571,7.0961,4.679,7.0961,8.484
7.1650,61.206,7.1650,45.785,7.1650,4.705,7.1650,8.917
7.2339,70.289,7.2339,65.079,7.2339,5.651,7.2339,8.652
7.3028,69.909,7.3028,77.806,7.3028,4.615,7.3028,6.736
7.3717,65.369,7.3717,66.225,7.3717,3.849,7.3717,5.504
7.4406,55.011,7.4406,54.637,7.4406,6.188,7.4406,8.903
7.5095,43.494,7.5095,59.640,7.5095,7.096,7.5095,10.653
7.5784,30.461,7.5784,72.158,7.5784,9.836,7.5784,16.689
7.6473,20.717,7.6473,74.061,7.6473,11.594,7.6473,15.673
7.7162,18.842,7.7162,57.129,7.7162,12.101,7.7162,20.880
7.7851,16.513,7.7851,38.758,7.7851,9.748,7.7851,23.324
7.8540,15.287,7.8540,26.247,7.8540,7.662,7.8540,23.809
7.9229,16.258,7.9229,22.813,7.9229,8.905,7.9229,25.371
7.9918,17.239,7.9918,18.993,7.9918,10.536,7.9918,23.309
8.0607,13.601,8.0607,14.160,8.0607,10.390,8.0607,20.126
8.1296,11.391,8.1296,14.678,8.1296,13.835,8.1296,18.582
8.1984,12.689,8.1984,14.139,8.1984,16.610,8.1984,19.071
8.2673,13.100,8.2673,16.535,8.2673,17.536,8.2673,22.032
8.3362,12.938,8.3362,15.010,8.3362,21.914,8.3362,21.696
8.4051,11.990,8.4051,14.737,8.4051,24.211,8.4051,16.117
8.4740,8.911,8.4740,16.053,8.4740,32.808,8.4740,11.838
8.5429,9.235,8.5429,20.471,8.5429,37.353,8.5429,9.635
8.6118,6.880,8.6118,27.150,8.6118,29.312,8.6118,8.578
8.6807,6.142,8.6807,27.638,8.6807,25.069,8.6807,7.002
8.7496,7.331,8.7496,24.234,8.7496,23.208,8.7496,5.009
8.8185,4.825,8.8185,21.159,8.8185,22.342,8.8185,4.477
8.8874,4.749,8.8874,20.434,8.8874,15.652,8.8874,4.314
8.9563,4.168,8.9563,19.893,8.9563,14.344,8.9563,4.718
9.0252,3.971,9.0252,14.406,9.0252,16.404,9.0252,4.355
9.0941,4.703,9.0941,9.732,9.0941,22.104,9.0941,3.326
9.1630,6.454,9.1630,7.736,9.1630,24.557,9.1630,4.323
9.2319,8.714,9.2319,6.958,9.2319,26.104,9.2319,6.149
9.3008,8.084,9.3008,5.151,9.3008,25.757,9.3008,7.861
9.3697,6.896,9.3697,4.528,9.3697,20.641,9.3697,8.942
9.4385,8.686,9.4385,4.950,9.4385,17.315,9.4385,10.072
9.5074,11.597,9.5074,5.517,9.5074,14.023,9.5074,12.807
9.5763,15.795,9.5763,5.599,9.5763,7.851,9.5763,15.023
9.6452,20.017,9.6452,4.878,9.6452,7.363,9.6452,18.835
9.7141,22.338,9.7141,7.177,9.7141,5.809,9.7141,18.407
9.7830,23.923,9.7830,9.239,9.7830,5.549,9.7830,18.895
9.8519,25.728,9.8519,10.017,9.8519,6.343,9.8519,24.977
9.9208,34.511,9.9208,11.545,9.9208,7.646,9.9208,32.058
9.9897,33.080,9.9897,13.747,9.9897,7.643,9.9897,36.005
10.0586,24.896,10.0586,12.451,10.0586,10.106,10.0586,34.456
10.1275,31.815,10.1275,11.375,10.1275,11.625,10.1275,35.155
10.1964,40.860,10.1964,14.312,10.1964,10.431,10.1964,36.049
10.2653,41.877,10.2653,15.455,10.2653,10.858,10.2653,37.669
10.3342,42.307,10.3342,13.774,10.3342,11.454,10.3342,44.376
10.4031,40.393,10.4031,11.290,10.4031,11.056,10.4031,54.151
10.4720,40.993,10.4720,11.879,10.4720,12.274,10.4720,57.100
10.5409,39.824,10.5409,13.716,10.5409,12.278,10.5409,54.542
10.6098,35.698,10.6098,14.663,10.6098,14.973,10.6098,51.281
10.6786,33.686,10.6786,20.361,10.6786,20.845,10.6786,39.565
10.7475,34.859,10.7475,19.882,10.7475,22.331,10.7475,35.030
10.8164,34.450,10.8164,21.298,10.8164,25.262,10.8164,32.822
10.8853,35.345,10.8853,18.858,10.8853,30.452,10.8853,23.726
10.9542,36.717,10.9542,14.655,10.9542,34.677,10.9542,17.244
11.0231,29.277,11.0231,15.786,11.0231,35.788,11.0231,17.332
11.0920,32.931,11.0920,19.526,11.0920,32.752,11.0920,11.741
11.1609,37.773,11.1609,14.200,11.1609,34.225,11.1609,12.102
11.2298,41.727,11.2298,9.973,11.2298,33.607,11.2298,9.469
11.2987,35.600,11.2987,8.245,11.2987,32.909,11.2987,9.886
11.3676,27.238,11.3676,9.882,11.3676,29.510,11.3676,12.598
11.4365,14.105,11.4365,10.777,11.4365,24.666,11.4365,10.426
11.5054,4.839,11.5054,10.431,11.5054,20.765,11.5054,10.639
11.5743,3.586,11.5743,9.992,11.5743,21.580,11.5743,8.315
11.6432,3.993,11.6432,10.923,11.6432,24.114,11.6432,4.722
11.7121,3.398,11.7121,12.130,11.7121,32.786,11.7121,5.794
11.7810,2.151,11.7810,14.563,11.7810,37.765,11.7810,5.929
11.8499,3.518,11.8499,14.530,11.8499,27.289,11.8499,4.082
11.9187,5.381,11.9187,18.660,11.9187,19.306,11.9187,4.762
11.9876,4.750,11.9876,20.146,11.9876,12.733,11.9876,8.357
12.0565,6.105,12.0565,25.195,12.0565,9.929,12.0565,13.971
12.1254,4.810,12.1254,19.843,12.1254,6.824,12.1254,13.464
12.1943,3.555,12.1943,17.791,12.1943,6.058,12.1943,13.775
12.2632,3.457,12.2632,15.847,12.2632,4.818,12.2632,10.307
12.3321,4.271,12.3321,12.791,12.3321,4.379,12.3321,9.723
12.4010,5.244,12.4010,10.706,12.4010,3.181,12.4010,10.932
12.4699,5.880,12.4699,14.933,12.4699,4.858,12.4699,14.259
12.5388,5.760,12.5388,16.567,12.5388,7.342,12.5388,16.966
12.6077,4.823,12.6077,16.819,12.6077,11.332,12.6077,17.325
12.6766,5.187,12.6766,17.566,12.6766,14.478,12.6766,16.458
12.7455,6.140,12.7455,14.585,12.7455,13.807,12.7455,14.771
12.8144,6.325,12.8144,15.933,12.8144,14.320,12.8144,12.408
12.8833,9.177,12.8833,18.646,12.8833,14.427,12.8833,9.602
12.9522,10.674,12.9522,17.009,12.9522,17.604,12.9522,8.197
13.0211,12.324,13.0211,21.053,13.0211,20.885,13.0211,7.044
13.0900,16.409,13.0900,25.877,13.0900,21.854,13.0900,6.417
13.1588,18.757,13.1588,28.041,13.1588,21.553,13.1588,6.219
13.2277,20.679,13.2277,24.486,13.2277,24.731,13.2277,5.868
13.2966,19.610,13.2966,26.537,13.2966,28.962,13.2966,5.925
13.3655,19.633,13.3655,24.753,13.3655,31.524,13.3655,7.180
13.4344,19.447,13.4344,22.011,13.4344,34.533,13.4344,7.517
13.5033,21.116,13.5033,19.116,13.5033,41.945,13.5033,9.508
13.5722,23.340,13.5722,18.564,13.5722,40.238,13.5722,8.263
13.6411,20.276,13.6411,17.966,13.6411,30.395,13.6411,12.476
13.7100,15.699,13.7100,21.472,13.7100,28.598,13.7100,15.410
13.7789,13.561,13.7789,21.166,13.7789,25.004,13.7789,18.834
13.8478,11.314,13.8478,24.439,13.8478,18.977,13.8478,19.132
