Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,5.4703,0.0000,6.2740,0.0000,2.3791,0.0000,7.0658
0.0689,6.4000,0.0689,7.6538,0.0689,2.4967,0.0689,6.5375
0.1378,5.3437,0.1378,6.1134,0.1378,2.1650,0.1378,5.4172
0.2067,5.2708,0.2067,4.5918,0.2067,2.8622,0.2067,3.9611
0.2756,3.4814,0.2756,6.4293,0.2756,4.1312,0.2756,2.7372
0.3445,3.2315,0.3445,5.8033,0.3445,4.4194,0.3445,2.8733
0.4134,3.9640,0.4134,4.6051,0.4134,4.5451,0.4134,2.9016
0.4823,3.9001,0.4823,4.0645,0.4823,6.1560,0.4823,1.7534
0.5512,4.9260,0.5512,2.8434,0.5512,6.8948,0.5512,1.9889
0.6201,5.5202,0.6201,3.0415,0.6201,8.9534,0.6201,2.3112
0.6889,5.5883,0.6889,3.2565,0.6889,9.9680,0.6889,2.3249
0.7578,4.6302,0.7578,2.2651,0.7578,11.6164,0.7578,3.3421
0.8267,4.4135,0.8267,1.1797,0.8267,9.4963,0.8267,3.9083
0.8956,2.5300,0.8956,1.5181,0.8956,10.1132,0.8956,3.8363
0.9645,1.4496,0.9645,1.4991,0.9645,8.2297,0.9645,3.3115
1.0334,1.5983,1.0334,1.5388,1.0334,6.0648,1.0334,3.5198
1.1023,1.5556,1.1023,2.9566,1.1023,6.1402,1.1023,3.2533
1.1712,1.9144,1.1712,2.7000,1.1712,5.2076,1.1712,2.4449
1.2401,1.7288,1.2401,2.3897,1.2401,3.9560,1.2401,1.4397
1.3090,2.0040,1.3090,1.6125,1.3090,4.0948,1.3090,1.7190
1.3779,1.2623,1.3779,1.9605,1.3779,3.7326,1.3779,1.8948
1.4468,1.1999,1.4468,2.7365,1.4468,4.1852,1.4468,1.6052
1.5157,1.1636,1.5157,2.3560,1.5157,3.1501,1.5157,1.6697
1.5846,1.5722,1.5846,2.8482,1.5846,2.2602,1.5846,1.9615
1.6535,1.5826,1.6535,2.1460,1.6535,2.4906,1.6535,1.2286
1.7224,1.1885,1.7224,1.7387,1.7224,2.3737,1.7224,1.6280
1.7913,1.9125,1.7913,1.5152,1.7913,1.8124,1.7913,1.8868
1.8602,1.9659,1.8602,1.8884,1.8602,1.2517,1.8602,2.2694
1.9290,2.3783,1.9290,1.9887,1.9290,1.1728,1.9290,1.8085
1.9979,1.8205,1.9979,1.9685,1.9979,1.0930,1.9979,1.7102
2.0668,1.8262,2.0668,1.3982,2.0668,1.7432,2.0668,1.8907
2.1357,2.3437,2.1357,1.1705,2.1357,1.6073,2.1357,1.9465
2.2046,2.3442,2.2046,1.2296,2.2046,1.9932,2.2046,1.3569
2.2735,2.0168,2.2735,1.7902,2.2735,1.9837,2.2735,2.2156
2.3424,2.0464,2.3424,1.8948,2.3424,2.3538,2.3424,1.8168
2.4113,2.0645,2.4113,2.3112,2.4113,2.5340,2.4113,1.9393
2.4802,2.4023,2.4802,2.4456,2.4802,3.7503,2.4802,1.4071
2.5491,2.4148,2.5491,2.7965,2.5491,3.9382,2.5491,2.1824
2.6180,2.1250,2.6180,2.5097,2.6180,3.8003,2.6180,1.5886
2.6869,2.1623,2.6869,3.3511,2.6869,2.8365,2.6869,1.5280
2.7558,2.3558,2.7558,3.2523,2.7558,2.3440,2.7558,1.6743
2.8247,3.1346,2.8247,2.9126,2.8247,2.4035,2.8247,0.9098
2.8936,2.9490,2.8936,4.0759,2.8936,2.1241,2.8936,1.3235
2.9625,1.7666,2.9625,4.1542,2.9625,2.0616,2.9625,1.5260
3.0314,2.0263,3.0314,4.7427,3.0314,2.3002,3.0314,1.7782
3.1003,2.3442,3.1003,3.7922,3.1003,2.5042,3.1003,2.0664
3.1691,2.4047,3.1691,2.6960,3.1691,2.3983,3.1691,1.6835
3.2380,2.4858,3.2380,2.8246,3.2380,2.6097,3.2380,1.5937
3.3069,3.4904,3.3069,2.3149,3.3069,3.0676,3.3069,2.0715
3.3758,4.5590,3.3758,2.8542,3.3758,4.2912,3.3758,2.1219
3.4447,6.1745,3.4447,2.1799,3.4447,3.4548,3.4447,2.5000
3.5136,8.8638,3.5136,2.2907,3.5136,2.5566,3.5136,2.7451
3.5825,9.7514,3.5825,2.8893,3.5825,2.7289,3.5825,1.8995
3.6514,9.2005,3.6514,2.3417,3.6514,2.6480,3.6514,2.2222
3.7203,8.8336,3.7203,2.6654,3.7203,3.1307,3.7203,2.0135
3.7892,8.4613,3.7892,3.8154,3.7892,3.0139,3.7892,1.9922
3.8581,8.9585,3.8581,3.3807,3.8581,2.9490,3.8581,3.0233
3.9270,7.9103,3.9270,3.8568,3.9270,2.7819,3.9270,3.2501
3.9959,7.2177,3.9959,4.3500,3.9959,2.3131,3.9959,2.9476
4.0648,5.5601,4.0648,5.7076,4.0648,3.1883,4.0648,1.3484
4.1337,4.6205,4.1337,6.7108,4.1337,2.7827,4.1337,0.9015
4.2026,5.7648,4.2026,7.1174,4.2026,2.1689,4.2026,1.1155
4.2715,5.4200,4.2715,6.9946,4.2715,2.3747,4.2715,1.8334
4.3404,5.9210,4.3404,6.0660,4.3404,2.7819,4.3404,2.4278
4.4092,5.3468,4.4092,5.7443,4.4092,2.4963,4.4092,2.2387
4.4781,4.6593,4.4781,4.4129,4.4781,1.7939,4.4781,2.1151
4.5470,4.6648,4.5470,4.3384,4.5470,1.4178,4.5470,2.3511
4.6159,4.4402,4.6159,2.9646,4.6159,2.2447,4.6159,2.7161
4.6848,3.6890,4.6848,2.8579,4.6848,2.2313,4.6848,2.5572
4.7537,3.5054,4.7537,3.7307,4.7537,2.0418,4.7537,2.8603
4.8226,2.4899,4.8226,3.2348,4.8226,2.7756,4.8226,2.8029
4.8915,2.6064,4.8915,3.2210,4.8915,2.7801,4.8915,2.7793
4.9604,2.6596,4.9604,3.1683,4.9604,3.6016,4.9604,2.9848
5.0293,2.3548,5.0293,2.3316,5.0293,4.3335,5.0293,3.5296
5.0982,1.9876,5.0982,2.5503,5.0982,5.2723,5.0982,4.3774
5.1671,1.9208,5.1671,2.2409,5.1671,5.2284,5.1671,4.5931
5.2360,1.7325,5.2360,1.9978,5.2360,5.6026,5.2360,4.5330
5.3049,2.8995,5.3049,1.7314,5.3049,5.7947,5.3049,4.5227
5.3738,2.6965,5.3738,2.1147,5.3738,5.6819,5.3738,4.2394
5.4427,2.5175,5.4427,1.7155,5.4427,4.7072,5.4427,4.2197
5.5116,3.5922,5.5116,1.5593,5.5116,4.0688,5.5116,3.5440
5.5805,3.1774,5.5805,1.0106,5.5805,2.7560,5.5805,2.8741
5.6493,3.3909,5.6493,0.9403,5.6493,2.1903,5.6493,2.7099
5.7182,1.9986,5.7182,1.2361,5.7182,1.7463,5.7182,2.1326
5.7871,1.9857,5.7871,1.8846,5.7871,1.7519,5.7871,1.8100
5.8560,1.8433,5.8560,1.3349,5.8560,1.7253,5.8560,2.3757
5.9249,1.3084,5.9249,1.5762,5.9249,1.9000,5.9249,2.6191
5.9938,1.5248,5.9938,1.1394,5.9938,2.2259,5.9938,3.5313
6.0627,1.3241,6.0627,1.2120,6.0627,2.5891,6.0627,4.3085
6.1316,0.9150,6.1316,1.1785,6.1316,2.4745,6.1316,4.4121
6.2005,1.7016,6.2005,1.5003,6.2005,3.0882,6.2005,3.9323
6.2694,1.6356,6.2694,1.6072,6.2694,3.0569,6.2694,3.8463
6.3383,1.9645,6.3383,2.4050,6.3383,3.2239,6.3383,3.3219
6.4072,1.9380,6.4072,2.2105,6.4072,2.9084,6.4072,4.0894
6.4761,1.7263,6.4761,2.1342,6.4761,3.0964,6.4761,4.2866
6.5450,1.3179,6.5450,2.0987,6.5450,2.7347,6.5450,4.3943
6.6139,1.7698,6.6139,1.7357,6.6139,1.8900,6.6139,4.5664
6.6828,1.8834,6.6828,2.1690,6.6828,2.5871,6.6828,5.1493
6.7517,2.0976,6.7517,1.7951,6.7517,2.7420,6.7517,5.5891
6.8206,2.4080,6.8206,1.6427,6.8206,2.5189,6.8206,6.2467
6.8894,2.9475,6.8894,2.1598,6.8894,1.9317,6.8894,7.2981
6.9583,3.2348,6.9583,3.2351,6.9583,2.4841,6.9583,6.5219
7.0272,3.1560,7.0272,3.0051,7.0272,3.1582,7.0272,5.8113
7.0961,2.9029,7.0961,3.2071,7.0961,3.2320,7.0961,5.1149
7.1650,2.8024,7.1650,3.0284,7.1650,3.7468,7.1650,4.1494
7.2339,2.5087,7.2339,2.7712,7.2339,2.6979,7.2339,3.2984
7.3028,2.1519,7.3028,3.1337,7.3028,3.1281,7.3028,3.0626
7.3717,2.3536,7.3717,3.1121,7.3717,2.9546,7.3717,2.7721
7.4406,2.4283,7.4406,3.5047,7.4406,3.6394,7.4406,2.6773
7.5095,2.4674,7.5095,2.7655,7.5095,3.6949,7.5095,2.5396
7.5784,2.2707,7.5784,2.3138,7.5784,3.6994,7.5784,2.1803
7.6473,2.2848,7.6473,2.0888,7.6473,3.8316,7.6473,2.0022
7.7162,2.9746,7.7162,2.0198,7.7162,2.9443,7.7162,3.0492
7.7851,3.0391,7.7851,1.3463,7.7851,2.4453,7.7851,3.0223
7.8540,3.1439,7.8540,1.4339,7.8540,1.7742,7.8540,2.9280
7.9229,3.1858,7.9229,1.5657,7.9229,1.5397,7.9229,2.1603
7.9918,2.5343,7.9918,1.4772,7.9918,1.6258,7.9918,1.8723
8.0607,2.2515,8.0607,1.9306,8.0607,1.3962,8.0607,3.0848
8.1296,1.7771,8.1296,2.3113,8.1296,1.8199,8.1296,2.7332
8.1984,2.3291,8.1984,2.0606,8.1984,2.0802,8.1984,3.0753
8.2673,2.9952,8.2673,1.6128,8.2673,2.6340,8.2673,2.0066
8.3362,3.2589,8.3362,2.4085,8.3362,2.7292,8.3362,1.8958
8.4051,2.0870,8.4051,2.6120,8.4051,2.9708,8.4051,1.6040
8.4740,1.6820,8.4740,2.2382,8.4740,2.4983,8.4740,1.5340
8.5429,2.2134,8.5429,1.7737,8.5429,3.3546,8.5429,1.5814
8.6118,2.5804,8.6118,1.4176,8.6118,3.7592,8.6118,1.7252
8.6807,2.5395,8.6807,1.7249,8.6807,4.2044,8.6807,1.6259
8.7496,3.0321,8.7496,2.0768,8.7496,3.8800,8.7496,1.8499
8.8185,2.1845,8.8185,2.1623,8.8185,2.4184,8.8185,1.5529
8.8874,2.5874,8.8874,2.0960,8.8874,2.5593,8.8874,1.0261
8.9563,2.2329,8.9563,1.8851,8.9563,2.9410,8.9563,1.8139
9.0252,3.1087,9.0252,1.6118,9.0252,2.7424,9.0252,1.0632
9.0941,3.7450,9.0941,1.7223,9.0941,2.2132,9.0941,1.7625
