Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3
0.0000,45.929,0.0000,12.342,0.0000,26.018,0.0000,35.427
0.0689,43.780,0.0689,10.725,0.0689,21.087,0.0689,36.848
0.1378,36.739,0.1378,9.149,0.1378,17.851,0.1378,38.426
0.2067,33.831,0.2067,8.613,0.2067,11.796,0.2067,34.962
0.2756,28.752,0.2756,8.889,0.2756,10.126,0.2756,39.150
0.3445,23.525,0.3445,9.312,0.3445,10.571,0.3445,62.256
0.4134,21.004,0.4134,12.420,0.4134,11.256,0.4134,90.486
0.4823,21.774,0.4823,15.314,0.4823,12.421,0.4823,108.367
0.5512,17.622,0.5512,18.343,0.5512,15.583,0.5512,95.996
0.6201,14.191,0.6201,16.207,0.6201,17.985,0.6201,73.599
0.6889,12.296,0.6889,16.023,0.6889,16.764,0.6889,38.094
0.7578,12.536,0.7578,17.698,0.7578,14.585,0.7578,18.142
0.8267,15.222,0.8267,24.059,0.8267,12.524,0.8267,12.044
0.8956,16.741,0.8956,26.913,0.8956,11.027,0.8956,10.753
0.9645,16.735,0.9645,23.103,0.9645,7.625,0.9645,9.549
1.0334,14.076,1.0334,21.018,1.0334,7.751,1.0334,7.729
1.1023,12.714,1.1023,21.921,1.1023,8.265,1.1023,5.797
1.1712,9.805,1.1712,23.065,1.1712,10.555,1.1712,6.142
1.2401,9.365,1.2401,24.989,1.2401,11.560,1.2401,6.342
1.3090,10.023,1.3090,30.002,1.3090,13.182,1.3090,8.643
1.3779,10.267,1.3779,32.854,1.3779,13.750,1.3779,9.708
1.4468,12.138,1.4468,39.397,1.4468,14.117,1.4468,12.234
1.5157,17.880,1.5157,48.633,1.5157,11.054,1.5157,14.302
1.5846,32.469,1.5846,50.478,1.5846,8.321,1.5846,14.371
1.6535,39.202,1.6535,43.922,1.6535,6.075,1.6535,14.313
1.7224,41.783,1.7224,34.754,1.7224,6.209,1.7224,10.460
1.7913,27.638,1.7913,30.387,1.7913,5.871,1.7913,7.841
1.8602,13.216,1.8602,25.594,1.8602,6.459,1.8602,7.306
1.9290,9.411,1.9290,23.271,1.9290,8.181,1.9290,7.910
1.9979,9.911,1.9979,28.163,1.9979,10.076,1.9979,6.650
2.0668,10.014,2.0668,28.570,2.0668,13.586,2.0668,7.279
2.1357,9.758,2.1357,29.219,2.1357,11.821,2.1357,9.355
2.2046,11.093,2.2046,27.373,2.2046,13.685,2.2046,10.607
2.2735,15.325,2.2735,29.967,2.2735,11.693,2.2735,12.036
2.3424,15.713,2.3424,29.342,2.3424,9.217,2.3424,10.495
2.4113,12.299,2.4113,24.897,2.4113,11.753,2.4113,13.454
2.4802,12.694,2.4802,21.802,2.4802,15.103,2.4802,14.318
2.5491,10.260,2.5491,18.916,2.5491,18.551,2.5491,17.856
2.6180,8.900,2.6180,15.924,2.6180,21.958,2.6180,23.987
2.6869,7.396,2.6869,13.186,2.6869,29.853,2.6869,33.157
2.7558,8.006,2.7558,12.442,2.7558,49.528,2.7558,34.695
2.8247,8.291,2.8247,14.591,2.8247,63.577,2.8247,35.114
2.8936,10.366,2.8936,14.523,2.8936,65.265,2.8936,41.977
2.9625,10.789,2.9625,12.516,2.9625,62.366,2.9625,44.698
3.0314,11.759,3.0314,13.175,3.0314,49.119,3.0314,48.909
3.1003,12.812,3.1003,10.826,3.1003,40.022,3.1003,49.023
3.1691,13.215,3.1691,7.802,3.1691,32.276,3.1691,48.297
3.2380,11.950,3.2380,7.225,3.2380,26.640,3.2380,49.015
3.3069,12.700,3.3069,6.960,3.3069,27.340,3.3069,45.214
3.3758,15.578,3.3758,6.069,3.3758,27.033,3.3758,33.745
3.4447,17.217,3.4447,5.572,3.4447,25.505,3.4447,22.784
3.5136,22.028,3.5136,3.533,3.5136,19.974,3.5136,15.423
3.5825,29.625,3.5825,3.955,3.5825,14.054,3.5825,8.660
3.6514,39.681,3.6514,4.391,3.6514,16.145,3.6514,9.088
3.7203,29.742,3.7203,2.812,3.7203,17.768,3.7203,8.623
3.7892,24.029,3.7892,2.928,3.7892,23.284,3.7892,11.407
3.8581,24.572,3.8581,3.620,3.8581,27.544,3.8581,14.944
3.9270,21.175,3.9270,3.173,3.9270,37.189,3.9270,15.397
3.9959,16.365,3.9959,3.373,3.9959,36.598,3.9959,19.432
4.0648,13.769,4.0648,3.593,4.0648,34.140,4.0648,22.506
4.1337,11.627,4.1337,4.301,4.1337,27.425,4.1337,25.607
4.2026,11.805,4.2026,4.336,4.2026,24.576,4.2026,23.353
4.2715,8.781,4.2715,4.998,4.2715,26.912,4.2715,17.950
4.3404,9.263,4.3404,4.081,4.3404,28.232,4.3404,14.832
4.4092,8.870,4.4092,4.949,4.4092,39.707,4.4092,14.493
4.4781,6.260,4.4781,5.295,4.4781,41.679,4.4781,15.265
4.5470,7.044,4.5470,8.387,4.5470,31.622,4.5470,19.977
4.6159,9.188,4.6159,7.400,4.6159,19.298,4.6159,21.301
4.6848,8.846,4.6848,7.922,4.6848,12.372,4.6848,19.867
4.7537,8.070,4.7537,5.726,4.7537,11.458,4.7537,16.074
4.8226,8.313,4.8226,4.286,4.8226,14.242,4.8226,13.815
4.8915,12.210,4.8915,4.706,4.8915,18.978,4.8915,10.930
4.9604,16.922,4.9604,5.679,4.9604,26.440,4.9604,12.109
5.0293,14.686,5.0293,4.269,5.0293,32.824,5.0293,13.769
