,position (um),Fat2dICD intensity,Abi intensity
343,23.6308,15.322,2.19073
344,23.6997,19.081,2.46933
345,23.7686,19.502,2.72875
346,23.8375,22.3,2.37065
347,23.9064,29.111,2.32844
348,23.9753,32.979,1.34718
349,24.0442,32.031,2.0003
350,24.1131,27.04,1.83152
351,24.182,21.912,1.96404
352,24.2509,18.563,1.43313
353,24.3198,12.743,1.34868
354,24.3887,7.941,1.062
355,24.4575,7.343,1.86422
356,24.5264,8.625,1.42849
357,24.5953,7.225,1.50945
358,24.6642,8.172,1.34215
359,24.7331,6.645,1.443
360,24.802,5.845,1.7161
361,24.8709,6.511,2.05062
362,24.9398,4.06,1.92484
363,25.0087,4.37,2.23774
364,25.0776,5.106,1.53416
365,25.1465,6.138,1.37464
366,25.2154,5.227,1.27877
367,25.2843,5.525,1.39069
368,25.3532,5.891,1.77129
369,25.4221,7.87,2.23547
370,25.491,13.621,2.06495
371,25.5599,18.999,1.61269
372,25.6288,13.763,1.11315
373,25.6976,13.048,1.19713
374,25.7665,11.586,1.01863
375,25.8354,12.793,1.36831
376,25.9043,15.855,1.16042
377,25.9732,19.066,1.5018
378,26.0421,18.86,1.8156
379,26.111,15.629,1.28558
380,26.1799,11.419,1.17897
381,26.2488,6.498,1.00727
382,26.3177,5.804,1.89185
383,26.3866,8.794,1.75132
384,26.4555,8.618,1.67517
385,26.5244,10.509,1.57119
386,26.5933,12.42,1.49359
387,26.6622,10.57,2.00267
388,26.7311,10.808,2.0487
389,26.8,10.894,2.18659
390,26.8689,9.024,1.77498
391,26.9377,6.795,2.15556
392,27.0066,8.756,1.86118
393,27.0755,11.424,1.42269
394,27.1444,10.59,1.48006
395,27.2133,12.822,1.83758
396,27.2822,12.849,1.70305
397,27.3511,13.315,2.12793
398,27.42,14.808,2.14088
399,27.4889,13.576,1.96374
400,27.5578,13.091,1.88892
401,27.6267,13.458,2.00224
402,27.6956,16.11,2.22144
403,27.7645,21.945,2.32587
404,27.8334,29.728,2.77784
405,27.9023,31.574,2.31209
406,27.9712,28.584,3.27418
407,28.0401,28.015,2.92261
408,28.109,23.902,3.85486
409,28.1778,20.586,2.35419
410,28.2467,18.278,1.93331
411,28.3156,17.923,1.94371
412,28.3845,16.144,1.97094
413,28.4534,15.379,1.77064
414,28.5223,11.829,2.35416
415,28.5912,9.613,2.37399
416,28.6601,6.754,1.92421
417,28.729,5.99,1.54336
418,28.7979,6.084,1.36057
419,28.8668,4.348,1.20391
420,28.9357,3.646,1.43782
421,29.0046,4.675,1.21987
422,29.0735,4.807,2.14164
423,29.1424,6.632,1.68538
424,29.2113,11.501,1.55407
425,29.2802,11.736,1.20306
426,29.3491,14.323,1.02609
427,29.4179,13.962,1.13109
428,29.4868,13.693,1.08014
429,29.5557,15.815,1.72254
430,29.6246,13.225,1.23238
431,29.6935,13.821,1.74536
432,29.7624,12.803,1.72698
433,29.8313,11.005,1.42368
434,29.9002,8.361,1.30928
435,29.9691,8.474,1.57097
436,30.038,10.366,1.56203
437,30.1069,11.386,1.41475
438,30.1758,13.462,1.42196
439,30.2447,14.602,2.71883
440,30.3136,14.286,3.2188
441,30.3825,16.021,2.85015
442,30.4514,17.131,3.24962
443,30.5203,15.78,3.17898
444,30.5892,14.346,2.9776
445,30.6581,14.072,2.65359
446,30.7269,15.963,2.61359
447,30.7958,16.792,2.96215
448,30.8647,17.423,3.15696
449,30.9336,19.139,2.97017
450,31.0025,21.678,3.68513
451,31.0714,29.69,4.29068
452,31.1403,37.037,4.15578
453,31.2092,31.016,4.5378
454,31.2781,27.077,3.39347
455,31.347,24.908,2.38229
456,31.4159,26.708,3.17298
457,31.4848,32.626,3.17111
458,31.5537,34.383,2.58308
459,31.6226,31.199,2.7633
460,31.6915,28.518,2.85463
461,31.7604,19.749,3.23526
462,31.8293,16.051,2.03867
463,31.8982,14.906,2.60804
464,31.967,14.278,2.6361
465,32.0359,15.185,2.36056
466,32.1048,16.756,1.66653
467,32.1737,18.064,1.41557
468,32.2426,18.351,1.52099
469,32.3115,19.37,1.27489
470,32.3804,18.89,1.32965
471,32.4493,18.214,1.1237
472,32.5182,15.64,1.9468
473,32.5871,14.579,2.201
474,32.656,11.092,1.74572
475,32.7249,11.346,2.04852
476,32.7938,12.089,1.5717
477,32.8627,12.112,1.15828
478,32.9316,11.063,1.11976
479,33.0005,12.176,1.29865
480,33.0694,11.634,1.57944
481,33.1383,11.439,1.48327
482,33.2071,11.926,1.0898
483,33.276,12.226,1.27055
484,33.3449,12.842,1.69013
485,33.4138,18.873,1.72151
486,33.4827,22.873,1.67185
487,33.5516,28.288,2.29659
488,33.6205,33.746,2.78073
489,33.6894,38.072,2.48986
490,33.7583,40.151,2.51528
491,33.8272,42.866,3.28484
492,33.8961,47.751,4.35862
493,33.965,53.633,5.38112
494,34.0339,45.841,7.41497
495,34.1028,35.97,6.37617
496,34.1717,22.755,4.99289
497,34.2406,17.079,2.90266
498,34.3095,14.599,3.02678
499,34.3784,14.018,2.39644
500,34.4472,11.958,1.38887
501,34.5161,8.695,1.52107
502,34.585,7.064,1.5459
503,34.6539,6.598,2.06637
504,34.7228,6.509,1.9816
505,34.7917,7.138,1.37684
506,34.8606,6.846,1.55101
507,34.9295,10.458,1.74131
508,34.9984,11.855,1.4551
509,35.0673,12.314,1.50378
510,35.1362,13.319,1.99575
511,35.2051,13.77,2.16763
512,35.274,15.67,1.72635
513,35.3429,13.145,1.19818
514,35.4118,14.095,2.09176
515,35.4807,13.364,3.0664
516,35.5496,13.068,2.67481
517,35.6185,12.034,3.56436
518,35.6873,11.052,3.15018
519,35.7562,9.734,1.32736
520,35.8251,9.004,1.13016
521,35.894,6.927,1.15984
522,35.9629,7.38,1.21737
523,36.0318,8.098,1.96807
524,36.1007,12.505,1.99785
525,36.1696,15.53,1.9418
526,36.2385,15.199,2.41857
527,36.3074,14.541,2.34748
528,36.3763,12.957,1.88384
529,36.4452,10.657,1.71296
530,36.5141,13.057,1.65546
531,36.583,11.698,1.11713
532,36.6519,13.237,1.23807
533,36.7208,17.116,1.15438
534,36.7897,25.191,1.14292
535,36.8586,31.982,1.53191
536,36.9274,33.143,2.34671
537,36.9963,28.661,1.82752
538,37.0652,26.07,2.44587
539,37.1341,25.868,3.05433
540,37.203,30.935,2.40118
541,37.2719,40.767,2.8871
542,37.3408,40.6,2.79397
543,37.4097,36.079,2.13944
544,37.4786,29.88,1.82846
545,37.5475,22.312,1.76655
546,37.6164,18.9,2.53155
547,37.6853,16.478,2.15104
548,37.7542,15.569,2.07462
549,37.8231,23.224,2.56066
550,37.892,31.05,2.79657
551,37.9609,47.243,2.96957
552,38.0298,69.701,4.00167
553,38.0987,79.084,6.4432
554,38.1675,75.891,8.22314
555,38.2364,64.116,7.89816
556,38.3053,44.814,6.13914
557,38.3742,28.72,5.27453
558,38.4431,22.232,4.95855
559,38.512,23.081,4.33468
560,38.5809,22.539,3.71336
561,38.6498,30.056,3.79404
562,38.7187,24.849,3.08416
563,38.7876,25.95,3.21672
564,38.8565,21.858,3.12373
565,38.9254,19.8,2.73679
566,38.9943,24.645,2.32345
567,39.0632,26.236,2.78644
568,39.1321,26.724,2.5079
569,39.201,25.588,2.78876
570,39.2699,21.666,2.83024
571,39.3388,17.427,2.89592
572,39.4076,15.368,2.18146
573,39.4765,12.513,1.7079
574,39.5454,10.802,1.76464
575,39.6143,6.683,1.88887
576,39.6832,5.193,1.20936
577,39.7521,5.356,1.278
578,39.821,4.247,1.81012
579,39.8899,4.4,1.55222
580,39.9588,4.17,1.29816
581,40.0277,5.576,1.46685
582,40.0966,4.845,1.79026
583,40.1655,4.079,1.50897
584,40.2344,4.015,1.18297
585,40.3033,4.926,1.51352
586,40.3722,5.092,0.85015
587,40.4411,5.187,0.69229
588,40.51,4.536,2.12938
589,40.5789,6.24,2.2155
590,40.6478,4.263,2.35588
591,40.7166,5.805,1.40902
592,40.7855,4.59,1.83516
593,40.8544,7.184,1.81368
594,40.9233,9.142,1.50394
595,40.9922,11.321,1.92089
596,41.0611,15.732,2.11287
597,41.13,24.476,1.50569
598,41.1989,36.931,2.08482
599,41.2678,46.435,2.76441
600,41.3367,48.795,2.67532
601,41.4056,43.932,3.11253
602,41.4745,38.354,3.85004
603,41.5434,30.993,2.62131
604,41.6123,24.291,2.92254
605,41.6812,20.912,2.31314
606,41.7501,20.644,3.0246
607,41.819,17.556,2.44011
608,41.8879,14.087,3.36604
609,41.9567,13.141,2.96737
610,42.0256,11.53,3.09013
611,42.0945,12.176,4.30501
612,42.1634,12.367,3.42324
613,42.2323,14.852,2.90591
614,42.3012,15.229,2.65526
615,42.3701,12.783,2.9776
616,42.439,14.938,3.82653
617,42.5079,12.967,4.098
618,42.5768,9.918,3.63108
619,42.6457,13.228,3.64219
620,42.7146,16.306,3.04902
621,42.7835,20.885,2.88276
622,42.8524,22.006,3.67777
623,42.9213,23.364,3.9293
624,42.9902,20.787,3.99108
625,43.0591,13.341,3.78535
626,43.128,9.469,3.85466
627,43.1968,10.684,3.47142
628,43.2657,11.931,2.4412
629,43.3346,15.003,2.61293
630,43.4035,12.277,2.64351
631,43.4724,10.33,3.04875
632,43.5413,8.725,2.23772
633,43.6102,5.063,1.83783
634,43.6791,5.982,1.43309
635,43.748,6.422,0.94583
636,43.8169,6.615,0.66648
637,43.8858,5.761,1.24484
638,43.9547,5.769,1.06136
639,44.0236,5.239,1.84626
640,44.0925,4.91,1.99277
641,44.1614,7.899,1.14573
642,44.2303,10.914,1.42682
643,44.2992,17.143,1.92923
644,44.3681,25.403,2.76932
645,44.437,26.886,2.68483
646,44.5058,20.367,3.56299
647,44.5747,14.353,3.03383
648,44.6436,13.137,2.41881
649,44.7125,13.37,2.50404
650,44.7814,13.192,2.1643
651,44.8503,11.423,1.71135
652,44.9192,9.562,1.7707
653,44.9881,6.629,2.0551
654,45.057,9.665,2.62288
655,45.1259,12.185,2.81029
656,45.1948,14.641,2.65048
657,45.2637,15.207,2.12356
658,45.3326,13.6,2.48761
659,45.4015,13.761,1.99134
660,45.4704,10.164,1.52996
661,45.5393,12.965,1.49081
662,45.6082,16.618,1.59624
663,45.6771,18.941,2.01031
664,45.7459,17.462,2.16597
665,45.8148,16.326,1.93663
666,45.8837,13.683,1.56967
667,45.9526,12.315,1.68283
668,46.0215,11.446,1.50031
669,46.0904,10.292,1.167
670,46.1593,7.739,1.27225
671,46.2282,7.183,1.42792
672,46.2971,6.989,1.44321
673,46.366,7.907,1.31046
674,46.4349,6.148,1.22221
675,46.5038,9.465,1.9052
676,46.5727,11.952,1.86183
677,46.6416,10.612,1.89971
678,46.7105,10.456,2.23915
679,46.7794,12.557,2.35225
680,46.8483,16.979,2.0003
681,46.9172,22.942,2.03053
682,46.986,26.644,2.31517
683,47.0549,29.211,2.76572
684,47.1238,30.13,2.93095
685,47.1927,44.958,2.9943
686,47.2616,67.624,4.14082
687,47.3305,78.349,5.23135
688,47.3994,62.424,4.57706
689,47.4683,41.32,3.64803
690,47.5372,28.883,2.80195
691,47.6061,23.374,2.38647
692,47.675,16.412,1.95583
693,47.7439,12.007,2.6668
694,47.8128,10.286,1.64446
695,47.8817,9.356,1.3891
696,47.9506,10.355,1.93082
697,48.0195,11.148,1.35849
698,48.0884,10.544,1.43377
699,48.1573,11.369,1.66231
700,48.2261,8.357,1.29063
701,48.295,9.101,2.1862
702,48.3639,10.45,2.57049
703,48.4328,10.462,2.69678
704,48.5017,10.809,2.85492
705,48.5706,10.699,1.8265
706,48.6395,10.347,2.34522
707,48.7084,9.773,3.0372
708,48.7773,9.498,2.75733
709,48.8462,9.376,1.84377
710,48.9151,7.661,2.54316
711,48.984,7.882,1.69823
712,49.0529,8.935,1.92483
713,49.1218,11.738,2.41247
714,49.1907,15.812,3.06905
715,49.2596,16.152,2.7444
716,49.3285,15.114,3.6119
717,49.3974,14.79,2.98237
718,49.4662,12.44,3.01747
719,49.5351,10.847,2.70909
720,49.604,8.829,1.49036
721,49.6729,8.757,1.09506
722,49.7418,8.487,1.27469
723,49.8107,7.14,1.42498
724,49.8796,7.173,0.95521
725,49.9485,6.352,1.48849
726,50.0174,8.076,1.27697
727,50.0863,8.922,1.25647
728,50.1552,8.091,1.55564
729,50.2241,7.959,1.63876
730,50.293,8.755,1.43555
731,50.3619,7.755,1.674
732,50.4308,9.753,1.80127
733,50.4997,8.244,1.77503
734,50.5686,9.921,2.20191
735,50.6375,12.578,2.14766
736,50.7063,14.502,3.21788
737,50.7752,11.591,2.49217
738,50.8441,10.074,2.46995
739,50.913,9.088,1.47008
740,50.9819,6.378,1.26679
741,51.0508,6.168,0.98035
742,51.1197,4.811,1.1314
743,51.1886,4.505,0.50566
744,51.2575,4.618,0.33201
745,51.3264,5.049,1.10712
746,51.3953,8.153,0.78281
747,51.4642,9.372,1.11651
748,51.5331,10.286,1.10281
749,51.602,10.499,1.50514
750,51.6709,10.26,1.70181
751,51.7398,9.178,1.2638
752,51.8087,9.563,0.88694
753,51.8776,11.549,1.43163
754,51.9464,14.53,1.56957
755,52.0153,16.099,1.80071
756,52.0842,19.738,2.09437
757,52.1531,19.343,1.0945
758,52.222,17.646,1.70863
759,52.2909,18.965,1.20738
760,52.3598,21.173,1.14919
761,52.4287,19.254,1.40745
762,52.4976,14.46,1.4362
763,52.5665,12.773,2.34876
764,52.6354,8.692,1.90969
765,52.7043,7.198,2.45152
766,52.7732,8.485,2.53392
767,52.8421,13.801,3.02166
768,52.911,18.475,2.27745
769,52.9799,18.416,2.64129
770,53.0488,16.318,2.42604
771,53.1177,15.513,3.11509
772,53.1866,15.942,2.12268
773,53.2554,17.47,1.74694
774,53.3243,23.302,2.43345
775,53.3932,29.729,2.20052
776,53.4621,37.1,3.09977
777,53.531,42.377,3.02361
778,53.5999,53.258,4.15172
779,53.6688,68.737,4.97093
780,53.7377,78.766,5.55506
781,53.8066,73.965,4.26218
782,53.8755,60.865,3.58087
783,53.9444,45.409,2.93995
784,54.0133,33.733,2.84921
785,54.0822,24.73,2.08368
786,54.1511,19.233,1.49712
787,54.22,14.659,1.74772
788,54.2889,11.667,1.69944
789,54.3578,9.241,1.40345
790,54.4267,8.238,1.24348
791,54.4955,6.524,1.43646
792,54.5644,6.343,0.92596
793,54.6333,5.731,0.74939
794,54.7022,5.016,0.86805
795,54.7711,4.778,1.11281
796,54.84,5.17,1.17627
797,54.9089,4.194,1.28262
798,54.9778,5.776,1.52356
799,55.0467,5.462,1.31517
800,55.1156,5.246,1.0343
801,55.1845,6.206,1.15364
802,55.2534,5.071,0.89273
803,55.3223,5.063,1.1383
804,55.3912,5.724,1.35149
805,55.4601,5.491,1.4337
806,55.529,4.373,0.97253
807,55.5979,4.758,1.54328
808,55.6668,5.317,0.65587
809,55.7356,5.828,0.93489
810,55.8045,5.308,1.35842
811,55.8734,5.913,0.62193
812,55.9423,5.029,0.76087
813,56.0112,3.413,0.77168
814,56.0801,3.171,0.99363
815,56.149,4.387,1.06933
816,56.2179,3.931,1.35752
817,56.2868,4.372,0.97507
818,56.3557,5.294,0.90403
819,56.4246,8.354,1.22529
820,56.4935,7.727,1.02054
821,56.5624,9.288,0.89317
822,56.6313,9.489,1.29051
823,56.7002,5.909,0.99691
824,56.7691,5.248,0.99922
825,56.838,4.484,1.09967
826,56.9069,4.253,0.95005
827,56.9757,3.043,0.73717
828,57.0446,4.124,0.87519
829,57.1135,3.336,0.71295
830,57.1824,4.711,1.22033
831,57.2513,5.399,1.292
832,57.3202,6.009,1.11428
833,57.3891,6.067,1.27297
834,57.458,6.292,1.55716
835,57.5269,6.326,0.91351
836,57.5958,7.426,0.83092
837,57.6647,7.633,1.43381
838,57.7336,5.816,0.93634
839,57.8025,5.704,1.01379
840,57.8714,6.446,1.81283
841,57.9403,9.361,1.32327
842,58.0092,8.209,0.79901
843,58.0781,7.115,1.09693
844,58.147,8.043,1.31938
845,58.2159,8.75,0.9798
846,58.2847,10.367,1.15764
847,58.3536,11.619,0.86769
848,58.4225,11.672,0.88974
849,58.4914,11.702,1.41771
850,58.5603,14.358,1.3476
851,58.6292,14.038,1.86664
852,58.6981,15.014,1.52913
853,58.767,16.808,1.29121
854,58.8359,21.396,1.46189
855,58.9048,28.774,2.01585
856,58.9737,33.354,2.89711
857,59.0426,40.672,2.57976
858,59.1115,39.441,2.813
859,59.1804,39.256,2.70926
860,59.2493,31.116,2.64657
861,59.3182,29.897,2.49364
862,59.3871,27.925,3.00129
863,59.456,22.892,2.0749
864,59.5248,19.027,2.0098
865,59.5937,17.812,2.35924
866,59.6626,18.13,2.18926
867,59.7315,18.595,2.04734
868,59.8004,21.483,1.56331
869,59.8693,31.501,2.76884
870,59.9382,51.133,3.76822
871,60.0071,81.686,4.43233
872,60.076,113.659,4.94212
873,60.1449,110.351,5.48268
874,60.2138,81.492,5.13338
875,60.2827,48.117,3.91518
876,60.3516,33.96,2.61393
877,60.4205,27.504,3.16093
