,position (um),Fat2dICD intensity,Abi intensity
61,4.2026,11.805,2.3268
62,4.2715,8.781,1.8092
63,4.3404,9.263,1.9472
64,4.4092,8.87,1.2263
65,4.4781,6.26,1.3019
66,4.547,7.044,1.0751
67,4.6159,9.188,1.5897
68,4.6848,8.846,2.3227
69,4.7537,8.07,2.0264
70,4.8226,8.313,1.6193
71,4.8915,12.21,1.6281
72,4.9604,16.922,2.3249
73,5.0293,14.686,2.3151
74,5.0982,12.581,2.3299
75,5.1671,10.883,2.1869
76,5.236,8.998,1.8045
77,5.3049,9.522,1.3775
78,5.3738,12.064,1.7206
79,5.4427,15.405,2.5031
80,5.5116,23.016,2.4145
81,5.5805,30.112,2.7931
82,5.6493,33.401,2.8132
83,5.7182,45.753,3.4082
84,5.7871,65.285,3.894
85,5.856,88.208,6.1741
86,5.9249,95.939,6.5276
87,5.9938,84.572,5.3255
88,6.0627,63.464,4.8708
89,6.1316,40.88,4.5142
90,6.2005,27.069,3.3679
91,6.2694,24.424,2.7683
92,6.3383,22.001,2.9692
93,6.4072,16.494,3.1894
94,6.4761,14.549,1.8703
95,6.545,14.916,1.4344
96,6.6139,16.527,2.0817
97,6.6828,17.05,1.9483
98,6.7517,17.28,2.0101
99,6.8206,14.679,1.8813
100,6.8894,10.347,1.8326
101,6.9583,8.625,2.1949
102,7.0272,6.105,2.3934
103,7.0961,10.589,2.139
104,7.165,13.867,3.2297
105,7.2339,20.463,3.6876
106,7.3028,16.049,3.132
107,7.3717,13.349,2.7469
108,7.4406,11.679,2.0247
109,7.5095,8.416,1.757
110,7.5784,7.188,1.65
111,7.6473,7.053,1.8798
112,7.7162,8.666,2.1366
113,7.7851,13.304,1.8533
114,7.854,18.47,1.6552
115,7.9229,21.723,2.1819
116,7.9918,21.225,2.6131
117,8.0607,18.757,1.8649
118,8.1296,21.647,1.7474
119,8.1984,22.476,1.63
120,8.2673,29.85,1.8268
121,8.3362,35.136,3.7181
122,8.4051,38.457,4.3146
123,8.474,34.541,5.065
124,8.5429,29.687,5.2794
125,8.6118,29.386,4.072
126,8.6807,32.656,3.7813
127,8.7496,35.06,3.2033
128,8.8185,32.63,3.5898
129,8.8874,30.876,3.2398
130,8.9563,22.493,4.1799
131,9.0252,18.003,4.1761
132,9.0941,21.731,3.8608
133,9.163,22.209,3.2674
134,9.2319,23.636,2.659
135,9.3008,19.227,2.5583
136,9.3697,16.45,2.5531
137,9.4385,15.864,1.9761
138,9.5074,13.253,2.6464
139,9.5763,12.168,2.4762
140,9.6452,12.538,2.7361
141,9.7141,11.577,2.3649
142,9.783,9.423,2.2313
143,9.8519,10.123,3.4254
144,9.9208,16.728,3.4642
145,9.9897,26.472,4.3483
146,10.0586,30.69,4.0474
147,10.1275,26.044,3.5586
148,10.1964,18.048,2.8153
149,10.2653,11.308,2.5063
150,10.3342,7.374,2.8066
151,10.4031,8.785,3.2527
152,10.472,12.802,2.6707
153,10.5409,18.751,3.3879
154,10.6098,23.912,3.877
155,10.6786,25.686,3.1871
156,10.7475,28.921,3.0207
157,10.8164,31.227,2.1583
158,10.8853,28.374,3.7099
159,10.9542,23.829,3.1413
160,11.0231,21.222,2.8322
161,11.092,14.366,2.9558
162,11.1609,15.922,3.2865
163,11.2298,13.602,2.3604
164,11.2987,10.334,2.7979
165,11.3676,8.091,2.674
166,11.4365,5.71,2.1932
167,11.5054,6.307,1.6511
168,11.5743,5.09,1.8888
169,11.6432,6.366,2.0639
170,11.7121,6.715,1.1248
171,11.781,6.724,1.1991
172,11.8499,8.906,1.5441
173,11.9187,11.127,0.9562
174,11.9876,15.807,2.2009
175,12.0565,17.189,2.0309
176,12.1254,21.85,2.219
177,12.1943,23.32,2.3684
178,12.2632,22.026,1.9661
179,12.3321,19.749,2.0941
180,12.401,18.91,1.4517
181,12.4699,17.825,1.7406
182,12.5388,14.673,2.0115
183,12.6077,16.924,1.8424
184,12.6766,19.609,2.0274
185,12.7455,23.666,2.6719
186,12.8144,31.89,2.4196
187,12.8833,35.635,3.6467
188,12.9522,37.328,3.1872
189,13.0211,34.663,2.8519
190,13.09,36.007,2.5997
191,13.1588,34.287,3.0599
192,13.2277,40.548,3.6385
193,13.2966,45.409,3.4642
194,13.3655,42.739,3.4356
195,13.4344,46.192,2.6924
196,13.5033,55.556,3.3545
197,13.5722,63.303,2.8745
198,13.6411,72.422,2.8642
199,13.71,76.666,3.5523
200,13.7789,70.884,3.3644
201,13.8478,64.043,2.6779
202,13.9167,50.254,2.0864
203,13.9856,34.361,3.2256
204,14.0545,25.751,3.2917
205,14.1234,26.816,3.5152
206,14.1923,29.599,3.4527
207,14.2612,26.836,2.9107
208,14.3301,24.806,3.7516
209,14.3989,23.194,2.7052
210,14.4678,18.152,2.1721
211,14.5367,16.894,2.3686
212,14.6056,16.452,3.4339
213,14.6745,18.99,2.9203
214,14.7434,18.64,2.7513
215,14.8123,16.072,3.551
216,14.8812,19.977,2.8482
217,14.9501,24.123,2.5654
218,15.019,24.81,3.0425
219,15.0879,35.225,3.817
220,15.1568,41.188,3.1752
221,15.2257,36.604,3.2309
222,15.2946,35.701,3.5022
223,15.3635,30.746,3.436
224,15.4324,28.842,3.4723
225,15.5013,23.491,3.5262
226,15.5702,19.232,3.2812
227,15.6391,17.237,2.4024
228,15.7079,13.204,1.6189
229,15.7768,10.349,1.2634
230,15.8457,8.628,2.1186
231,15.9146,10.613,1.3676
232,15.9835,10.29,1.0834
233,16.0524,9.86,1.4098
234,16.1213,9.673,1.7383
235,16.1902,14.023,1.7099
236,16.2591,18.586,1.7026
237,16.328,21.718,1.8476
238,16.3969,22.281,2.2869
239,16.4658,20.298,2.6789
240,16.5347,20.026,3.4957
241,16.6036,19.42,2.7938
242,16.6725,16.476,2.3097
243,16.7414,13.423,2.4043
244,16.8103,13.559,2.1923
245,16.8792,12.913,2.6228
246,16.948,12.591,2.1869
247,17.0169,12.113,1.6625
248,17.0858,14.3,2.196
249,17.1547,14.967,1.9756
250,17.2236,17.029,1.8693
251,17.2925,17.239,1.7147
252,17.3614,14.579,3.0336
253,17.4303,9.763,3.1795
254,17.4992,6.87,3.2158
255,17.5681,5.515,1.5451
256,17.637,3.835,2.106
257,17.7059,5.589,1.7343
258,17.7748,6.456,2.284
259,17.8437,4.805,1.627
260,17.9126,5.374,1.178
261,17.9815,6.814,1.7272
262,18.0504,6.561,1.6462
263,18.1193,6.271,1.933
264,18.1881,6.374,2.3636
265,18.257,7.775,1.9612
266,18.3259,7.687,1.3233
267,18.3948,9.531,1.4762
268,18.4637,13.186,1.8911
269,18.5326,11.943,1.9039
270,18.6015,11.996,2.0524
271,18.6704,12.698,2.3199
272,18.7393,15.891,2.6495
273,18.8082,17.72,3.0477
274,18.8771,20.969,3.5048
275,18.946,21.155,3.0479
276,19.0149,21.853,3.2774
277,19.0838,22.23,3.9326
278,19.1527,20.428,3.3361
279,19.2216,16.905,3.0641
280,19.2905,17.205,3.1047
281,19.3594,16.751,3.2893
282,19.4282,21.083,1.9488
283,19.4971,26.838,2.0214
284,19.566,32.185,2.2682
285,19.6349,30.525,2.4724
286,19.7038,25.015,2.3851
287,19.7727,17.005,2.0901
288,19.8416,9.026,2.1243
289,19.9105,7.208,1.4983
290,19.9794,6.829,1.6108
291,20.0483,8.406,1.7504
292,20.1172,8.599,1.5217
293,20.1861,11.446,1.1739
294,20.255,10.663,0.9026
295,20.3239,10.765,1.2143
296,20.3928,9.122,1.3614
297,20.4617,6.939,1.6898
298,20.5306,6.182,1.9942
299,20.5995,5.571,1.6367
300,20.6683,9.59,1.5982
301,20.7372,11.632,0.7798
302,20.8061,13.508,1.1105
303,20.875,11.152,0.8759
304,20.9439,6.128,1.5299
305,21.0128,4.99,0.808
306,21.0817,4.2,1.1645
307,21.1506,6.346,0.9194
308,21.2195,6.862,0.9147
309,21.2884,8.068,0.8092
310,21.3573,10.694,0.8162
311,21.4262,13.913,1.468
312,21.4951,15.079,0.978
313,21.564,13.725,1.4953
314,21.6329,13.645,1.786
315,21.7018,15.889,1.6315
316,21.7707,19.28,1.7577
317,21.8396,23.461,2.4795
318,21.9084,15.237,2.0288
319,21.9773,12.759,1.6436
320,22.0462,12.911,1.1827
321,22.1151,13.067,1.2801
322,22.184,16.401,1.8044
323,22.2529,18.703,1.6932
324,22.3218,26.426,1.9978
325,22.3907,29.584,1.8927
326,22.4596,30.25,2.7441
327,22.5285,29.658,2.4859
328,22.5974,28.444,1.752
329,22.6663,23.701,2.1307
330,22.7352,20.161,1.5582
331,22.8041,17.7,1.597
332,22.873,17.463,1.8172
333,22.9419,15.578,1.9068
334,23.0108,11.93,1.5208
335,23.0797,13.172,2.0168
336,23.1486,12.96,2.1186
337,23.2174,12.697,1.5566
338,23.2863,13.65,2.3381
339,23.3552,15.477,2.4121
340,23.4241,16.689,1.7467
341,23.493,17.103,2.109
342,23.5619,18.98,2.5378
343,23.6308,18.639,2.0535
344,23.6997,23.147,2.8271
345,23.7686,30.019,2.5152
346,23.8375,41.438,2.7697
347,23.9064,61.406,3.8452
348,23.9753,90.106,5.9942
349,24.0442,114.803,6.161
350,24.1131,132.727,6.0669
351,24.182,141.951,5.9379
352,24.2509,139.63,6.4631
353,24.3198,118.763,5.6452
354,24.3887,94.507,4.938
355,24.4575,67.504,3.907
356,24.5264,43.573,2.7549
357,24.5953,29.627,2.2661
358,24.6642,19.054,2.3376
359,24.7331,11.616,1.5234
360,24.802,9.482,1.3949
361,24.8709,7.833,1.2958
362,24.9398,9.356,1.5801
363,25.0087,9.37,1.7967
364,25.0776,9.347,1.886
365,25.1465,10.159,1.5901
366,25.2154,9.044,1.8392
367,25.2843,7.362,1.6171
368,25.3532,9.753,2.1402
369,25.4221,11.586,1.9475
370,25.491,12.994,1.9468
371,25.5599,15.325,2.1834
372,25.6288,17.297,1.984
373,25.6976,17.999,1.9889
374,25.7665,20.304,2.2679
375,25.8354,24.311,2.0274
376,25.9043,28.47,1.3546
377,25.9732,33.308,2.2095
378,26.0421,36.184,2.1598
379,26.111,39.44,2.8383
380,26.1799,46.713,5.3577
381,26.2488,56.942,6.8415
382,26.3177,68.037,7.1138
383,26.3866,62.516,5.8405
384,26.4555,49.321,5.0367
385,26.5244,38.643,5.4603
386,26.5933,29.679,4.2016
387,26.6622,22.404,3.8086
388,26.7311,16.597,2.9695
389,26.8,14.329,2.6119
390,26.8689,14.72,2.0733
391,26.9377,22.67,2.4195
392,27.0066,29.923,2.3557
393,27.0755,32.517,2.0762
394,27.1444,35.012,2.3626
395,27.2133,36.916,2.0117
396,27.2822,31.558,1.7338
397,27.3511,27.001,1.837
398,27.42,23.972,2.2933
399,27.4889,21.062,2.0141
400,27.5578,16.426,1.4727
401,27.6267,14.5,1.1464
402,27.6956,13.054,2.1274
403,27.7645,11.099,1.7873
404,27.8334,10.406,1.1879
405,27.9023,10.022,1.1536
406,27.9712,8.369,1.4573
407,28.0401,9.446,1.463
408,28.109,10.165,1.7464
409,28.1778,7.776,1.6308
410,28.2467,7.173,2.1476
411,28.3156,7.538,2.2663
412,28.3845,4.671,1.9214
413,28.4534,5.333,2.4191
414,28.5223,6.101,2.21
415,28.5912,6.557,2.0081
416,28.6601,6.452,2.0048
417,28.729,9.78,2.2805
418,28.7979,12.039,2.2121
419,28.8668,14.036,2.6674
420,28.9357,15.655,3.268
421,29.0046,14.694,2.6056
422,29.0735,13.53,2.7921
423,29.1424,13.484,2.6673
424,29.2113,11.305,2.3398
425,29.2802,11.486,2.0996
426,29.3491,17.869,2.0131
427,29.4179,21.524,2.2883
428,29.4868,24.361,2.3538
429,29.5557,24.291,2.2221
430,29.6246,17.947,2.0349
431,29.6935,12.342,1.7681
432,29.7624,10.492,2.5842
433,29.8313,12.458,2.6621
434,29.9002,15.443,3.021
435,29.9691,17.992,3.5634
436,30.038,20.228,2.9448
437,30.1069,24.599,2.3959
438,30.1758,28.99,2.68
439,30.2447,33.141,2.2679
440,30.3136,30.05,1.9464
441,30.3825,23.794,2.6518
442,30.4514,22.259,3.1812
443,30.5203,21.648,3.3353
444,30.5892,30.291,3.2903
445,30.6581,41.63,3.6848
446,30.7269,55.234,4.0924
447,30.7958,64.216,5.047
448,30.8647,73.403,5.1734
449,30.9336,74.828,5.3554
450,31.0025,67.064,4.9183
451,31.0714,58.518,4.2828
452,31.1403,44.092,3.9498
453,31.2092,40.05,4.5647
454,31.2781,46.762,4.3357
455,31.347,44.295,4.2693
456,31.4159,37.626,2.8404
457,31.4848,30.135,3.1108
458,31.5537,23.984,3.025
459,31.6226,25.791,2.3455
460,31.6915,28.367,1.9829
461,31.7604,28.217,2.2644
462,31.8293,26.928,2.2625
463,31.8982,26.997,1.2327
464,31.967,28.304,1.324
465,32.0359,31.043,2.0797
466,32.1048,36.775,2.7233
467,32.1737,40.997,3.395
468,32.2426,41.624,3.7469
469,32.3115,42.189,2.9447
470,32.3804,36.707,2.7332
471,32.4493,37.004,2.7031
472,32.5182,41.463,2.7984
473,32.5871,31.795,3.5448
474,32.656,19.862,3.2762
475,32.7249,11.742,2.6895
476,32.7938,11.381,2.8481
477,32.8627,15.139,2.3455
478,32.9316,22.442,2.9571
479,33.0005,32.567,3.2497
480,33.0694,43.122,4.036
481,33.1383,51.824,4.4511
482,33.2071,54.407,4.2508
483,33.276,62.034,5.2453
484,33.3449,69.052,4.5566
485,33.4138,65.366,4.9436
486,33.4827,62.174,4.6512
487,33.5516,63.393,4.4172
488,33.6205,71.952,4.4152
489,33.6894,74.846,3.2304
490,33.7583,76.326,2.9021
491,33.8272,73.554,4.2868
492,33.8961,64.25,4.6422
493,33.965,50.788,3.5048
494,34.0339,37.13,2.7486
495,34.1028,29.033,2.7527
496,34.1717,25.653,2.7786
497,34.2406,21.522,2.6536
498,34.3095,15.699,2.3138
499,34.3784,12.268,2.2158
500,34.4472,13.684,1.6502
501,34.5161,17.627,1.972
502,34.585,17.055,1.5911
503,34.6539,17.525,1.3869
504,34.7228,13.558,1.6835
505,34.7917,12.662,1.2626
506,34.8606,13.82,1.6642
507,34.9295,14.032,2.0379
508,34.9984,16.564,2.4832
509,35.0673,21.898,2.2574
510,35.1362,21.695,2.6349
511,35.2051,19.615,2.6731
512,35.274,18.622,2.2465
513,35.3429,23.817,3.3599
514,35.4118,27.494,3.5199
515,35.4807,34.956,4.6327
516,35.5496,46.153,5.217
517,35.6185,58.094,6.6458
518,35.6873,68.827,6.7741
519,35.7562,73.829,7.1575
520,35.8251,82.667,8.0184
521,35.894,83.985,9.3453
522,35.9629,97.207,10.5539
523,36.0318,121.462,12.1797
524,36.1007,114.519,11.9298
525,36.1696,98.162,9.8567
526,36.2385,84.584,7.8756
527,36.3074,77.176,6.4445
528,36.3763,66.163,5.3175
529,36.4452,48.605,3.8399
530,36.5141,32.079,3.2374
531,36.583,22.291,2.2004
532,36.6519,18.984,2.191
533,36.7208,16.882,1.6488
534,36.7897,15.571,1.9651
535,36.8586,16.783,2.3551
536,36.9274,17.315,1.0766
537,36.9963,17.739,1.171
538,37.0652,17.428,1.1153
539,37.1341,16.019,1.5889
540,37.203,12.451,1.6659
541,37.2719,12.236,1.882
542,37.3408,14.404,1.8256
543,37.4097,15.246,1.9271
544,37.4786,17.566,1.6309
545,37.5475,17.032,1.3099
546,37.6164,16.983,2.4093
547,37.6853,19.588,2.4392
548,37.7542,18.049,2.8185
549,37.8231,16.797,2.9035
550,37.892,11.269,2.2951
551,37.9609,10.784,2.6014
552,38.0298,7.577,2.7896
553,38.0987,6.28,3.0505
554,38.1675,8.695,3.0304
555,38.2364,9.83,2.0173
556,38.3053,12.472,2.0963
557,38.3742,13.671,1.688
558,38.4431,11.171,2.2065
559,38.512,10.396,2.3528
560,38.5809,13.003,2.5859
561,38.6498,18.995,3.2673
562,38.7187,35.309,3.2112
563,38.7876,60.503,4.1683
564,38.8565,86.209,6.2493
565,38.9254,97.902,6.6407
566,38.9943,93.368,8.1845
567,39.0632,77.597,7.7338
568,39.1321,69.901,7.0574
569,39.201,68.203,7.4121
570,39.2699,67.042,6.7918
571,39.3388,54.951,5.1858
572,39.4076,52.594,3.7448
573,39.4765,48.156,4.5693
574,39.5454,50.217,3.8203
575,39.6143,42.002,3.8658
576,39.6832,34.473,3.5831
577,39.7521,28.044,2.7873
578,39.821,24.339,2.5109
579,39.8899,19.691,2.7228
580,39.9588,18.605,2.4384
581,40.0277,20.0,2.3175
582,40.0966,15.869,2.6002
583,40.1655,12.829,2.86
584,40.2344,10.055,2.1621
585,40.3033,6.915,1.7541
586,40.3722,6.705,2.1082
587,40.4411,7.54,2.4562
588,40.51,10.827,1.7497
589,40.5789,11.893,1.3833
590,40.6478,11.453,1.5149
591,40.7166,10.131,2.0468
592,40.7855,7.18,2.0585
593,40.8544,7.257,1.9766
594,40.9233,7.524,1.4982
595,40.9922,8.409,1.0864
596,41.0611,9.97,1.211
597,41.13,8.983,1.4636
598,41.1989,9.645,1.3068
599,41.2678,10.919,1.8908
600,41.3367,12.699,1.8034
601,41.4056,13.424,1.7398
602,41.4745,14.611,1.6335
603,41.5434,13.367,1.4612
604,41.6123,9.58,1.2814
605,41.6812,11.089,1.257
606,41.7501,12.447,1.3569
607,41.819,13.306,2.1135
608,41.8879,11.744,2.16
609,41.9567,14.294,2.9619
610,42.0256,13.365,1.8983
611,42.0945,12.126,2.141
612,42.1634,10.464,2.1876
613,42.2323,8.674,1.9035
614,42.3012,8.491,1.898
615,42.3701,9.958,2.0157
616,42.439,10.944,1.6288
617,42.5079,11.944,1.4948
618,42.5768,10.81,1.7455
619,42.6457,8.907,1.5479
620,42.7146,11.544,1.5042
621,42.7835,10.802,2.0207
622,42.8524,10.885,2.0037
623,42.9213,6.817,2.3624
624,42.9902,6.757,2.0942
625,43.0591,7.992,2.0868
626,43.128,11.262,1.8694
627,43.1968,11.065,2.2104
628,43.2657,10.1,2.0248
629,43.3346,7.575,1.7689
630,43.4035,5.231,1.8137
631,43.4724,5.682,1.3731
632,43.5413,6.912,1.7176
633,43.6102,8.495,2.4961
634,43.6791,9.714,2.9352
635,43.748,12.693,3.1298
636,43.8169,14.201,3.6478
637,43.8858,15.751,3.9527
638,43.9547,18.695,3.9803
639,44.0236,16.742,4.2376
640,44.0925,15.691,5.5975
641,44.1614,15.025,4.8199
642,44.2303,11.623,4.473
643,44.2992,12.11,5.628
644,44.3681,11.72,4.3017
645,44.437,13.54,3.4616
646,44.5058,14.393,3.1398
647,44.5747,20.35,3.8452
648,44.6436,34.151,4.9252
649,44.7125,43.468,6.286
650,44.7814,41.01,6.5602
651,44.8503,18.387,4.2266
652,44.9192,11.436,2.0927
653,44.9881,10.514,2.6405
654,45.057,9.758,2.6656
655,45.1259,9.968,2.5488
656,45.1948,9.908,3.5433
657,45.2637,13.105,3.4258
658,45.3326,17.033,4.5592
659,45.4015,24.188,7.1696
660,45.4704,37.721,8.7999
661,45.5393,59.9,10.5244
662,45.6082,80.749,13.0646
663,45.6771,98.019,14.8948
664,45.7459,105.108,14.3795
665,45.8148,110.043,13.4995
666,45.8837,107.346,14.2128
667,45.9526,99.08,13.8645
668,46.0215,78.556,13.5796
669,46.0904,54.436,10.6507
670,46.1593,36.953,8.1526
671,46.2282,26.067,6.7449
672,46.2971,17.89,4.2227
673,46.366,12.719,3.6144
674,46.4349,12.319,2.8375
675,46.5038,9.632,2.729
676,46.5727,8.143,2.6171
677,46.6416,8.222,2.3923
678,46.7105,7.685,2.355
679,46.7794,8.936,2.4219
680,46.8483,8.391,1.7744
681,46.9172,7.438,1.7465
682,46.986,5.934,1.3523
683,47.0549,6.206,1.3377
684,47.1238,5.722,1.2782
685,47.1927,6.382,1.2345
686,47.2616,4.593,1.157
687,47.3305,5.215,1.3779
688,47.3994,4.331,1.0567
689,47.4683,5.269,1.5822
690,47.5372,5.606,1.1938
691,47.6061,5.714,1.3506
692,47.675,3.812,1.0505
693,47.7439,5.034,1.1638
694,47.8128,5.205,1.7283
695,47.8817,6.534,1.4708
696,47.9506,5.863,1.3111
697,48.0195,6.708,0.8938
698,48.0884,7.669,1.2413
699,48.1573,5.793,1.2167
700,48.2261,4.899,0.9022
701,48.295,4.449,1.173
702,48.3639,5.405,1.4214
703,48.4328,3.994,0.6497
704,48.5017,2.839,1.2004
705,48.5706,3.684,1.0008
706,48.6395,5.558,0.8894
707,48.7084,6.54,1.2346
708,48.7773,8.303,1.3976
709,48.8462,12.052,2.0691
710,48.9151,16.185,2.7257
711,48.984,21.923,3.6572
712,49.0529,28.121,3.3172
713,49.1218,36.453,4.2037
714,49.1907,46.676,4.9937
715,49.2596,62.773,7.0726
716,49.3285,75.055,5.653
717,49.3974,66.365,5.6101
718,49.4662,70.304,5.4577
719,49.5351,66.902,5.4848
720,49.604,64.684,6.5984
721,49.6729,54.104,4.9204
722,49.7418,43.915,4.1792
723,49.8107,35.644,2.8318
724,49.8796,31.85,3.3235
725,49.9485,28.478,2.8564
726,50.0174,23.081,2.3979
727,50.0863,11.856,2.9922
728,50.1552,6.769,2.0351
729,50.2241,5.139,1.5155
730,50.293,6.796,0.7659
731,50.3619,5.532,1.1557
732,50.4308,5.122,1.5626
733,50.4997,5.219,1.6179
734,50.5686,6.84,0.7506
735,50.6375,5.426,1.4023
736,50.7063,5.508,2.0306
737,50.7752,4.272,2.1588
738,50.8441,5.801,2.5119
739,50.913,5.995,2.8725
740,50.9819,7.828,2.8666
741,51.0508,5.211,2.5774
742,51.1197,4.528,2.0086
743,51.1886,6.049,1.9586
744,51.2575,4.635,1.4762
745,51.3264,4.99,1.5721
746,51.3953,8.405,1.4528
747,51.4642,7.577,1.8757
748,51.5331,7.436,1.6682
749,51.602,6.606,1.6948
750,51.6709,5.621,2.6623
751,51.7398,6.292,2.5862
752,51.8087,7.502,1.8633
753,51.8776,5.186,2.5878
754,51.9464,4.89,1.848
755,52.0153,4.224,2.133
756,52.0842,6.638,1.5968
757,52.1531,8.727,1.4104
758,52.222,11.631,1.4228
759,52.2909,14.514,2.3848
760,52.3598,16.099,2.8397
761,52.4287,16.538,2.9018
762,52.4976,16.061,3.5613
763,52.5665,19.58,3.6333
764,52.6354,18.591,4.1932
765,52.7043,15.89,3.7632
766,52.7732,12.848,2.4155
767,52.8421,11.585,2.3028
768,52.911,7.912,2.2694
769,52.9799,9.251,3.3425
770,53.0488,16.935,3.4224
771,53.1177,30.76,4.4743
772,53.1866,45.203,5.6689
773,53.2554,53.027,6.4834
774,53.3243,52.707,5.6538
775,53.3932,47.613,5.0551
776,53.4621,55.072,6.0071
777,53.531,67.282,6.6448
778,53.5999,84.288,6.4773
779,53.6688,73.638,6.9722
780,53.7377,50.468,6.1917
781,53.8066,37.511,4.3727
782,53.8755,31.733,3.6075
783,53.9444,22.359,2.2682
784,54.0133,15.161,1.8172
785,54.0822,12.968,2.3699
786,54.1511,9.875,1.9635
787,54.22,10.632,2.3127
788,54.2889,10.753,2.6867
789,54.3578,9.684,2.5077
790,54.4267,11.545,2.103
791,54.4955,13.01,2.6644
792,54.5644,12.217,3.001
793,54.6333,12.875,3.031
794,54.7022,14.622,2.0522
795,54.7711,14.45,2.6888
796,54.84,14.685,1.5972
797,54.9089,16.148,1.7417
798,54.9778,14.873,2.2094
799,55.0467,13.645,2.1185
800,55.1156,13.341,2.2336
801,55.1845,13.45,2.0273
802,55.2534,11.318,1.1198
803,55.3223,13.506,1.7527
804,55.3912,12.093,2.0643
805,55.4601,8.152,1.3793
806,55.529,7.732,2.0831
807,55.5979,10.664,2.018
808,55.6668,10.937,1.9539
809,55.7356,15.194,2.4533
810,55.8045,16.609,2.3634
811,55.8734,19.765,3.2693
812,55.9423,23.641,2.5393
813,56.0112,21.316,2.6885
814,56.0801,17.378,2.2624
815,56.149,17.43,2.6259
816,56.2179,20.735,2.5043
817,56.2868,21.951,2.3678
818,56.3557,28.188,2.6555
819,56.4246,32.151,3.435
820,56.4935,40.105,3.5491
821,56.5624,42.037,3.8472
822,56.6313,42.114,3.6018
823,56.7002,35.802,4.0951
824,56.7691,26.822,3.322
825,56.838,15.265,2.9095
826,56.9069,14.671,2.5246
827,56.9757,16.072,2.448
828,57.0446,14.26,2.9072
829,57.1135,10.959,1.7127
830,57.1824,9.654,1.5529
831,57.2513,6.343,1.2778
832,57.3202,7.349,1.4342
833,57.3891,7.869,1.4631
834,57.458,8.242,0.8676
835,57.5269,10.761,1.6203
836,57.5958,14.995,1.7035
837,57.6647,24.884,2.3451
838,57.7336,33.375,3.0193
839,57.8025,36.544,2.8572
840,57.8714,28.413,2.7329
841,57.9403,24.951,2.2248
842,58.0092,17.639,2.6798
843,58.0781,10.451,1.8031
844,58.147,8.393,1.4938
845,58.2159,9.408,1.2913
846,58.2847,6.506,2.2408
847,58.3536,5.966,1.426
848,58.4225,7.279,2.1174
849,58.4914,5.805,1.8667
850,58.5603,6.466,2.3467
851,58.6292,9.007,2.0761
852,58.6981,11.252,1.4462
853,58.767,11.761,2.1052
854,58.8359,12.861,1.738
855,58.9048,12.759,2.2949
856,58.9737,14.213,1.6903
857,59.0426,14.677,2.1237
858,59.1115,17.233,1.7181
859,59.1804,15.936,2.3533
860,59.2493,15.231,1.6375
861,59.3182,10.219,1.6445
862,59.3871,6.116,1.2615
863,59.456,6.125,1.2334
864,59.5248,6.784,1.7951
865,59.5937,5.793,2.2416
866,59.6626,7.239,3.1059
867,59.7315,9.252,2.999
868,59.8004,8.117,2.4578
869,59.8693,6.792,2.4318
870,59.9382,9.604,1.9695
871,60.0071,9.653,2.4766
872,60.076,10.277,2.1839
873,60.1449,8.642,2.0185
874,60.2138,9.121,2.0617
875,60.2827,7.563,2.0373
876,60.3516,8.75,2.7985
877,60.4205,13.639,2.0336
878,60.4894,15.07,2.3381
879,60.5583,16.728,3.4378
880,60.6272,23.036,3.7576
881,60.6961,27.74,4.2743
