,position (um),Fat2dICD intensity,Abi intensity
151,10.4031,26.56,2.26381
152,10.472,28.712,1.98071
153,10.5409,30.165,1.50488
154,10.6098,33.669,2.43671
155,10.6786,34.998,1.77952
156,10.7475,29.098,1.90478
157,10.8164,25.763,2.90851
158,10.8853,26.459,2.4232
159,10.9542,28.975,1.95042
160,11.0231,29.057,2.01861
161,11.092,23.247,2.01417
162,11.1609,18.964,1.6837
163,11.2298,15.055,1.77036
164,11.2987,15.721,2.08298
165,11.3676,13.924,1.15322
166,11.4365,14.311,1.49833
167,11.5054,14.208,1.32631
168,11.5743,17.978,2.89422
169,11.6432,23.043,2.48162
170,11.7121,23.152,1.95979
171,11.781,18.21,1.9192
172,11.8499,14.296,1.75288
173,11.9187,12.48,1.75339
174,11.9876,12.916,1.88052
175,12.0565,16.388,1.61051
176,12.1254,22.661,1.69254
177,12.1943,25.561,2.27555
178,12.2632,25.369,2.18312
179,12.3321,18.296,2.31763
180,12.401,9.793,1.76063
181,12.4699,5.974,1.10234
182,12.5388,5.637,1.21171
183,12.6077,6.435,1.00067
184,12.6766,6.214,1.3646
185,12.7455,6.663,1.28826
186,12.8144,6.536,1.22607
187,12.8833,8.954,1.66429
188,12.9522,11.716,1.29019
189,13.0211,13.198,1.58154
190,13.09,15.675,1.94903
191,13.1588,18.005,1.90932
192,13.2277,20.84,2.27797
193,13.2966,25.168,3.18687
194,13.3655,37.148,2.86396
195,13.4344,53.735,3.40565
196,13.5033,64.261,4.64526
197,13.5722,65.779,6.95414
198,13.6411,54.523,7.79124
199,13.71,40.177,8.44033
200,13.7789,33.66,7.84867
201,13.8478,29.874,6.57128
202,13.9167,23.089,5.22711
203,13.9856,16.731,3.54184
204,14.0545,13.29,3.54034
205,14.1234,9.041,2.55502
206,14.1923,10.322,2.50374
207,14.2612,10.293,1.84026
208,14.3301,9.266,1.55285
209,14.3989,7.107,2.24303
210,14.4678,7.998,2.6799
211,14.5367,8.572,2.46259
212,14.6056,12.348,2.93543
213,14.6745,13.888,3.7687
214,14.7434,16.271,3.52475
215,14.8123,16.152,3.33171
216,14.8812,19.698,4.24218
217,14.9501,20.853,3.0729
218,15.019,26.976,3.30984
219,15.0879,29.171,3.6165
220,15.1568,29.904,4.15419
221,15.2257,23.928,3.30455
222,15.2946,15.586,2.69839
223,15.3635,12.356,1.89018
224,15.4324,14.592,2.24849
225,15.5013,18.063,2.45939
226,15.5702,18.213,2.88744
227,15.6391,18.124,2.82268
228,15.7079,15.158,2.48603
229,15.7768,10.192,1.77148
230,15.8457,10.082,1.83469
231,15.9146,11.09,2.18026
232,15.9835,13.388,2.43138
233,16.0524,15.136,1.85105
234,16.1213,16.947,1.96519
235,16.1902,18.93,2.31436
236,16.2591,21.801,3.63388
237,16.328,19.888,3.59981
238,16.3969,19.611,3.12392
239,16.4658,19.154,3.02048
240,16.5347,18.746,3.29636
241,16.6036,15.904,3.44599
242,16.6725,13.873,3.9965
243,16.7414,19.083,3.58063
244,16.8103,24.237,4.01513
245,16.8792,25.727,4.32425
246,16.948,25.69,3.77812
247,17.0169,22.492,4.11058
248,17.0858,21.451,4.13946
249,17.1547,24.237,3.53696
250,17.2236,31.115,4.21783
251,17.2925,29.163,4.95081
252,17.3614,22.279,5.09162
253,17.4303,14.859,4.89755
254,17.4992,9.251,4.78753
255,17.5681,7.143,2.97755
256,17.637,9.421,2.76554
257,17.7059,10.443,2.11466
258,17.7748,11.875,2.03221
259,17.8437,13.277,1.93033
260,17.9126,13.792,2.45119
261,17.9815,12.47,2.42896
262,18.0504,9.767,1.88713
263,18.1193,10.642,1.46195
264,18.1881,10.072,1.71698
265,18.257,9.078,0.98477
266,18.3259,9.976,1.14218
267,18.3948,11.48,1.28385
268,18.4637,12.207,1.31491
269,18.5326,15.193,2.03624
270,18.6015,19.711,2.24306
271,18.6704,25.588,2.18279
272,18.7393,31.402,2.27198
273,18.8082,42.521,2.95444
274,18.8771,59.805,3.54997
275,18.946,70.792,3.40594
276,19.0149,72.562,3.93896
277,19.0838,57.08,3.88282
278,19.1527,51.632,3.65047
279,19.2216,41.195,3.11196
280,19.2905,29.783,3.40848
281,19.3594,25.472,2.29887
282,19.4282,23.838,2.21574
283,19.4971,24.88,2.61272
284,19.566,22.943,2.62497
285,19.6349,22.069,3.69684
286,19.7038,26.045,3.13815
287,19.7727,29.706,3.50227
288,19.8416,32.574,3.36808
289,19.9105,22.165,2.56729
290,19.9794,17.58,2.15837
291,20.0483,16.163,1.73433
292,20.1172,16.223,2.24651
293,20.1861,12.934,2.33715
294,20.255,10.146,2.53268
295,20.3239,7.761,2.3142
296,20.3928,9.355,1.88378
297,20.4617,13.235,1.87944
298,20.5306,15.75,1.92262
299,20.5995,13.907,2.13441
300,20.6683,10.871,1.80372
301,20.7372,8.26,2.54238
302,20.8061,6.851,2.40816
303,20.875,7.986,2.55384
304,20.9439,6.585,2.75213
305,21.0128,8.201,2.16076
306,21.0817,9.987,1.82571
307,21.1506,11.756,2.17602
308,21.2195,12.265,2.45294
309,21.2884,10.941,2.41054
310,21.3573,11.786,2.52468
311,21.4262,14.187,3.57027
312,21.4951,14.111,2.72045
313,21.564,12.285,3.13225
314,21.6329,10.602,3.32346
315,21.7018,9.376,2.3839
316,21.7707,6.941,1.1011
317,21.8396,7.16,1.18841
318,21.9084,5.19,0.76123
319,21.9773,4.951,0.86405
320,22.0462,5.999,0.95839
321,22.1151,6.269,0.9096
322,22.184,6.204,1.12019
323,22.2529,8.887,1.22219
324,22.3218,7.184,1.00608
325,22.3907,5.851,1.10554
326,22.4596,5.86,1.14672
327,22.5285,6.239,1.22303
328,22.5974,7.372,1.82119
329,22.6663,9.267,2.13649
330,22.7352,8.882,1.91746
331,22.8041,9.489,1.7674
332,22.873,8.988,1.80336
333,22.9419,7.758,1.22366
334,23.0108,7.225,1.47975
335,23.0797,9.128,0.93341
336,23.1486,7.292,1.31045
337,23.2174,7.276,1.89172
338,23.2863,9.262,1.99229
339,23.3552,11.156,1.37214
340,23.4241,13.86,1.72657
341,23.493,15.781,1.78902
342,23.5619,16.948,1.75273
343,23.6308,19.616,2.20341
344,23.6997,25.194,1.92265
345,23.7686,28.683,2.93183
346,23.8375,36.695,3.70442
347,23.9064,43.002,4.28052
348,23.9753,51.27,4.72493
349,24.0442,69.851,4.70154
350,24.1131,75.947,5.96975
351,24.182,75.438,7.01686
352,24.2509,68.357,6.22009
353,24.3198,61.97,5.42654
354,24.3887,59.3,6.19912
355,24.4575,65.789,5.92626
356,24.5264,63.342,5.79914
357,24.5953,55.64,5.11305
358,24.6642,46.604,4.29503
359,24.7331,35.555,3.37656
360,24.802,27.915,2.60903
361,24.8709,20.302,2.6299
362,24.9398,20.23,2.81268
363,25.0087,20.72,2.77048
364,25.0776,18.732,2.42909
365,25.1465,14.026,2.88941
366,25.2154,10.001,2.42093
367,25.2843,8.51,1.34937
368,25.3532,8.013,1.17727
369,25.4221,10.208,1.16522
370,25.491,12.22,0.81895
371,25.5599,10.907,1.41696
372,25.6288,8.394,2.0052
373,25.6976,10.083,2.24393
374,25.7665,9.942,1.90356
375,25.8354,10.74,1.636
376,25.9043,8.751,1.8135
377,25.9732,6.583,1.50892
378,26.0421,4.671,1.60163
379,26.111,5.841,1.46841
380,26.1799,8.122,2.00211
381,26.2488,8.366,1.69663
382,26.3177,7.899,1.4905
383,26.3866,9.03,1.16104
384,26.4555,6.836,1.18898
385,26.5244,6.675,1.3469
386,26.5933,5.248,1.02434
387,26.6622,5.487,1.30948
388,26.7311,6.126,1.41721
389,26.8,5.838,1.48909
390,26.8689,5.42,1.10931
391,26.9377,5.94,1.72112
392,27.0066,5.683,2.15285
393,27.0755,5.469,2.55698
394,27.1444,3.888,1.53248
395,27.2133,4.647,1.37159
396,27.2822,4.671,1.75539
397,27.3511,5.721,1.56651
398,27.42,5.739,1.33437
399,27.4889,11.329,1.42087
400,27.5578,15.123,1.34166
401,27.6267,15.605,1.76507
402,27.6956,14.735,1.7903
403,27.7645,15.026,2.22289
404,27.8334,13.26,2.42827
405,27.9023,14.926,1.6815
406,27.9712,10.682,1.8685
407,28.0401,10.271,1.91386
408,28.109,10.833,1.74137
409,28.1778,14.805,1.65258
410,28.2467,16.255,1.80471
411,28.3156,14.97,1.78328
412,28.3845,13.985,1.55289
413,28.4534,9.189,1.77415
414,28.5223,7.199,1.16448
415,28.5912,6.704,1.02398
416,28.6601,6.026,0.71087
417,28.729,7.01,0.93034
418,28.7979,7.373,1.4904
419,28.8668,7.083,1.51877
420,28.9357,5.843,1.65639
421,29.0046,3.685,1.6219
422,29.0735,3.638,2.17942
423,29.1424,5.652,1.79869
424,29.2113,4.657,1.03702
425,29.2802,5.116,1.53263
426,29.3491,4.971,1.50135
427,29.4179,4.251,1.78151
428,29.4868,5.512,1.51234
429,29.5557,4.192,2.18507
430,29.6246,5.916,1.65104
431,29.6935,7.227,1.56599
432,29.7624,8.283,1.65629
433,29.8313,6.404,2.096
434,29.9002,8.603,1.50834
435,29.9691,10.421,1.37727
436,30.038,8.547,1.55086
437,30.1069,6.823,1.65555
438,30.1758,8.84,1.28042
439,30.2447,12.993,1.20584
440,30.3136,16.751,1.80333
441,30.3825,17.327,1.45001
442,30.4514,13.862,0.77708
443,30.5203,13.071,1.34753
444,30.5892,12.077,1.41401
445,30.6581,8.457,1.76768
446,30.7269,5.509,2.07747
447,30.7958,4.656,1.90028
448,30.8647,3.413,1.67585
449,30.9336,6.19,1.88386
450,31.0025,6.484,1.60356
451,31.0714,6.196,2.64881
452,31.1403,7.22,1.89951
453,31.2092,6.611,2.36722
454,31.2781,8.288,2.06559
455,31.347,14.754,1.92002
456,31.4159,23.724,2.26806
457,31.4848,30.388,3.11319
458,31.5537,39.496,3.01084
459,31.6226,43.295,3.56967
460,31.6915,49.522,4.91812
461,31.7604,53.783,4.83052
462,31.8293,50.329,4.21715
463,31.8982,40.963,3.32736
464,31.967,32.637,2.08354
465,32.0359,23.727,1.58402
466,32.1048,14.516,1.16459
467,32.1737,10.967,1.29587
468,32.2426,9.75,1.37341
469,32.3115,9.305,1.4369
470,32.3804,9.904,1.85581
471,32.4493,10.85,1.80604
472,32.5182,11.283,1.39575
473,32.5871,8.807,0.96087
474,32.656,7.796,1.53103
475,32.7249,7.016,1.4783
476,32.7938,8.696,1.40831
477,32.8627,8.391,1.70255
478,32.9316,7.717,2.01265
479,33.0005,9.982,2.36556
480,33.0694,8.868,2.00776
481,33.1383,9.8,1.97718
482,33.2071,11.752,1.50526
483,33.276,8.609,2.50248
484,33.3449,8.78,2.50904
485,33.4138,10.295,2.9385
486,33.4827,11.489,2.23997
487,33.5516,9.83,2.54784
488,33.6205,10.667,2.51013
489,33.6894,12.777,2.29446
490,33.7583,17.329,2.71014
491,33.8272,20.5,3.85207
492,33.8961,20.954,4.30081
493,33.965,25.873,3.87099
494,34.0339,32.734,4.11136
495,34.1028,34.665,3.95814
496,34.1717,43.604,4.28337
497,34.2406,56.461,5.74701
498,34.3095,62.162,5.24111
499,34.3784,65.633,4.83631
500,34.4472,50.615,4.91415
501,34.5161,30.325,4.31865
502,34.585,18.46,3.71827
503,34.6539,12.216,2.51411
504,34.7228,11.765,2.55101
505,34.7917,13.647,2.5133
506,34.8606,17.771,1.91615
507,34.9295,22.462,2.05298
508,34.9984,30.033,2.97361
509,35.0673,31.698,3.63938
510,35.1362,29.069,4.46422
511,35.2051,27.878,5.67259
512,35.274,28.949,5.61398
513,35.3429,26.697,4.73435
514,35.4118,18.105,4.24695
515,35.4807,18.272,3.82844
516,35.5496,16.895,3.77724
517,35.6185,16.973,3.72174
518,35.6873,16.569,3.7259
519,35.7562,13.563,3.19335
520,35.8251,15.266,3.01377
521,35.894,15.953,3.88097
522,35.9629,15.333,3.31793
523,36.0318,13.631,3.61977
524,36.1007,13.895,4.05024
525,36.1696,17.328,4.84762
526,36.2385,14.33,4.48623
527,36.3074,13.452,3.99407
528,36.3763,10.242,3.52566
529,36.4452,8.735,2.71298
530,36.5141,7.008,2.60988
531,36.583,9.043,2.62172
532,36.6519,10.319,2.06938
533,36.7208,17.886,2.02503
534,36.7897,24.475,2.31386
535,36.8586,29.835,2.63421
536,36.9274,37.399,2.36207
537,36.9963,47.912,2.83997
538,37.0652,62.319,3.05685
539,37.1341,79.039,3.21807
540,37.203,72.544,4.46483
541,37.2719,53.583,5.24642
542,37.3408,33.544,4.92268
543,37.4097,18.229,4.02434
544,37.4786,13.466,2.66592
545,37.5475,9.187,1.89923
546,37.6164,9.185,2.45434
547,37.6853,10.819,2.36348
548,37.7542,10.799,2.18022
549,37.8231,10.391,2.06622
550,37.892,8.281,1.31079
551,37.9609,8.979,1.59629
552,38.0298,7.504,2.02996
553,38.0987,7.545,1.52691
554,38.1675,11.375,1.29075
555,38.2364,10.149,1.40429
556,38.3053,11.421,1.34155
557,38.3742,15.019,1.44983
558,38.4431,19.766,1.37227
559,38.512,19.201,1.93263
560,38.5809,16.424,2.67777
561,38.6498,13.617,2.62761
562,38.7187,10.864,3.17064
563,38.7876,11.604,3.29584
564,38.8565,11.914,2.65881
565,38.9254,8.895,2.46468
566,38.9943,8.412,2.44958
567,39.0632,7.276,2.43862
568,39.1321,8.846,2.1222
569,39.201,9.127,2.06942
570,39.2699,7.838,1.79207
571,39.3388,7.505,1.71725
572,39.4076,6.071,2.13991
573,39.4765,6.972,1.07636
574,39.5454,5.98,1.37687
575,39.6143,5.75,2.46615
576,39.6832,7.393,1.37456
577,39.7521,8.825,2.00064
578,39.821,12.504,2.08644
579,39.8899,13.919,2.45165
580,39.9588,12.777,1.68465
581,40.0277,12.977,1.43948
582,40.0966,16.987,1.86434
583,40.1655,26.438,1.92666
584,40.2344,31.918,2.04025
585,40.3033,40.322,2.82912
586,40.3722,44.376,3.28027
587,40.4411,45.356,3.25428
588,40.51,42.799,3.82617
589,40.5789,37.304,3.08904
590,40.6478,34.679,2.13158
591,40.7166,30.168,2.14871
592,40.7855,28.004,1.95358
593,40.8544,23.907,2.2879
594,40.9233,20.23,2.96383
595,40.9922,16.599,2.64044
596,41.0611,14.888,2.44189
597,41.13,13.536,2.02857
598,41.1989,12.761,1.98873
599,41.2678,10.953,2.25406
600,41.3367,6.914,2.01968
601,41.4056,5.481,1.9824
602,41.4745,6.049,1.4617
603,41.5434,6.823,1.25425
604,41.6123,6.565,1.85371
605,41.6812,7.724,1.85977
606,41.7501,8.378,2.22861
607,41.819,9.452,2.0968
608,41.8879,10.535,1.9502
609,41.9567,11.944,1.8688
610,42.0256,11.021,1.78324
611,42.0945,12.25,1.96504
612,42.1634,12.114,2.01451
613,42.2323,10.562,2.41897
614,42.3012,11.185,2.55536
615,42.3701,16.089,2.93039
616,42.439,22.631,3.70395
617,42.5079,27.986,2.47316
618,42.5768,24.591,1.97745
619,42.6457,18.313,2.39403
620,42.7146,18.303,1.87854
621,42.7835,18.438,1.3555
622,42.8524,21.861,1.9077
623,42.9213,20.727,1.76412
624,42.9902,20.498,1.64579
625,43.0591,19.002,1.6152
626,43.128,18.393,1.73513
627,43.1968,15.754,2.04478
628,43.2657,10.812,1.40535
629,43.3346,6.526,1.88986
630,43.4035,5.684,2.34361
631,43.4724,5.609,1.60468
632,43.5413,7.183,1.5404
633,43.6102,7.168,1.77757
634,43.6791,9.277,1.61674
635,43.748,9.385,1.60404
636,43.8169,9.169,1.47144
637,43.8858,8.307,1.83982
638,43.9547,6.135,2.47345
639,44.0236,6.108,1.88396
640,44.0925,4.665,2.04724
641,44.1614,3.837,1.36632
642,44.2303,5.117,1.86856
643,44.2992,7.185,1.27076
644,44.3681,9.411,1.62812
645,44.437,11.135,2.13082
646,44.5058,12.828,2.30362
647,44.5747,16.21,2.14349
648,44.6436,17.41,1.93671
649,44.7125,19.096,1.56385
650,44.7814,20.999,2.07278
651,44.8503,22.318,1.66307
652,44.9192,24.291,1.72316
653,44.9881,22.463,2.36893
654,45.057,23.415,2.73578
655,45.1259,22.062,2.32305
656,45.1948,22.127,2.53144
657,45.2637,22.428,3.15497
658,45.3326,23.029,3.61382
659,45.4015,26.271,3.00556
660,45.4704,27.627,3.36666
661,45.5393,29.597,3.40916
662,45.6082,35.248,3.23107
663,45.6771,43.761,4.07239
664,45.7459,47.78,3.88951
665,45.8148,53.621,4.5652
666,45.8837,54.705,5.03996
667,45.9526,58.393,5.60692
668,46.0215,69.431,7.26622
669,46.0904,102.147,8.12541
670,46.1593,127.539,8.69958
671,46.2282,126.115,7.76143
672,46.2971,97.223,6.82937
673,46.366,57.147,4.84064
674,46.4349,28.844,4.25317
675,46.5038,16.688,2.20587
676,46.5727,9.386,1.6149
677,46.6416,6.866,1.69499
678,46.7105,6.553,1.4773
679,46.7794,8.086,1.7157
680,46.8483,8.223,1.47981
681,46.9172,5.313,1.75737
682,46.986,5.319,1.70503
683,47.0549,7.063,2.55077
684,47.1238,12.624,2.35865
685,47.1927,19.346,2.53366
686,47.2616,21.862,2.91092
687,47.3305,17.593,2.35424
688,47.3994,15.291,2.19427
689,47.4683,8.518,1.90803
690,47.5372,8.633,1.74719
691,47.6061,6.947,1.22289
692,47.675,5.851,1.34008
693,47.7439,6.473,2.35416
694,47.8128,8.671,1.91468
695,47.8817,10.72,2.05942
696,47.9506,8.352,1.9601
697,48.0195,9.296,1.68271
698,48.0884,8.903,1.96033
699,48.1573,9.058,1.77489
700,48.2261,10.358,1.65419
701,48.295,13.132,2.18767
702,48.3639,16.098,2.28041
703,48.4328,17.134,2.69228
704,48.5017,16.815,2.29582
705,48.5706,14.514,2.10563
706,48.6395,14.676,2.07523
707,48.7084,19.31,2.00322
708,48.7773,21.739,2.20319
709,48.8462,18.793,2.05785
710,48.9151,20.253,2.51035
711,48.984,14.959,2.15899
712,49.0529,15.441,2.49315
713,49.1218,14.975,1.20296
714,49.1907,14.786,1.84629
715,49.2596,17.322,1.97595
716,49.3285,19.009,1.21514
717,49.3974,20.857,2.33469
718,49.4662,13.778,1.94764
719,49.5351,12.703,2.02849
720,49.604,12.738,2.07066
721,49.6729,19.862,1.66116
722,49.7418,29.227,1.77644
723,49.8107,32.241,2.26166
724,49.8796,45.605,3.24593
725,49.9485,65.931,3.44769
726,50.0174,78.552,4.21818
727,50.0863,73.124,4.39145
728,50.1552,58.946,4.13571
729,50.2241,44.22,2.87955
730,50.293,28.305,2.20388
731,50.3619,23.257,1.90475
732,50.4308,25.029,2.1806
733,50.4997,23.643,2.0217
734,50.5686,23.054,2.29082
735,50.6375,24.176,1.52743
736,50.7063,27.119,1.6562
737,50.7752,29.576,1.93474
738,50.8441,31.414,1.14398
739,50.913,35.479,1.99864
740,50.9819,35.577,2.20473
741,51.0508,37.945,1.57019
742,51.1197,35.524,2.40769
743,51.1886,35.092,2.19327
744,51.2575,36.473,2.18616
745,51.3264,34.503,3.13248
746,51.3953,32.204,3.37073
747,51.4642,23.626,2.56343
748,51.5331,17.973,2.9775
749,51.602,12.612,2.2622
750,51.6709,12.245,2.0189
751,51.7398,13.168,1.83755
752,51.8087,14.288,2.22011
753,51.8776,14.218,2.52139
754,51.9464,15.445,2.45212
755,52.0153,14.709,2.01708
756,52.0842,12.253,2.58281
757,52.1531,12.814,2.4005
758,52.222,10.725,2.151
759,52.2909,7.818,1.64735
760,52.3598,6.837,1.65892
761,52.4287,5.705,1.73134
762,52.4976,9.741,1.9943
763,52.5665,12.277,2.25359
764,52.6354,13.383,1.61463
765,52.7043,14.975,2.05273
766,52.7732,13.825,1.94019
767,52.8421,13.224,2.53144
768,52.911,12.262,1.51773
769,52.9799,12.342,1.47195
770,53.0488,14.172,1.77973
771,53.1177,14.328,1.57446
772,53.1866,15.098,2.07955
773,53.2554,14.859,2.54034
774,53.3243,14.618,2.67632
775,53.3932,15.491,3.2376
776,53.4621,21.7,3.74621
777,53.531,25.783,2.86843
778,53.5999,30.814,3.84591
779,53.6688,35.677,5.23805
780,53.7377,41.04,6.49533
781,53.8066,46.023,5.25858
782,53.8755,49.503,4.87123
783,53.9444,47.337,3.39183
784,54.0133,42.995,2.61196
785,54.0822,34.78,2.88467
786,54.1511,32.603,2.44066
787,54.22,31.735,3.08783
788,54.2889,30.054,4.26835
789,54.3578,29.765,2.91852
790,54.4267,27.942,2.50793
791,54.4955,28.027,3.40481
792,54.5644,24.451,2.60252
793,54.6333,21.543,1.72415
794,54.7022,24.309,2.19031
795,54.7711,26.129,2.86807
796,54.84,30.734,3.74499
797,54.9089,49.325,4.68992
798,54.9778,67.012,5.64537
799,55.0467,77.471,6.30531
800,55.1156,69.714,5.32771
801,55.1845,47.027,4.28391
802,55.2534,26.523,4.26161
803,55.3223,20.906,3.63582
804,55.3912,16.52,2.95336
805,55.4601,11.667,2.55257
806,55.529,9.974,1.34084
807,55.5979,7.644,1.51954
808,55.6668,5.394,1.679
809,55.7356,5.044,1.82934
810,55.8045,5.243,1.75803
811,55.8734,5.31,1.88041
812,55.9423,6.071,1.75065
813,56.0112,5.848,1.60746
814,56.0801,6.63,1.94803
815,56.149,6.129,2.1688
816,56.2179,7.683,2.63694
817,56.2868,9.67,2.67261
818,56.3557,11.748,3.25573
819,56.4246,12.333,3.29284
820,56.4935,9.779,3.06166
821,56.5624,7.133,2.59422
822,56.6313,6.286,1.64989
823,56.7002,5.382,2.46945
824,56.7691,7.175,1.74211
825,56.838,6.545,2.20084
826,56.9069,10.195,1.74616
827,56.9757,14.41,2.07571
828,57.0446,15.623,1.99089
829,57.1135,13.288,2.1641
830,57.1824,9.589,2.46015
831,57.2513,8.255,2.45433
832,57.3202,6.11,2.67549
833,57.3891,4.218,3.05815
834,57.458,6.492,1.69231
835,57.5269,7.317,1.48381
836,57.5958,11.348,1.47262
837,57.6647,14.292,2.0689
838,57.7336,15.23,2.06635
839,57.8025,16.488,2.44055
840,57.8714,15.206,1.4925
841,57.9403,15.026,1.69003
842,58.0092,11.477,2.16066
843,58.0781,10.345,3.02869
844,58.147,11.157,2.36291
845,58.2159,10.329,2.74656
846,58.2847,12.935,2.93444
847,58.3536,20.197,2.52126
848,58.4225,29.234,2.42447
849,58.4914,31.485,3.05003
850,58.5603,22.855,2.91045
851,58.6292,17.641,3.0676
852,58.6981,13.996,3.11593
853,58.767,16.143,3.32919
854,58.8359,17.646,2.34521
855,58.9048,19.34,2.22081
856,58.9737,20.11,1.65962
857,59.0426,22.092,2.09867
858,59.1115,25.355,2.38465
859,59.1804,30.469,2.10822
860,59.2493,35.747,1.86717
861,59.3182,29.731,2.40592
862,59.3871,25.226,2.00455
863,59.456,24.498,1.25945
864,59.5248,24.128,1.64084
865,59.5937,30.235,1.96082
866,59.6626,38.981,2.2312
867,59.7315,49.806,2.8053
868,59.8004,55.857,4.28407
869,59.8693,56.452,4.58645
870,59.9382,43.499,3.91482
871,60.0071,28.06,3.48252
872,60.076,17.708,3.09533
873,60.1449,11.655,2.21522
874,60.2138,10.575,2.76404
875,60.2827,9.183,2.47482
876,60.3516,10.098,1.59034
877,60.4205,9.505,1.21786
