,position (um),Fat2dICD intensity,Abi intensity
80,5.5116,41.552,4.52084
81,5.5805,34.945,3.94703
82,5.6493,36.231,4.58611
83,5.7182,45.445,4.45562
84,5.7871,51.575,5.03324
85,5.856,56.025,4.25729
86,5.9249,53.5,4.42261
87,5.9938,45.447,4.7425
88,6.0627,42.803,4.9456
89,6.1316,36.727,5.44059
90,6.2005,34.376,4.57097
91,6.2694,29.773,3.57404
92,6.3383,27.948,3.54909
93,6.4072,28.361,2.80265
94,6.4761,29.472,3.24857
95,6.545,32.266,2.98094
96,6.6139,31.024,3.28283
97,6.6828,34.448,3.26349
98,6.7517,38.254,3.40839
99,6.8206,35.213,3.80186
100,6.8894,32.746,2.83913
101,6.9583,23.893,2.07614
102,7.0272,20.513,2.1301
103,7.0961,15.027,2.04578
104,7.165,13.753,2.44502
105,7.2339,17.312,2.59823
106,7.3028,21.244,2.78463
107,7.3717,24.338,3.66498
108,7.4406,27.776,2.66548
109,7.5095,23.78,2.52791
110,7.5784,17.505,2.48302
111,7.6473,13.901,1.84677
112,7.7162,14.497,1.738
113,7.7851,13.294,2.42232
114,7.854,10.661,2.48261
115,7.9229,14.325,2.14149
116,7.9918,17.922,1.91607
117,8.0607,18.203,1.92167
118,8.1296,16.408,1.52016
119,8.1984,17.103,2.21316
120,8.2673,15.855,2.46378
121,8.3362,16.52,2.30608
122,8.4051,15.522,2.13764
123,8.474,14.771,2.4213
124,8.5429,16.488,2.19979
125,8.6118,16.771,2.75334
126,8.6807,16.847,2.09575
127,8.7496,16.276,2.42309
128,8.8185,17.998,2.1942
129,8.8874,27.269,2.70042
130,8.9563,42.691,2.37241
131,9.0252,48.014,1.83161
132,9.0941,41.733,1.97927
133,9.163,26.404,2.55009
134,9.2319,16.65,2.90741
135,9.3008,10.686,2.51242
136,9.3697,11.899,2.19658
137,9.4385,12.735,2.17024
138,9.5074,13.044,1.10741
139,9.5763,11.808,1.39588
140,9.6452,10.361,0.95546
141,9.7141,8.785,1.15771
142,9.783,6.694,1.54181
143,9.8519,5.082,1.75342
144,9.9208,4.913,1.21498
145,9.9897,3.586,1.19589
146,10.0586,4.784,1.32669
147,10.1275,4.473,1.14795
148,10.1964,4.158,1.94816
149,10.2653,4.127,1.94111
150,10.3342,3.681,1.2614
151,10.4031,4.092,1.58586
152,10.472,4.03,1.58364
153,10.5409,5.712,1.90103
154,10.6098,7.195,1.85679
155,10.6786,6.836,1.79697
156,10.7475,5.648,1.3087
157,10.8164,5.731,1.04869
158,10.8853,6.649,1.16412
159,10.9542,8.092,1.42228
160,11.0231,5.494,0.908
161,11.092,5.545,0.13935
162,11.1609,5.216,0.22516
163,11.2298,5.246,0.69095
164,11.2987,6.701,1.04087
165,11.3676,7.603,0.85356
166,11.4365,7.403,0.81291
167,11.5054,6.502,0.68213
168,11.5743,6.197,1.00775
169,11.6432,6.493,1.15271
170,11.7121,5.752,1.34733
171,11.781,4.291,1.68795
172,11.8499,3.246,1.37192
173,11.9187,3.639,0.97762
174,11.9876,3.425,1.16157
175,12.0565,3.986,1.32387
176,12.1254,4.608,1.56208
177,12.1943,3.237,1.52549
178,12.2632,2.326,1.52759
179,12.3321,3.192,1.5249
180,12.401,2.284,1.44461
181,12.4699,1.623,1.16574
182,12.5388,1.564,1.13331
183,12.6077,1.993,1.64788
184,12.6766,2.943,1.34333
185,12.7455,3.586,1.45117
186,12.8144,3.623,1.91692
187,12.8833,2.942,1.94571
188,12.9522,3.083,1.37683
189,13.0211,2.764,2.19754
190,13.09,2.271,1.90546
191,13.1588,3.372,1.3654
192,13.2277,3.692,1.15138
193,13.2966,2.44,1.53499
194,13.3655,2.538,1.3922
195,13.4344,2.578,1.0266
196,13.5033,2.36,1.24426
197,13.5722,3.065,1.0744
198,13.6411,2.089,1.52266
199,13.71,2.382,2.24815
200,13.7789,2.952,1.75744
201,13.8478,2.964,1.82021
202,13.9167,4.168,1.84906
203,13.9856,5.719,1.36659
204,14.0545,8.216,1.19079
205,14.1234,10.532,2.01129
206,14.1923,10.081,1.7684
207,14.2612,8.541,1.54194
208,14.3301,7.056,1.4363
209,14.3989,10.045,1.76952
210,14.4678,12.855,1.38474
211,14.5367,16.324,1.47196
212,14.6056,19.411,1.52997
213,14.6745,24.295,1.48605
214,14.7434,24.448,2.17341
215,14.8123,27.58,1.72786
216,14.8812,37.913,2.63207
217,14.9501,50.648,2.39053
218,15.019,65.183,3.37395
219,15.0879,68.456,3.77624
220,15.1568,60.472,3.48435
221,15.2257,46.13,4.14772
222,15.2946,47.414,3.7008
223,15.3635,46.824,4.03833
224,15.4324,47.431,3.42506
225,15.5013,48.238,3.94764
226,15.5702,41.294,3.36002
227,15.6391,32.251,3.35541
228,15.7079,25.169,3.97417
229,15.7768,20.39,3.21865
230,15.8457,15.864,2.36761
231,15.9146,12.929,1.84685
232,15.9835,12.946,2.63555
233,16.0524,13.033,1.51279
234,16.1213,14.205,1.98078
235,16.1902,18.147,2.39132
236,16.2591,18.519,2.47962
237,16.328,21.841,2.8865
238,16.3969,24.104,3.15792
239,16.4658,24.696,3.01072
240,16.5347,19.505,3.39531
241,16.6036,16.268,3.50787
242,16.6725,11.701,2.48718
243,16.7414,7.111,3.68612
244,16.8103,6.937,2.13375
245,16.8792,6.467,2.23788
246,16.948,5.776,2.36853
247,17.0169,4.881,2.05787
248,17.0858,3.308,1.59511
249,17.1547,3.549,1.86051
250,17.2236,4.685,1.37138
251,17.2925,5.712,1.30478
252,17.3614,4.695,1.82739
253,17.4303,7.643,2.77065
254,17.4992,8.073,1.97727
255,17.5681,8.512,1.46074
256,17.637,10.365,1.87709
257,17.7059,13.294,1.90985
258,17.7748,15.177,2.26267
259,17.8437,19.471,3.54427
260,17.9126,20.462,2.69336
261,17.9815,18.029,2.328
262,18.0504,19.18,1.88792
263,18.1193,20.123,1.41848
264,18.1881,19.404,2.54834
265,18.257,20.235,2.76284
266,18.3259,25.167,3.84847
267,18.3948,25.216,4.22217
268,18.4637,29.704,3.57537
269,18.5326,26.299,3.27538
270,18.6015,25.114,2.02132
271,18.6704,22.713,1.96486
272,18.7393,22.048,1.6801
273,18.8082,20.716,2.18908
274,18.8771,16.344,2.26166
275,18.946,12.597,3.12087
276,19.0149,11.02,2.8626
277,19.0838,9.231,2.37786
278,19.1527,9.284,2.12071
279,19.2216,6.242,1.87362
280,19.2905,5.152,2.27394
281,19.3594,5.55,2.66336
282,19.4282,6.105,2.25917
283,19.4971,9.762,2.77188
284,19.566,15.0,2.15805
285,19.6349,15.407,1.7968
286,19.7038,18.574,1.39213
287,19.7727,23.66,1.81563
288,19.8416,30.637,1.73665
289,19.9105,32.711,1.85014
290,19.9794,34.48,1.9975
291,20.0483,32.81,1.68475
292,20.1172,27.472,2.14854
293,20.1861,20.543,1.7275
294,20.255,18.782,2.0874
295,20.3239,17.818,1.97575
296,20.3928,17.83,2.16082
297,20.4617,16.013,1.39324
298,20.5306,13.895,1.50748
299,20.5995,14.919,1.39728
300,20.6683,12.105,1.88496
301,20.7372,10.851,1.85079
302,20.8061,8.309,1.80231
303,20.875,9.221,1.99171
304,20.9439,9.189,1.35201
305,21.0128,7.444,1.94332
306,21.0817,6.62,1.33507
307,21.1506,6.505,1.86676
308,21.2195,5.884,1.55783
309,21.2884,7.608,1.6493
310,21.3573,9.376,2.2455
311,21.4262,11.233,1.77841
312,21.4951,13.487,1.94596
313,21.564,12.999,3.6359
314,21.6329,12.818,5.30166
315,21.7018,15.183,4.44398
316,21.7707,15.429,4.38674
317,21.8396,20.136,4.74495
318,21.9084,25.288,5.86849
319,21.9773,30.663,6.16445
320,22.0462,37.905,5.73498
321,22.1151,37.621,4.43905
322,22.184,38.532,5.27695
323,22.2529,40.424,5.19285
324,22.3218,38.29,5.39949
325,22.3907,44.018,5.09323
326,22.4596,43.928,4.17406
327,22.5285,41.231,5.13119
328,22.5974,36.957,3.40574
329,22.6663,34.733,3.48246
330,22.7352,27.514,2.80252
331,22.8041,21.078,2.61402
332,22.873,19.508,2.81874
333,22.9419,21.491,2.38244
334,23.0108,19.762,1.65251
335,23.0797,15.731,1.41679
336,23.1486,16.565,1.57968
337,23.2174,14.914,2.06516
338,23.2863,16.372,2.01591
339,23.3552,16.472,1.78955
340,23.4241,15.871,2.1135
341,23.493,15.91,1.53668
342,23.5619,16.396,2.43785
343,23.6308,19.519,2.53438
344,23.6997,15.486,3.12779
345,23.7686,10.935,2.99591
346,23.8375,11.549,3.11581
347,23.9064,10.061,2.14273
348,23.9753,10.747,1.95703
349,24.0442,9.703,1.74683
350,24.1131,9.598,2.41694
351,24.182,10.693,1.99244
352,24.2509,11.877,1.34196
353,24.3198,16.22,1.46299
354,24.3887,17.106,1.48316
355,24.4575,12.547,0.91801
356,24.5264,10.34,0.68624
357,24.5953,9.471,0.95257
358,24.6642,10.388,1.24467
359,24.7331,9.117,1.43884
360,24.802,8.319,1.42966
361,24.8709,10.892,0.95088
362,24.9398,13.679,1.87119
363,25.0087,19.303,2.10966
364,25.0776,22.255,2.28329
365,25.1465,25.415,2.87752
366,25.2154,27.925,3.73203
367,25.2843,25.88,2.77754
368,25.3532,25.025,2.37013
369,25.4221,23.512,2.34489
370,25.491,21.355,2.62242
371,25.5599,22.41,2.57282
372,25.6288,27.397,2.30115
373,25.6976,29.422,1.63424
374,25.7665,32.463,1.34431
375,25.8354,40.998,2.50284
376,25.9043,38.837,3.45669
377,25.9732,25.114,3.2643
378,26.0421,16.643,2.74566
379,26.111,15.605,1.85486
380,26.1799,15.137,2.34557
381,26.2488,14.94,2.09413
382,26.3177,18.0,1.96449
383,26.3866,19.82,1.98916
384,26.4555,20.251,1.75937
385,26.5244,22.568,2.21896
386,26.5933,17.525,2.60481
387,26.6622,16.751,1.79022
388,26.7311,15.156,2.8141
389,26.8,12.573,2.55504
390,26.8689,12.993,3.1145
391,26.9377,15.736,1.9193
392,27.0066,16.126,1.67403
393,27.0755,20.068,1.18786
394,27.1444,25.83,1.19723
395,27.2133,23.301,1.60069
396,27.2822,21.049,2.33483
397,27.3511,17.567,1.50107
398,27.42,14.5,1.75291
399,27.4889,12.996,1.59694
400,27.5578,11.829,1.89269
401,27.6267,18.668,2.7645
402,27.6956,23.998,2.0598
403,27.7645,28.857,1.82315
404,27.8334,28.15,2.87196
405,27.9023,19.592,2.42977
406,27.9712,12.26,2.08751
407,28.0401,7.442,1.79225
408,28.109,5.537,1.45462
409,28.1778,6.253,1.65119
410,28.2467,8.13,1.17075
411,28.3156,8.141,0.83695
412,28.3845,10.017,1.49158
413,28.4534,8.0,1.86154
414,28.5223,8.052,1.70388
415,28.5912,10.109,1.19042
416,28.6601,9.926,1.12225
417,28.729,10.955,1.69999
418,28.7979,12.347,1.2721
419,28.8668,16.671,1.24599
420,28.9357,17.993,1.74811
421,29.0046,18.827,2.09256
422,29.0735,24.316,1.89198
423,29.1424,24.522,1.75982
424,29.2113,24.473,2.0418
425,29.2802,28.663,2.21742
426,29.3491,36.256,2.67789
427,29.4179,45.506,2.92381
428,29.4868,54.097,4.44687
429,29.5557,51.929,4.81276
430,29.6246,37.493,4.07815
431,29.6935,20.881,2.93694
432,29.7624,15.155,2.58645
433,29.8313,10.478,2.25055
434,29.9002,8.035,2.89714
435,29.9691,5.867,1.847
436,30.038,8.145,1.21004
437,30.1069,7.243,0.87378
438,30.1758,4.812,1.08504
439,30.2447,2.922,0.531
440,30.3136,2.457,0.92412
441,30.3825,3.009,0.97599
442,30.4514,3.083,0.90273
443,30.5203,3.342,1.32109
444,30.5892,4.905,1.04901
445,30.6581,4.684,0.97375
446,30.7269,3.304,1.14383
447,30.7958,4.049,1.034
448,30.8647,5.746,1.35572
449,30.9336,6.236,0.95038
450,31.0025,5.845,1.02118
451,31.0714,8.544,1.28508
452,31.1403,9.787,1.4557
453,31.2092,8.545,2.10857
454,31.2781,10.939,1.77886
455,31.347,11.884,1.31574
456,31.4159,16.001,2.18455
457,31.4848,19.047,1.90385
458,31.5537,21.118,1.74177
459,31.6226,15.431,1.16145
460,31.6915,12.752,2.06283
461,31.7604,13.259,1.60372
462,31.8293,13.048,2.45818
463,31.8982,13.984,2.9059
464,31.967,18.071,2.1861
465,32.0359,21.323,2.39895
466,32.1048,21.976,2.39821
467,32.1737,20.86,2.00262
468,32.2426,15.989,1.84288
469,32.3115,12.6,1.39386
470,32.3804,10.098,1.91399
471,32.4493,9.442,1.92444
472,32.5182,6.679,2.35852
473,32.5871,6.272,1.78841
474,32.656,7.698,1.92942
475,32.7249,8.552,2.25778
476,32.7938,11.201,1.76648
477,32.8627,11.032,1.53808
478,32.9316,12.616,2.22927
479,33.0005,14.702,1.7715
480,33.0694,15.439,1.74683
481,33.1383,17.123,1.69379
482,33.2071,20.295,2.01533
483,33.276,24.114,2.26898
484,33.3449,30.444,2.21911
485,33.4138,36.604,2.57537
486,33.4827,42.927,3.28259
487,33.5516,43.258,3.41228
488,33.6205,43.7,3.49784
489,33.6894,35.618,3.74043
490,33.7583,30.595,4.1912
491,33.8272,24.756,2.63512
492,33.8961,16.451,2.61186
493,33.965,14.415,2.19484
494,34.0339,18.768,2.25082
495,34.1028,22.781,2.13887
496,34.1717,24.906,2.78284
497,34.2406,25.1,2.3482
498,34.3095,24.58,2.33242
499,34.3784,17.521,2.2319
500,34.4472,15.424,1.8861
501,34.5161,19.808,1.97703
502,34.585,21.247,1.87173
503,34.6539,24.018,2.15494
504,34.7228,24.321,2.92617
505,34.7917,23.539,2.59878
506,34.8606,19.123,3.97634
507,34.9295,11.775,2.63487
508,34.9984,8.09,2.90863
509,35.0673,8.101,2.55507
510,35.1362,7.961,2.38263
511,35.2051,13.899,3.05903
512,35.274,14.26,3.33826
513,35.3429,16.679,4.093
514,35.4118,18.038,3.53735
515,35.4807,16.058,3.57245
516,35.5496,15.676,3.39115
517,35.6185,11.397,2.57327
518,35.6873,5.956,2.34937
519,35.7562,5.173,2.68286
520,35.8251,5.719,3.32319
521,35.894,8.298,2.95706
522,35.9629,13.742,2.04459
523,36.0318,16.921,3.262
524,36.1007,15.805,3.05488
525,36.1696,12.782,2.64718
526,36.2385,10.231,2.12402
527,36.3074,7.0,2.81831
528,36.3763,5.699,3.05775
529,36.4452,4.212,2.19551
530,36.5141,3.684,2.02386
531,36.583,4.07,2.78206
532,36.6519,3.469,2.03705
533,36.7208,4.712,1.75288
534,36.7897,7.837,1.9196
535,36.8586,10.305,1.64661
536,36.9274,12.784,2.00185
537,36.9963,15.118,2.07298
538,37.0652,21.17,2.81243
539,37.1341,19.091,3.20177
540,37.203,21.117,3.05925
541,37.2719,19.444,2.34639
542,37.3408,18.523,2.66333
543,37.4097,18.285,3.41279
544,37.4786,20.471,3.75508
545,37.5475,23.136,3.69287
546,37.6164,22.577,4.27451
547,37.6853,20.375,4.7707
548,37.7542,23.421,6.29956
549,37.8231,33.448,6.35225
550,37.892,43.12,7.19685
551,37.9609,36.976,7.9583
552,38.0298,34.562,6.76061
553,38.0987,28.014,5.45913
554,38.1675,19.315,4.09579
555,38.2364,17.949,3.65018
556,38.3053,17.161,3.51681
557,38.3742,13.75,2.74232
558,38.4431,11.556,2.97424
559,38.512,7.584,3.2555
560,38.5809,6.399,3.28573
561,38.6498,7.065,3.22964
562,38.7187,7.84,3.19772
563,38.7876,7.629,2.75809
564,38.8565,8.113,2.40256
565,38.9254,8.458,2.10567
566,38.9943,10.053,2.10736
567,39.0632,11.385,1.98938
568,39.1321,11.374,3.0685
569,39.201,10.287,2.51842
570,39.2699,9.865,2.18687
571,39.3388,8.494,1.09769
572,39.4076,9.59,1.07792
573,39.4765,5.506,1.5048
574,39.5454,6.098,1.28276
575,39.6143,5.178,1.28437
576,39.6832,6.192,1.90955
577,39.7521,7.028,1.55605
578,39.821,5.248,1.63455
579,39.8899,4.349,0.89084
580,39.9588,5.667,1.35204
581,40.0277,3.653,1.3388
582,40.0966,3.904,2.15036
583,40.1655,3.912,2.27737
584,40.2344,5.74,2.65024
585,40.3033,7.217,2.62892
586,40.3722,7.644,2.8961
587,40.4411,4.764,2.54436
588,40.51,5.304,1.83726
589,40.5789,7.331,1.35307
590,40.6478,10.927,2.14078
591,40.7166,11.523,3.09402
592,40.7855,10.848,3.95318
593,40.8544,8.187,3.18867
594,40.9233,6.322,2.98659
595,40.9922,5.507,3.28361
596,41.0611,5.977,2.81056
597,41.13,5.63,2.68458
598,41.1989,7.981,2.31272
599,41.2678,9.417,2.98093
600,41.3367,10.395,3.14944
601,41.4056,11.639,1.93989
602,41.4745,11.461,2.33539
603,41.5434,12.087,2.67137
604,41.6123,12.74,3.27503
605,41.6812,18.742,3.35805
606,41.7501,20.959,3.79234
607,41.819,23.529,5.52783
608,41.8879,30.272,7.42895
609,41.9567,29.92,7.36954
610,42.0256,25.901,7.81567
611,42.0945,22.145,5.53987
612,42.1634,16.587,4.9233
613,42.2323,13.211,4.13245
614,42.3012,9.94,3.61929
615,42.3701,10.082,2.64385
616,42.439,10.463,1.95841
617,42.5079,9.028,1.41895
618,42.5768,7.556,0.97764
619,42.6457,7.405,0.46384
620,42.7146,6.843,0.62732
621,42.7835,6.412,1.85224
622,42.8524,7.84,2.31953
623,42.9213,9.358,2.32498
624,42.9902,12.909,2.64845
625,43.0591,22.871,2.92133
626,43.128,38.056,4.72707
627,43.1968,53.829,5.53786
628,43.2657,70.684,6.78917
629,43.3346,86.597,6.60978
630,43.4035,83.404,7.30912
631,43.4724,74.238,6.08241
632,43.5413,56.466,5.35546
633,43.6102,40.839,3.4862
634,43.6791,29.572,3.56337
635,43.748,24.835,3.44849
636,43.8169,20.037,3.20271
637,43.8858,18.411,2.01218
638,43.9547,15.166,1.22458
639,44.0236,13.078,0.99917
640,44.0925,12.896,1.00499
641,44.1614,16.462,1.86583
642,44.2303,23.359,2.672
643,44.2992,26.616,2.87668
644,44.3681,29.452,3.45958
645,44.437,26.248,3.6797
646,44.5058,19.23,2.57868
647,44.5747,16.099,3.33825
648,44.6436,13.925,2.88475
649,44.7125,12.857,2.53264
650,44.7814,11.552,2.35829
651,44.8503,8.124,2.9673
652,44.9192,7.585,3.28772
653,44.9881,6.803,3.15061
654,45.057,7.849,2.25012
655,45.1259,9.979,2.15994
656,45.1948,13.546,2.7341
657,45.2637,17.806,2.6294
658,45.3326,18.301,2.71018
659,45.4015,19.997,2.24973
660,45.4704,19.414,3.61732
661,45.5393,28.193,3.56995
662,45.6082,37.591,4.51397
663,45.6771,42.232,5.21914
664,45.7459,39.361,5.48773
665,45.8148,33.229,4.45275
666,45.8837,28.893,2.98269
667,45.9526,25.011,2.95631
668,46.0215,20.654,2.2861
669,46.0904,19.647,1.98976
670,46.1593,16.45,2.45304
671,46.2282,18.378,2.59507
672,46.2971,17.462,2.84462
673,46.366,19.173,2.71279
674,46.4349,19.316,2.379
675,46.5038,20.66,2.95853
676,46.5727,19.568,2.85131
677,46.6416,22.493,2.80354
678,46.7105,25.259,2.35533
679,46.7794,19.156,2.57033
680,46.8483,16.389,3.02831
681,46.9172,13.025,3.17267
682,46.986,15.019,2.40345
683,47.0549,13.891,2.64465
684,47.1238,17.168,1.38442
685,47.1927,14.801,1.34376
686,47.2616,14.381,1.68223
687,47.3305,12.927,1.95119
688,47.3994,11.567,2.88778
689,47.4683,11.01,2.56686
690,47.5372,8.136,1.38413
691,47.6061,5.275,2.61634
692,47.675,5.461,1.99735
693,47.7439,6.621,2.62342
694,47.8128,6.936,2.47243
695,47.8817,11.67,2.48695
696,47.9506,18.002,2.21572
697,48.0195,29.118,3.58346
698,48.0884,40.283,4.40359
699,48.1573,52.761,4.70888
700,48.2261,52.718,5.22282
701,48.295,40.023,5.07207
702,48.3639,25.941,3.77106
703,48.4328,17.776,2.17431
704,48.5017,15.287,1.41059
705,48.5706,13.661,1.17575
706,48.6395,11.83,1.60875
707,48.7084,12.309,1.26109
708,48.7773,11.096,1.16795
709,48.8462,8.291,1.03509
710,48.9151,9.065,1.11344
711,48.984,9.031,1.24706
712,49.0529,8.962,1.61021
713,49.1218,11.167,1.13725
714,49.1907,9.131,1.6884
715,49.2596,9.799,2.33373
716,49.3285,7.299,2.19318
717,49.3974,6.965,2.07958
718,49.4662,9.512,2.1088
719,49.5351,7.536,1.99066
720,49.604,8.969,1.83659
721,49.6729,8.323,1.82814
722,49.7418,10.807,1.42369
723,49.8107,12.445,0.8822
724,49.8796,15.685,0.72747
725,49.9485,16.527,1.63421
726,50.0174,17.219,2.16842
727,50.0863,18.763,2.03063
728,50.1552,21.202,2.16095
729,50.2241,22.198,2.29298
730,50.293,32.438,2.16102
731,50.3619,47.516,2.28097
732,50.4308,53.648,3.09915
733,50.4997,38.239,2.86227
734,50.5686,37.695,2.74247
735,50.6375,44.966,3.33932
736,50.7063,52.344,4.58359
737,50.7752,56.868,5.18575
738,50.8441,49.739,4.80701
739,50.913,41.601,5.63971
740,50.9819,34.862,4.21557
741,51.0508,30.287,3.25529
742,51.1197,26.537,2.36081
743,51.1886,29.322,1.95596
744,51.2575,24.868,1.60175
745,51.3264,23.62,1.85581
746,51.3953,20.31,2.11724
747,51.4642,18.341,2.03126
748,51.5331,18.144,1.42768
749,51.602,18.293,2.00236
750,51.6709,19.711,1.92785
751,51.7398,20.464,1.88292
752,51.8087,22.302,1.64364
753,51.8776,23.044,1.91043
754,51.9464,22.779,2.06683
755,52.0153,22.399,2.03029
756,52.0842,18.52,2.02194
757,52.1531,20.374,1.93211
758,52.222,23.585,2.31271
759,52.2909,25.2,2.48399
760,52.3598,29.204,2.86918
761,52.4287,30.689,2.41776
762,52.4976,33.367,2.17952
763,52.5665,37.554,3.29249
764,52.6354,34.775,2.58473
765,52.7043,29.969,1.53249
766,52.7732,19.596,1.13822
767,52.8421,12.282,1.74294
768,52.911,8.023,1.56672
769,52.9799,7.518,1.57496
770,53.0488,8.219,1.75828
771,53.1177,9.297,1.46185
772,53.1866,9.065,1.88239
773,53.2554,10.308,1.24284
774,53.3243,8.969,1.57328
775,53.3932,8.979,1.90468
776,53.4621,11.269,2.31536
777,53.531,13.22,1.9398
778,53.5999,13.608,2.21872
779,53.6688,15.762,2.35252
780,53.7377,21.217,2.42516
781,53.8066,26.044,2.53318
782,53.8755,25.413,2.44992
783,53.9444,27.652,1.42022
784,54.0133,29.649,1.41891
785,54.0822,37.596,1.5521
786,54.1511,47.138,2.08182
787,54.22,52.83,2.19627
788,54.2889,49.041,3.3851
789,54.3578,42.101,3.17029
790,54.4267,36.6,2.53391
791,54.4955,32.856,2.89174
792,54.5644,32.156,2.65862
793,54.6333,32.015,2.19443
794,54.7022,34.189,3.12684
795,54.7711,29.25,3.23726
796,54.84,28.475,2.63584
797,54.9089,26.782,3.22065
798,54.9778,26.113,2.76594
799,55.0467,26.08,2.67471
800,55.1156,29.398,3.46304
801,55.1845,36.142,2.08767
802,55.2534,48.1,3.37328
803,55.3223,54.673,4.88561
804,55.3912,53.623,6.27593
805,55.4601,44.277,6.38733
806,55.529,30.279,5.42231
807,55.5979,23.573,3.93914
808,55.6668,20.01,2.8359
809,55.7356,15.264,2.57514
810,55.8045,11.808,2.46068
811,55.8734,8.692,1.97211
812,55.9423,8.978,2.29381
813,56.0112,8.751,2.15646
814,56.0801,8.071,2.60209
815,56.149,10.256,2.37081
816,56.2179,12.747,2.23013
817,56.2868,15.479,2.46555
818,56.3557,14.593,2.06526
819,56.4246,13.386,1.57125
820,56.4935,12.532,2.05789
821,56.5624,12.734,2.24438
822,56.6313,17.132,2.40475
823,56.7002,22.482,2.23169
824,56.7691,25.374,2.93005
825,56.838,24.808,3.87991
826,56.9069,22.293,4.27734
827,56.9757,21.747,3.70126
828,57.0446,19.043,3.6676
829,57.1135,14.905,3.86622
830,57.1824,13.17,3.21066
831,57.2513,10.644,2.36753
832,57.3202,9.206,2.40114
833,57.3891,9.387,2.65789
834,57.458,13.0,3.88657
835,57.5269,19.986,5.12579
836,57.5958,24.786,4.80035
837,57.6647,25.368,4.07328
838,57.7336,23.398,3.49194
839,57.8025,17.209,3.49715
840,57.8714,12.968,2.95712
841,57.9403,7.232,3.19722
842,58.0092,4.243,2.56807
843,58.0781,3.838,2.22244
844,58.147,3.678,2.13721
845,58.2159,4.496,2.14359
846,58.2847,7.137,2.79035
847,58.3536,7.677,3.15324
848,58.4225,7.259,2.91636
849,58.4914,7.848,2.96155
850,58.5603,6.127,3.02177
851,58.6292,8.007,2.52381
852,58.6981,11.125,2.78112
853,58.767,12.905,2.02639
854,58.8359,16.693,2.16939
855,58.9048,16.938,2.41087
856,58.9737,14.109,2.83715
857,59.0426,15.306,3.72807
858,59.1115,20.856,4.56137
859,59.1804,28.963,4.56404
860,59.2493,27.734,4.07648
861,59.3182,28.096,3.59397
862,59.3871,25.809,2.69826
863,59.456,20.58,3.09676
864,59.5248,20.49,3.11558
865,59.5937,21.034,1.95235
866,59.6626,16.759,1.15999
867,59.7315,18.57,1.98958
868,59.8004,21.54,3.03468
869,59.8693,24.199,3.11339
870,59.9382,26.177,3.69668
871,60.0071,32.49,2.29474
872,60.076,44.409,1.86393
873,60.1449,53.068,2.67599
874,60.2138,60.005,3.49938
875,60.2827,62.257,3.84861
876,60.3516,47.453,3.60063
877,60.4205,34.432,2.7311
