,position (um),Fat2dICD intensity,Abi intensity
150,10.3342,5.434,1.3425
151,10.4031,4.143,1.7006
152,10.472,3.527,1.0875
153,10.5409,3.094,2.1041
154,10.6098,2.144,1.656
155,10.6786,3.903,1.2226
156,10.7475,5.836,1.481
157,10.8164,8.735,1.8413
158,10.8853,11.236,1.4192
159,10.9542,15.261,1.8152
160,11.0231,17.82,1.8911
161,11.092,20.639,2.3234
162,11.1609,18.632,2.2304
163,11.2298,18.328,3.0106
164,11.2987,18.774,3.9011
165,11.3676,22.847,4.4325
166,11.4365,26.175,3.3385
167,11.5054,23.053,3.8203
168,11.5743,26.092,3.7552
169,11.6432,26.239,3.999
170,11.7121,35.107,4.7941
171,11.781,40.615,5.2333
172,11.8499,41.817,5.0603
173,11.9187,35.708,5.7253
174,11.9876,35.405,5.7781
175,12.0565,33.715,4.6244
176,12.1254,26.102,3.9059
177,12.1943,19.501,4.3669
178,12.2632,14.499,3.6675
179,12.3321,11.235,4.0451
180,12.401,7.392,2.9441
181,12.4699,7.166,2.743
182,12.5388,8.111,3.1684
183,12.6077,10.468,3.1013
184,12.6766,12.615,2.3358
185,12.7455,17.56,1.9544
186,12.8144,22.907,1.9986
187,12.8833,21.753,3.0747
188,12.9522,17.377,2.8691
189,13.0211,13.406,3.7371
190,13.09,10.354,2.817
191,13.1588,10.169,2.7442
192,13.2277,11.468,2.9611
193,13.2966,13.606,3.7648
194,13.3655,13.406,2.9633
195,13.4344,11.588,2.2195
196,13.5033,11.631,2.0304
197,13.5722,11.68,2.6468
198,13.6411,14.318,2.9119
199,13.71,15.398,2.3247
200,13.7789,13.531,2.6479
201,13.8478,9.705,2.5103
202,13.9167,11.761,2.215
203,13.9856,8.496,1.1213
204,14.0545,7.736,1.2081
205,14.1234,7.474,1.4798
206,14.1923,7.678,1.0967
207,14.2612,6.161,1.8466
208,14.3301,8.078,1.677
209,14.3989,6.699,1.3681
210,14.4678,6.503,0.9391
211,14.5367,6.975,1.1893
212,14.6056,6.806,0.9336
213,14.6745,7.546,1.6563
214,14.7434,8.907,1.5348
215,14.8123,8.194,1.2846
216,14.8812,7.897,1.2815
217,14.9501,11.039,1.7249
218,15.019,12.238,2.0648
219,15.0879,14.954,2.7372
220,15.1568,19.148,3.002
221,15.2257,19.54,2.9662
222,15.2946,17.092,3.0539
223,15.3635,14.878,3.1754
224,15.4324,11.652,2.4734
225,15.5013,7.633,2.0225
226,15.5702,6.537,1.4206
227,15.6391,6.646,1.0821
228,15.7079,7.785,0.6209
229,15.7768,5.256,1.1216
230,15.8457,8.388,1.987
231,15.9146,10.758,1.3618
232,15.9835,10.265,1.1218
233,16.0524,10.128,1.7226
234,16.1213,10.76,1.6631
235,16.1902,12.507,1.6775
236,16.2591,11.911,2.8794
237,16.328,15.554,2.6905
238,16.3969,14.082,3.095
239,16.4658,17.399,3.0382
240,16.5347,20.219,2.782
241,16.6036,21.695,3.674
242,16.6725,19.812,3.3264
243,16.7414,22.163,3.0332
244,16.8103,22.39,3.0427
245,16.8792,21.674,3.0491
246,16.948,23.923,3.0177
247,17.0169,26.434,3.7597
248,17.0858,21.588,2.8263
249,17.1547,16.73,2.8488
250,17.2236,17.432,2.5688
251,17.2925,20.413,3.1849
252,17.3614,29.326,3.4316
253,17.4303,31.227,4.3889
254,17.4992,30.791,6.1318
255,17.5681,27.317,6.2814
256,17.637,21.376,5.1468
257,17.7059,21.382,4.8194
258,17.7748,20.722,4.1272
259,17.8437,15.493,3.4808
260,17.9126,10.524,3.1269
261,17.9815,9.942,1.8901
262,18.0504,9.01,1.3967
263,18.1193,6.307,1.6358
264,18.1881,7.364,1.6058
265,18.257,11.211,2.1936
266,18.3259,13.99,2.5698
267,18.3948,16.792,2.4275
268,18.4637,19.455,2.9009
269,18.5326,22.935,3.2009
270,18.6015,24.859,2.8241
271,18.6704,23.034,2.7293
272,18.7393,21.78,2.2579
273,18.8082,22.552,2.2479
274,18.8771,23.26,2.3069
275,18.946,20.373,2.5619
276,19.0149,22.203,2.4523
277,19.0838,23.234,2.661
278,19.1527,25.276,2.3118
279,19.2216,22.909,3.0506
280,19.2905,19.769,2.3486
281,19.3594,22.197,1.9686
282,19.4282,19.038,1.7871
283,19.4971,18.317,1.7146
284,19.566,14.567,1.954
285,19.6349,13.587,2.2548
286,19.7038,15.974,2.4213
287,19.7727,24.418,3.5019
288,19.8416,32.282,3.9034
289,19.9105,37.355,4.6776
290,19.9794,34.676,5.4094
291,20.0483,34.301,5.8491
292,20.1172,33.914,5.1169
293,20.1861,38.788,5.0678
294,20.255,31.171,5.0451
295,20.3239,22.821,3.7434
296,20.3928,17.862,2.5415
297,20.4617,14.247,2.0081
298,20.5306,12.431,1.4695
299,20.5995,11.268,1.2433
300,20.6683,8.723,1.0502
301,20.7372,8.582,1.1651
302,20.8061,8.037,1.7448
303,20.875,7.374,1.3031
304,20.9439,5.438,1.7208
305,21.0128,5.32,2.0868
306,21.0817,8.72,1.9079
307,21.1506,11.279,1.8725
308,21.2195,10.699,2.2033
309,21.2884,9.223,2.6541
310,21.3573,8.374,2.0792
311,21.4262,6.605,1.9409
312,21.4951,5.676,2.4055
313,21.564,5.51,2.7935
314,21.6329,4.47,2.1033
315,21.7018,4.815,1.392
316,21.7707,5.423,1.8094
317,21.8396,5.701,1.5005
318,21.9084,4.635,1.2528
319,21.9773,4.799,1.282
320,22.0462,6.234,1.5801
321,22.1151,4.574,1.3127
322,22.184,5.437,1.4867
323,22.2529,6.289,1.9553
324,22.3218,7.53,1.5744
325,22.3907,7.007,1.3782
326,22.4596,9.41,2.064
327,22.5285,9.304,2.5749
328,22.5974,9.029,2.0713
329,22.6663,11.688,2.6357
330,22.7352,14.116,3.4894
331,22.8041,15.885,3.5634
332,22.873,22.791,3.6415
333,22.9419,24.39,3.4285
334,23.0108,26.352,4.2107
335,23.0797,32.415,4.0728
336,23.1486,39.014,4.8194
337,23.2174,45.187,4.2008
338,23.2863,45.983,5.0117
339,23.3552,44.875,5.0326
340,23.4241,46.969,6.12
341,23.493,55.272,6.5158
342,23.5619,54.921,6.9405
343,23.6308,52.574,6.0659
344,23.6997,44.088,5.6365
345,23.7686,40.531,5.1573
346,23.8375,42.365,5.1941
347,23.9064,43.03,5.4867
348,23.9753,39.51,5.6238
349,24.0442,33.746,4.4529
350,24.1131,30.889,4.3042
351,24.182,25.475,3.1635
352,24.2509,23.327,2.9643
353,24.3198,20.365,2.4464
354,24.3887,19.895,2.0904
355,24.4575,16.351,2.2375
356,24.5264,14.515,2.6043
357,24.5953,13.435,2.8204
358,24.6642,11.539,2.5348
359,24.7331,15.014,2.0535
360,24.802,14.541,3.0348
361,24.8709,15.251,3.0473
362,24.9398,16.152,2.938
363,25.0087,15.392,3.1823
364,25.0776,14.555,3.4564
365,25.1465,17.214,3.7906
366,25.2154,22.093,5.1799
367,25.2843,24.584,5.0128
368,25.3532,24.138,4.2239
369,25.4221,23.252,3.6994
370,25.491,17.92,4.0131
371,25.5599,13.759,3.2994
372,25.6288,11.0,2.8297
373,25.6976,12.27,3.4373
374,25.7665,12.86,3.09
375,25.8354,13.309,3.7766
376,25.9043,13.953,4.5299
377,25.9732,17.971,4.4537
378,26.0421,27.927,5.2222
379,26.111,35.114,4.9237
380,26.1799,29.787,3.9125
381,26.2488,30.396,5.1226
382,26.3177,35.686,4.5093
383,26.3866,36.819,4.9317
384,26.4555,33.321,5.6073
385,26.5244,31.767,5.8766
386,26.5933,29.466,4.9037
387,26.6622,26.499,5.3658
388,26.7311,24.796,5.005
389,26.8,25.347,4.7631
390,26.8689,20.776,3.8711
391,26.9377,18.547,4.1757
392,27.0066,17.412,3.8971
393,27.0755,18.195,2.895
394,27.1444,19.201,2.2736
395,27.2133,19.9,2.1531
396,27.2822,16.247,2.4544
397,27.3511,17.68,1.9297
398,27.42,15.685,1.7633
399,27.4889,16.512,2.2395
400,27.5578,19.183,2.481
401,27.6267,19.409,3.4042
402,27.6956,22.87,3.5248
403,27.7645,23.845,3.5059
404,27.8334,24.5,4.2204
405,27.9023,28.608,3.6129
406,27.9712,25.398,3.6274
407,28.0401,25.638,4.0038
408,28.109,25.464,3.8813
409,28.1778,27.868,3.1404
410,28.2467,30.607,4.2176
411,28.3156,26.843,4.0365
412,28.3845,26.496,3.1741
413,28.4534,28.231,3.4663
414,28.5223,23.194,3.0648
415,28.5912,18.831,1.7189
416,28.6601,16.075,1.5237
417,28.729,12.284,1.6535
418,28.7979,10.152,1.8255
419,28.8668,10.513,1.5169
420,28.9357,11.337,2.3054
421,29.0046,13.383,2.7766
422,29.0735,16.987,3.0714
423,29.1424,20.87,2.8891
424,29.2113,31.857,4.3689
425,29.2802,36.733,5.4939
426,29.3491,37.778,6.4339
427,29.4179,35.105,6.1438
428,29.4868,36.429,5.158
429,29.5557,40.939,4.8833
430,29.6246,44.502,5.2747
431,29.6935,51.481,5.9317
432,29.7624,46.156,6.4759
433,29.8313,49.532,7.2722
434,29.9002,48.699,6.288
435,29.9691,50.017,6.0569
436,30.038,40.265,5.3373
437,30.1069,37.711,5.5007
438,30.1758,29.618,4.8317
439,30.2447,26.516,4.7344
440,30.3136,24.124,4.0771
441,30.3825,21.322,3.6946
442,30.4514,17.338,3.9902
443,30.5203,16.933,4.1056
444,30.5892,17.326,4.3167
445,30.6581,16.145,3.1132
446,30.7269,14.864,2.9271
447,30.7958,14.295,3.1981
448,30.8647,15.177,2.5248
449,30.9336,12.781,2.6757
450,31.0025,15.99,3.12
451,31.0714,12.013,2.4638
452,31.1403,11.961,2.6151
453,31.2092,10.118,2.0968
454,31.2781,10.175,1.6518
455,31.347,8.536,1.7957
456,31.4159,10.65,2.3063
457,31.4848,9.949,1.8213
458,31.5537,9.424,1.8281
459,31.6226,11.361,2.184
460,31.6915,11.295,1.3315
461,31.7604,11.478,2.0945
462,31.8293,9.949,2.3339
463,31.8982,8.208,2.098
464,31.967,7.735,1.4511
465,32.0359,9.088,1.5825
466,32.1048,9.298,1.7676
467,32.1737,11.104,1.6774
468,32.2426,14.269,3.1732
469,32.3115,17.959,3.5642
470,32.3804,20.754,3.4666
471,32.4493,24.437,4.4445
472,32.5182,32.281,4.5286
473,32.5871,34.115,5.8469
474,32.656,45.644,6.5073
475,32.7249,65.367,5.7787
476,32.7938,70.026,6.325
477,32.8627,57.252,5.8441
478,32.9316,41.322,5.5528
479,33.0005,28.58,3.8471
480,33.0694,23.117,3.2667
481,33.1383,18.45,2.6048
482,33.2071,13.988,3.1621
483,33.276,14.098,2.822
484,33.3449,16.534,2.2443
485,33.4138,16.185,1.4779
486,33.4827,18.301,2.749
487,33.5516,21.032,2.3124
488,33.6205,15.688,2.0626
489,33.6894,14.661,1.7831
490,33.7583,13.614,1.8114
491,33.8272,9.13,1.8182
492,33.8961,8.073,1.5613
493,33.965,7.597,1.9945
494,34.0339,11.249,1.7647
495,34.1028,13.091,2.7924
496,34.1717,13.342,2.9581
497,34.2406,16.889,4.5231
498,34.3095,19.374,4.3496
499,34.3784,20.518,3.493
500,34.4472,16.904,3.4436
501,34.5161,17.192,2.4333
502,34.585,15.514,1.8214
503,34.6539,15.559,2.3515
504,34.7228,19.753,2.1035
505,34.7917,21.946,2.3638
506,34.8606,29.52,2.7572
507,34.9295,39.636,3.1334
508,34.9984,45.412,4.1031
509,35.0673,49.981,5.8188
510,35.1362,48.807,6.3362
511,35.2051,50.376,6.6969
512,35.274,53.874,7.9489
513,35.3429,48.327,7.0295
514,35.4118,35.006,5.8058
515,35.4807,27.26,5.7206
516,35.5496,23.18,4.013
517,35.6185,19.99,3.7861
518,35.6873,19.738,2.6317
519,35.7562,16.879,2.7928
520,35.8251,11.64,2.9363
521,35.894,10.703,2.323
522,35.9629,9.489,2.0548
523,36.0318,7.311,2.7341
524,36.1007,6.177,1.9604
525,36.1696,10.127,1.8923
526,36.2385,11.818,1.8269
527,36.3074,15.238,2.0289
528,36.3763,21.181,2.4658
529,36.4452,21.151,3.6882
530,36.5141,18.853,5.6551
531,36.583,13.88,4.8598
532,36.6519,10.498,4.0785
533,36.7208,9.366,3.5057
534,36.7897,11.143,2.878
535,36.8586,10.694,2.5177
536,36.9274,8.462,2.8746
537,36.9963,9.45,2.0469
538,37.0652,10.589,2.2211
539,37.1341,14.638,2.2931
540,37.203,19.15,3.0328
541,37.2719,25.662,3.2624
542,37.3408,28.443,5.0885
543,37.4097,27.498,5.4121
544,37.4786,23.532,5.2406
545,37.5475,21.262,4.5571
546,37.6164,17.416,3.6892
547,37.6853,20.365,3.2157
548,37.7542,21.79,4.0555
549,37.8231,28.421,3.3495
550,37.892,29.998,3.9059
551,37.9609,28.739,3.7441
552,38.0298,26.012,3.7408
553,38.0987,25.185,3.4664
554,38.1675,19.999,3.7775
555,38.2364,18.151,3.6284
556,38.3053,13.98,2.5502
557,38.3742,14.307,2.5305
558,38.4431,13.867,3.2096
559,38.512,13.372,3.192
560,38.5809,11.339,2.3069
561,38.6498,11.467,2.0861
562,38.7187,8.74,1.5384
563,38.7876,6.567,1.1505
564,38.8565,10.795,1.2335
565,38.9254,10.626,0.872
566,38.9943,9.014,0.9105
567,39.0632,8.78,0.9488
568,39.1321,6.678,0.817
569,39.201,4.958,0.5904
570,39.2699,6.264,0.8056
571,39.3388,5.731,1.3965
572,39.4076,6.892,1.2576
573,39.4765,5.871,1.537
574,39.5454,5.245,0.9556
575,39.6143,5.431,1.5279
576,39.6832,4.324,1.9765
577,39.7521,4.152,1.5843
578,39.821,7.05,1.2616
579,39.8899,7.285,0.9823
580,39.9588,10.685,0.9417
581,40.0277,13.09,1.2674
582,40.0966,11.504,1.2284
583,40.1655,11.149,1.498
584,40.2344,10.456,1.4337
585,40.3033,9.321,1.6376
586,40.3722,10.376,1.455
587,40.4411,10.811,1.5122
588,40.51,12.329,1.4168
589,40.5789,13.963,1.572
590,40.6478,13.063,1.4791
591,40.7166,13.853,2.3417
592,40.7855,12.915,1.8957
593,40.8544,10.896,2.0063
594,40.9233,13.26,1.914
595,40.9922,12.334,2.1706
596,41.0611,9.31,2.7348
597,41.13,8.886,2.0109
598,41.1989,10.349,1.7307
599,41.2678,9.896,2.3485
600,41.3367,12.964,2.058
601,41.4056,15.981,2.5896
602,41.4745,18.731,1.7826
603,41.5434,17.201,1.2636
604,41.6123,15.499,1.6346
605,41.6812,16.123,1.4678
606,41.7501,15.564,2.405
607,41.819,17.916,1.4136
608,41.8879,17.714,1.9803
609,41.9567,17.365,2.2834
610,42.0256,17.334,2.8473
611,42.0945,17.037,2.8211
612,42.1634,20.055,2.2621
613,42.2323,23.012,2.3965
614,42.3012,20.456,2.5721
615,42.3701,19.493,2.6154
616,42.439,19.551,3.21
617,42.5079,14.069,3.8245
618,42.5768,10.93,3.7733
619,42.6457,12.169,2.6606
620,42.7146,12.667,2.7463
621,42.7835,11.459,3.2057
622,42.8524,8.398,2.3272
623,42.9213,7.843,2.3641
624,42.9902,7.651,2.1729
625,43.0591,5.934,2.2135
626,43.128,6.867,2.5374
627,43.1968,7.65,1.5475
628,43.2657,7.94,1.7865
629,43.3346,8.186,2.2267
630,43.4035,10.103,2.327
631,43.4724,12.932,2.4937
632,43.5413,13.782,2.2998
633,43.6102,13.787,3.4898
634,43.6791,12.266,4.1536
635,43.748,15.012,2.9925
636,43.8169,15.906,3.0317
637,43.8858,12.767,2.9644
638,43.9547,12.522,2.3031
639,44.0236,10.003,2.3454
640,44.0925,8.406,2.4157
641,44.1614,8.383,2.2691
642,44.2303,7.413,1.6804
643,44.2992,6.732,1.029
644,44.3681,11.457,1.3299
645,44.437,18.779,1.4451
646,44.5058,23.419,1.7245
647,44.5747,24.893,2.0428
648,44.6436,19.876,2.9312
649,44.7125,15.311,2.8107
650,44.7814,16.017,2.5525
651,44.8503,16.519,3.0625
652,44.9192,17.923,2.7707
653,44.9881,15.966,2.8589
654,45.057,14.357,3.1846
655,45.1259,15.038,2.516
656,45.1948,18.095,3.1853
657,45.2637,24.141,3.7179
658,45.3326,21.361,2.8962
659,45.4015,19.299,3.7818
660,45.4704,22.091,3.8757
661,45.5393,21.184,3.4784
662,45.6082,19.351,4.166
663,45.6771,19.255,3.7268
664,45.7459,24.594,3.6118
665,45.8148,30.149,4.3643
666,45.8837,35.646,5.3943
667,45.9526,37.515,5.8479
668,46.0215,41.215,6.4976
669,46.0904,48.256,6.71
670,46.1593,41.194,4.8532
671,46.2282,27.892,4.0407
672,46.2971,18.097,3.5199
673,46.366,13.425,3.3116
674,46.4349,11.178,2.8291
675,46.5038,9.566,2.9702
676,46.5727,9.239,2.272
677,46.6416,7.34,2.2828
678,46.7105,8.515,1.6302
679,46.7794,8.938,1.8979
680,46.8483,9.657,1.716
681,46.9172,9.393,1.2439
682,46.986,11.187,1.3306
683,47.0549,9.347,1.2281
684,47.1238,9.433,1.2773
685,47.1927,13.22,1.8455
686,47.2616,15.773,2.5065
687,47.3305,21.513,3.1441
688,47.3994,24.225,2.6436
689,47.4683,25.284,3.2496
690,47.5372,20.375,2.139
691,47.6061,19.177,2.9347
692,47.675,13.776,3.1289
693,47.7439,13.111,2.9787
694,47.8128,10.719,2.684
695,47.8817,8.88,2.5071
696,47.9506,6.714,2.3428
697,48.0195,5.26,2.2439
698,48.0884,4.501,1.3352
699,48.1573,3.572,1.6495
700,48.2261,4.56,1.3961
701,48.295,4.638,1.7481
702,48.3639,4.722,1.6412
703,48.4328,4.505,1.7436
704,48.5017,4.585,1.3626
705,48.5706,4.772,1.6107
706,48.6395,4.089,0.889
707,48.7084,4.333,1.4997
708,48.7773,3.093,1.4735
709,48.8462,2.985,1.6008
710,48.9151,4.048,1.2159
711,48.984,4.836,1.1276
712,49.0529,5.342,1.6817
713,49.1218,4.898,1.4274
714,49.1907,5.2,1.1513
715,49.2596,4.392,1.1525
716,49.3285,4.182,1.6582
717,49.3974,4.605,1.9526
718,49.4662,3.562,1.7328
719,49.5351,3.133,1.8188
720,49.604,3.044,1.1886
721,49.6729,3.274,1.1257
722,49.7418,2.975,1.2643
723,49.8107,3.364,1.4473
724,49.8796,4.585,1.4581
725,49.9485,4.619,1.7457
726,50.0174,4.667,2.1288
727,50.0863,5.105,2.0677
728,50.1552,6.486,1.5619
729,50.2241,7.901,1.7186
730,50.293,12.374,2.5671
731,50.3619,14.549,2.451
732,50.4308,17.86,2.9422
733,50.4997,26.286,4.3984
734,50.5686,39.573,4.1031
735,50.6375,55.108,4.5759
736,50.7063,61.299,5.9957
737,50.7752,68.32,6.0586
738,50.8441,71.409,8.3124
739,50.913,70.42,7.2668
740,50.9819,57.756,6.7234
741,51.0508,47.476,5.9631
742,51.1197,42.828,5.7919
743,51.1886,38.814,5.3453
744,51.2575,30.942,3.6959
745,51.3264,20.614,3.9221
746,51.3953,15.191,2.7695
747,51.4642,10.894,1.8255
748,51.5331,8.618,1.8772
749,51.602,7.055,2.021
750,51.6709,8.258,1.4019
751,51.7398,8.584,1.8928
752,51.8087,11.252,1.9341
753,51.8776,13.736,2.0032
754,51.9464,14.018,2.8447
755,52.0153,15.292,2.9243
756,52.0842,16.557,2.0249
757,52.1531,13.951,2.7682
758,52.222,10.25,2.784
759,52.2909,11.088,2.3344
760,52.3598,12.424,2.9264
761,52.4287,13.256,2.5149
762,52.4976,14.203,2.3882
763,52.5665,13.506,1.8882
764,52.6354,12.251,1.8757
765,52.7043,11.218,1.7526
766,52.7732,10.866,1.5827
767,52.8421,7.535,2.3551
768,52.911,6.535,2.0092
769,52.9799,6.86,1.9909
770,53.0488,5.819,1.7757
771,53.1177,8.579,1.4227
772,53.1866,9.668,2.0189
773,53.2554,12.81,2.7995
774,53.3243,12.982,2.5221
775,53.3932,15.034,2.377
776,53.4621,17.271,2.325
777,53.531,18.201,2.5075
778,53.5999,18.023,2.3377
779,53.6688,21.472,3.4123
780,53.7377,29.864,2.5932
781,53.8066,41.881,4.8286
782,53.8755,49.166,6.3397
783,53.9444,41.625,7.2989
784,54.0133,36.078,6.5117
785,54.0822,30.257,6.2417
786,54.1511,25.91,5.7832
787,54.22,30.152,6.247
788,54.2889,28.551,5.1804
789,54.3578,24.266,4.8949
790,54.4267,21.044,4.3974
791,54.4955,18.829,4.7744
792,54.5644,15.337,3.244
793,54.6333,16.096,2.9187
794,54.7022,19.814,2.5026
795,54.7711,19.521,3.7345
796,54.84,20.445,2.8219
797,54.9089,18.99,2.6612
798,54.9778,14.273,3.319
799,55.0467,13.42,2.3945
800,55.1156,11.192,2.427
801,55.1845,10.481,1.8666
802,55.2534,9.604,2.2003
803,55.3223,11.845,1.7277
804,55.3912,14.89,1.309
805,55.4601,13.452,2.1048
806,55.529,12.653,2.0782
807,55.5979,10.563,2.0816
808,55.6668,15.179,1.9768
809,55.7356,16.983,2.2433
810,55.8045,18.617,2.8009
811,55.8734,15.033,3.6924
812,55.9423,14.643,4.1165
813,56.0112,15.862,4.4991
814,56.0801,20.584,4.6812
815,56.149,18.533,3.0399
816,56.2179,8.853,2.8611
817,56.2868,5.141,2.3158
818,56.3557,2.985,2.3703
819,56.4246,4.88,2.0327
820,56.4935,5.955,2.512
821,56.5624,4.681,2.4623
822,56.6313,5.363,2.7397
823,56.7002,5.255,2.6011
824,56.7691,4.111,2.7299
825,56.838,4.878,2.5181
826,56.9069,7.504,1.7214
827,56.9757,5.451,1.8025
828,57.0446,5.439,1.2958
829,57.1135,6.764,1.653
830,57.1824,6.198,1.5543
831,57.2513,5.4,1.5537
832,57.3202,5.999,2.1332
833,57.3891,5.651,2.2597
834,57.458,4.966,1.8096
835,57.5269,6.508,2.0461
836,57.5958,6.762,1.76
837,57.6647,7.76,2.2423
838,57.7336,10.272,1.5576
839,57.8025,9.251,1.5145
840,57.8714,9.929,1.8524
841,57.9403,9.774,1.1189
842,58.0092,13.512,1.4609
843,58.0781,13.307,1.6864
844,58.147,13.174,1.7827
845,58.2159,12.208,1.8321
846,58.2847,13.384,1.6815
847,58.3536,14.498,1.7598
848,58.4225,17.552,2.2102
849,58.4914,23.002,2.3537
850,58.5603,24.778,2.6381
851,58.6292,26.845,2.9858
852,58.6981,30.071,3.4676
853,58.767,26.884,4.0504
854,58.8359,27.475,4.5861
855,58.9048,41.16,5.8299
856,58.9737,65.411,6.7679
857,59.0426,91.031,7.6195
858,59.1115,101.894,8.9382
859,59.1804,98.102,9.2291
860,59.2493,75.851,8.3794
861,59.3182,54.105,8.2329
862,59.3871,42.27,6.5129
863,59.456,30.41,5.186
864,59.5248,23.957,3.4136
865,59.5937,24.729,3.3762
866,59.6626,22.106,2.5657
867,59.7315,23.055,3.0921
868,59.8004,25.694,3.5977
869,59.8693,27.956,4.437
870,59.9382,23.917,4.131
871,60.0071,20.038,3.5797
872,60.076,11.982,3.1294
873,60.1449,8.861,2.1809
874,60.2138,10.202,2.6431
875,60.2827,11.979,2.1396
876,60.3516,14.63,2.7092
877,60.4205,18.633,2.668
878,60.4894,18.578,3.0251
879,60.5583,16.054,2.8687
880,60.6272,16.103,2.274
881,60.6961,13.497,2.2045
882,60.7649,13.202,2.5636
