,position (um),Fat2dICD intensity,Abi intensity
132,9.0941,4.703,0.8187
133,9.163,6.454,0.7999
134,9.2319,8.714,0.8003
135,9.3008,8.084,1.0751
136,9.3697,6.896,1.9843
137,9.4385,8.686,2.7887
138,9.5074,11.597,2.3432
139,9.5763,15.795,2.1989
140,9.6452,20.017,2.7605
141,9.7141,22.338,2.8354
142,9.783,23.923,3.0809
143,9.8519,25.728,3.3731
144,9.9208,34.511,2.9725
145,9.9897,33.08,3.7226
146,10.0586,24.896,3.3599
147,10.1275,31.815,4.4859
148,10.1964,40.86,4.6232
149,10.2653,41.877,4.7638
150,10.3342,42.307,4.8116
151,10.4031,40.393,4.8872
152,10.472,40.993,3.9629
153,10.5409,39.824,4.5113
154,10.6098,35.698,4.1553
155,10.6786,33.686,3.6083
156,10.7475,34.859,4.7457
157,10.8164,34.45,5.2168
158,10.8853,35.345,4.0746
159,10.9542,36.717,3.6705
160,11.0231,29.277,3.6998
161,11.092,32.931,3.5955
162,11.1609,37.773,3.6208
163,11.2298,41.727,2.4592
164,11.2987,35.6,3.3042
165,11.3676,27.238,3.3875
166,11.4365,14.105,3.2157
167,11.5054,4.839,2.0019
168,11.5743,3.586,1.1733
169,11.6432,3.993,1.1243
170,11.7121,3.398,0.9297
171,11.781,2.151,0.6066
172,11.8499,3.518,0.7522
173,11.9187,5.381,0.5105
174,11.9876,4.75,0.5784
175,12.0565,6.105,0.5245
176,12.1254,4.81,0.7745
177,12.1943,3.555,0.9168
178,12.2632,3.457,0.8276
179,12.3321,4.271,0.591
180,12.401,5.244,0.5897
181,12.4699,5.88,0.6294
182,12.5388,5.76,0.9805
183,12.6077,4.823,1.3221
184,12.6766,5.187,1.3578
185,12.7455,6.14,1.3797
186,12.8144,6.325,1.5898
187,12.8833,9.177,1.9392
188,12.9522,10.674,2.581
189,13.0211,12.324,3.225
190,13.09,16.409,3.5338
191,13.1588,18.757,2.9875
192,13.2277,20.679,2.6672
193,13.2966,19.61,3.1932
194,13.3655,19.633,2.4259
195,13.4344,19.447,2.4527
196,13.5033,21.116,2.059
197,13.5722,23.34,1.4024
198,13.6411,20.276,1.8922
199,13.71,15.699,2.125
200,13.7789,13.561,2.6648
201,13.8478,11.314,2.3149
202,13.9167,10.189,1.9168
203,13.9856,11.013,1.5381
204,14.0545,11.029,0.7873
205,14.1234,11.287,0.9639
206,14.1923,14.605,1.0787
207,14.2612,16.859,1.9124
208,14.3301,17.796,2.4846
209,14.3989,34.712,1.8328
210,14.4678,52.262,2.655
211,14.5367,64.848,2.5096
212,14.6056,67.2,3.2399
213,14.6745,62.893,2.8562
214,14.7434,49.969,2.9216
215,14.8123,36.55,2.8145
216,14.8812,20.21,2.4754
217,14.9501,15.206,2.3293
218,15.019,13.374,2.572
219,15.0879,12.647,1.5194
220,15.1568,12.355,1.583
221,15.2257,11.513,1.1283
222,15.2946,10.273,1.6559
223,15.3635,13.314,2.2386
224,15.4324,13.352,2.8979
225,15.5013,16.926,2.9338
226,15.5702,23.737,2.6262
227,15.6391,28.916,2.0484
228,15.7079,32.62,1.6795
229,15.7768,30.014,2.0527
230,15.8457,26.784,2.4213
231,15.9146,22.674,1.9
232,15.9835,23.873,1.7331
233,16.0524,27.338,1.4166
234,16.1213,33.155,2.295
235,16.1902,38.545,3.4192
236,16.2591,43.331,4.14
237,16.328,35.325,3.7821
238,16.3969,25.133,4.218
239,16.4658,13.916,3.308
240,16.5347,11.852,2.8676
241,16.6036,10.126,1.8877
242,16.6725,11.916,1.3589
243,16.7414,9.636,1.7612
244,16.8103,11.116,1.8148
245,16.8792,13.144,2.1476
246,16.948,17.804,2.5092
247,17.0169,22.432,2.2466
248,17.0858,22.731,2.1565
249,17.1547,23.331,2.2099
250,17.2236,25.81,2.2745
251,17.2925,25.816,2.0913
252,17.3614,28.937,1.7241
253,17.4303,33.664,2.843
254,17.4992,36.388,3.5456
255,17.5681,36.71,4.6321
256,17.637,39.001,4.5661
257,17.7059,38.153,5.4375
258,17.7748,38.547,4.2698
259,17.8437,42.98,3.8852
260,17.9126,49.857,4.49
261,17.9815,64.276,4.2281
262,18.0504,73.344,4.2678
263,18.1193,80.208,5.6491
264,18.1881,74.073,5.9132
265,18.257,66.203,6.3795
266,18.3259,56.294,6.3005
267,18.3948,39.378,5.0612
268,18.4637,25.625,3.6012
269,18.5326,14.791,3.0569
270,18.6015,8.667,2.6037
271,18.6704,7.092,1.6306
272,18.7393,6.76,1.7801
273,18.8082,8.279,1.5613
274,18.8771,11.301,2.3091
275,18.946,11.929,2.2568
276,19.0149,8.541,2.7869
277,19.0838,9.834,2.0969
278,19.1527,13.156,2.0537
279,19.2216,11.779,2.1729
280,19.2905,10.592,2.3766
281,19.3594,8.659,1.9776
282,19.4282,5.619,1.7823
283,19.4971,3.807,1.5526
284,19.566,4.692,1.4175
285,19.6349,9.011,1.5424
286,19.7038,11.719,1.6788
287,19.7727,15.16,2.3489
288,19.8416,18.713,4.1175
289,19.9105,22.007,3.9085
290,19.9794,22.188,3.1945
291,20.0483,14.559,2.699
292,20.1172,8.454,1.732
293,20.1861,6.218,1.2765
294,20.255,7.799,1.5533
295,20.3239,8.092,1.9587
296,20.3928,8.586,1.6684
297,20.4617,9.823,1.2199
298,20.5306,10.386,1.9266
299,20.5995,14.847,2.2747
300,20.6683,16.804,2.5045
301,20.7372,14.416,2.4436
302,20.8061,9.487,2.7051
303,20.875,5.591,2.7043
304,20.9439,5.754,3.3197
305,21.0128,6.636,1.7188
306,21.0817,6.699,1.9611
307,21.1506,9.981,3.1571
308,21.2195,9.878,2.5224
309,21.2884,13.545,3.2348
310,21.3573,16.211,3.4664
311,21.4262,18.603,3.0177
312,21.4951,23.865,2.8833
313,21.564,32.517,3.2376
314,21.6329,42.145,3.2985
315,21.7018,39.008,2.7951
316,21.7707,31.71,2.9931
317,21.8396,27.378,3.415
318,21.9084,29.526,2.9096
319,21.9773,26.489,3.9164
320,22.0462,21.474,3.211
321,22.1151,22.385,2.516
322,22.184,23.459,3.2199
323,22.2529,24.55,3.7973
324,22.3218,22.128,2.7336
325,22.3907,22.036,2.4601
326,22.4596,19.096,2.0534
327,22.5285,16.688,2.0379
328,22.5974,17.989,2.4942
329,22.6663,20.43,2.6048
330,22.7352,22.628,3.1491
331,22.8041,29.7,3.5663
332,22.873,41.351,4.2173
333,22.9419,43.076,3.8757
334,23.0108,36.89,4.8108
335,23.0797,31.915,5.5034
336,23.1486,35.234,5.7756
337,23.2174,38.872,6.4396
338,23.2863,32.288,5.4499
339,23.3552,21.85,3.2317
340,23.4241,17.984,2.268
341,23.493,15.919,2.561
342,23.5619,16.148,2.6106
343,23.6308,18.997,2.8078
344,23.6997,21.781,2.3883
345,23.7686,20.696,2.5834
346,23.8375,20.662,2.987
347,23.9064,20.67,3.6471
348,23.9753,25.689,3.3982
349,24.0442,20.817,2.6483
350,24.1131,12.856,2.6713
351,24.182,12.034,2.3647
352,24.2509,13.577,2.2679
353,24.3198,12.407,2.9746
354,24.3887,11.835,3.3005
355,24.4575,19.255,4.6261
356,24.5264,24.156,2.7759
357,24.5953,22.981,2.8855
358,24.6642,16.521,2.9467
359,24.7331,11.919,2.3448
360,24.802,10.98,2.715
361,24.8709,12.007,3.0145
362,24.9398,14.121,2.2763
363,25.0087,16.646,1.9758
364,25.0776,17.0,1.274
365,25.1465,16.595,1.3651
366,25.2154,16.674,2.145
367,25.2843,14.861,1.3397
368,25.3532,12.951,2.0031
369,25.4221,15.643,2.3708
370,25.491,17.109,3.0386
371,25.5599,20.473,2.5713
372,25.6288,25.994,2.789
373,25.6976,25.389,2.6587
374,25.7665,22.344,2.0884
375,25.8354,16.056,1.6655
376,25.9043,14.318,1.6715
377,25.9732,13.879,1.2359
378,26.0421,11.651,1.1688
379,26.111,13.195,1.6687
380,26.1799,14.303,2.1918
381,26.2488,16.374,2.6255
382,26.3177,18.508,2.2263
383,26.3866,15.722,2.734
384,26.4555,18.208,2.0589
385,26.5244,17.903,3.0529
386,26.5933,24.686,3.0304
387,26.6622,29.702,3.119
388,26.7311,31.104,3.1744
389,26.8,33.71,4.7471
390,26.8689,41.908,5.8305
391,26.9377,52.621,6.984
392,27.0066,49.345,5.3595
393,27.0755,46.77,4.4694
394,27.1444,45.527,4.8989
395,27.2133,43.853,5.0443
396,27.2822,42.989,4.582
397,27.3511,42.666,5.1918
398,27.42,45.046,4.3749
399,27.4889,36.542,4.7402
400,27.5578,29.225,4.442
401,27.6267,24.271,4.3217
402,27.6956,24.795,4.7009
403,27.7645,24.357,4.1169
404,27.8334,25.868,3.8356
405,27.9023,26.724,4.1717
406,27.9712,23.201,3.3806
407,28.0401,18.807,3.6877
408,28.109,20.777,4.2796
409,28.1778,18.707,2.6292
410,28.2467,16.509,2.5648
411,28.3156,14.74,2.1165
412,28.3845,10.645,1.5941
413,28.4534,8.174,2.2195
414,28.5223,7.778,2.5765
415,28.5912,8.919,1.8727
416,28.6601,8.097,1.419
417,28.729,7.13,1.4422
418,28.7979,6.762,1.4624
419,28.8668,5.9,1.7615
420,28.9357,5.14,1.6529
421,29.0046,5.18,1.5211
422,29.0735,4.552,1.4249
423,29.1424,4.251,1.2819
424,29.2113,4.959,0.8469
425,29.2802,4.534,1.7468
426,29.3491,3.932,1.3007
427,29.4179,4.022,1.5685
428,29.4868,4.295,2.0069
429,29.5557,4.873,1.412
430,29.6246,5.977,1.7585
431,29.6935,6.362,1.029
432,29.7624,7.024,1.1591
433,29.8313,7.514,1.7534
434,29.9002,10.002,1.8877
435,29.9691,9.238,1.7453
436,30.038,6.83,1.4201
437,30.1069,6.193,0.9498
438,30.1758,6.131,1.695
439,30.2447,7.238,1.7762
440,30.3136,7.918,1.9665
441,30.3825,6.893,1.5802
442,30.4514,8.347,1.7297
443,30.5203,11.871,1.4356
444,30.5892,10.146,1.4498
445,30.6581,10.429,1.7695
446,30.7269,8.484,1.6675
447,30.7958,10.805,1.7654
448,30.8647,11.286,2.1966
449,30.9336,14.104,2.7405
450,31.0025,16.283,2.053
451,31.0714,20.657,3.5814
452,31.1403,20.953,3.652
453,31.2092,24.498,3.6126
454,31.2781,30.715,3.2644
455,31.347,32.037,2.9781
456,31.4159,31.989,3.1168
457,31.4848,30.126,3.428
458,31.5537,25.43,3.6653
459,31.6226,23.943,3.4336
460,31.6915,22.119,3.7787
461,31.7604,21.047,4.227
462,31.8293,25.139,3.6759
463,31.8982,35.795,3.5352
464,31.967,50.071,4.7334
465,32.0359,56.859,6.926
466,32.1048,66.733,8.4091
467,32.1737,76.891,11.2926
468,32.2426,83.764,11.3564
469,32.3115,80.994,11.0539
470,32.3804,73.22,9.7095
471,32.4493,48.286,5.819
472,32.5182,25.922,4.324
473,32.5871,16.801,2.6237
474,32.656,13.114,1.8175
475,32.7249,9.139,1.9298
476,32.7938,7.71,1.8537
477,32.8627,9.478,2.0596
478,32.9316,8.526,2.0346
479,33.0005,10.441,2.0598
480,33.0694,11.85,1.4635
481,33.1383,12.519,1.7272
482,33.2071,13.658,2.2897
483,33.276,15.288,2.7774
484,33.3449,16.746,3.4296
485,33.4138,19.395,1.648
486,33.4827,16.263,2.0698
487,33.5516,12.763,2.6792
488,33.6205,15.732,3.2544
489,33.6894,16.0,3.5878
490,33.7583,19.098,3.7448
491,33.8272,26.675,3.4888
492,33.8961,32.256,4.0679
493,33.965,36.796,3.9672
494,34.0339,27.957,3.6389
495,34.1028,22.408,3.6145
496,34.1717,26.189,4.6612
497,34.2406,26.088,4.5994
498,34.3095,24.548,4.5958
499,34.3784,22.417,3.8504
500,34.4472,29.119,4.9377
501,34.5161,41.713,8.0158
502,34.585,37.063,9.3087
503,34.6539,21.563,6.8608
504,34.7228,15.391,4.6898
505,34.7917,12.76,3.1309
506,34.8606,11.786,2.4328
507,34.9295,11.234,2.5128
508,34.9984,14.504,2.0886
509,35.0673,13.915,1.7238
510,35.1362,13.078,2.728
511,35.2051,13.513,1.9607
512,35.274,11.804,1.6978
513,35.3429,10.254,1.5745
514,35.4118,7.599,1.4954
515,35.4807,7.273,1.2537
516,35.5496,6.767,1.9035
517,35.6185,7.075,2.0261
518,35.6873,7.082,1.5646
519,35.7562,7.835,1.5743
520,35.8251,7.186,1.3146
521,35.894,6.516,1.9044
522,35.9629,7.316,2.5626
523,36.0318,8.777,2.6789
524,36.1007,8.185,2.555
525,36.1696,4.727,2.283
526,36.2385,4.05,2.4646
527,36.3074,4.81,2.0578
528,36.3763,3.834,1.3373
529,36.4452,4.616,1.0658
530,36.5141,4.408,0.8152
531,36.583,6.332,1.449
532,36.6519,8.047,1.5347
533,36.7208,7.416,1.6125
534,36.7897,8.199,1.7667
535,36.8586,10.708,2.3024
536,36.9274,9.35,2.0365
537,36.9963,9.006,1.2258
538,37.0652,9.933,1.0243
539,37.1341,9.698,1.253
540,37.203,7.368,1.2794
541,37.2719,5.365,1.1259
542,37.3408,5.381,1.5116
543,37.4097,6.631,1.1664
544,37.4786,10.163,0.9637
545,37.5475,12.972,1.2492
546,37.6164,10.796,1.5187
547,37.6853,8.358,1.6234
548,37.7542,7.11,1.3125
549,37.8231,6.484,1.8209
550,37.892,6.881,1.9348
551,37.9609,8.086,1.0637
552,38.0298,9.697,1.2907
553,38.0987,11.315,1.5243
554,38.1675,12.268,1.6526
555,38.2364,12.988,1.3758
556,38.3053,15.117,1.6498
557,38.3742,17.77,1.3121
558,38.4431,18.689,1.5187
559,38.512,13.567,1.1632
560,38.5809,15.514,1.3551
561,38.6498,21.825,1.8209
562,38.7187,23.53,2.4321
563,38.7876,26.231,3.5934
564,38.8565,21.485,3.6634
565,38.9254,21.127,3.2117
566,38.9943,20.396,3.5713
567,39.0632,26.044,2.8779
568,39.1321,28.025,3.5963
569,39.201,32.188,3.3994
570,39.2699,33.467,3.2493
571,39.3388,39.784,3.8459
572,39.4076,49.131,4.226
573,39.4765,57.096,4.6725
574,39.5454,58.681,5.0083
575,39.6143,50.239,3.9208
576,39.6832,40.743,4.1612
577,39.7521,28.44,3.5304
578,39.821,14.419,2.6145
579,39.8899,13.048,1.6876
580,39.9588,16.16,1.1488
581,40.0277,18.611,1.4125
582,40.0966,23.305,1.5289
583,40.1655,26.305,1.7142
584,40.2344,25.254,1.3552
585,40.3033,24.888,2.2079
586,40.3722,28.535,1.8949
587,40.4411,36.88,3.1083
588,40.51,43.84,2.5323
589,40.5789,49.731,3.7187
590,40.6478,53.488,4.7814
591,40.7166,49.345,3.8142
592,40.7855,38.894,4.0679
593,40.8544,29.878,3.4939
594,40.9233,25.215,3.0125
595,40.9922,16.713,2.354
596,41.0611,17.635,2.1884
597,41.13,14.589,2.5756
598,41.1989,12.884,1.8914
599,41.2678,9.717,2.0873
600,41.3367,11.112,1.9775
601,41.4056,15.13,1.6836
602,41.4745,13.83,1.9173
603,41.5434,15.903,1.5996
604,41.6123,12.603,1.5314
605,41.6812,12.695,2.0411
606,41.7501,14.37,2.34
607,41.819,14.403,2.3644
608,41.8879,13.824,2.43
609,41.9567,17.026,3.0228
610,42.0256,27.541,3.7066
611,42.0945,45.957,4.5979
612,42.1634,67.987,5.5028
613,42.2323,91.521,6.7289
614,42.3012,99.257,8.1186
615,42.3701,93.952,8.7831
616,42.439,82.704,7.94
617,42.5079,68.704,8.0698
618,42.5768,52.448,6.2677
619,42.6457,39.609,4.7141
620,42.7146,34.815,3.808
621,42.7835,33.574,3.2167
622,42.8524,26.029,4.0476
623,42.9213,18.013,3.7259
624,42.9902,15.049,3.3213
625,43.0591,16.235,2.8828
626,43.128,19.063,3.8476
627,43.1968,22.403,3.8642
628,43.2657,21.151,4.3125
629,43.3346,21.112,4.3043
630,43.4035,22.6,4.3363
631,43.4724,21.778,3.3404
632,43.5413,21.431,3.4871
633,43.6102,22.29,3.7918
634,43.6791,25.52,4.2566
635,43.748,25.646,4.3941
636,43.8169,29.45,3.7829
637,43.8858,39.621,5.6789
638,43.9547,44.161,6.1358
639,44.0236,41.683,6.0987
640,44.0925,32.64,4.4366
641,44.1614,27.433,4.3837
642,44.2303,21.483,3.2806
643,44.2992,23.769,2.4444
644,44.3681,25.276,2.337
645,44.437,20.967,2.429
646,44.5058,13.465,1.6848
647,44.5747,8.033,2.0619
648,44.6436,6.102,1.622
649,44.7125,8.225,2.1219
650,44.7814,11.912,1.6764
651,44.8503,15.535,2.0395
652,44.9192,14.722,2.6844
653,44.9881,11.341,2.3465
654,45.057,10.388,1.7859
655,45.1259,14.002,2.8126
656,45.1948,21.724,4.5383
657,45.2637,31.769,6.3659
658,45.3326,45.346,6.4288
659,45.4015,47.875,5.3151
660,45.4704,42.791,3.7842
661,45.5393,33.84,3.5796
662,45.6082,31.361,3.9551
663,45.6771,26.111,4.2892
664,45.7459,20.466,3.9177
665,45.8148,17.263,3.5564
666,45.8837,18.755,3.0681
667,45.9526,17.776,2.8329
668,46.0215,20.146,3.338
669,46.0904,21.947,2.3986
670,46.1593,21.564,2.9531
671,46.2282,18.585,2.6461
672,46.2971,15.824,2.4319
673,46.366,14.078,2.2102
674,46.4349,15.784,2.5709
675,46.5038,23.449,3.2568
676,46.5727,32.831,3.459
677,46.6416,40.473,2.0796
678,46.7105,44.721,2.966
679,46.7794,38.913,2.7399
680,46.8483,36.961,2.4264
681,46.9172,34.225,2.16
682,46.986,32.122,1.48
683,47.0549,31.572,1.3629
684,47.1238,25.35,1.8586
685,47.1927,23.432,1.9012
686,47.2616,20.29,2.5863
687,47.3305,19.02,3.2843
688,47.3994,22.255,2.7737
689,47.4683,22.457,2.191
690,47.5372,19.564,3.5009
691,47.6061,18.993,3.4843
692,47.675,14.983,2.5062
693,47.7439,12.624,1.8504
694,47.8128,13.319,2.2076
695,47.8817,12.907,2.467
696,47.9506,14.376,1.711
697,48.0195,15.725,2.0906
698,48.0884,11.495,2.6314
699,48.1573,8.428,2.3865
700,48.2261,5.958,3.1096
701,48.295,7.054,2.8084
702,48.3639,8.406,2.4592
703,48.4328,8.628,2.1982
704,48.5017,10.211,2.7879
705,48.5706,9.631,2.5321
706,48.6395,9.285,2.3224
707,48.7084,9.889,1.8159
708,48.7773,11.859,2.1827
709,48.8462,12.86,1.9633
710,48.9151,16.067,2.8355
711,48.984,18.371,4.0942
712,49.0529,25.125,3.9023
713,49.1218,32.107,3.8991
714,49.1907,35.509,5.26
715,49.2596,38.824,7.4407
716,49.3285,40.591,7.7744
717,49.3974,43.924,7.8344
718,49.4662,47.553,8.022
719,49.5351,55.954,8.0102
720,49.604,67.986,11.4412
721,49.6729,85.288,13.8676
722,49.7418,91.797,17.2977
723,49.8107,88.091,17.4501
724,49.8796,77.428,14.2895
725,49.9485,58.608,9.6949
726,50.0174,45.523,5.4102
727,50.0863,44.37,5.4865
728,50.1552,45.049,5.5935
729,50.2241,45.92,5.7025
730,50.293,54.87,7.3091
731,50.3619,63.569,7.8941
732,50.4308,81.637,8.4018
733,50.4997,96.218,9.9338
734,50.5686,105.628,11.2058
735,50.6375,88.967,11.1822
736,50.7063,52.965,7.3614
737,50.7752,24.853,5.665
738,50.8441,21.755,4.1364
739,50.913,21.118,3.5271
740,50.9819,18.84,2.6393
741,51.0508,20.627,2.5099
742,51.1197,18.798,3.1774
743,51.1886,21.038,2.6687
744,51.2575,28.13,3.5698
745,51.3264,34.61,5.1538
746,51.3953,32.954,5.497
747,51.4642,25.059,6.2636
748,51.5331,19.22,5.589
749,51.602,15.318,4.7794
750,51.6709,13.49,3.0487
751,51.7398,12.583,2.2618
752,51.8087,8.694,1.989
753,51.8776,8.12,1.9576
754,51.9464,8.166,2.0721
755,52.0153,10.795,2.3471
756,52.0842,12.173,1.7398
757,52.1531,10.692,1.3529
758,52.222,14.514,1.5391
759,52.2909,15.84,2.417
760,52.3598,20.266,2.9149
761,52.4287,23.241,3.1972
762,52.4976,22.191,3.2222
763,52.5665,19.449,3.4627
764,52.6354,14.636,2.6897
765,52.7043,11.144,2.9367
766,52.7732,10.317,2.7208
767,52.8421,9.54,2.45
768,52.911,8.275,2.4162
769,52.9799,6.876,1.9346
770,53.0488,5.794,2.05
771,53.1177,4.536,2.2024
772,53.1866,4.304,1.1678
773,53.2554,3.791,1.5847
774,53.3243,3.28,2.2793
775,53.3932,4.298,2.2093
776,53.4621,5.539,1.6919
777,53.531,6.834,2.3528
778,53.5999,6.927,2.3717
779,53.6688,7.407,2.6619
780,53.7377,12.57,3.1351
781,53.8066,17.011,3.5401
782,53.8755,20.24,2.7107
783,53.9444,21.095,3.0079
784,54.0133,21.821,3.1586
785,54.0822,27.564,3.7552
786,54.1511,35.275,4.2695
787,54.22,38.998,6.6545
788,54.2889,43.007,6.1658
789,54.3578,43.655,6.727
790,54.4267,40.651,6.6228
791,54.4955,35.405,8.2979
792,54.5644,33.217,8.2352
793,54.6333,35.24,8.0243
794,54.7022,29.392,7.0009
795,54.7711,21.013,4.4186
796,54.84,18.851,4.1394
797,54.9089,21.344,4.3934
798,54.9778,24.663,4.3273
799,55.0467,31.367,3.8028
800,55.1156,39.353,3.2034
801,55.1845,34.613,3.198
802,55.2534,30.354,3.3778
803,55.3223,25.506,2.5839
804,55.3912,21.33,2.1711
805,55.4601,17.264,3.3877
806,55.529,20.207,3.9033
807,55.5979,24.882,4.1537
808,55.6668,22.097,4.4437
809,55.7356,16.428,3.6118
810,55.8045,14.046,2.9544
811,55.8734,10.493,1.8127
812,55.9423,10.144,1.5123
813,56.0112,10.047,1.524
814,56.0801,11.028,1.4498
815,56.149,9.279,2.0402
816,56.2179,10.189,1.8269
817,56.2868,9.978,2.5555
818,56.3557,7.042,2.4685
819,56.4246,7.826,2.4224
820,56.4935,9.143,3.1364
821,56.5624,8.628,3.2004
822,56.6313,8.743,3.7696
823,56.7002,10.39,5.2156
824,56.7691,13.073,5.5257
825,56.838,15.263,4.5111
826,56.9069,17.668,5.6192
827,56.9757,18.098,6.3085
828,57.0446,15.756,5.2807
829,57.1135,13.617,4.8395
830,57.1824,15.445,4.3356
831,57.2513,18.663,3.6275
832,57.3202,17.843,4.4321
833,57.3891,18.24,4.5859
834,57.458,15.066,4.7942
835,57.5269,15.531,5.1535
836,57.5958,17.37,5.3591
837,57.6647,20.504,3.983
838,57.7336,19.769,4.0177
839,57.8025,19.673,4.9739
840,57.8714,22.321,4.4606
841,57.9403,25.277,5.2845
842,58.0092,23.076,5.5227
843,58.0781,21.965,5.9227
844,58.147,21.636,7.2175
845,58.2159,20.991,6.9806
846,58.2847,20.575,5.3994
847,58.3536,17.105,4.8047
848,58.4225,15.493,3.5166
849,58.4914,13.896,3.8525
850,58.5603,13.613,3.8606
851,58.6292,12.325,3.9386
852,58.6981,11.258,3.6747
853,58.767,11.727,3.9077
854,58.8359,14.269,4.3587
855,58.9048,15.816,3.8114
856,58.9737,14.923,3.8129
857,59.0426,16.057,3.5948
858,59.1115,13.365,3.2025
859,59.1804,11.276,2.5135
860,59.2493,10.283,2.6724
861,59.3182,9.36,3.0661
862,59.3871,11.925,2.4122
863,59.456,11.995,2.6576
864,59.5248,11.761,3.2157
865,59.5937,13.986,2.315
866,59.6626,11.055,2.672
867,59.7315,8.101,2.8684
868,59.8004,6.581,2.2413
869,59.8693,8.194,1.7545
870,59.9382,7.559,1.0318
871,60.0071,9.533,0.909
872,60.076,7.511,0.9504
873,60.1449,10.875,1.1665
874,60.2138,9.33,1.3338
875,60.2827,10.843,1.3479
876,60.3516,13.62,1.5322
877,60.4205,13.548,1.6592
878,60.4894,9.345,2.0821
879,60.5583,6.764,2.1031
880,60.6272,6.403,2.6471
881,60.6961,6.369,2.4407
882,60.7649,7.271,2.3331
