,position (um),Fat2dICD intensity,Abi intensity
121,8.3362,4.782,1.6099
122,8.4051,4.793,1.8687
123,8.474,3.237,2.3558
124,8.5429,4.43,2.7088
125,8.6118,6.783,2.7038
126,8.6807,7.99,1.9026
127,8.7496,9.366,1.7337
128,8.8185,7.942,1.4562
129,8.8874,7.485,1.6143
130,8.9563,8.679,2.1235
131,9.0252,11.833,1.9113
132,9.0941,16.493,1.619
133,9.163,15.475,2.0437
134,9.2319,17.721,3.1176
135,9.3008,20.486,3.3414
136,9.3697,21.783,2.7641
137,9.4385,17.996,2.671
138,9.5074,12.337,2.7479
139,9.5763,9.858,2.9747
140,9.6452,9.378,2.6919
141,9.7141,10.58,2.6835
142,9.783,17.223,3.2023
143,9.8519,21.392,2.819
144,9.9208,24.48,3.0524
145,9.9897,24.059,2.9383
146,10.0586,19.355,3.512
147,10.1275,14.14,3.1256
148,10.1964,11.914,4.082
149,10.2653,10.578,3.5578
150,10.3342,11.235,2.5411
151,10.4031,8.642,2.1967
152,10.472,7.272,1.9857
153,10.5409,10.344,1.795
154,10.6098,11.001,1.7477
155,10.6786,10.956,1.8538
156,10.7475,12.78,2.1789
157,10.8164,11.224,1.9768
158,10.8853,9.108,1.8188
159,10.9542,9.682,2.1063
160,11.0231,7.07,2.162
161,11.092,7.879,1.5969
162,11.1609,6.922,1.4079
163,11.2298,6.357,0.8357
164,11.2987,5.985,0.929
165,11.3676,8.082,1.0478
166,11.4365,10.297,1.6522
167,11.5054,8.751,1.4437
168,11.5743,7.33,1.7131
169,11.6432,6.165,1.9671
170,11.7121,5.516,1.1796
171,11.781,6.284,1.9123
172,11.8499,8.121,1.1532
173,11.9187,10.323,1.5315
174,11.9876,12.176,1.4326
175,12.0565,13.352,1.9607
176,12.1254,13.987,2.0112
177,12.1943,18.843,2.4711
178,12.2632,26.35,2.7379
179,12.3321,33.44,3.83
180,12.401,39.181,3.4923
181,12.4699,40.557,3.0543
182,12.5388,40.93,3.371
183,12.6077,43.155,3.3408
184,12.6766,38.495,3.3619
185,12.7455,25.271,2.167
186,12.8144,17.418,2.3998
187,12.8833,13.886,2.7105
188,12.9522,7.753,2.4771
189,13.0211,5.66,1.7207
190,13.09,5.404,2.213
191,13.1588,6.415,2.409
192,13.2277,5.341,2.0742
193,13.2966,8.166,2.6533
194,13.3655,8.208,1.8862
195,13.4344,10.314,1.9352
196,13.5033,11.717,2.1199
197,13.5722,8.156,2.3807
198,13.6411,8.519,2.4636
199,13.71,11.552,3.3893
200,13.7789,13.038,3.3869
201,13.8478,16.77,3.9027
202,13.9167,20.41,3.2836
203,13.9856,27.718,3.3772
204,14.0545,28.986,3.87
205,14.1234,28.31,3.4265
206,14.1923,26.563,4.0218
207,14.2612,22.97,3.2199
208,14.3301,19.12,3.6708
209,14.3989,15.946,2.1728
210,14.4678,12.326,2.776
211,14.5367,10.217,3.0515
212,14.6056,11.501,3.1907
213,14.6745,12.708,3.6557
214,14.7434,14.88,4.1079
215,14.8123,21.027,4.9065
216,14.8812,20.536,4.6641
217,14.9501,19.942,4.1982
218,15.019,19.838,4.6644
219,15.0879,17.774,4.487
220,15.1568,13.835,4.021
221,15.2257,13.846,3.4304
222,15.2946,12.282,4.0341
223,15.3635,8.7,3.0894
224,15.4324,8.081,2.2291
225,15.5013,8.748,2.2862
226,15.5702,7.806,1.6553
227,15.6391,6.839,1.4876
228,15.7079,8.877,1.7307
229,15.7768,13.63,1.2194
230,15.8457,18.745,2.3122
231,15.9146,18.719,2.2516
232,15.9835,20.451,3.0976
233,16.0524,14.638,3.2814
234,16.1213,15.079,3.1691
235,16.1902,11.531,2.7339
236,16.2591,12.801,3.6461
237,16.328,10.386,3.6154
238,16.3969,8.8,2.7239
239,16.4658,8.323,2.5569
240,16.5347,10.833,3.3033
241,16.6036,16.877,3.8206
242,16.6725,22.384,4.8658
243,16.7414,31.364,5.2477
244,16.8103,37.081,5.4075
245,16.8792,35.391,4.4718
246,16.948,35.941,4.9799
247,17.0169,37.771,4.2972
248,17.0858,39.631,3.1923
249,17.1547,41.366,2.7396
250,17.2236,44.877,2.23
251,17.2925,42.632,2.4289
252,17.3614,41.327,2.8467
253,17.4303,40.276,3.3988
254,17.4992,41.471,3.6768
255,17.5681,45.771,4.2715
256,17.637,60.405,4.6479
257,17.7059,67.089,4.7828
258,17.7748,77.164,6.021
259,17.8437,85.41,7.079
260,17.9126,80.052,8.0508
261,17.9815,62.957,7.5331
262,18.0504,51.284,6.0194
263,18.1193,41.311,5.1004
264,18.1881,33.216,4.104
265,18.257,28.245,3.2494
266,18.3259,22.662,2.4075
267,18.3948,19.206,1.7491
268,18.4637,18.636,2.1913
269,18.5326,14.863,2.3629
270,18.6015,10.755,1.4586
271,18.6704,10.527,1.3672
272,18.7393,11.279,1.1909
273,18.8082,8.75,1.3153
274,18.8771,9.943,2.0361
275,18.946,13.004,2.0931
276,19.0149,14.425,3.0297
277,19.0838,15.075,3.4572
278,19.1527,12.935,3.9489
279,19.2216,10.092,4.3468
280,19.2905,12.395,3.5166
281,19.3594,17.366,2.3884
282,19.4282,21.313,2.3593
283,19.4971,21.678,2.563
284,19.566,17.806,2.4038
285,19.6349,15.414,2.6148
286,19.7038,16.004,2.2849
287,19.7727,16.37,2.4037
288,19.8416,17.578,2.1606
289,19.9105,17.762,2.3434
290,19.9794,17.493,2.7675
291,20.0483,16.685,2.8897
292,20.1172,14.708,2.4132
293,20.1861,11.155,1.8718
294,20.255,11.217,2.3422
295,20.3239,12.925,1.5764
296,20.3928,16.796,2.1298
297,20.4617,19.284,1.9726
298,20.5306,17.599,1.6943
299,20.5995,13.483,1.97
300,20.6683,16.632,2.7012
301,20.7372,24.167,2.6855
302,20.8061,33.431,3.2728
303,20.875,41.323,3.6877
304,20.9439,54.655,4.4123
305,21.0128,75.462,5.3604
306,21.0817,81.598,5.7121
307,21.1506,84.22,7.4097
308,21.2195,74.871,8.4155
309,21.2884,68.592,7.8997
310,21.3573,61.48,7.3794
311,21.4262,56.617,6.3486
312,21.4951,51.365,6.3392
313,21.564,44.92,5.36
314,21.6329,33.983,4.74
315,21.7018,26.945,4.1921
316,21.7707,25.308,3.9162
317,21.8396,27.239,3.4205
318,21.9084,30.231,2.7695
319,21.9773,26.21,3.8699
320,22.0462,21.141,3.2678
321,22.1151,17.231,2.5923
322,22.184,16.789,2.9212
323,22.2529,17.541,3.2977
324,22.3218,20.188,3.5611
325,22.3907,19.514,3.4579
326,22.4596,17.685,3.9923
327,22.5285,24.489,2.6019
328,22.5974,33.92,3.02
329,22.6663,34.907,2.8651
330,22.7352,31.733,3.214
331,22.8041,24.728,2.1885
332,22.873,22.061,2.0843
333,22.9419,19.508,2.7021
334,23.0108,20.403,2.9044
335,23.0797,23.062,3.4095
336,23.1486,20.322,2.6839
337,23.2174,19.763,3.0017
338,23.2863,20.308,2.3361
339,23.3552,23.251,2.6472
340,23.4241,24.525,2.58
341,23.493,20.291,1.8726
342,23.5619,19.235,1.6574
343,23.6308,19.147,2.3105
344,23.6997,20.785,2.7366
345,23.7686,19.579,2.6333
346,23.8375,16.967,2.8222
347,23.9064,13.402,2.7793
348,23.9753,9.665,3.0766
349,24.0442,8.933,2.7826
350,24.1131,10.079,2.686
351,24.182,9.102,1.8164
352,24.2509,7.135,1.7335
353,24.3198,9.135,1.1301
354,24.3887,9.089,1.4368
355,24.4575,9.993,1.2272
356,24.5264,7.574,0.9893
357,24.5953,7.471,0.9031
358,24.6642,7.644,0.7223
359,24.7331,5.737,0.9083
360,24.802,4.841,0.6615
361,24.8709,4.945,0.5294
362,24.9398,5.446,0.7973
363,25.0087,6.679,0.5577
364,25.0776,9.237,0.3911
365,25.1465,9.377,0.5657
366,25.2154,11.402,1.0663
367,25.2843,13.231,1.7126
368,25.3532,13.96,1.8816
369,25.4221,12.621,1.7639
370,25.491,11.3,2.4425
371,25.5599,9.316,3.2444
372,25.6288,7.389,3.2271
373,25.6976,7.276,2.8857
374,25.7665,12.18,2.8101
375,25.8354,20.635,1.942
376,25.9043,27.215,3.0595
377,25.9732,29.873,3.0062
378,26.0421,30.932,3.3798
379,26.111,22.451,4.1353
380,26.1799,22.025,3.6935
381,26.2488,21.77,3.5543
382,26.3177,25.814,3.2583
383,26.3866,30.722,3.0322
384,26.4555,41.775,2.5701
385,26.5244,44.158,3.6626
386,26.5933,42.432,4.621
387,26.6622,33.647,5.4559
388,26.7311,27.09,5.4304
389,26.8,23.559,4.7543
390,26.8689,20.177,3.6491
391,26.9377,21.502,4.228
392,27.0066,25.746,4.9041
393,27.0755,34.337,4.6255
394,27.1444,42.988,6.2185
395,27.2133,48.66,5.4759
396,27.2822,49.225,5.9317
397,27.3511,52.767,6.8081
398,27.42,52.249,6.3172
399,27.4889,44.292,5.1987
400,27.5578,35.997,5.04
401,27.6267,32.023,4.2546
402,27.6956,32.312,3.9496
403,27.7645,30.988,3.5144
404,27.8334,29.153,3.7334
405,27.9023,28.23,3.2425
406,27.9712,22.443,2.5657
407,28.0401,19.277,2.2424
408,28.109,14.683,2.2514
409,28.1778,12.95,1.7707
410,28.2467,12.563,1.9647
411,28.3156,15.497,2.5229
412,28.3845,17.936,2.5801
413,28.4534,18.381,2.8667
414,28.5223,20.758,2.2842
415,28.5912,21.314,1.8906
416,28.6601,24.091,1.9537
417,28.729,24.482,1.9316
418,28.7979,19.926,2.0085
419,28.8668,16.151,1.6451
420,28.9357,13.9,1.5212
421,29.0046,12.139,1.9113
422,29.0735,8.428,1.0881
423,29.1424,7.7,1.4516
424,29.2113,7.569,1.7955
425,29.2802,8.548,1.9269
426,29.3491,11.906,1.7069
427,29.4179,15.415,2.0824
428,29.4868,13.865,2.0733
429,29.5557,12.675,2.4404
430,29.6246,11.716,0.9621
431,29.6935,10.485,1.0013
432,29.7624,11.816,1.6029
433,29.8313,18.002,1.4242
434,29.9002,23.305,1.5119
435,29.9691,32.383,2.6287
436,30.038,45.114,3.4469
437,30.1069,53.913,4.3983
438,30.1758,49.642,4.4036
439,30.2447,34.817,3.9248
440,30.3136,27.15,3.1374
441,30.3825,27.776,3.2507
442,30.4514,27.204,2.3936
443,30.5203,20.855,1.6073
444,30.5892,20.99,2.2498
445,30.6581,20.407,1.6339
446,30.7269,20.937,1.8235
447,30.7958,20.756,1.7955
448,30.8647,22.257,2.6712
449,30.9336,22.184,2.6175
450,31.0025,21.021,2.8442
451,31.0714,20.624,3.5276
452,31.1403,20.818,3.5767
453,31.2092,26.922,3.3522
454,31.2781,26.349,3.0572
455,31.347,20.066,3.0542
456,31.4159,17.675,2.1288
457,31.4848,14.799,1.5573
458,31.5537,11.919,1.8173
459,31.6226,8.451,1.3478
460,31.6915,9.3,1.2044
461,31.7604,9.674,1.0994
462,31.8293,8.123,1.1272
463,31.8982,7.63,1.0248
464,31.967,8.834,1.6383
465,32.0359,9.155,1.2447
466,32.1048,9.003,1.5512
467,32.1737,9.224,1.8683
468,32.2426,7.641,1.1077
469,32.3115,11.151,1.3998
470,32.3804,12.58,1.3933
471,32.4493,15.458,1.9577
472,32.5182,22.121,2.7929
473,32.5871,28.844,1.9875
474,32.656,31.937,3.2351
475,32.7249,32.827,3.5276
476,32.7938,26.73,4.2036
477,32.8627,20.073,3.1537
478,32.9316,16.324,2.8387
479,33.0005,16.828,3.726
480,33.0694,10.994,3.1134
481,33.1383,10.128,3.0493
482,33.2071,10.763,3.0281
483,33.276,14.187,2.9106
484,33.3449,14.95,3.9582
485,33.4138,16.797,3.5759
486,33.4827,17.487,2.9821
487,33.5516,20.565,2.8772
488,33.6205,24.981,2.8118
489,33.6894,23.781,3.2336
490,33.7583,21.024,3.5227
491,33.8272,23.777,3.5498
492,33.8961,32.721,3.4729
493,33.965,29.818,2.8111
494,34.0339,21.366,3.0594
495,34.1028,16.718,2.8481
496,34.1717,12.707,2.7997
497,34.2406,17.01,1.8002
498,34.3095,17.632,2.2295
499,34.3784,13.611,2.2267
500,34.4472,20.089,2.3583
501,34.5161,20.065,2.3061
502,34.585,22.098,2.2997
503,34.6539,27.625,3.8615
504,34.7228,39.907,5.2725
505,34.7917,57.262,6.4483
506,34.8606,67.428,6.9126
507,34.9295,75.257,7.0967
508,34.9984,66.195,7.4233
509,35.0673,59.552,7.6395
510,35.1362,57.665,6.9107
511,35.2051,54.933,5.3256
512,35.274,48.278,5.2735
513,35.3429,38.086,5.0408
514,35.4118,33.322,4.475
515,35.4807,27.029,3.5044
516,35.5496,19.401,2.4762
517,35.6185,13.742,2.7841
518,35.6873,16.468,2.5525
519,35.7562,23.003,2.2721
520,35.8251,24.763,2.9515
521,35.894,29.314,3.8036
522,35.9629,31.844,4.4873
523,36.0318,32.418,4.6468
524,36.1007,34.336,4.8137
525,36.1696,43.582,5.2575
526,36.2385,57.303,6.5532
527,36.3074,66.744,7.4313
528,36.3763,73.49,8.8683
529,36.4452,68.512,11.1918
530,36.5141,57.824,11.6027
531,36.583,45.671,10.5842
532,36.6519,37.678,8.3554
533,36.7208,27.35,5.4643
534,36.7897,25.333,4.0512
535,36.8586,28.272,3.0937
536,36.9274,38.796,3.7749
537,36.9963,44.188,5.2192
538,37.0652,38.023,6.2216
539,37.1341,27.045,5.5136
540,37.203,18.663,4.0683
541,37.2719,20.421,3.4362
542,37.3408,21.026,2.3407
543,37.4097,19.148,2.9421
544,37.4786,15.725,2.4754
545,37.5475,11.486,3.1117
546,37.6164,7.873,3.1842
547,37.6853,7.524,3.0852
548,37.7542,6.774,3.2109
549,37.8231,6.608,3.4387
550,37.892,5.695,3.9674
551,37.9609,5.668,3.1601
552,38.0298,8.952,2.4164
553,38.0987,16.09,3.3264
554,38.1675,21.001,3.8749
555,38.2364,24.381,3.2196
556,38.3053,26.76,3.9013
557,38.3742,22.016,2.773
558,38.4431,18.295,2.2119
559,38.512,22.971,1.7952
560,38.5809,27.022,2.1733
561,38.6498,24.928,2.9905
562,38.7187,18.355,2.7057
563,38.7876,14.652,2.6817
564,38.8565,13.134,2.7221
565,38.9254,11.063,2.6134
566,38.9943,9.433,1.919
567,39.0632,6.446,1.9097
568,39.1321,6.912,1.9693
569,39.201,6.166,1.9615
570,39.2699,5.6,1.3853
571,39.3388,7.313,1.3712
572,39.4076,7.139,1.4442
573,39.4765,7.043,2.0974
574,39.5454,6.886,1.6759
575,39.6143,8.199,2.4247
576,39.6832,9.115,1.962
577,39.7521,7.134,2.3104
578,39.821,5.979,1.963
579,39.8899,2.934,1.518
580,39.9588,3.531,1.4944
581,40.0277,3.103,1.3957
582,40.0966,3.407,1.4306
583,40.1655,5.666,1.3929
584,40.2344,6.753,1.7698
585,40.3033,8.373,2.2713
586,40.3722,7.369,2.7577
587,40.4411,5.19,2.4894
588,40.51,4.222,1.7287
589,40.5789,4.238,1.9084
590,40.6478,4.664,1.9224
591,40.7166,3.742,1.238
592,40.7855,4.65,1.4197
593,40.8544,4.64,1.703
594,40.9233,7.202,2.0668
595,40.9922,11.365,2.0579
596,41.0611,16.699,2.1878
597,41.13,18.927,2.2912
598,41.1989,17.887,1.9108
599,41.2678,17.521,2.4768
600,41.3367,17.805,2.9719
601,41.4056,17.006,3.3463
602,41.4745,25.132,3.3299
603,41.5434,34.031,4.372
604,41.6123,40.374,5.51
605,41.6812,38.952,5.5279
606,41.7501,33.109,4.6423
607,41.819,21.395,5.2464
608,41.8879,16.649,3.9772
609,41.9567,22.691,3.3743
610,42.0256,29.19,4.4264
611,42.0945,33.873,5.8022
612,42.1634,39.346,7.7136
613,42.2323,51.177,9.7082
614,42.3012,60.037,10.1585
615,42.3701,59.983,8.8081
616,42.439,55.472,6.9082
617,42.5079,46.597,4.9622
618,42.5768,35.49,4.3366
619,42.6457,34.344,3.72
620,42.7146,32.021,2.6753
621,42.7835,28.132,3.5812
622,42.8524,25.363,3.7238
623,42.9213,19.562,3.5709
624,42.9902,21.083,3.6511
625,43.0591,15.961,3.2836
626,43.128,13.607,2.485
627,43.1968,12.301,2.3954
628,43.2657,7.898,2.5512
629,43.3346,5.593,2.6166
630,43.4035,4.853,2.8417
631,43.4724,6.027,3.1309
632,43.5413,6.456,3.0678
633,43.6102,8.549,3.1884
634,43.6791,8.519,3.0246
635,43.748,7.132,3.2846
636,43.8169,8.001,2.8703
637,43.8858,8.374,3.3726
638,43.9547,8.044,3.4274
639,44.0236,7.054,3.3544
640,44.0925,6.904,4.6718
641,44.1614,7.312,4.2338
642,44.2303,7.669,3.9797
643,44.2992,8.763,3.2097
644,44.3681,15.476,2.1089
645,44.437,21.614,3.0759
646,44.5058,26.451,3.625
647,44.5747,26.967,3.1601
648,44.6436,29.481,4.5419
649,44.7125,30.002,4.3993
650,44.7814,30.711,4.3078
651,44.8503,30.79,4.552
652,44.9192,25.946,4.6422
653,44.9881,27.417,5.486
654,45.057,32.575,5.4011
655,45.1259,34.392,4.8037
656,45.1948,34.099,4.9371
657,45.2637,29.258,5.7383
658,45.3326,28.478,5.2204
659,45.4015,33.522,6.7373
660,45.4704,41.322,7.0684
661,45.5393,42.034,7.3643
662,45.6082,26.786,6.5534
663,45.6771,18.955,6.0189
664,45.7459,14.528,4.2211
665,45.8148,11.836,2.7567
666,45.8837,9.562,2.2958
667,45.9526,10.191,1.4023
668,46.0215,8.731,1.4571
669,46.0904,7.334,2.1104
670,46.1593,8.255,2.1
671,46.2282,7.172,1.884
672,46.2971,7.481,1.802
673,46.366,8.238,2.0215
674,46.4349,8.586,1.5496
675,46.5038,9.753,1.89
676,46.5727,11.904,1.9413
677,46.6416,13.64,2.1587
678,46.7105,20.096,2.1662
679,46.7794,24.005,3.5072
680,46.8483,20.813,4.6448
681,46.9172,15.75,5.092
682,46.986,12.292,4.7228
683,47.0549,12.503,4.2727
684,47.1238,8.733,4.0692
685,47.1927,10.185,3.0048
686,47.2616,13.008,2.5796
687,47.3305,11.28,2.6172
688,47.3994,11.047,2.4395
689,47.4683,10.559,2.2782
690,47.5372,12.088,1.9111
691,47.6061,12.135,1.4812
692,47.675,12.312,1.497
693,47.7439,13.181,1.1486
694,47.8128,9.792,1.8439
695,47.8817,13.413,2.2781
696,47.9506,16.306,2.3588
697,48.0195,18.018,3.1646
698,48.0884,23.107,3.0133
699,48.1573,25.954,2.7883
700,48.2261,31.641,3.6287
701,48.295,36.528,3.6477
702,48.3639,44.466,5.2584
703,48.4328,52.69,5.0028
704,48.5017,55.264,5.7353
705,48.5706,60.099,5.6402
706,48.6395,57.913,6.7499
707,48.7084,53.038,8.3075
708,48.7773,47.451,7.6707
709,48.8462,43.09,5.2393
710,48.9151,36.774,4.6767
711,48.984,30.695,4.6623
712,49.0529,29.088,4.2482
713,49.1218,27.104,4.4653
714,49.1907,26.486,5.082
715,49.2596,27.469,4.8506
716,49.3285,29.472,4.9646
717,49.3974,29.384,4.7515
718,49.4662,26.062,3.8007
719,49.5351,22.897,3.1842
720,49.604,19.456,2.4705
721,49.6729,16.212,2.6129
722,49.7418,18.607,2.8515
723,49.8107,21.34,3.2696
724,49.8796,25.568,3.5465
725,49.9485,27.838,4.5394
726,50.0174,27.209,4.0197
727,50.0863,22.017,4.9699
728,50.1552,19.787,4.0686
729,50.2241,18.978,3.9421
730,50.293,14.701,3.5351
731,50.3619,13.127,2.6931
732,50.4308,10.758,3.537
733,50.4997,13.045,2.7612
734,50.5686,11.403,2.7947
735,50.6375,13.322,3.4537
736,50.7063,10.285,2.9097
737,50.7752,11.187,3.398
738,50.8441,12.292,3.45
739,50.913,16.125,4.1483
740,50.9819,24.277,3.269
741,51.0508,31.424,3.3603
742,51.1197,30.841,4.0678
743,51.1886,25.684,2.9331
744,51.2575,22.482,2.5628
745,51.3264,16.703,1.7348
746,51.3953,13.912,1.8552
747,51.4642,17.605,1.5401
748,51.5331,19.462,2.2631
749,51.602,21.255,2.7201
750,51.6709,22.53,3.7344
751,51.7398,24.463,2.9203
752,51.8087,20.33,3.4242
753,51.8776,14.627,3.5715
754,51.9464,12.848,2.9496
755,52.0153,16.61,2.8001
756,52.0842,18.672,2.838
757,52.1531,20.07,4.6291
758,52.222,18.306,3.0673
759,52.2909,14.825,2.7391
760,52.3598,14.628,2.7293
761,52.4287,17.878,2.3786
762,52.4976,20.004,2.2275
763,52.5665,22.026,2.7027
764,52.6354,26.736,2.768
765,52.7043,30.626,2.8464
766,52.7732,33.805,2.2279
767,52.8421,41.96,2.7064
768,52.911,57.232,3.6331
769,52.9799,63.126,5.2191
770,53.0488,66.198,5.4243
771,53.1177,60.71,6.2375
772,53.1866,54.886,5.8279
773,53.2554,48.342,6.5637
774,53.3243,41.06,4.8354
775,53.3932,32.395,2.9561
776,53.4621,27.732,3.4847
777,53.531,23.566,2.6598
778,53.5999,20.569,2.5603
779,53.6688,15.582,2.889
780,53.7377,17.03,2.3051
781,53.8066,17.225,2.1526
782,53.8755,12.167,1.5593
783,53.9444,10.601,1.336
784,54.0133,7.841,2.0348
785,54.0822,7.994,1.562
786,54.1511,5.472,1.7822
787,54.22,4.249,1.5768
788,54.2889,4.962,1.9334
789,54.3578,10.749,2.8212
790,54.4267,17.269,2.8568
791,54.4955,19.98,2.5447
792,54.5644,22.491,3.5625
793,54.6333,17.295,3.2856
794,54.7022,13.618,3.6965
795,54.7711,9.655,2.6103
796,54.84,11.467,1.5605
797,54.9089,15.201,1.2426
798,54.9778,16.582,1.7636
799,55.0467,14.977,1.0862
800,55.1156,12.823,1.8627
801,55.1845,13.459,1.9145
802,55.2534,15.37,2.2543
803,55.3223,18.258,2.3552
804,55.3912,17.754,3.042
805,55.4601,14.207,2.9966
806,55.529,10.085,1.5033
807,55.5979,8.832,1.2651
808,55.6668,7.925,1.42
809,55.7356,9.241,1.3452
810,55.8045,13.626,1.6231
811,55.8734,24.435,2.8185
812,55.9423,32.682,3.0536
813,56.0112,28.365,3.3503
814,56.0801,16.154,2.5559
815,56.149,8.192,2.544
816,56.2179,7.734,1.8945
817,56.2868,5.716,1.1364
818,56.3557,5.109,0.8419
819,56.4246,6.906,1.6836
820,56.4935,13.202,1.7039
821,56.5624,15.101,1.8925
822,56.6313,13.635,1.8141
823,56.7002,9.294,1.6269
824,56.7691,6.9,1.8995
825,56.838,5.207,1.5314
826,56.9069,4.804,1.0397
827,56.9757,5.81,1.4196
828,57.0446,5.993,1.8814
829,57.1135,9.295,1.8282
830,57.1824,11.011,1.8284
831,57.2513,12.307,1.7869
832,57.3202,20.335,2.1549
833,57.3891,31.069,2.432
834,57.458,33.653,3.0115
835,57.5269,31.852,3.6493
836,57.5958,31.825,3.5981
837,57.6647,23.343,3.4438
838,57.7336,18.805,2.2718
839,57.8025,16.976,2.7272
840,57.8714,19.805,1.927
841,57.9403,20.239,2.4052
842,58.0092,22.657,2.3971
843,58.0781,24.112,2.3111
844,58.147,30.115,3.0445
845,58.2159,32.447,2.907
846,58.2847,32.757,2.9752
847,58.3536,28.429,2.528
848,58.4225,20.755,1.6143
849,58.4914,19.598,1.3722
850,58.5603,16.104,2.0793
851,58.6292,15.597,1.5083
852,58.6981,15.703,2.1575
853,58.767,16.503,2.6158
854,58.8359,13.685,2.3891
855,58.9048,9.842,1.3939
856,58.9737,9.946,1.3225
857,59.0426,9.749,1.5984
858,59.1115,9.112,1.7476
859,59.1804,9.902,1.9677
860,59.2493,10.508,2.4585
861,59.3182,11.154,2.2991
862,59.3871,10.088,2.5428
863,59.456,11.015,2.3184
864,59.5248,13.002,2.7416
865,59.5937,12.97,2.7451
866,59.6626,10.971,3.0506
867,59.7315,13.26,3.1345
868,59.8004,16.603,3.3503
869,59.8693,23.066,3.8058
870,59.9382,25.33,3.552
871,60.0071,27.759,3.3907
872,60.076,25.199,3.5214
873,60.1449,28.41,3.697
874,60.2138,26.986,3.5929
875,60.2827,21.569,3.7703
876,60.3516,18.206,2.7375
877,60.4205,20.571,2.5347
878,60.4894,27.259,3.2295
879,60.5583,36.509,3.9397
880,60.6272,39.076,3.9628
881,60.6961,43.506,4.3148
882,60.7649,39.301,5.8096
