,position (um),Fat2dICD intensity,Abi intensity
263,18.119,20.234,3.1348
264,18.188,16.023,2.7904
265,18.257,13.754,2.8858
266,18.326,13.874,3.3187
267,18.395,10.259,2.7196
268,18.464,8.209,1.8226
269,18.533,8.759,0.8553
270,18.602,7.011,0.831
271,18.67,6.525,0.9186
272,18.739,7.65,1.1239
273,18.808,6.712,1.7549
274,18.877,7.587,0.8337
275,18.946,10.362,1.0663
276,19.015,10.211,1.3021
277,19.084,10.689,2.0682
278,19.153,11.475,2.3341
279,19.222,12.816,2.3949
280,19.29,14.384,2.3511
281,19.359,17.378,2.7594
282,19.428,22.236,2.6031
283,19.497,25.72,2.2315
284,19.566,29.504,2.4356
285,19.635,28.84,3.4371
286,19.704,29.803,3.1351
287,19.773,26.175,2.7986
288,19.842,26.688,2.5169
289,19.911,27.171,2.7255
290,19.979,27.701,2.8346
291,20.048,27.9,2.1971
292,20.117,20.163,2.9489
293,20.186,14.859,2.2342
294,20.255,11.559,2.0806
295,20.324,10.098,1.649
296,20.393,9.272,1.3756
297,20.462,13.554,2.0933
298,20.531,19.867,2.175
299,20.599,26.295,2.6631
300,20.668,31.619,3.4739
301,20.737,27.955,2.7316
302,20.806,19.99,3.4309
303,20.875,14.505,2.3142
304,20.944,12.555,2.0687
305,21.013,11.554,1.9915
306,21.082,10.292,1.4082
307,21.151,11.461,1.7416
308,21.22,10.911,1.5069
309,21.288,9.086,2.0436
310,21.357,9.184,1.5759
311,21.426,9.487,1.6804
312,21.495,9.017,2.0192
313,21.564,8.926,1.3035
314,21.633,9.463,1.1552
315,21.702,7.677,1.7205
316,21.771,9.467,1.5692
317,21.84,10.115,2.3522
318,21.908,11.036,2.4721
319,21.977,13.521,2.6801
320,22.046,12.331,2.2609
321,22.115,13.407,2.7848
322,22.184,14.031,2.3392
323,22.253,17.232,1.9588
324,22.322,23.951,2.9106
325,22.391,31.472,2.9337
326,22.46,35.476,3.6421
327,22.528,32.291,4.505
328,22.597,25.871,3.0995
329,22.666,25.703,3.3969
330,22.735,23.787,2.8316
331,22.804,21.699,2.0727
332,22.873,17.755,1.6371
333,22.942,18.045,1.9487
334,23.011,13.782,2.2046
335,23.08,13.583,1.772
336,23.149,13.132,1.7232
337,23.217,11.387,2.7655
338,23.286,10.344,2.4909
339,23.355,12.138,2.1413
340,23.424,13.773,2.1282
341,23.493,14.278,2.228
342,23.562,17.942,2.2728
343,23.631,21.215,2.1394
344,23.7,24.691,2.7586
345,23.769,30.037,2.572
346,23.837,30.177,2.7765
347,23.906,33.02,3.3378
348,23.975,37.765,4.1734
349,24.044,50.453,4.441
350,24.113,65.549,4.582
351,24.182,65.074,4.4508
352,24.251,50.694,5.4286
353,24.32,39.192,3.3958
354,24.389,28.527,2.9981
355,24.458,26.987,1.8617
356,24.526,28.752,2.0459
357,24.595,27.434,2.0239
358,24.664,28.77,2.7177
359,24.733,32.752,2.5826
360,24.802,35.456,2.0001
361,24.871,40.069,2.4561
362,24.94,38.307,2.528
363,25.009,34.109,2.7877
364,25.078,32.033,2.4483
365,25.146,27.751,2.6611
366,25.215,27.784,2.0889
367,25.284,24.598,2.5401
368,25.353,21.894,2.1793
369,25.422,19.409,1.6478
370,25.491,22.276,2.0944
371,25.56,25.222,2.5666
372,25.629,26.069,3.6897
373,25.698,23.381,2.8362
374,25.767,19.271,2.9621
375,25.835,16.097,3.1319
376,25.904,14.15,2.9313
377,25.973,13.656,2.4151
378,26.042,13.669,3.1693
379,26.111,13.728,3.3651
380,26.18,14.189,2.4843
381,26.249,18.815,2.4005
382,26.318,21.648,2.6917
383,26.387,23.61,2.9881
384,26.455,22.532,2.34
385,26.524,22.091,1.3285
386,26.593,23.454,2.4381
387,26.662,29.882,2.892
388,26.731,33.968,3.4669
389,26.8,34.278,2.9316
390,26.869,39.871,3.5307
391,26.938,50.613,4.0926
392,27.007,81.315,4.5057
393,27.076,131.442,7.2835
394,27.144,149.132,12.9027
395,27.213,119.345,14.0304
396,27.282,79.745,10.7594
397,27.351,50.39,7.0701
398,27.42,36.613,5.2036
399,27.489,34.511,3.7633
400,27.558,34.667,2.4132
401,27.627,31.268,1.8054
402,27.696,25.047,2.4642
403,27.764,19.007,2.2601
404,27.833,15.998,1.5612
405,27.902,13.632,2.1465
406,27.971,14.507,2.1834
407,28.04,15.632,2.0898
408,28.109,13.856,1.9923
409,28.178,13.784,2.0734
410,28.247,11.359,1.9952
411,28.316,11.308,2.0055
412,28.385,11.461,1.3811
413,28.453,12.074,1.6961
414,28.522,13.909,2.8111
415,28.591,12.191,2.4592
416,28.66,14.505,2.4409
417,28.729,13.708,2.3638
418,28.798,13.644,2.8747
419,28.867,14.302,2.4555
420,28.936,14.426,2.3861
421,29.005,15.939,1.8275
422,29.073,16.486,2.4139
423,29.142,19.973,2.5773
424,29.211,23.654,2.7406
425,29.28,27.98,3.5199
426,29.349,30.273,4.3022
427,29.418,33.951,4.4578
428,29.487,34.306,3.9312
429,29.556,30.597,4.2202
430,29.625,26.237,4.2684
431,29.694,27.635,3.8301
432,29.762,25.704,3.5237
433,29.831,25.033,2.4893
434,29.9,24.883,2.8151
435,29.969,28.424,2.4145
436,30.038,36.85,2.8737
437,30.107,42.069,3.9652
438,30.176,55.365,5.1277
439,30.245,73.912,5.233
440,30.314,79.401,5.6303
441,30.382,61.986,6.0842
442,30.451,44.197,6.0978
443,30.52,38.085,4.374
444,30.589,33.821,3.295
445,30.658,25.523,3.9326
446,30.727,21.481,3.7439
447,30.796,19.726,2.5681
448,30.865,16.199,2.7665
449,30.934,16.323,2.0207
450,31.003,15.233,2.8271
451,31.071,13.79,2.7268
452,31.14,19.786,4.0343
453,31.209,23.482,3.0477
454,31.278,25.173,2.6127
455,31.347,29.619,2.4137
456,31.416,27.516,3.1085
457,31.485,21.026,2.945
458,31.554,18.044,2.2057
459,31.623,17.219,2.3894
460,31.691,17.078,1.78
461,31.76,14.929,1.6258
462,31.829,15.755,2.2008
463,31.898,15.236,2.4967
464,31.967,16.072,1.7886
465,32.036,12.905,2.1706
466,32.105,11.69,2.3405
467,32.174,13.896,2.0532
468,32.243,16.719,2.1265
469,32.312,18.343,2.553
470,32.38,23.047,2.6
471,32.449,24.008,2.2095
472,32.518,19.913,2.3324
473,32.587,18.923,2.842
474,32.656,16.039,2.0242
475,32.725,18.58,1.9909
476,32.794,22.56,2.1696
477,32.863,27.27,2.7654
478,32.932,32.623,3.5997
479,33.0,32.226,3.3311
480,33.069,31.466,3.3656
481,33.138,32.332,2.8765
482,33.207,27.833,2.6
483,33.276,21.024,2.9159
484,33.345,15.007,2.8457
485,33.414,13.463,3.0578
486,33.483,12.912,3.1323
487,33.552,11.9,3.3325
488,33.621,11.785,3.2224
489,33.689,15.828,2.693
490,33.758,13.981,2.4981
491,33.827,16.6,2.4135
492,33.896,20.373,2.0313
493,33.965,21.799,2.9129
494,34.034,20.309,3.4649
495,34.103,19.482,2.9916
496,34.172,22.361,3.9897
497,34.241,28.427,4.0056
498,34.309,30.204,3.6905
499,34.378,29.0,4.5952
500,34.447,21.561,3.6322
501,34.516,20.292,3.5437
502,34.585,19.204,2.7304
503,34.654,20.417,2.0797
504,34.723,21.038,2.7472
505,34.792,25.035,2.4775
506,34.861,27.039,2.7229
507,34.93,32.311,3.7958
508,34.998,46.001,4.362
509,35.067,69.712,5.3312
510,35.136,89.331,7.3876
511,35.205,102.846,9.2725
512,35.274,109.136,8.378
513,35.343,94.035,9.5559
514,35.412,67.82,7.583
515,35.481,51.775,7.6045
516,35.55,43.735,6.0275
517,35.618,34.666,5.8691
518,35.687,26.639,4.1524
519,35.756,20.079,3.3044
520,35.825,17.734,2.6417
521,35.894,12.643,2.3223
522,35.963,11.903,1.4993
523,36.032,12.907,2.0587
524,36.101,11.669,2.0718
525,36.17,10.714,1.4131
526,36.239,10.225,1.6238
527,36.307,11.229,1.5212
528,36.376,10.26,1.8291
529,36.445,9.034,2.1647
530,36.514,8.612,1.9797
531,36.583,8.149,1.7482
532,36.652,5.991,2.1548
533,36.721,6.596,1.0488
534,36.79,6.172,1.1881
535,36.859,5.477,1.2992
536,36.927,6.109,2.1931
537,36.996,7.213,1.5714
538,37.065,8.838,1.5537
539,37.134,7.179,1.4218
540,37.203,5.71,1.6192
541,37.272,8.576,1.532
542,37.341,10.935,2.4288
543,37.41,10.539,1.7261
544,37.479,9.35,1.9935
545,37.548,8.868,1.5677
546,37.616,10.098,1.1595
547,37.685,8.579,1.5146
548,37.754,10.637,1.7181
549,37.823,12.01,1.7053
550,37.892,13.292,1.5103
551,37.961,16.062,1.9352
552,38.03,20.112,1.3381
553,38.099,22.692,2.1464
554,38.168,27.743,2.6521
555,38.236,32.863,3.0203
556,38.305,42.116,3.6354
557,38.374,57.269,3.4527
558,38.443,58.915,4.6749
559,38.512,49.041,4.7459
560,38.581,34.03,4.2369
561,38.65,23.834,3.2897
562,38.719,16.309,2.0616
563,38.788,14.956,1.48
564,38.856,11.91,1.6478
565,38.925,11.01,2.2807
566,38.994,10.971,2.6513
567,39.063,10.595,3.2427
568,39.132,9.796,3.0249
569,39.201,10.001,3.5595
570,39.27,12.165,3.0487
571,39.339,13.446,2.4963
572,39.408,14.217,2.3568
573,39.477,19.204,2.5356
574,39.545,19.065,3.0004
575,39.614,18.436,2.6178
576,39.683,16.976,3.4289
577,39.752,17.447,3.5605
578,39.821,16.093,2.8341
579,39.89,14.561,2.7257
580,39.959,19.06,2.8482
581,40.028,21.685,2.9486
582,40.097,21.871,3.2432
583,40.165,21.735,3.1464
584,40.234,28.995,3.7713
585,40.303,41.015,3.9523
586,40.372,47.208,4.1812
587,40.441,37.059,4.4646
588,40.51,32.097,3.2414
589,40.579,30.249,2.5129
590,40.648,24.031,2.8126
591,40.717,14.312,2.2762
592,40.786,14.366,1.6565
593,40.854,13.23,1.5247
594,40.923,13.777,2.2641
595,40.992,22.2,2.0178
596,41.061,22.864,2.4119
597,41.13,22.095,3.4791
598,41.199,17.432,3.7206
599,41.268,16.713,2.9163
600,41.337,17.131,2.4954
601,41.406,20.317,2.0464
602,41.474,21.191,2.3239
603,41.543,20.475,2.2711
604,41.612,18.162,2.8827
605,41.681,16.087,2.2292
606,41.75,16.874,1.5848
607,41.819,9.736,1.9923
608,41.888,8.335,1.6912
609,41.957,7.917,1.4997
610,42.026,7.938,1.7303
611,42.095,7.156,1.9573
612,42.163,8.347,1.7558
613,42.232,9.844,1.5341
614,42.301,9.941,1.9687
615,42.37,7.592,2.1667
616,42.439,7.1,2.7713
617,42.508,6.546,2.6152
618,42.577,9.945,3.4752
619,42.646,11.493,2.8427
620,42.715,11.034,3.3095
621,42.783,14.04,3.2708
622,42.852,23.072,3.505
623,42.921,31.019,3.0263
624,42.99,36.491,3.0746
625,43.059,32.685,3.4427
626,43.128,26.536,2.6166
627,43.197,20.122,2.3644
628,43.266,14.161,2.8061
629,43.335,11.287,2.1586
630,43.404,10.934,2.6498
631,43.472,12.378,2.4489
632,43.541,14.461,2.1535
633,43.61,18.036,1.9538
634,43.679,20.086,2.4987
635,43.748,26.951,1.9042
636,43.817,31.109,2.6453
637,43.886,29.227,2.8913
638,43.955,26.588,2.9466
639,44.024,23.539,2.6092
640,44.092,17.519,2.0936
641,44.161,17.224,2.1175
642,44.23,13.937,1.5234
643,44.299,11.537,1.3918
644,44.368,8.854,1.6123
645,44.437,7.751,2.0572
646,44.506,5.327,1.8056
647,44.575,4.964,2.0082
648,44.644,4.949,2.0232
649,44.713,7.518,2.4166
650,44.781,9.351,3.1861
651,44.85,15.801,3.793
652,44.919,23.014,3.034
653,44.988,27.038,3.3883
654,45.057,24.791,3.8987
655,45.126,23.386,3.5608
656,45.195,28.195,3.7531
657,45.264,28.518,3.6296
658,45.333,27.105,4.0938
659,45.401,24.057,4.0867
660,45.47,20.299,3.221
661,45.539,17.666,2.3848
662,45.608,14.742,2.1961
663,45.677,16.438,2.0183
664,45.746,16.306,2.1465
665,45.815,22.934,2.72
666,45.884,33.162,3.004
667,45.953,49.896,3.178
668,46.022,70.326,3.8471
669,46.09,80.1,5.1128
670,46.159,70.872,5.4829
671,46.228,49.462,4.6657
672,46.297,32.907,3.8173
673,46.366,22.533,1.918
674,46.435,14.19,2.1582
675,46.504,9.002,2.519
676,46.573,8.638,2.1604
677,46.642,6.395,1.9671
678,46.71,7.617,1.2041
679,46.779,7.318,1.7473
680,46.848,6.046,2.1584
681,46.917,6.442,1.7503
682,46.986,5.126,0.9882
683,47.055,5.715,1.0478
684,47.124,4.922,1.2674
685,47.193,6.062,1.3598
686,47.262,6.181,2.104
687,47.331,6.426,1.9758
688,47.399,6.244,1.9406
689,47.468,6.585,2.4182
690,47.537,7.464,1.9863
691,47.606,6.889,1.7192
692,47.675,8.84,1.8974
693,47.744,6.783,1.6559
694,47.813,4.874,1.9143
695,47.882,4.923,1.4266
696,47.951,5.322,2.4039
697,48.019,6.475,2.2762
698,48.088,6.344,2.2167
699,48.157,7.538,3.2096
700,48.226,7.87,3.6802
701,48.295,8.604,3.5663
702,48.364,12.565,3.3874
703,48.433,15.376,3.8947
704,48.502,17.662,3.0984
705,48.571,18.693,3.3699
706,48.64,21.147,2.4999
707,48.708,25.387,2.2826
708,48.777,24.545,2.4816
709,48.846,23.049,3.0552
710,48.915,19.615,3.2476
711,48.984,15.506,3.1321
712,49.053,14.42,3.4433
713,49.122,15.059,3.4819
714,49.191,15.578,3.5288
715,49.26,15.416,3.3526
716,49.328,18.292,3.2613
717,49.397,19.194,3.534
718,49.466,16.675,2.2411
719,49.535,12.6,2.5114
720,49.604,10.085,2.3184
721,49.673,9.479,2.3939
722,49.742,11.617,2.3153
723,49.811,12.053,2.3686
724,49.88,13.068,2.9268
725,49.949,14.517,3.1596
726,50.017,14.22,2.8671
727,50.086,13.11,2.8796
728,50.155,15.828,3.0213
729,50.224,19.04,2.8238
730,50.293,22.656,3.5052
731,50.362,29.24,4.0909
732,50.431,38.207,4.5791
733,50.5,56.152,5.7815
734,50.569,71.366,6.4615
735,50.637,74.958,5.9273
736,50.706,86.256,5.7401
737,50.775,99.767,6.399
738,50.844,103.595,6.2127
739,50.913,98.036,6.0938
740,50.982,82.858,7.4138
741,51.051,53.706,5.1269
742,51.12,51.152,4.2451
743,51.189,49.102,3.6221
744,51.258,51.785,3.8756
745,51.326,51.662,4.6719
746,51.395,50.722,4.622
747,51.464,55.207,6.273
748,51.533,50.418,5.3076
749,51.602,46.187,4.9401
750,51.671,39.384,4.9572
751,51.74,35.914,4.2226
752,51.809,37.331,3.8069
753,51.878,35.297,3.545
754,51.946,33.789,3.3447
755,52.015,28.784,3.7435
756,52.084,32.848,4.5782
757,52.153,33.515,5.1953
758,52.222,29.143,6.1736
759,52.291,25.067,5.0544
760,52.36,25.497,4.4509
761,52.429,25.943,3.2698
762,52.498,23.695,3.395
763,52.567,29.333,3.6049
764,52.635,31.226,4.8234
765,52.704,25.445,5.4604
766,52.773,23.806,6.5596
767,52.842,24.708,5.5619
768,52.911,29.389,5.8205
769,52.98,31.753,6.8296
770,53.049,45.991,8.1105
771,53.118,52.152,9.9832
772,53.187,46.375,10.769
773,53.255,38.927,9.272
774,53.324,42.237,7.4432
775,53.393,44.922,5.1004
776,53.462,31.95,3.8464
777,53.531,21.758,3.5279
778,53.6,15.713,3.2331
779,53.669,15.085,2.8323
780,53.738,13.387,2.4567
781,53.807,13.52,2.3756
782,53.875,14.897,1.8571
783,53.944,15.338,1.5057
784,54.013,15.525,1.9329
785,54.082,13.23,2.0764
786,54.151,12.951,2.3822
787,54.22,12.301,2.8046
788,54.289,15.574,2.6402
789,54.358,14.924,3.3004
790,54.427,16.169,2.5865
791,54.496,19.359,3.3578
792,54.564,19.502,3.6752
793,54.633,20.553,2.7325
794,54.702,16.975,1.6897
795,54.771,11.553,2.745
796,54.84,12.296,2.0264
797,54.909,13.289,1.8564
798,54.978,17.362,2.3047
799,55.047,20.853,3.0931
800,55.116,25.622,3.3275
801,55.184,22.706,2.5145
802,55.253,17.95,2.8421
803,55.322,15.027,2.9624
804,55.391,14.877,3.0734
805,55.46,19.801,3.1668
806,55.529,24.701,3.7001
807,55.598,29.551,3.8548
808,55.667,29.768,4.0613
809,55.736,29.998,3.2143
810,55.805,23.495,3.116
811,55.873,18.121,2.7712
812,55.942,15.711,2.2139
813,56.011,17.087,2.4995
814,56.08,23.561,2.6079
815,56.149,29.37,3.2808
816,56.218,26.443,3.7066
817,56.287,21.292,4.1824
818,56.356,17.763,3.6345
819,56.425,13.964,2.4334
820,56.493,11.434,2.5982
821,56.562,11.157,2.0753
822,56.631,12.898,2.6387
823,56.7,16.696,3.177
824,56.769,19.517,3.6202
825,56.838,28.042,3.1953
826,56.907,30.17,3.93
827,56.976,32.972,6.3602
828,57.045,37.795,5.9915
829,57.114,53.199,5.4593
830,57.182,72.531,6.9453
831,57.251,89.161,8.6544
832,57.32,85.894,7.7399
833,57.389,92.0,7.9128
834,57.458,60.544,8.4456
835,57.527,40.063,5.9029
836,57.596,28.044,5.4989
837,57.665,26.0,3.8103
838,57.734,18.084,4.3994
839,57.802,16.194,3.9614
840,57.871,14.446,3.116
841,57.94,13.57,3.7486
842,58.009,15.125,3.5474
843,58.078,17.661,4.2282
844,58.147,22.518,3.5678
845,58.216,27.306,4.2751
846,58.285,28.185,4.3109
847,58.354,31.634,3.9255
848,58.423,33.376,3.3189
849,58.491,33.908,2.8813
850,58.56,38.353,3.7633
851,58.629,36.084,3.5212
852,58.698,29.962,4.9303
853,58.767,19.319,4.0526
854,58.836,13.492,3.3612
855,58.905,7.326,2.2834
856,58.974,6.199,2.1784
857,59.043,7.762,2.3662
858,59.111,5.618,1.8844
859,59.18,7.198,2.4445
860,59.249,5.825,2.6888
861,59.318,7.094,2.2979
862,59.387,6.492,2.2718
863,59.456,7.18,3.1996
864,59.525,7.773,2.1907
865,59.594,10.008,2.9573
866,59.663,11.468,2.8122
867,59.732,14.297,2.7496
868,59.8,14.407,3.2842
869,59.869,16.45,3.2306
870,59.938,12.811,2.7066
871,60.007,15.337,2.4664
872,60.076,19.124,3.1048
873,60.145,22.853,2.6674
874,60.214,24.445,2.8318
875,60.283,26.79,3.3748
876,60.352,29.031,3.0366
877,60.42,26.669,3.7737
878,60.489,21.777,3.5943
879,60.558,15.848,3.3512
880,60.627,15.554,3.5363
881,60.696,15.051,3.6909
882,60.765,14.292,3.3922
883,60.834,13.198,2.644
884,60.903,13.265,2.1304
885,60.972,13.636,2.3145
886,61.041,12.58,2.4312
887,61.109,13.349,2.9087
888,61.178,12.009,3.4666
889,61.247,14.599,2.1499
890,61.316,22.107,2.8762
891,61.385,28.004,3.6174
892,61.454,25.917,3.5052
893,61.523,18.549,3.337
894,61.592,16.621,2.9053
895,61.661,18.765,2.9348
896,61.729,21.702,3.1076
897,61.798,26.293,2.6986
898,61.867,24.378,2.973
899,61.936,23.177,2.6692
900,62.005,20.16,3.5137
901,62.074,18.189,2.622
902,62.143,16.135,2.2282
903,62.212,12.975,1.854
904,62.281,11.899,2.6732
905,62.35,8.607,2.4201
906,62.418,10.402,2.4362
907,62.487,14.987,3.2281
908,62.556,17.025,3.0339
909,62.625,19.102,3.0869
910,62.694,19.455,3.0912
911,62.763,17.048,3.1204
912,62.832,17.889,2.756
913,62.901,20.004,2.277
914,62.97,18.343,2.5266
915,63.038,15.768,2.1152
916,63.107,13.519,2.2295
917,63.176,12.828,2.3538
918,63.245,10.593,2.2509
919,63.314,14.656,2.572
920,63.383,20.414,2.0237
921,63.452,20.932,2.0939
922,63.521,22.563,2.5766
923,63.59,32.431,3.1966
924,63.659,39.338,3.8939
925,63.727,41.656,4.9074
926,63.796,43.027,5.0203
927,63.865,49.311,5.8429
928,63.934,67.055,5.7034
929,64.003,77.887,7.4181
930,64.072,77.145,7.6456
931,64.141,83.207,8.5765
932,64.21,82.251,7.3116
933,64.279,82.006,6.8961
934,64.347,60.063,6.2085
935,64.416,41.485,4.907
