,position (um),Fat2dICD intensity,Abi intensity
375,25.8354,15.474,1.82181
376,25.9043,11.117,1.83882
377,25.9732,8.731,0.98892
378,26.0421,6.332,1.34352
379,26.111,5.539,1.31458
380,26.1799,5.199,0.86907
381,26.2488,5.425,1.07629
382,26.3177,6.455,1.83735
383,26.3866,5.101,1.45433
384,26.4555,6.895,0.86113
385,26.5244,5.536,1.45195
386,26.5933,6.703,0.74939
387,26.6622,6.103,0.82344
388,26.7311,4.461,1.41262
389,26.8,4.226,1.40468
390,26.8689,3.323,1.0907
391,26.9377,3.712,1.62868
392,27.0066,4.325,2.19973
393,27.0755,6.31,1.80272
394,27.1444,7.741,1.71055
395,27.2133,9.93,1.12987
396,27.2822,8.515,1.44179
397,27.3511,9.004,1.54697
398,27.42,8.417,1.70847
399,27.4889,9.203,1.32221
400,27.5578,12.617,1.81581
401,27.6267,8.817,1.85554
402,27.6956,10.659,1.48151
403,27.7645,9.972,1.4398
404,27.8334,8.692,1.6005
405,27.9023,8.98,1.46508
406,27.9712,11.985,1.33191
407,28.0401,12.028,0.93179
408,28.109,13.353,1.65713
409,28.1778,10.954,1.56915
410,28.2467,8.564,1.42812
411,28.3156,7.347,1.66861
412,28.3845,8.58,1.43178
413,28.4534,9.063,1.72648
414,28.5223,10.885,1.81258
415,28.5912,13.861,2.37794
416,28.6601,19.746,1.90461
417,28.729,24.21,1.55542
418,28.7979,27.915,2.5594
419,28.8668,28.528,3.93219
420,28.9357,26.166,3.67262
421,29.0046,21.009,3.06809
422,29.0735,18.37,3.42926
423,29.1424,15.012,3.21284
424,29.2113,11.155,2.96108
425,29.2802,12.08,2.82503
426,29.3491,12.807,4.01827
427,29.4179,13.836,3.9533
428,29.4868,10.345,3.2294
429,29.5557,11.097,2.67623
430,29.6246,12.666,2.85649
431,29.6935,12.067,3.66296
432,29.7624,12.801,3.05721
433,29.8313,11.077,2.64408
434,29.9002,10.816,2.10846
435,29.9691,10.498,2.74165
436,30.038,11.531,2.32357
437,30.1069,10.658,2.28609
438,30.1758,9.573,2.15599
439,30.2447,9.599,2.10494
440,30.3136,7.48,2.05151
441,30.3825,5.698,1.87156
442,30.4514,10.608,1.5162
443,30.5203,14.759,1.83864
444,30.5892,24.14,2.22935
445,30.6581,25.296,2.34147
446,30.7269,26.911,2.15068
447,30.7958,21.901,2.40642
448,30.8647,16.617,1.94455
449,30.9336,10.546,2.06235
450,31.0025,7.754,1.92042
451,31.0714,7.881,1.23583
452,31.1403,9.846,2.20005
453,31.2092,13.983,2.07113
454,31.2781,13.44,2.12637
455,31.347,10.458,2.1201
456,31.4159,10.011,2.31211
457,31.4848,6.767,2.71568
458,31.5537,8.391,2.46601
459,31.6226,7.426,1.97498
460,31.6915,8.568,1.52965
461,31.7604,7.66,1.73386
462,31.8293,8.75,1.91669
463,31.8982,7.611,1.99712
464,31.967,9.285,2.35602
465,32.0359,15.087,3.00697
466,32.1048,22.934,3.64851
467,32.1737,25.943,3.58193
468,32.2426,22.631,4.0892
469,32.3115,20.974,4.68154
470,32.3804,19.957,4.90964
471,32.4493,18.176,5.15095
472,32.5182,20.467,4.61049
473,32.5871,26.68,5.57537
474,32.656,35.709,6.87623
475,32.7249,35.655,6.30195
476,32.7938,29.852,5.34252
477,32.8627,25.198,4.4502
478,32.9316,20.409,4.56172
479,33.0005,15.176,3.72501
480,33.0694,14.252,3.42838
481,33.1383,15.879,2.56586
482,33.2071,15.34,2.232
483,33.276,12.753,2.63411
484,33.3449,12.079,2.25171
485,33.4138,9.784,2.14142
486,33.4827,10.98,2.28333
487,33.5516,14.156,2.93227
488,33.6205,20.032,2.66492
489,33.6894,22.429,3.02979
490,33.7583,24.306,4.61859
491,33.8272,24.65,4.84484
492,33.8961,19.536,5.24428
493,33.965,13.715,5.57602
494,34.0339,14.169,4.44406
495,34.1028,12.024,3.31186
496,34.1717,12.888,3.25581
497,34.2406,12.063,2.62135
498,34.3095,10.837,2.14921
499,34.3784,11.245,3.19368
500,34.4472,8.919,3.49227
501,34.5161,9.735,2.80538
502,34.585,5.261,3.10018
503,34.6539,4.846,3.35886
504,34.7228,6.311,2.4339
505,34.7917,5.495,2.38411
506,34.8606,5.438,2.5655
507,34.9295,4.6,2.80005
508,34.9984,5.127,2.24216
509,35.0673,4.448,2.32073
510,35.1362,3.94,1.56997
511,35.2051,4.697,1.13459
512,35.274,6.443,1.35254
513,35.3429,7.163,1.31743
514,35.4118,6.449,1.62103
515,35.4807,5.928,2.22181
516,35.5496,7.472,2.09668
517,35.6185,8.601,2.39394
518,35.6873,9.798,1.9799
519,35.7562,8.33,2.28607
520,35.8251,7.556,1.85141
521,35.894,5.633,2.27024
522,35.9629,6.098,2.30964
523,36.0318,5.882,2.04764
524,36.1007,6.155,1.31514
525,36.1696,5.514,1.94721
526,36.2385,4.985,2.28052
527,36.3074,5.213,1.88827
528,36.3763,6.979,2.2627
529,36.4452,7.646,1.73696
530,36.5141,10.423,2.1485
531,36.583,11.172,2.19335
532,36.6519,12.293,2.88433
533,36.7208,9.364,2.77689
534,36.7897,7.674,3.66672
535,36.8586,7.862,4.75722
536,36.9274,5.673,3.29308
537,36.9963,4.461,3.17851
538,37.0652,4.061,2.52705
539,37.1341,4.339,2.31405
540,37.203,4.602,2.2979
541,37.2719,6.737,2.48977
542,37.3408,6.452,3.04751
543,37.4097,5.707,2.52179
544,37.4786,4.332,2.19897
545,37.5475,6.062,1.9022
546,37.6164,5.815,2.5777
547,37.6853,7.344,2.08819
548,37.7542,7.503,1.91393
549,37.8231,5.958,2.31603
550,37.892,5.763,2.61222
551,37.9609,7.74,2.34436
552,38.0298,9.606,2.01474
553,38.0987,13.778,2.53469
554,38.1675,15.267,1.75537
555,38.2364,15.266,2.83676
556,38.3053,16.648,3.26857
557,38.3742,16.705,2.90596
558,38.4431,17.25,3.33612
559,38.512,19.866,4.19532
560,38.5809,24.688,4.50148
561,38.6498,30.252,4.68954
562,38.7187,32.754,6.60352
563,38.7876,30.393,5.4457
564,38.8565,30.19,5.07346
565,38.9254,38.813,6.01939
566,38.9943,50.229,6.66014
567,39.0632,57.366,7.0164
568,39.1321,51.47,6.60938
569,39.201,50.811,5.94178
570,39.2699,48.311,5.90316
571,39.3388,40.247,3.56054
572,39.4076,35.454,3.20999
573,39.4765,27.673,2.65525
574,39.5454,16.229,3.20707
575,39.6143,12.729,2.49187
576,39.6832,12.968,1.67739
577,39.7521,13.338,1.61822
578,39.821,11.424,1.33552
579,39.8899,7.164,1.58096
580,39.9588,5.062,2.33085
581,40.0277,4.344,1.86323
582,40.0966,2.78,1.18734
583,40.1655,2.883,0.9336
584,40.2344,2.35,1.19336
585,40.3033,3.173,1.10736
586,40.3722,3.636,1.55312
587,40.4411,5.183,1.9165
588,40.51,6.128,1.91783
589,40.5789,4.671,1.77238
590,40.6478,4.681,1.87281
591,40.7166,8.092,1.63201
592,40.7855,11.676,2.03948
593,40.8544,14.68,2.47802
594,40.9233,14.377,2.50093
595,40.9922,30.382,3.2741
596,41.0611,51.378,4.11835
597,41.13,64.746,4.25655
598,41.1989,63.319,4.50959
599,41.2678,56.0,3.80316
600,41.3367,41.867,3.97185
601,41.4056,38.081,4.11535
602,41.4745,44.703,4.40755
603,41.5434,44.964,4.98262
604,41.6123,54.239,5.68548
605,41.6812,77.576,8.58953
606,41.7501,73.503,7.9216
607,41.819,60.06,6.99892
608,41.8879,51.711,4.95506
609,41.9567,42.783,5.43079
610,42.0256,30.283,4.96313
611,42.0945,22.714,3.4664
612,42.1634,14.176,3.13526
613,42.2323,10.171,2.63787
614,42.3012,9.339,3.017
615,42.3701,6.284,2.13222
616,42.439,5.973,2.00509
617,42.5079,4.203,2.10267
618,42.5768,4.131,1.44011
619,42.6457,5.1,1.77567
620,42.7146,4.406,1.43601
621,42.7835,5.297,1.40402
622,42.8524,3.452,1.25656
623,42.9213,3.726,1.01512
624,42.9902,4.272,0.99536
625,43.0591,8.105,1.31714
626,43.128,7.338,1.0949
627,43.1968,9.751,1.01219
628,43.2657,11.145,1.03048
629,43.3346,12.528,1.19641
630,43.4035,12.179,1.827
631,43.4724,11.285,1.93294
632,43.5413,8.909,1.83794
633,43.6102,9.272,1.30821
634,43.6791,13.628,1.50146
635,43.748,17.172,1.57176
636,43.8169,21.002,2.19469
637,43.8858,24.252,1.71454
638,43.9547,31.312,2.43731
639,44.0236,47.017,1.84304
640,44.0925,53.668,3.18068
641,44.1614,48.777,3.71289
642,44.2303,40.272,3.07665
643,44.2992,27.696,3.28157
644,44.3681,26.507,4.06805
645,44.437,27.446,2.70141
646,44.5058,25.878,2.1073
647,44.5747,28.445,2.58588
648,44.6436,29.086,3.30353
649,44.7125,31.935,2.42725
650,44.7814,29.597,1.77099
651,44.8503,29.163,1.80467
652,44.9192,25.736,1.61056
653,44.9881,23.515,1.89244
654,45.057,21.255,2.34192
655,45.1259,14.818,2.31525
656,45.1948,10.611,1.68232
657,45.2637,5.909,2.1287
658,45.3326,6.838,1.7729
659,45.4015,6.189,1.01025
660,45.4704,5.269,0.97827
661,45.5393,7.262,1.29703
662,45.6082,8.082,1.54845
663,45.6771,6.928,1.50292
664,45.7459,6.021,1.42409
665,45.8148,4.959,2.26792
666,45.8837,6.038,2.0604
667,45.9526,7.001,1.93032
668,46.0215,8.053,1.50797
669,46.0904,10.035,1.79028
670,46.1593,11.391,2.01522
671,46.2282,12.632,1.8761
672,46.2971,13.886,1.73377
673,46.366,16.025,2.92754
674,46.4349,20.905,2.10628
675,46.5038,28.989,1.98022
676,46.5727,34.447,2.52733
677,46.6416,36.824,3.32502
678,46.7105,41.197,3.69659
679,46.7794,35.573,3.50204
680,46.8483,28.035,3.07406
681,46.9172,19.751,2.85682
682,46.986,22.851,2.84484
683,47.0549,22.597,1.52022
684,47.1238,20.605,1.96549
685,47.1927,18.695,2.04445
686,47.2616,20.217,2.70754
687,47.3305,18.399,2.03711
688,47.3994,15.535,1.79924
689,47.4683,12.612,1.52512
690,47.5372,13.132,1.48013
691,47.6061,8.887,0.93569
692,47.675,10.111,1.98068
693,47.7439,8.992,1.91165
694,47.8128,9.257,1.60399
695,47.8817,7.443,1.40509
696,47.9506,4.113,1.10983
697,48.0195,2.868,1.61465
698,48.0884,2.907,0.9162
699,48.1573,1.858,1.17339
700,48.2261,2.591,1.57995
701,48.295,2.703,1.60632
702,48.3639,2.876,0.89
703,48.4328,2.907,1.0561
704,48.5017,2.994,0.93073
705,48.5706,3.584,0.76569
706,48.6395,3.764,0.9744
707,48.7084,4.598,0.97929
708,48.7773,5.087,0.61188
709,48.8462,5.53,1.2652
710,48.9151,6.695,0.90869
711,48.984,8.045,0.89808
712,49.0529,8.191,0.84441
713,49.1218,8.814,1.28984
714,49.1907,8.859,1.42321
715,49.2596,12.207,1.88002
716,49.3285,13.527,2.43507
717,49.3974,15.358,2.83049
718,49.4662,16.397,2.51882
719,49.5351,16.231,3.84954
720,49.604,16.557,3.69362
721,49.6729,15.583,2.21851
722,49.7418,18.99,3.11977
723,49.8107,19.984,2.95846
724,49.8796,20.305,2.3746
725,49.9485,20.467,2.26534
726,50.0174,13.057,2.24088
727,50.0863,8.657,1.56734
728,50.1552,8.532,1.76757
729,50.2241,6.261,2.4606
730,50.293,5.592,1.55926
731,50.3619,9.325,1.48785
732,50.4308,9.957,1.43083
733,50.4997,10.35,2.75617
734,50.5686,11.134,2.14666
735,50.6375,10.308,2.05658
736,50.7063,13.736,1.99463
737,50.7752,17.137,2.39681
738,50.8441,19.518,1.69578
739,50.913,15.89,2.4921
740,50.9819,14.268,2.84001
741,51.0508,15.597,2.69202
742,51.1197,16.171,2.93412
743,51.1886,15.703,2.13464
744,51.2575,15.607,2.41932
745,51.3264,13.794,2.8229
746,51.3953,12.216,2.0803
747,51.4642,13.297,2.67774
748,51.5331,10.205,2.69796
749,51.602,8.352,2.15323
750,51.6709,10.238,2.88451
751,51.7398,7.935,2.25789
752,51.8087,7.777,2.45969
753,51.8776,8.503,2.81264
754,51.9464,13.723,3.0858
755,52.0153,16.683,3.70796
756,52.0842,20.582,3.66326
757,52.1531,30.438,3.62094
758,52.222,43.612,3.37051
759,52.2909,47.915,4.60379
760,52.3598,52.959,4.64925
761,52.4287,52.939,5.24177
762,52.4976,53.665,4.73786
763,52.5665,48.256,4.98548
764,52.6354,29.031,3.492
765,52.7043,18.357,2.27776
766,52.7732,12.986,1.59047
767,52.8421,12.839,1.82305
768,52.911,12.957,1.62149
769,52.9799,15.167,1.98411
770,53.0488,18.724,2.45149
771,53.1177,18.445,1.92918
772,53.1866,15.196,1.97408
773,53.2554,10.043,1.90063
774,53.3243,6.676,1.42923
775,53.3932,7.306,1.13592
776,53.4621,4.766,1.18138
777,53.531,5.887,1.21009
778,53.5999,6.639,1.22218
779,53.6688,9.624,1.26581
780,53.7377,14.75,1.15638
781,53.8066,18.11,1.26737
782,53.8755,20.588,1.21663
783,53.9444,20.291,1.41815
784,54.0133,21.343,1.18611
785,54.0822,22.258,1.03559
786,54.1511,22.155,0.89891
787,54.22,22.654,0.89549
788,54.2889,22.54,1.01883
789,54.3578,21.311,1.15132
790,54.4267,17.276,1.52402
791,54.4955,10.69,0.92324
792,54.5644,7.455,1.63332
793,54.6333,6.166,1.43378
794,54.7022,5.781,0.93352
795,54.7711,6.39,0.84737
796,54.84,7.833,1.61155
797,54.9089,11.003,2.06121
798,54.9778,12.166,1.16489
799,55.0467,12.024,1.68237
800,55.1156,10.891,1.25813
801,55.1845,10.674,1.75231
802,55.2534,11.322,1.47183
803,55.3223,10.432,1.61638
804,55.3912,11.39,1.20754
805,55.4601,11.293,2.05996
806,55.529,14.823,2.76379
807,55.5979,17.646,1.93154
808,55.6668,22.245,2.63503
809,55.7356,20.974,3.10987
810,55.8045,25.004,3.24803
811,55.8734,19.462,3.43524
812,55.9423,17.504,1.67659
813,56.0112,11.914,1.41643
814,56.0801,9.347,1.33282
815,56.149,7.557,1.14132
816,56.2179,7.887,1.11277
817,56.2868,7.705,1.3927
818,56.3557,8.161,1.33198
819,56.4246,7.044,1.16404
820,56.4935,6.848,0.96221
821,56.5624,5.983,0.82431
822,56.6313,5.807,1.96493
823,56.7002,5.457,1.58845
824,56.7691,6.565,1.17037
825,56.838,7.418,0.85168
826,56.9069,9.126,1.32966
827,56.9757,6.215,0.96425
828,57.0446,5.022,0.72751
829,57.1135,4.589,0.89212
830,57.1824,5.53,1.20026
831,57.2513,6.166,1.67409
832,57.3202,9.225,1.27958
833,57.3891,9.304,1.81062
834,57.458,13.233,2.36519
835,57.5269,18.066,1.9189
836,57.5958,20.271,1.96679
837,57.6647,19.443,1.85255
838,57.7336,25.615,1.64324
839,57.8025,31.0,2.62405
840,57.8714,31.508,3.13644
841,57.9403,24.791,3.27239
842,58.0092,17.091,3.27394
843,58.0781,14.356,4.42429
844,58.147,12.495,4.8293
845,58.2159,11.05,4.84636
846,58.2847,11.384,3.42538
847,58.3536,8.693,1.86039
848,58.4225,3.887,0.97202
849,58.4914,3.294,0.69332
850,58.5603,2.201,0.93514
851,58.6292,1.408,1.50633
852,58.6981,2.341,1.49238
853,58.767,3.04,1.47575
854,58.8359,3.336,1.20501
855,58.9048,2.97,1.00244
856,58.9737,5.154,0.96888
857,59.0426,5.62,0.92226
858,59.1115,4.876,0.62394
859,59.1804,5.364,0.58819
860,59.2493,4.744,0.73579
861,59.3182,5.565,0.87299
862,59.3871,8.61,1.02683
863,59.456,15.256,1.49715
864,59.5248,20.673,2.41139
865,59.5937,21.852,2.33359
866,59.6626,19.496,1.92921
867,59.7315,15.397,3.01367
1254,0.0,59.9186,2.82087
1255,0.0689,67.8981,3.16513
1256,0.1378,59.2406,3.73638
1257,0.2067,43.4413,4.22232
1258,0.2756,38.027,3.95956
1259,0.3445,41.0729,2.8735
1260,0.4134,47.4466,3.99303
1261,0.4823,52.8257,3.31905
1262,0.5512,49.5277,2.62927
