,position (um),Fat2dICD intensity,Abi intensity
64,4.4092,7.805,1.10968
65,4.4781,9.664,1.19426
66,4.547,14.313,1.55393
67,4.6159,21.134,1.85437
68,4.6848,30.968,2.5347
69,4.7537,45.195,3.80463
70,4.8226,62.877,4.78046
71,4.8915,76.68,4.88719
72,4.9604,85.724,4.78792
73,5.0293,73.575,4.56633
74,5.0982,57.619,3.38847
75,5.1671,44.647,2.3358
76,5.236,33.318,2.21166
77,5.3049,25.235,2.30001
78,5.3738,16.625,2.30639
79,5.4427,17.827,2.24092
80,5.5116,22.672,2.97917
81,5.5805,25.589,2.87525
82,5.6493,28.995,2.78089
83,5.7182,28.77,2.49969
84,5.7871,33.71,2.60092
85,5.856,29.526,2.97587
86,5.9249,27.065,3.03094
87,5.9938,21.432,3.17246
88,6.0627,17.623,2.53538
89,6.1316,17.443,3.03473
90,6.2005,15.933,3.60041
91,6.2694,14.45,4.01419
92,6.3383,14.363,4.88837
93,6.4072,16.85,4.0265
94,6.4761,22.35,3.79495
95,6.545,28.985,2.73877
96,6.6139,39.97,2.29011
97,6.6828,45.415,3.0434
98,6.7517,55.473,3.40627
99,6.8206,72.211,3.76575
100,6.8894,80.163,2.94281
101,6.9583,74.366,3.98633
102,7.0272,58.932,2.79478
103,7.0961,47.169,2.73229
104,7.165,34.309,1.80952
105,7.2339,25.717,1.90858
106,7.3028,22.038,1.6428
107,7.3717,21.279,1.48823
108,7.4406,18.227,1.62643
109,7.5095,25.079,1.6706
110,7.5784,28.277,2.11108
111,7.6473,29.419,1.23649
112,7.7162,23.016,1.29109
113,7.7851,16.507,1.34239
114,7.854,10.871,0.75447
115,7.9229,7.036,1.04932
116,7.9918,6.731,0.87752
117,8.0607,5.686,1.40911
118,8.1296,7.953,2.15313
119,8.1984,8.614,2.90931
120,8.2673,14.58,2.96623
121,8.3362,19.654,3.22389
122,8.4051,24.743,3.35258
123,8.474,25.382,3.01188
124,8.5429,29.399,2.48424
125,8.6118,21.428,0.95224
126,8.6807,17.911,0.8663
127,8.7496,10.629,0.99157
128,8.8185,6.656,1.40944
129,8.8874,7.051,0.76705
130,8.9563,6.441,1.01412
131,9.0252,4.989,0.62803
132,9.0941,5.917,1.0936
133,9.163,7.347,1.04537
134,9.2319,10.178,1.09913
135,9.3008,8.116,0.85732
136,9.3697,7.644,0.89387
137,9.4385,6.742,0.89119
138,9.5074,6.063,0.76726
139,9.5763,5.533,0.87617
140,9.6452,5.189,0.84988
141,9.7141,6.183,1.38688
142,9.783,7.527,1.64413
143,9.8519,11.572,1.21247
144,9.9208,16.718,2.03862
145,9.9897,20.156,1.96713
146,10.0586,25.455,1.42941
147,10.1275,23.78,1.82727
148,10.1964,22.94,3.1148
149,10.2653,26.343,2.25448
150,10.3342,25.351,2.28285
151,10.4031,26.001,2.5932
152,10.472,21.425,2.82757
153,10.5409,26.517,2.21686
154,10.6098,26.223,2.11017
155,10.6786,25.507,1.59562
156,10.7475,23.349,1.56569
157,10.8164,17.064,2.10599
158,10.8853,9.105,1.64543
159,10.9542,8.441,1.78284
160,11.0231,10.193,1.26864
161,11.092,13.141,1.13759
162,11.1609,17.506,1.95079
163,11.2298,15.385,2.50873
164,11.2987,12.272,1.72547
165,11.3676,9.716,1.56669
166,11.4365,7.011,1.45962
167,11.5054,6.303,0.79323
168,11.5743,4.263,0.89879
169,11.6432,3.109,0.48125
170,11.7121,4.276,0.96212
171,11.781,2.609,1.7239
172,11.8499,2.316,1.64385
173,11.9187,3.818,1.54595
174,11.9876,4.801,1.54106
175,12.0565,5.232,1.76278
176,12.1254,5.873,1.76676
177,12.1943,8.596,2.39487
178,12.2632,12.846,2.73682
179,12.3321,17.361,2.63569
180,12.401,21.279,2.1702
181,12.4699,23.802,3.1068
182,12.5388,30.218,3.75268
183,12.6077,40.938,3.77221
184,12.6766,46.212,4.64965
185,12.7455,46.668,4.0295
186,12.8144,49.781,4.34464
187,12.8833,55.343,4.587
188,12.9522,57.304,3.84937
189,13.0211,49.458,3.23
190,13.09,32.399,2.60184
191,13.1588,21.76,2.33765
192,13.2277,16.183,2.20067
193,13.2966,16.777,1.73174
194,13.3655,18.799,1.53337
195,13.4344,17.073,1.66462
196,13.5033,13.958,2.08887
197,13.5722,16.558,1.91638
198,13.6411,21.251,2.29463
199,13.71,25.753,2.01127
200,13.7789,32.323,2.1651
201,13.8478,35.778,3.0923
202,13.9167,36.772,2.92567
203,13.9856,31.525,2.40579
204,14.0545,21.743,2.7224
205,14.1234,13.242,1.37024
206,14.1923,9.916,1.60813
207,14.2612,10.507,2.11155
208,14.3301,11.569,1.80654
209,14.3989,12.78,1.76761
210,14.4678,16.006,2.66769
211,14.5367,21.57,2.75903
212,14.6056,21.894,3.19342
213,14.6745,22.418,3.13116
214,14.7434,21.483,2.89167
215,14.8123,20.422,3.00376
216,14.8812,16.79,2.66223
217,14.9501,11.349,3.23433
218,15.019,7.738,3.25062
219,15.0879,5.087,3.46662
220,15.1568,5.221,2.95847
221,15.2257,4.805,2.91313
222,15.2946,4.746,2.53959
223,15.3635,5.831,2.60244
224,15.4324,6.609,2.52473
225,15.5013,9.633,2.49593
226,15.5702,12.42,1.50667
227,15.6391,14.758,2.27213
228,15.7079,15.634,3.1082
229,15.7768,14.674,2.86322
230,15.8457,15.33,3.21306
231,15.9146,25.263,3.18832
232,15.9835,31.503,3.45002
233,16.0524,34.437,3.21317
234,16.1213,31.203,3.57483
235,16.1902,27.03,2.45116
236,16.2591,18.597,2.17064
237,16.328,11.962,1.08235
238,16.3969,9.488,1.4791
239,16.4658,5.307,1.69018
240,16.5347,5.511,1.49816
241,16.6036,6.642,1.42292
242,16.6725,5.921,1.19877
243,16.7414,4.3,0.86419
244,16.8103,5.414,0.86785
245,16.8792,5.627,1.2552
246,16.948,4.48,1.05092
247,17.0169,3.901,0.75514
248,17.0858,3.553,0.7253
249,17.1547,3.993,1.20748
250,17.2236,4.07,0.99783
251,17.2925,5.107,0.95535
252,17.3614,4.31,1.04877
253,17.4303,4.056,0.90299
254,17.4992,5.488,0.86848
255,17.5681,5.476,0.37991
256,17.637,7.424,0.83875
257,17.7059,6.778,1.03329
258,17.7748,6.739,0.81801
259,17.8437,3.408,0.93942
260,17.9126,4.0,1.36306
261,17.9815,3.337,1.40193
262,18.0504,4.764,1.42494
263,18.1193,4.723,1.63307
264,18.1881,5.33,0.61614
265,18.257,5.614,1.09355
266,18.3259,7.907,0.91263
267,18.3948,10.158,0.77241
268,18.4637,8.878,1.25833
269,18.5326,8.722,1.49467
270,18.6015,9.991,1.44817
271,18.6704,13.87,1.80488
272,18.7393,20.484,2.64935
273,18.8082,26.603,3.073
274,18.8771,30.8,2.70861
275,18.946,39.281,2.69944
276,19.0149,47.818,3.73802
277,19.0838,55.79,3.21996
278,19.1527,50.196,2.82266
279,19.2216,49.06,3.01459
280,19.2905,53.756,3.95588
281,19.3594,60.579,3.91338
282,19.4282,64.935,4.87785
283,19.4971,61.921,4.73675
284,19.566,59.675,4.49093
285,19.6349,54.195,4.29228
286,19.7038,44.878,4.00516
287,19.7727,28.302,2.47268
288,19.8416,24.13,1.91141
289,19.9105,24.408,2.44014
290,19.9794,31.635,2.57958
291,20.0483,42.627,3.03796
292,20.1172,43.873,2.66659
293,20.1861,46.906,2.54914
294,20.255,45.13,2.73885
295,20.3239,36.03,2.3483
296,20.3928,27.802,2.75749
297,20.4617,24.051,2.49027
298,20.5306,30.965,3.67797
299,20.5995,35.091,3.39319
300,20.6683,36.985,3.26646
301,20.7372,28.544,2.59494
302,20.8061,18.351,2.151
303,20.875,11.252,1.66019
304,20.9439,10.224,1.48405
305,21.0128,9.667,0.90116
306,21.0817,6.066,1.01075
307,21.1506,3.327,1.86659
308,21.2195,3.443,1.96897
309,21.2884,3.825,1.25098
310,21.3573,5.734,1.80431
311,21.4262,6.317,1.26788
312,21.4951,4.708,1.07566
313,21.564,5.18,1.5338
314,21.6329,5.81,1.00252
315,21.7018,4.476,1.09445
316,21.7707,5.301,1.13516
317,21.8396,2.894,1.03815
318,21.9084,3.985,1.02899
319,21.9773,5.253,1.29956
320,22.0462,4.825,1.2881
321,22.1151,5.768,1.32984
322,22.184,6.016,1.60516
323,22.2529,6.616,2.0586
324,22.3218,10.011,2.07669
325,22.3907,13.62,2.53486
326,22.4596,21.383,1.97074
327,22.5285,24.622,2.46472
328,22.5974,22.655,1.89311
329,22.6663,15.748,1.25324
330,22.7352,10.911,1.21446
331,22.8041,9.257,1.42269
332,22.873,8.034,1.29264
333,22.9419,10.805,1.28988
334,23.0108,11.779,1.43514
335,23.0797,11.702,1.60013
336,23.1486,10.876,1.45247
337,23.2174,11.833,1.51683
338,23.2863,9.734,1.63109
339,23.3552,12.141,1.52756
340,23.4241,16.514,0.99702
341,23.493,18.511,1.4234
342,23.5619,18.701,1.06075
343,23.6308,16.778,1.12798
344,23.6997,15.111,1.36806
345,23.7686,15.518,1.10555
346,23.8375,12.787,1.54199
347,23.9064,13.314,1.8752
348,23.9753,15.23,1.41778
349,24.0442,14.867,1.54431
350,24.1131,10.896,1.56198
351,24.182,10.647,2.02748
352,24.2509,7.614,1.39314
353,24.3198,6.109,1.12003
354,24.3887,7.014,0.83326
355,24.4575,6.867,1.2468
356,24.5264,7.769,1.33438
357,24.5953,6.715,1.59927
358,24.6642,11.736,1.60218
359,24.7331,12.509,1.45574
360,24.802,15.113,1.5454
361,24.8709,18.179,1.49762
362,24.9398,23.627,1.64061
363,25.0087,26.385,1.53192
364,25.0776,23.93,2.17037
365,25.1465,19.831,2.3634
366,25.2154,18.267,2.19454
367,25.2843,20.577,2.20673
368,25.3532,21.669,2.76275
369,25.4221,24.84,2.03248
370,25.491,24.986,2.33944
371,25.5599,30.635,2.65008
372,25.6288,34.073,2.75992
373,25.6976,41.6,2.95925
374,25.7665,56.27,2.59914
375,25.8354,68.374,3.57798
376,25.9043,85.342,4.62766
377,25.9732,94.765,4.64462
378,26.0421,103.154,5.47857
379,26.111,90.198,3.91483
380,26.1799,69.968,3.23737
381,26.2488,40.012,2.64039
382,26.3177,30.739,2.47452
383,26.3866,25.683,1.98138
384,26.4555,21.13,1.49625
385,26.5244,21.117,1.77045
386,26.5933,20.405,1.99104
387,26.6622,20.857,1.69901
388,26.7311,24.615,1.87931
389,26.8,25.794,2.11849
390,26.8689,27.964,2.40547
391,26.9377,28.455,2.19981
392,27.0066,27.003,2.13968
393,27.0755,27.964,1.48325
394,27.1444,26.239,2.49959
395,27.2133,27.496,2.6092
396,27.2822,27.481,2.82392
397,27.3511,30.046,2.76047
398,27.42,25.705,2.03533
399,27.4889,21.296,2.28904
400,27.5578,20.6,1.74162
401,27.6267,21.078,1.05941
402,27.6956,26.239,1.37359
403,27.7645,27.173,1.20811
404,27.8334,24.241,1.19385
405,27.9023,22.131,0.98573
406,27.9712,19.084,1.10934
407,28.0401,17.414,1.52586
408,28.109,12.546,2.0134
409,28.1778,6.864,1.92962
410,28.2467,9.036,1.73249
411,28.3156,9.748,1.46727
412,28.3845,9.664,1.58898
413,28.4534,9.389,1.77441
414,28.5223,7.935,1.45053
415,28.5912,6.96,1.17186
416,28.6601,4.765,1.80115
417,28.729,5.715,2.06822
418,28.7979,9.324,2.65163
419,28.8668,7.991,1.50365
420,28.9357,9.403,2.09772
421,29.0046,11.081,2.10515
422,29.0735,12.086,1.91353
423,29.1424,12.668,1.71775
424,29.2113,8.132,1.27863
425,29.2802,8.029,1.26569
426,29.3491,8.014,1.46572
427,29.4179,6.97,1.02206
428,29.4868,7.801,1.64527
429,29.5557,10.484,1.67855
430,29.6246,17.28,1.51074
431,29.6935,25.536,2.00692
432,29.7624,29.282,2.13297
433,29.8313,25.436,2.43962
434,29.9002,17.568,2.04907
435,29.9691,11.52,2.86804
436,30.038,9.128,2.14181
437,30.1069,7.546,1.59376
438,30.1758,8.753,1.19827
439,30.2447,7.432,0.74309
440,30.3136,7.819,1.33202
441,30.3825,10.534,1.65776
442,30.4514,10.98,2.04646
443,30.5203,13.75,2.24228
444,30.5892,14.826,2.55836
445,30.6581,15.894,2.6834
446,30.7269,18.661,3.16323
447,30.7958,23.41,2.69322
448,30.8647,28.295,2.10529
449,30.9336,37.587,2.4288
450,31.0025,42.309,1.72406
451,31.0714,48.327,2.21706
452,31.1403,53.757,2.79621
453,31.2092,63.186,3.02962
454,31.2781,64.172,2.88648
455,31.347,58.813,2.79938
456,31.4159,44.252,2.5114
457,31.4848,33.734,2.8615
458,31.5537,31.151,2.79409
459,31.6226,31.347,1.69365
460,31.6915,31.201,1.95102
461,31.7604,25.575,2.13565
462,31.8293,28.076,2.25004
463,31.8982,27.04,2.49737
464,31.967,21.257,2.46713
465,32.0359,13.724,2.73597
466,32.1048,10.48,2.30112
467,32.1737,6.907,1.68535
468,32.2426,8.859,1.92388
469,32.3115,7.588,1.60757
470,32.3804,7.79,1.6561
471,32.4493,8.458,2.06363
472,32.5182,7.627,1.91805
473,32.5871,6.56,1.64839
474,32.656,9.256,1.49194
475,32.7249,12.245,2.13327
476,32.7938,9.678,1.39357
477,32.8627,8.829,1.64101
478,32.9316,7.591,1.74845
479,33.0005,6.509,1.26627
480,33.0694,5.254,1.54013
481,33.1383,3.637,1.28708
482,33.2071,4.539,1.29524
483,33.276,5.631,2.07956
484,33.3449,4.401,1.57468
485,33.4138,5.122,1.95104
486,33.4827,4.811,1.72
487,33.5516,7.746,1.20477
488,33.6205,7.245,1.06232
489,33.6894,5.885,1.11472
490,33.7583,5.803,0.92271
491,33.8272,7.083,0.83549
492,33.8961,6.191,1.1925
493,33.965,7.098,1.37297
494,34.0339,6.922,1.3804
495,34.1028,5.259,0.85504
496,34.1717,4.428,1.15734
497,34.2406,4.029,1.57591
498,34.3095,3.018,1.45133
499,34.3784,3.809,1.07525
500,34.4472,4.829,1.47477
501,34.5161,5.323,1.39034
502,34.585,4.609,1.73479
503,34.6539,5.834,2.38211
504,34.7228,9.275,1.79818
505,34.7917,12.299,2.15376
506,34.8606,16.167,1.5338
507,34.9295,16.63,1.61004
508,34.9984,17.978,1.21627
509,35.0673,12.093,0.84669
510,35.1362,6.969,1.02299
511,35.2051,7.948,1.72125
512,35.274,10.925,2.29325
513,35.3429,9.162,2.08932
514,35.4118,10.967,2.02051
515,35.4807,17.355,2.45958
516,35.5496,22.424,2.55375
517,35.6185,30.027,2.61453
518,35.6873,30.376,2.73249
519,35.7562,26.124,2.48011
520,35.8251,17.045,3.37989
521,35.894,12.127,2.62713
522,35.9629,7.895,1.91531
523,36.0318,8.75,1.20361
524,36.1007,9.322,1.39101
525,36.1696,11.617,1.59113
526,36.2385,14.752,1.37335
527,36.3074,17.778,1.5576
528,36.3763,19.975,2.31068
529,36.4452,29.367,2.78141
530,36.5141,43.178,3.02386
531,36.583,46.491,3.33084
532,36.6519,42.262,3.21294
533,36.7208,34.165,3.14819
534,36.7897,28.964,3.17692
535,36.8586,24.244,2.83084
536,36.9274,23.192,2.47902
537,36.9963,21.046,2.34323
538,37.0652,19.725,1.70107
539,37.1341,15.389,1.5179
540,37.203,15.474,1.43535
541,37.2719,13.987,1.2192
542,37.3408,14.917,1.16136
543,37.4097,14.491,0.8097
544,37.4786,12.776,0.52051
545,37.5475,10.115,1.08115
546,37.6164,8.885,0.90226
547,37.6853,7.569,1.22785
548,37.7542,8.315,1.65594
549,37.8231,5.886,1.6041
550,37.892,6.307,1.40381
551,37.9609,8.273,1.3862
552,38.0298,7.42,1.29607
553,38.0987,10.373,1.79449
554,38.1675,9.795,1.56038
555,38.2364,9.538,1.523
556,38.3053,10.479,1.7388
557,38.3742,13.403,1.55367
558,38.4431,17.801,1.80827
559,38.512,20.853,2.81081
560,38.5809,27.224,2.43949
561,38.6498,33.022,1.4258
562,38.7187,39.069,2.86875
563,38.7876,45.96,3.51141
564,38.8565,56.587,3.6538
565,38.9254,62.226,4.26398
566,38.9943,62.443,4.72144
567,39.0632,57.15,3.28177
568,39.1321,48.154,2.27123
569,39.201,37.205,2.29171
570,39.2699,29.519,1.76839
571,39.3388,27.017,1.91572
572,39.4076,27.076,2.10101
573,39.4765,25.571,2.42035
574,39.5454,22.194,2.83346
575,39.6143,22.771,2.54636
576,39.6832,18.212,2.3482
577,39.7521,19.464,2.13923
578,39.821,16.289,2.43987
579,39.8899,12.341,2.26093
580,39.9588,12.588,2.76791
581,40.0277,13.435,2.50023
582,40.0966,10.029,1.70453
583,40.1655,8.883,1.45738
584,40.2344,7.771,1.36879
585,40.3033,7.498,1.74581
586,40.3722,9.838,1.35962
587,40.4411,12.509,0.70569
588,40.51,15.051,1.29528
589,40.5789,16.531,1.58116
590,40.6478,12.191,2.08247
591,40.7166,12.565,2.09729
592,40.7855,17.16,2.11653
593,40.8544,21.919,2.80515
594,40.9233,28.051,2.93671
595,40.9922,37.125,2.90152
596,41.0611,38.808,3.45011
597,41.13,36.04,3.6503
598,41.1989,27.879,2.29039
599,41.2678,20.434,2.11074
600,41.3367,15.18,1.80205
601,41.4056,15.05,1.77384
602,41.4745,18.74,1.9766
603,41.5434,21.112,3.17293
604,41.6123,21.302,2.44702
605,41.6812,18.301,1.73079
606,41.7501,16.06,1.85553
607,41.819,15.611,1.81628
608,41.8879,17.841,2.26959
609,41.9567,19.537,2.28593
610,42.0256,23.743,1.72956
611,42.0945,17.955,2.60226
612,42.1634,17.274,2.79436
613,42.2323,17.159,3.07294
614,42.3012,19.907,3.58834
615,42.3701,23.062,3.20537
616,42.439,25.009,3.0599
617,42.5079,22.678,2.10508
618,42.5768,22.019,2.02408
619,42.6457,23.431,2.14555
620,42.7146,28.308,1.96095
621,42.7835,33.304,2.52712
622,42.8524,43.424,1.94839
623,42.9213,48.703,1.51532
624,42.9902,45.453,1.83456
625,43.0591,35.819,2.1815
626,43.128,31.874,2.45004
627,43.1968,30.369,2.01177
628,43.2657,26.205,1.86278
629,43.3346,22.787,2.1403
630,43.4035,17.543,1.94872
631,43.4724,19.668,2.15239
632,43.5413,25.516,2.39452
633,43.6102,26.961,2.15574
634,43.6791,35.441,3.9819
635,43.748,39.255,4.57539
636,43.8169,44.762,4.64829
637,43.8858,45.279,5.16837
638,43.9547,33.338,3.29051
639,44.0236,24.39,3.42844
640,44.0925,16.999,2.89411
641,44.1614,13.984,2.75008
642,44.2303,10.665,2.20822
643,44.2992,12.867,2.61014
644,44.3681,14.428,2.73674
645,44.437,15.923,1.96436
646,44.5058,18.4,2.8368
647,44.5747,19.48,2.99271
648,44.6436,17.909,3.00413
649,44.7125,18.595,2.23237
650,44.7814,22.131,2.07115
651,44.8503,22.154,2.96964
652,44.9192,22.139,2.21707
653,44.9881,24.794,2.36355
654,45.057,28.205,2.61071
655,45.1259,28.553,2.87674
656,45.1948,32.044,3.15413
657,45.2637,32.32,3.70584
658,45.3326,34.577,2.70132
659,45.4015,30.924,2.60605
660,45.4704,34.24,3.33166
661,45.5393,35.755,2.4649
662,45.6082,34.415,3.13379
663,45.6771,29.595,3.18222
664,45.7459,33.606,2.06628
665,45.8148,27.274,2.05387
666,45.8837,18.492,2.0529
667,45.9526,11.389,1.83718
668,46.0215,10.902,1.38224
669,46.0904,9.193,1.33768
670,46.1593,9.114,1.74926
671,46.2282,8.311,1.43399
672,46.2971,8.279,1.26882
673,46.366,10.161,1.87322
674,46.4349,11.871,1.69944
675,46.5038,14.181,1.84088
676,46.5727,24.819,2.38852
677,46.6416,31.121,2.70772
678,46.7105,36.652,3.2157
679,46.7794,39.388,2.31706
680,46.8483,44.187,2.85156
681,46.9172,38.671,2.39331
682,46.986,28.399,2.14214
683,47.0549,19.394,1.88374
684,47.1238,14.013,1.88956
685,47.1927,12.263,1.47329
686,47.2616,12.367,2.13078
687,47.3305,14.272,2.43768
688,47.3994,19.718,3.53723
689,47.4683,29.261,4.7422
690,47.5372,31.52,5.38655
691,47.6061,43.798,5.17085
692,47.675,51.372,4.9856
693,47.7439,39.263,5.81862
694,47.8128,33.578,7.12094
695,47.8817,31.967,5.98321
696,47.9506,35.028,4.96571
697,48.0195,36.002,3.137
698,48.0884,33.614,2.39777
699,48.1573,28.395,2.49208
700,48.2261,23.813,2.39359
701,48.295,15.355,1.72948
702,48.3639,9.897,1.58702
703,48.4328,8.022,1.59226
704,48.5017,7.334,1.75012
705,48.5706,8.112,2.28575
706,48.6395,5.947,2.21659
707,48.7084,6.825,1.78722
708,48.7773,7.411,2.04812
709,48.8462,5.789,1.51461
710,48.9151,6.973,1.17471
711,48.984,6.944,1.72599
712,49.0529,6.277,1.73891
713,49.1218,5.283,1.40458
714,49.1907,5.6,0.90845
715,49.2596,4.747,0.8904
716,49.3285,4.992,1.15115
717,49.3974,4.888,1.65505
718,49.4662,3.827,2.05239
719,49.5351,4.909,1.31071
720,49.604,5.667,1.37099
721,49.6729,5.463,1.78004
722,49.7418,4.561,1.78252
723,49.8107,3.968,1.92042
724,49.8796,4.157,2.02851
725,49.9485,4.783,1.47808
726,50.0174,5.974,1.98238
727,50.0863,5.952,2.37832
728,50.1552,9.824,1.50238
729,50.2241,13.299,1.50377
730,50.293,18.584,1.38963
731,50.3619,18.089,1.99928
732,50.4308,14.825,2.57265
733,50.4997,14.016,2.23867
734,50.5686,15.427,2.02047
735,50.6375,22.835,2.90986
736,50.7063,27.348,3.15845
737,50.7752,27.86,3.1817
738,50.8441,32.71,2.66869
739,50.913,29.831,2.78555
740,50.9819,24.339,2.8679
741,51.0508,18.13,2.1307
742,51.1197,14.893,2.80903
743,51.1886,17.731,3.18215
744,51.2575,18.245,3.54121
745,51.3264,12.549,3.38784
746,51.3953,10.16,2.97853
747,51.4642,9.313,2.17372
748,51.5331,12.286,2.87505
749,51.602,16.532,2.45362
750,51.6709,21.078,1.59519
751,51.7398,17.459,2.12888
752,51.8087,15.696,1.88123
753,51.8776,14.52,1.80021
754,51.9464,15.115,2.21708
755,52.0153,19.579,2.47546
756,52.0842,24.912,2.61991
757,52.1531,26.978,3.26676
758,52.222,23.441,2.75976
759,52.2909,22.34,2.09849
760,52.3598,19.962,2.33208
761,52.4287,18.999,2.9969
762,52.4976,21.059,2.23912
763,52.5665,21.878,2.41569
764,52.6354,23.146,1.97012
765,52.7043,25.389,2.24804
766,52.7732,30.164,2.3025
767,52.8421,26.585,2.33049
768,52.911,22.452,1.97009
769,52.9799,19.494,2.39026
770,53.0488,19.494,1.65312
771,53.1177,19.559,1.54339
772,53.1866,22.07,1.75116
773,53.2554,21.906,2.18858
774,53.3243,17.035,1.57823
775,53.3932,15.1,1.52438
776,53.4621,13.253,1.03226
777,53.531,10.076,0.72611
778,53.5999,10.504,0.78851
779,53.6688,7.938,1.31235
780,53.7377,7.838,1.64807
781,53.8066,10.018,1.65425
782,53.8755,11.893,1.50888
783,53.9444,15.326,1.87107
784,54.0133,14.87,1.24918
785,54.0822,13.434,1.41655
786,54.1511,12.426,1.54305
787,54.22,16.934,1.85539
788,54.2889,24.548,1.41167
789,54.3578,30.123,1.60278
790,54.4267,42.577,1.72451
791,54.4955,52.529,2.33403
792,54.5644,65.203,2.66093
793,54.6333,80.029,4.42534
794,54.7022,81.162,4.13213
795,54.7711,76.087,3.23229
796,54.84,63.78,3.24437
797,54.9089,55.814,2.96919
798,54.9778,45.119,2.80027
799,55.0467,33.328,2.51914
800,55.1156,27.497,2.56806
801,55.1845,20.228,1.5798
802,55.2534,15.852,1.18924
803,55.3223,12.531,1.56144
804,55.3912,11.548,1.37563
805,55.4601,10.22,1.26055
806,55.529,9.991,1.27503
807,55.5979,8.283,1.37814
808,55.6668,8.654,1.55189
809,55.7356,8.724,1.40343
810,55.8045,9.382,1.24856
811,55.8734,10.239,1.5684
812,55.9423,9.33,1.85925
813,56.0112,8.039,2.35552
814,56.0801,7.205,2.12447
815,56.149,8.872,1.41732
816,56.2179,8.509,1.39455
817,56.2868,10.944,0.6006
818,56.3557,10.073,1.13265
819,56.4246,7.821,0.83238
820,56.4935,7.401,1.33627
821,56.5624,6.203,1.12388
822,56.6313,5.125,0.8164
823,56.7002,4.088,1.23469
824,56.7691,4.444,1.16754
825,56.838,4.927,1.27081
826,56.9069,4.433,1.13207
827,56.9757,5.275,1.08763
828,57.0446,4.991,0.97999
829,57.1135,3.858,1.17558
830,57.1824,4.865,0.9468
831,57.2513,6.805,0.90271
832,57.3202,7.111,0.99152
833,57.3891,6.066,0.73028
834,57.458,6.325,0.87543
835,57.5269,5.317,1.27128
836,57.5958,4.222,0.92265
837,57.6647,3.49,1.44564
838,57.7336,3.179,1.58215
839,57.8025,4.21,1.63294
840,57.8714,4.997,1.50159
841,57.9403,6.09,1.53897
842,58.0092,5.551,1.64553
843,58.0781,6.216,1.34351
844,58.147,8.068,2.13122
845,58.2159,9.678,1.93426
846,58.2847,8.41,2.20014
847,58.3536,10.388,1.29999
848,58.4225,9.987,1.30027
849,58.4914,8.773,1.94485
850,58.5603,9.959,1.26142
851,58.6292,8.294,1.82894
852,58.6981,9.773,2.57519
853,58.767,10.633,2.48475
854,58.8359,9.192,2.54237
855,58.9048,9.138,2.44501
856,58.9737,9.815,2.50645
857,59.0426,10.374,2.60191
858,59.1115,10.829,2.47829
859,59.1804,10.303,2.09164
860,59.2493,11.24,1.2103
861,59.3182,8.049,0.85506
862,59.3871,6.043,1.10262
863,59.456,6.044,1.34339
864,59.5248,5.824,0.7438
865,59.5937,7.286,1.15279
866,59.6626,8.344,0.92895
867,59.7315,10.047,1.29617
868,59.8004,10.957,1.07384
869,59.8693,12.817,1.74801
870,59.9382,10.576,1.2939
871,60.0071,9.478,1.8911
872,60.076,9.916,1.63125
873,60.1449,11.106,1.43193
874,60.2138,12.251,1.54178
875,60.2827,16.681,1.00235
876,60.3516,22.291,1.21719
877,60.4205,27.31,1.56117
