,position (um),Fat2 intensity,Abi intensity
0,0.0,40.0751,6.56618
1,0.0689,37.8928,7.25611
2,0.1378,30.09,7.68663
3,0.2067,22.465,6.94658
4,0.2756,18.1423,5.99707
5,0.3445,16.4777,4.24757
6,0.4134,13.5255,3.68291
7,0.4823,8.144,3.61167
8,0.5512,8.3588,3.90265
9,0.6201,7.7368,3.37034
10,0.6889,8.3228,3.00657
11,0.7578,6.8381,2.71916
12,0.8267,4.7876,1.5479
13,0.8956,2.2497,1.54337
14,0.9645,3.0498,1.6477
15,1.0334,2.5513,1.35836
16,1.1023,1.3396,1.327
17,1.1712,1.6644,1.97514
18,1.2401,3.353,1.51737
19,1.309,7.1377,2.16315
20,1.3779,11.9691,3.16669
21,1.4468,18.1764,4.12718
22,1.5157,24.5879,4.09995
23,1.5846,25.7479,4.69748
24,1.6535,23.7839,4.05828
25,1.7224,17.4753,4.3086
26,1.7913,11.9671,3.41171
27,1.8602,10.7341,2.83628
28,1.929,6.7988,3.13256
29,1.9979,5.1108,3.20974
30,2.0668,4.8613,3.55513
31,2.1357,4.8405,2.46767
32,2.2046,7.4079,1.69053
33,2.2735,9.2005,1.29953
34,2.3424,13.8609,2.20612
35,2.4113,17.4913,2.09107
36,2.4802,19.3469,2.26798
37,2.5491,16.0339,2.63032
38,2.618,11.4887,2.80339
39,2.6869,8.1554,3.69181
40,2.7558,6.5075,3.11713
41,2.8247,6.0972,2.58869
42,2.8936,4.8558,2.80332
43,2.9625,4.4785,3.43064
44,3.0314,5.2732,4.13035
45,3.1003,8.1088,3.28092
46,3.1691,9.7754,3.05481
47,3.238,10.3904,2.42679
48,3.3069,7.7972,2.10347
49,3.3758,8.7131,2.40374
50,3.4447,13.0649,2.97191
51,3.5136,18.503,3.57956
52,3.5825,25.4273,4.91305
53,3.6514,31.7152,5.68148
54,3.7203,25.9504,5.81855
55,3.7892,21.9853,4.86571
56,3.8581,17.2698,3.90336
57,3.927,21.7147,3.22673
58,3.9959,22.6085,4.54542
59,4.0648,20.4219,4.00247
60,4.1337,16.389,3.45346
61,4.2026,10.5901,3.50717
62,4.2715,5.4797,2.68533
63,4.3404,4.4087,2.51766
64,4.4092,3.3754,2.088
65,4.4781,2.2314,2.23027
66,4.547,3.6611,2.12564
67,4.6159,3.5032,1.58508
68,4.6848,5.2269,1.30852
69,4.7537,4.2834,0.82424
70,4.8226,2.0804,1.385
71,4.8915,2.0301,1.06752
72,4.9604,2.7134,0.88857
73,5.0293,2.1084,1.29064
74,5.0982,1.9349,2.0922
75,5.1671,2.975,1.92869
76,5.236,4.9371,1.25171
77,5.3049,5.1804,2.27093
78,5.3738,5.104,2.65374
79,5.4427,6.4036,3.19178
80,5.5116,7.6945,3.82219
81,5.5805,5.4473,2.96861
82,5.6493,5.8866,1.79583
83,5.7182,4.7809,1.73377
84,5.7871,5.4859,1.56099
85,5.856,8.3997,2.82159
86,5.9249,11.3742,2.46442
87,5.9938,14.5215,2.23106
88,6.0627,12.9714,3.77806
89,6.1316,9.0346,2.88435
90,6.2005,6.7911,3.40154
91,6.2694,7.1376,3.78344
92,6.3383,5.6081,2.08135
93,6.4072,4.6412,3.01208
94,6.4761,3.5525,2.24722
95,6.545,3.3117,2.14774
96,6.6139,3.1911,3.05158
97,6.6828,3.0086,1.67648
98,6.7517,2.3383,3.32352
99,6.8206,1.922,2.89904
100,6.8895,2.0336,2.48891
101,6.9583,3.1567,2.20908
102,7.0272,4.5211,2.34496
103,7.0961,4.997,2.02555
104,7.165,6.2104,1.81716
105,7.2339,13.3592,1.93369
106,7.3028,28.7046,2.91061
107,7.3717,50.7603,4.70908
108,7.4406,52.3271,6.2148
109,7.5095,29.848,7.95955
110,7.5784,13.7848,6.41648
111,7.6473,11.1362,3.21429
112,7.7162,5.9323,2.30953
113,7.7851,3.6568,2.27917
114,7.854,3.0015,2.00088
115,7.9229,1.6145,1.82782
116,7.9918,1.4749,1.21393
117,8.0607,0.8547,1.19353
118,8.1296,1.7061,1.71803
119,8.1984,2.4137,1.68547
120,8.2673,3.6012,1.94003
121,8.3362,4.3709,1.64679
122,8.4051,8.0057,1.93186
123,8.474,8.4572,2.08877
124,8.5429,10.065,1.50083
125,8.6118,9.5136,1.55031
126,8.6807,8.3388,1.70223
127,8.7496,9.6911,1.46061
128,8.8185,7.1587,1.4401
129,8.8874,5.0277,1.59512
130,8.9563,3.6267,1.32264
131,9.0252,3.06,0.93625
132,9.0941,3.0589,0.92495
133,9.163,3.6572,1.12747
134,9.2319,4.1871,1.00256
135,9.3008,5.2195,0.96359
136,9.3697,8.0521,1.56236
137,9.4385,5.6474,1.66227
138,9.5074,7.1359,1.15403
139,9.5763,7.1884,0.95189
140,9.6452,6.1245,1.1453
141,9.7141,6.7453,1.6409
142,9.783,7.8331,1.47989
143,9.8519,8.3601,2.12909
144,9.9208,10.9597,2.28712
145,9.9897,11.519,2.26585
146,10.0586,6.1254,1.71295
147,10.1275,5.7338,1.00089
148,10.1964,8.1959,1.61727
149,10.2653,6.925,1.56623
150,10.3342,7.5739,1.47294
151,10.4031,7.0951,1.18557
152,10.472,5.55,1.79355
153,10.5409,6.9896,1.84429
154,10.6098,7.6944,2.17574
155,10.6786,8.9383,2.65551
156,10.7475,11.6133,3.38514
157,10.8164,11.7467,1.99394
158,10.8853,9.5476,1.67242
159,10.9542,7.4978,1.75537
160,11.0231,5.9549,1.91024
161,11.092,2.9482,1.81187
162,11.1609,1.6077,1.39284
163,11.2298,1.7716,1.09835
164,11.2987,2.3943,1.05594
165,11.3676,3.1654,1.03486
166,11.4365,6.1345,1.07966
167,11.5054,8.6797,1.49431
168,11.5743,9.3936,1.67777
169,11.6432,8.7181,1.77585
170,11.7121,8.2988,3.00489
171,11.781,8.5094,2.79027
172,11.8499,5.8964,3.17228
173,11.9187,5.3088,3.68006
174,11.9876,6.6708,3.49395
175,12.0565,9.5553,2.7903
176,12.1254,10.0914,2.10765
177,12.1943,10.5336,3.5215
178,12.2632,15.9918,3.85495
179,12.3321,24.3851,3.00652
180,12.401,29.1974,4.03689
181,12.4699,28.4633,4.59671
182,12.5388,21.833,4.5438
183,12.6077,17.747,3.30795
184,12.6766,14.9677,2.35557
185,12.7455,11.9872,2.5888
186,12.8144,8.2902,4.15666
187,12.8833,8.7652,3.41741
188,12.9522,10.3678,3.17197
189,13.0211,11.8354,4.25933
190,13.09,13.8687,5.23442
191,13.1588,12.4807,4.41128
192,13.2277,8.4013,3.52068
193,13.2966,6.5704,2.27225
194,13.3655,5.1586,1.98192
195,13.4344,4.2088,1.49411
196,13.5033,3.7955,1.17488
197,13.5722,5.7087,0.96679
198,13.6411,9.3935,1.28753
199,13.71,11.6852,2.18484
200,13.7789,12.2032,2.21111
201,13.8478,10.9783,2.80064
202,13.9167,11.0064,3.57611
203,13.9856,10.9098,3.49589
204,14.0545,13.8833,3.61691
205,14.1234,12.6557,3.0616
206,14.1923,10.3692,3.45301
207,14.2612,6.9303,3.13849
208,14.3301,7.2007,2.96118
209,14.399,9.6854,2.95628
210,14.4678,10.5608,2.95204
211,14.5367,10.8522,3.18594
212,14.6056,11.7336,3.00489
213,14.6745,11.915,3.19178
214,14.7434,14.7684,3.27106
215,14.8123,14.7152,4.01928
216,14.8812,11.74,3.93113
217,14.9501,9.6948,3.87005
218,15.019,9.3759,3.38559
219,15.0879,8.5431,3.59956
220,15.1568,10.0013,3.33724
221,15.2257,8.3959,2.96782
222,15.2946,9.5745,2.99664
223,15.3635,11.9822,1.53598
224,15.4324,9.4534,1.88907
225,15.5013,10.6362,1.89503
226,15.5702,15.8603,2.44753
227,15.6391,24.6906,4.25254
228,15.7079,23.0091,5.3514
229,15.7768,18.6001,5.9129
230,15.8457,14.3211,6.82634
231,15.9146,19.7214,6.32503
232,15.9835,30.5169,5.90282
233,16.0524,38.1713,6.58208
234,16.1213,36.8712,7.44599
235,16.1902,27.1911,5.98844
236,16.2591,21.125,4.8814
237,16.328,17.7815,4.52735
238,16.3969,20.9448,3.89644
239,16.4658,17.968,3.05806
240,16.5347,11.6032,2.87521
241,16.6036,7.2711,1.95133
242,16.6725,5.488,2.01052
243,16.7414,7.0478,1.89263
244,16.8103,9.9835,1.86914
245,16.8792,11.6835,1.80422
246,16.948,10.7784,1.88819
247,17.0169,6.9674,2.26366
248,17.0858,3.7527,2.79912
249,17.1547,6.8431,2.45157
250,17.2236,5.4406,2.43693
251,17.2925,4.5448,2.38544
252,17.3614,4.0409,2.4237
253,17.4303,4.2652,2.24944
254,17.4992,4.6136,1.95843
255,17.5681,4.3155,2.20973
256,17.637,3.3504,2.75963
257,17.7059,4.2908,2.01584
258,17.7748,3.8054,1.75732
259,17.8437,3.6152,1.862
260,17.9126,2.4201,1.83945
261,17.9815,2.2626,1.32871
262,18.0504,1.5977,1.6531
263,18.1193,1.8659,1.9854
264,18.1881,2.4317,1.92096
265,18.257,2.0158,2.19389
266,18.3259,2.1515,1.98601
267,18.3948,1.316,2.42547
268,18.4637,0.7565,2.3658
269,18.5326,1.0311,2.22497
270,18.6015,2.0432,1.77703
271,18.6704,1.9233,1.48559
272,18.7393,3.2548,1.09397
273,18.8082,3.7531,0.97984
274,18.8771,3.3865,0.9928
275,18.946,5.0283,1.41346
276,19.0149,5.6883,1.09732
277,19.0838,9.433,1.03853
278,19.1527,10.6313,1.93383
279,19.2216,8.9609,2.19945
280,19.2905,6.7468,2.15029
281,19.3594,4.8578,1.48345
282,19.4282,2.7973,1.32718
283,19.4971,2.0742,1.71646
284,19.566,1.978,2.20497
285,19.6349,2.2193,1.80992
286,19.7038,3.21,1.81528
287,19.7727,2.0102,1.96785
288,19.8416,2.7668,1.91765
289,19.9105,4.6883,1.99689
290,19.9794,5.4069,1.89948
291,20.0483,5.4884,2.72869
292,20.1172,5.3496,2.46959
293,20.1861,3.5243,1.55255
294,20.255,2.8843,1.90834
295,20.3239,3.0889,1.57135
296,20.3928,3.6119,1.45752
297,20.4617,3.2688,1.79181
298,20.5306,4.735,1.84624
299,20.5995,9.7933,2.85972
300,20.6684,11.589,3.81972
301,20.7372,11.4395,4.10683
302,20.8061,9.3914,4.00807
303,20.875,9.3516,3.53847
304,20.9439,7.1402,3.63027
305,21.0128,7.7454,3.72997
306,21.0817,10.4985,3.44039
307,21.1506,13.1537,3.08026
308,21.2195,12.6111,2.89743
309,21.2884,13.7761,2.61344
310,21.3573,14.7557,3.45971
311,21.4262,10.7265,3.28773
312,21.4951,7.1608,2.65903
313,21.564,5.6855,2.92177
314,21.6329,4.4403,2.30145
315,21.7018,4.2033,2.21825
316,21.7707,3.287,1.75459
317,21.8396,3.5208,1.94636
318,21.9085,2.0231,1.28882
319,21.9773,2.6638,2.12949
320,22.0462,1.5473,1.41904
321,22.1151,2.156,2.23979
322,22.184,2.9521,2.78507
323,22.2529,2.2891,2.45487
324,22.3218,2.199,2.25892
325,22.3907,3.6542,2.37618
326,22.4596,4.6331,2.75329
327,22.5285,5.807,2.58431
328,22.5974,9.8258,3.20654
329,22.6663,10.4163,4.57454
330,22.7352,14.999,5.7054
331,22.8041,25.1689,4.44451
332,22.873,39.6646,6.87389
333,22.9419,46.7274,8.92202
334,23.0108,46.5288,9.89815
335,23.0797,36.1519,7.93476
336,23.1486,32.18,7.47514
337,23.2174,31.0354,6.61938
338,23.2863,24.1316,6.54887
339,23.3552,17.377,7.19183
340,23.4241,14.357,6.09003
341,23.493,10.8438,4.43426
342,23.5619,8.8127,4.31596
343,23.6308,6.6797,3.7905
344,23.6997,4.9725,3.02812
345,23.7686,4.1451,2.08381
346,23.8375,3.2701,1.62186
347,23.9064,2.6348,1.35238
348,23.9753,1.7057,1.79036
349,24.0442,1.9162,2.31451
350,24.1131,2.059,1.45728
351,24.182,1.2877,1.89312
352,24.2509,0.6589,1.36267
