,position (um),Fat2 intensity,Abi intensity
0,0.0,15.2917,2.82012
1,0.0689,18.1551,3.21396
2,0.1378,14.6154,3.89477
3,0.2067,14.4396,3.59863
4,0.2756,13.0172,3.06816
5,0.3445,12.9405,3.29293
6,0.4134,15.6017,3.38653
7,0.4823,13.91,3.91599
8,0.5512,13.1212,3.95169
9,0.6201,15.291,3.37848
10,0.6889,19.0211,2.97239
11,0.7578,19.2832,4.09764
12,0.8267,18.7392,3.71501
13,0.8956,17.6077,3.07753
14,0.9645,19.9746,2.8676
15,1.0334,19.6118,2.87182
16,1.1023,19.6281,2.98812
17,1.1712,20.6111,4.06046
18,1.2401,18.0187,3.81244
19,1.309,18.5257,3.16251
20,1.3779,18.3845,3.58852
21,1.4468,19.4892,2.94187
22,1.5157,17.5145,2.98979
23,1.5846,13.9165,2.64783
24,1.6535,14.0353,3.14339
25,1.7224,12.6891,2.81292
26,1.7913,13.7919,3.15706
27,1.8602,17.3438,2.76938
28,1.929,13.1835,2.02533
29,1.9979,7.8604,1.98498
30,2.0668,9.6304,1.33054
31,2.1357,10.1684,1.51482
32,2.2046,12.0078,2.15633
33,2.2735,13.5342,1.54483
34,2.3424,17.2119,2.16519
35,2.4113,30.4182,2.45446
36,2.4802,40.9959,3.15864
37,2.5491,44.9766,4.00745
38,2.618,47.3852,3.83625
39,2.6869,34.8653,2.211
40,2.7558,22.6805,1.81896
41,2.8247,15.4554,1.79132
42,2.8936,13.6053,1.62347
43,2.9625,11.4264,1.64862
44,3.0314,11.4875,2.04266
45,3.1003,10.8132,2.9692
46,3.1691,10.0065,2.55064
47,3.238,12.203,1.85113
48,3.3069,9.5022,1.70462
49,3.3758,6.517,1.70362
50,3.4447,6.9741,1.91313
51,3.5136,6.0336,2.08363
52,3.5825,5.6478,3.4755
53,3.6514,5.2179,3.83651
54,3.7203,4.1982,3.7759
55,3.7892,3.8135,2.44853
56,3.8581,4.6578,2.60464
57,3.927,5.4512,1.78063
58,3.9959,6.6968,1.91608
59,4.0648,7.7908,1.80643
60,4.1337,8.9543,1.47402
61,4.2026,9.7831,1.7781
62,4.2715,11.815,1.3972
63,4.3404,10.9567,2.07739
64,4.4092,10.9208,1.56045
65,4.4781,13.8891,1.41561
66,4.547,12.0091,1.98395
67,4.6159,10.3554,1.96933
68,4.6848,9.4698,1.82402
69,4.7537,11.7774,2.40252
70,4.8226,15.8404,2.93521
71,4.8915,16.3713,3.11253
72,4.9604,14.1239,2.14551
73,5.0293,10.6845,1.55075
74,5.0982,7.5137,1.63078
75,5.1671,7.2635,1.36578
76,5.236,9.2222,1.14947
77,5.3049,6.9606,1.05267
78,5.3738,5.2521,0.90422
79,5.4427,6.95,0.58076
80,5.5116,10.5492,1.06381
81,5.5805,18.2777,0.99401
82,5.6493,28.6822,0.97265
83,5.7182,31.3616,1.64792
84,5.7871,25.9425,2.27789
85,5.856,15.9177,2.75994
86,5.9249,8.6626,1.65564
87,5.9938,7.2319,2.18732
88,6.0627,4.6419,1.33048
89,6.1316,3.2315,1.01179
90,6.2005,1.3736,1.13933
91,6.2694,2.0019,0.98613
92,6.3383,3.0332,0.85834
93,6.4072,2.3557,0.71757
94,6.4761,3.3653,0.66393
95,6.545,4.7566,0.69408
96,6.6139,4.3679,0.62047
97,6.6828,3.9394,1.14639
98,6.7517,3.5049,1.27941
99,6.8206,2.6179,0.84082
100,6.8895,4.2255,0.72167
101,6.9583,4.3325,1.71513
102,7.0272,5.1291,2.12722
103,7.0961,6.0571,2.06002
104,7.165,4.8047,1.78069
105,7.2339,5.8734,2.04507
106,7.3028,5.4255,2.27513
107,7.3717,7.264,2.06203
108,7.4406,6.1222,2.15491
109,7.5095,7.6553,2.28555
110,7.5784,6.6912,1.7717
111,7.6473,5.781,1.41158
112,7.7162,5.1002,1.59067
113,7.7851,3.9113,1.20743
114,7.854,3.4099,0.84684
115,7.9229,3.1445,0.74479
116,7.9918,2.1452,0.57485
117,8.0607,1.4543,0.40496
118,8.1296,2.2319,0.59006
119,8.1984,2.8109,1.5629
120,8.2673,2.1672,1.02062
121,8.3362,2.5922,1.05862
122,8.4051,3.4621,1.06958
123,8.474,4.7997,1.02879
124,8.5429,3.175,1.08365
125,8.6118,2.8181,0.96472
126,8.6807,2.8211,1.30446
127,8.7496,3.4077,1.31519
128,8.8185,2.3585,0.72683
129,8.8874,1.9566,0.72362
130,8.9563,2.3582,0.81176
131,9.0252,4.6883,1.05059
132,9.0941,9.0517,2.47235
133,9.163,15.9254,2.247
134,9.2319,19.8184,2.35698
135,9.3008,20.698,2.84218
136,9.3697,14.8335,2.72317
137,9.4385,7.9002,2.23572
138,9.5074,5.693,1.95949
139,9.5763,5.3986,1.72705
140,9.6452,4.4996,1.04743
141,9.7141,3.8289,1.25346
142,9.783,4.2031,1.02518
143,9.8519,6.6005,1.30458
144,9.9208,12.5998,1.78506
145,9.9897,15.2541,2.51216
146,10.0586,17.9464,2.9218
147,10.1275,20.2387,2.93405
148,10.1964,16.7582,2.23371
149,10.2653,15.2847,1.44839
150,10.3342,10.6069,1.39366
151,10.4031,8.8688,2.11065
152,10.472,8.1754,1.77378
153,10.5409,10.7855,1.35547
154,10.6098,13.2978,2.13907
155,10.6786,12.776,2.49683
156,10.7475,10.7316,2.5399
157,10.8164,9.9841,2.31119
158,10.8853,10.4292,1.87269
159,10.9542,13.8285,1.4141
160,11.0231,17.1021,2.10619
161,11.092,17.4888,2.54968
162,11.1609,17.0856,1.31585
163,11.2298,20.0118,1.8632
164,11.2987,21.6137,2.02819
165,11.3676,24.3209,1.35571
166,11.4365,25.3171,2.03218
167,11.5054,31.1036,2.66561
168,11.5743,30.937,2.57173
169,11.6432,28.0824,3.33506
170,11.7121,19.6397,2.52147
171,11.781,12.2744,2.05018
172,11.8499,7.7272,1.15312
173,11.9187,4.0024,0.92793
174,11.9876,2.7605,0.85038
175,12.0565,2.3734,0.80006
176,12.1254,3.0019,0.69307
177,12.1943,1.6589,0.70022
178,12.2632,1.7529,0.97456
179,12.3321,3.3356,0.52147
180,12.401,4.9994,0.50114
181,12.4699,5.0671,0.65108
182,12.5388,5.3764,0.68807
183,12.6077,3.5241,0.73537
184,12.6766,3.0564,0.3812
185,12.7455,3.9573,0.50959
186,12.8144,7.9022,0.94378
187,12.8833,10.7811,1.64919
188,12.9522,15.2734,1.77434
189,13.0211,22.4219,2.86633
190,13.09,26.3039,2.01083
191,13.1588,26.0532,2.14433
192,13.2277,23.1275,2.26357
193,13.2966,18.6271,1.82072
194,13.3655,16.51,1.89688
195,13.4344,18.4281,1.88931
196,13.5033,17.3331,1.8965
197,13.5722,14.8865,2.77787
198,13.6411,11.7523,2.96095
199,13.71,8.3194,2.31428
200,13.7789,7.5306,1.563
201,13.8478,8.8116,1.14321
202,13.9167,7.9979,1.4778
203,13.9856,4.8267,1.26756
204,14.0545,4.2031,1.13431
205,14.1234,4.2389,2.0284
206,14.1923,2.9337,1.46568
207,14.2612,2.6482,0.96065
208,14.3301,2.8273,0.9175
209,14.399,3.4336,1.57032
210,14.4678,1.9853,1.3639
211,14.5367,2.5702,1.53203
212,14.6056,1.8466,1.15176
213,14.6745,1.8516,1.15437
214,14.7434,3.0394,1.10022
215,14.8123,2.2609,1.80054
216,14.8812,2.0145,1.52857
217,14.9501,1.6023,2.06829
218,15.019,1.8485,1.63674
219,15.0879,2.877,1.00482
220,15.1568,3.1024,1.04816
221,15.2257,2.5655,1.13846
222,15.2946,4.0167,0.88054
223,15.3635,3.8419,0.83356
224,15.4324,3.6776,1.20268
225,15.5013,4.9941,1.2717
226,15.5702,6.7347,1.39321
227,15.6391,6.3041,1.63033
228,15.7079,6.2235,1.59182
229,15.7768,6.0262,1.7677
230,15.8457,8.3261,1.80484
231,15.9146,8.6777,1.44062
232,15.9835,8.2044,1.20159
233,16.0524,6.7421,0.78543
234,16.1213,5.2738,1.15766
235,16.1902,2.3936,0.86692
236,16.2591,2.8617,0.8597
237,16.328,2.8697,0.71363
238,16.3969,2.9956,0.49185
239,16.4658,2.4501,0.65026
240,16.5347,1.457,1.36168
241,16.6036,1.8045,1.3692
242,16.6725,3.1437,1.15767
243,16.7414,4.586,1.14801
244,16.8103,3.8104,0.93501
245,16.8792,4.3186,0.84126
246,16.948,6.3094,1.10122
247,17.0169,6.1781,1.33909
248,17.0858,8.5637,1.0906
249,17.1547,10.0243,1.25443
250,17.2236,11.154,1.18699
251,17.2925,9.8661,1.52993
252,17.3614,11.6032,1.20861
253,17.4303,17.5324,1.45375
254,17.4992,28.5309,1.85934
255,17.5681,28.081,2.94063
256,17.637,25.8403,3.04856
257,17.7059,23.4957,2.83788
258,17.7748,20.6426,2.50516
259,17.8437,18.2571,2.06061
260,17.9126,14.1932,2.41471
261,17.9815,10.0473,2.45307
262,18.0504,8.8791,2.08666
263,18.1193,10.6431,1.9844
264,18.1881,14.8383,2.18525
265,18.257,12.0137,1.93107
266,18.3259,12.2862,1.95239
267,18.3948,11.6745,1.83128
268,18.4637,8.7453,1.84759
269,18.5326,8.433,1.35036
270,18.6015,7.9612,1.71054
271,18.6704,11.6895,1.68611
272,18.7393,14.5465,2.63373
273,18.8082,17.839,2.79086
274,18.8771,13.6866,1.4548
275,18.946,10.3467,1.97224
276,19.0149,7.4403,1.68534
277,19.0838,10.0308,1.57501
278,19.1527,9.8897,1.43391
279,19.2216,12.7993,1.58021
280,19.2905,12.2706,1.35339
281,19.3594,14.4169,1.35102
282,19.4282,13.2167,1.24482
283,19.4971,8.0543,1.55741
284,19.566,3.8388,1.81671
285,19.6349,3.0688,1.76927
286,19.7038,3.5332,1.90592
287,19.7727,2.8671,1.58163
288,19.8416,3.7414,2.64025
289,19.9105,4.5519,2.21618
290,19.9794,5.8778,1.83957
291,20.0483,7.4219,1.43866
292,20.1172,5.9391,1.16905
293,20.1861,5.7359,1.17213
294,20.255,5.858,1.7057
295,20.3239,5.0479,2.03378
296,20.3928,5.0208,2.10149
297,20.4617,6.3074,3.39991
298,20.5306,6.6685,2.35303
299,20.5995,7.6131,2.89119
300,20.6684,9.4205,2.79395
301,20.7372,9.4958,3.9571
302,20.8061,9.2948,3.22261
303,20.875,12.5541,2.99331
304,20.9439,13.0224,3.10019
305,21.0128,10.5297,3.87755
306,21.0817,8.6828,2.78974
307,21.1506,7.8444,1.96254
308,21.2195,5.4131,1.67463
309,21.2884,4.6516,1.85015
310,21.3573,2.5034,1.25439
311,21.4262,2.0146,1.11822
312,21.4951,1.9012,1.47065
313,21.564,2.4498,0.97302
314,21.6329,2.5581,0.47304
315,21.7018,2.6623,0.78529
316,21.7707,4.0773,1.61779
317,21.8396,2.7783,1.47979
318,21.9085,3.9835,0.95479
319,21.9773,5.8783,1.29204
320,22.0462,9.1697,2.05886
321,22.1151,10.0179,1.45686
322,22.184,7.8284,1.62507
323,22.2529,5.9854,2.51759
324,22.3218,8.5873,2.59475
325,22.3907,9.6585,2.71366
326,22.4596,10.9194,2.63967
327,22.5285,13.4116,2.22025
328,22.5974,13.8012,2.48498
329,22.6663,11.0281,2.43552
330,22.7352,11.5005,1.95912
331,22.8041,12.7485,1.82836
332,22.873,18.5,2.04666
333,22.9419,20.1585,1.92585
334,23.0108,23.7155,3.31398
335,23.0797,22.9818,3.94235
336,23.1486,24.7283,3.17395
337,23.2174,20.9923,3.67333
338,23.2863,15.616,3.36713
339,23.3552,11.46,2.7406
340,23.4241,8.9095,2.89998
341,23.493,7.0213,2.13292
342,23.5619,4.5487,1.28264
343,23.6308,3.0702,1.14918
344,23.6997,2.4078,1.2274
345,23.7686,2.2665,1.2721
346,23.8375,2.063,1.11918
347,23.9064,2.6812,1.15642
348,23.9753,3.4577,1.0035
349,24.0442,5.2308,1.17587
350,24.1131,4.9061,1.2848
351,24.182,5.8973,1.5117
352,24.2509,9.1357,0.97626
353,24.3198,10.5485,1.1595
354,24.3887,10.0282,1.09314
355,24.4575,6.1336,1.61058
356,24.5264,4.2044,1.17554
357,24.5953,4.8619,1.74324
358,24.6642,3.9381,0.51808
359,24.7331,3.5172,0.84747
360,24.802,3.5197,0.71255
361,24.8709,5.0627,0.78811
362,24.9398,5.9832,0.94711
363,25.0087,5.0559,0.9784
364,25.0776,4.3945,0.8719
365,25.1465,4.2886,1.58919
366,25.2154,2.4926,2.2306
367,25.2843,2.1822,1.36328
368,25.3532,2.3383,1.56332
369,25.4221,2.9128,1.12869
370,25.491,4.3455,1.76893
371,25.5599,8.1269,2.0714
372,25.6288,16.1677,2.3477
373,25.6976,27.4929,2.73917
374,25.7665,32.821,3.42715
375,25.8354,29.5216,4.32292
376,25.9043,21.0025,4.47161
377,25.9732,16.5333,3.2848
378,26.0421,12.2844,3.10553
379,26.111,9.3074,3.06445
380,26.1799,6.5774,2.41965
381,26.2488,6.039,2.75197
382,26.3177,7.2254,2.10122
383,26.3866,6.2515,2.14069
384,26.4555,7.1082,2.43916
385,26.5244,7.2417,2.06422
386,26.5933,5.5399,1.78484
387,26.6622,8.1929,1.97985
388,26.7311,9.4176,1.83572
389,26.8,12.5936,1.76521
390,26.8689,12.8949,1.46051
391,26.9377,11.5052,1.71181
392,27.0066,10.0128,2.07688
393,27.0755,7.8828,3.00411
394,27.1444,5.7006,1.82208
395,27.2133,5.0703,1.51783
