,position (um),Fat2 intensity,Abi intensity
0,0.0,29.4862,4.95879
1,0.0689,43.348,7.77189
2,0.1378,48.4296,9.23891
3,0.2067,35.6346,9.75928
4,0.2756,22.6518,8.0296
5,0.3445,19.2974,6.24836
6,0.4134,15.2705,4.99286
7,0.4823,12.3453,4.69276
8,0.5512,7.5201,3.52113
9,0.6201,5.8202,3.367
10,0.6889,4.9292,2.95336
11,0.7578,8.5153,1.86353
12,0.8267,9.1961,2.08323
13,0.8956,8.2937,2.39444
14,0.9645,7.4374,1.65576
15,1.0334,6.6453,2.37184
16,1.1023,7.8353,2.39773
17,1.1712,10.2477,3.19953
18,1.2401,11.4553,3.00593
19,1.309,11.4041,3.36954
20,1.3779,10.9888,3.05144
21,1.4468,7.7889,2.52362
22,1.5157,4.2351,2.54279
23,1.5846,3.5279,2.10633
24,1.6535,2.9738,1.55613
25,1.7224,3.5823,1.7004
26,1.7913,4.1532,1.39664
27,1.8602,5.8541,1.90104
28,1.929,7.9946,2.43995
29,1.9979,14.5253,3.07018
30,2.0668,18.8411,3.48757
31,2.1357,20.6693,3.65613
32,2.2046,18.5863,3.65751
33,2.2735,12.2493,4.66698
34,2.3424,8.965,4.69008
35,2.4113,8.6427,5.60116
36,2.4802,7.5682,5.79339
37,2.5491,5.3844,5.66705
38,2.618,5.7926,5.07023
39,2.6869,6.5279,3.85424
40,2.7558,5.7073,2.96336
41,2.8247,6.8947,3.4363
42,2.8936,6.6637,2.88617
43,2.9625,3.7022,2.08643
44,3.0314,3.756,1.87347
45,3.1003,5.1216,1.89913
46,3.1691,5.0293,2.23174
47,3.238,6.1335,3.03582
48,3.3069,8.0792,3.17426
49,3.3758,9.3244,4.41026
50,3.4447,11.0659,4.79488
51,3.5136,14.2196,4.73239
52,3.5825,14.5017,5.07723
53,3.6514,14.3043,5.64793
54,3.7203,20.0081,6.06859
55,3.7892,24.8764,5.28925
56,3.8581,24.1064,6.42626
57,3.927,11.447,5.49301
58,3.9959,5.7479,2.86643
59,4.0648,4.7656,2.77165
60,4.1337,4.1661,2.16417
61,4.2026,4.8028,1.976
62,4.2715,3.6843,1.43659
63,4.3404,2.1505,1.83859
64,4.4092,2.0604,1.8877
65,4.4781,3.0002,1.93581
66,4.547,2.1917,1.71474
67,4.6159,1.3172,2.05467
68,4.6848,2.8695,2.58139
69,4.7537,1.8798,2.50216
70,4.8226,2.5353,3.01681
71,4.8915,2.4364,2.03031
72,4.9604,4.649,2.53026
73,5.0293,5.0324,3.21374
74,5.0982,5.1711,3.51517
75,5.1671,8.6579,3.45452
76,5.236,12.7341,4.21388
77,5.3049,15.2169,4.02434
78,5.3738,18.7275,5.76101
79,5.4427,22.272,4.91606
80,5.5116,19.5793,4.85887
81,5.5805,15.2511,4.83631
82,5.6493,16.9198,5.18345
83,5.7182,23.4576,6.85904
84,5.7871,26.9842,6.29114
85,5.856,29.8068,6.09278
86,5.9249,31.6649,6.63832
87,5.9938,31.1427,5.93194
88,6.0627,32.8853,6.14341
89,6.1316,34.4813,5.20124
90,6.2005,35.6809,4.86268
91,6.2694,34.9925,5.5504
92,6.3383,32.6206,4.8783
93,6.4072,31.2517,5.25361
94,6.4761,28.6422,4.57883
95,6.545,22.8495,4.05244
96,6.6139,17.3185,4.07535
97,6.6828,16.8801,3.578
98,6.7517,16.3855,3.17739
99,6.8206,15.5365,2.46893
100,6.8895,14.7923,1.89903
101,6.9583,8.9862,1.45222
102,7.0272,5.5585,1.5833
103,7.0961,4.4113,1.80407
104,7.165,4.8199,1.8849
105,7.2339,3.1284,1.08522
106,7.3028,2.6539,1.23324
107,7.3717,2.0485,1.24868
108,7.4406,2.617,1.60313
109,7.5095,4.3302,2.02901
110,7.5784,6.7122,1.50375
111,7.6473,9.2103,1.85018
112,7.7162,9.5491,1.97661
113,7.7851,11.0206,2.11051
114,7.854,10.4638,2.71839
115,7.9229,9.2617,2.84911
116,7.9918,9.4283,3.8496
117,8.0607,8.9237,4.03442
118,8.1296,8.5734,3.70374
