,position (um),Fat2 intensity,Abi intensity
0,0.0,6.201,2.01593
1,0.0689,9.5534,2.72174
2,0.1378,11.0443,2.89132
3,0.2067,10.9832,3.06228
4,0.2756,7.1039,2.60541
5,0.3445,3.0808,2.12607
6,0.4134,3.0355,3.04613
7,0.4823,4.7707,2.5158
8,0.5512,6.6974,2.11551
9,0.6201,7.3771,1.83076
10,0.6889,4.9299,2.07045
11,0.7578,2.8518,2.00259
12,0.8267,1.6012,2.1219
13,0.8956,1.5088,1.51825
14,0.9645,2.2365,1.98152
15,1.0334,2.8215,1.90433
16,1.1023,5.0088,1.64817
17,1.1712,7.6877,1.79426
18,1.2401,14.2228,1.56921
19,1.309,24.5226,1.93161
20,1.3779,27.2067,3.08167
21,1.4468,23.9124,3.26082
22,1.5157,21.8101,2.23807
23,1.5846,14.6552,2.08763
24,1.6535,12.0438,2.31473
25,1.7224,7.9996,1.72054
26,1.7913,6.2792,1.27358
27,1.8602,5.2811,1.67384
28,1.929,3.411,1.82826
29,1.9979,2.9227,1.36812
30,2.0668,3.3541,1.14099
31,2.1357,5.1498,1.18956
32,2.2046,5.1888,1.25573
33,2.2735,4.2906,1.62397
34,2.3424,3.8227,1.29246
35,2.4113,5.3661,1.12748
36,2.4802,7.8247,1.74021
37,2.5491,10.0138,2.00112
38,2.618,12.2886,1.94672
39,2.6869,10.5102,2.29936
40,2.7558,11.0624,2.08331
41,2.8247,13.4779,2.17225
42,2.8936,14.9452,2.92663
43,2.9625,15.4529,2.34632
44,3.0314,11.4405,3.04652
45,3.1003,11.189,1.89746
46,3.1691,12.7303,2.0335
47,3.238,10.4923,2.28342
48,3.3069,10.4755,2.35237
49,3.3758,10.3671,1.8731
50,3.4447,8.7082,2.27831
51,3.5136,8.8791,2.85941
52,3.5825,9.7148,2.71754
53,3.6514,10.8905,2.81372
54,3.7203,9.1882,1.9266
55,3.7892,9.3293,1.85651
56,3.8581,9.1227,1.74754
57,3.927,5.8531,1.30211
58,3.9959,6.2421,1.5418
59,4.0648,7.6736,1.42982
60,4.1337,9.156,1.4862
61,4.2026,14.8572,2.59526
62,4.2715,23.732,3.9548
63,4.3404,25.1591,3.47432
