,position (um),Fat2 intensity,Abi intensity
0,0.0,86.988,8.929
1,0.0689,65.7375,8.173
2,0.1378,40.0138,6.764
3,0.2067,21.8438,4.8993
4,0.2756,13.3943,4.5709
5,0.3445,10.9602,3.5883
6,0.4134,11.45,2.7222
7,0.4823,11.7593,3.5844
8,0.5512,10.002,3.7895
9,0.6201,8.9902,4.6109
10,0.6889,8.3907,5.3859
11,0.7578,6.578,4.4996
12,0.8267,4.3607,3.4019
13,0.8956,2.4025,3.1997
14,0.9645,4.9669,2.5713
15,1.0334,4.4125,1.942
16,1.1023,3.765,1.9279
17,1.1712,3.5581,1.9416
18,1.2401,2.6372,1.5376
19,1.309,3.872,1.4593
20,1.3779,4.9647,0.9698
21,1.4468,3.3471,1.241
22,1.5157,4.063,1.1916
23,1.5846,3.0799,1.165
24,1.6535,3.5265,0.7827
25,1.7224,3.6572,0.9769
26,1.7913,3.4982,1.7408
27,1.8602,3.5442,1.9244
28,1.929,5.075,1.6881
29,1.9979,5.3723,1.6799
30,2.0668,4.6344,2.267
31,2.1357,5.6642,1.7055
32,2.2046,6.8148,1.2547
33,2.2735,6.7488,0.7297
34,2.3424,5.7684,0.851
35,2.4113,5.4242,0.739
36,2.4802,4.3335,0.8323
37,2.5491,3.9627,1.3827
38,2.618,5.7192,1.9495
39,2.6869,7.1878,1.9174
40,2.7558,6.7563,2.1947
41,2.8247,6.0626,1.5257
42,2.8936,6.8366,1.9206
43,2.9625,7.1146,2.3376
44,3.0314,7.9337,2.3952
45,3.1003,10.348,2.6439
46,3.1691,12.4786,3.4844
47,3.238,14.2922,4.8572
48,3.3069,16.0564,4.3198
49,3.3758,13.7083,2.9025
50,3.4447,10.7429,3.1567
51,3.5136,7.8232,3.8494
52,3.5825,6.9391,5.1014
53,3.6514,6.5557,3.5065
54,3.7203,8.0159,4.4409
55,3.7892,8.5185,3.457
56,3.8581,6.7745,4.0671
57,3.927,6.1007,4.5029
58,3.9959,4.7646,4.8963
59,4.0648,3.9341,4.0415
60,4.1337,4.4174,4.231
61,4.2026,6.1165,3.1212
62,4.2715,7.1198,2.0366
63,4.3404,5.2403,2.1465
64,4.4092,5.0102,2.4273
65,4.4781,3.7529,2.051
66,4.547,3.1078,1.1978
67,4.6159,3.5784,1.4596
68,4.6848,4.0412,1.5653
69,4.7537,3.5271,1.7554
70,4.8226,4.0655,2.4479
71,4.8915,3.0476,2.4917
72,4.9604,3.2472,3.0212
73,5.0293,2.6867,3.3013
74,5.0982,4.1727,2.6444
75,5.1671,4.7538,3.275
76,5.236,5.2769,3.0106
77,5.3049,3.506,3.7291
78,5.3738,3.2521,4.4717
79,5.4427,4.1541,5.0577
80,5.5116,5.5883,5.5591
81,5.5805,5.6944,3.7291
82,5.6493,6.7001,2.5653
83,5.7182,6.707,2.5566
84,5.7871,5.4228,2.8461
85,5.856,5.4137,2.7835
86,5.9249,4.5868,3.282
87,5.9938,4.7171,3.1059
88,6.0627,4.2981,3.0827
89,6.1316,3.5195,2.7298
90,6.2005,4.1266,2.0737
91,6.2694,4.229,2.3995
92,6.3383,2.9627,1.9569
93,6.4072,2.4162,2.1863
94,6.4761,1.6429,2.9631
95,6.545,1.4539,2.8768
96,6.6139,2.7996,2.2511
97,6.6828,3.8537,2.617
98,6.7517,3.4595,2.824
99,6.8206,5.8887,1.9912
100,6.8895,5.2892,2.2312
