Distance_(microns),Value
0.00000,1.24997
0.06889,0.47449
0.13779,2.71165
0.20668,2.17795
0.27558,0.38442
0.34447,1.05403
0.41337,2.80626
0.48226,3.51201
0.55116,5.31977
0.62005,2.97080
0.68894,5.35278
0.75784,4.49026
0.82673,4.04729
0.89563,3.77104
0.96452,1.84538
1.03342,0.55859
1.10231,1.02702
1.17121,1.00826
1.24010,0.98423
1.30900,1.00000
1.37789,1.19521
1.44678,0.59685
1.51568,0.11187
1.58457,0.83331
1.65347,0.16669
1.72236,0.00000
1.79126,0.83331
1.86015,0.16669
1.92905,0.00000
1.99794,0.00000
2.06683,0.83331
2.13573,1.78073
2.20462,0.42720
2.27352,0.66216
2.34241,0.59912
2.41131,0.45497
2.48020,0.62611
2.54910,1.66663
