Distance_(microns),Value
0.00000,1.7500
0.06889,1.4888
0.13779,2.3943
0.20668,4.7461
0.27558,3.5282
0.34447,5.5584
0.41337,10.2958
0.48226,11.3114
0.55116,17.9434
0.62005,22.4445
0.68894,27.3900
0.75784,33.6257
0.82673,35.1085
0.89563,47.2214
0.96452,46.5182
1.03342,30.3297
1.10231,16.5160
1.17121,10.7657
1.24010,14.4924
1.30900,12.4276
1.37789,3.5338
1.44678,2.7523
1.51568,3.5524
1.58457,4.9227
1.65347,1.8585
1.72236,0.3555
1.79126,2.3923
1.86015,4.9617
1.92905,2.7219
1.99794,0.3410
2.06683,1.5621
2.13573,0.7779
