Distance_(microns),Value
0.00000,1.00000
0.06889,1.03379
0.13779,0.71253
0.20668,0.16302
0.27558,0.91379
0.34447,1.25091
0.41337,2.05688
0.48226,2.39288
0.55116,1.98423
0.62005,1.88491
0.68894,3.05605
0.75784,1.87935
0.82673,2.78156
0.89563,0.31610
0.96452,0.70629
1.03342,0.32155
1.10231,2.19276
1.17121,3.12809
1.24010,0.67014
1.30900,0.57253
1.37789,0.17093
1.44678,0.19391
1.51568,0.00000
1.58457,0.00000
1.65347,0.00763
1.72236,0.50902
1.79126,0.60969
1.86015,0.44639
1.92905,0.20283
1.99794,0.00000
