Distance_(microns),Value
0.00000,0.08334
0.06889,0.00000
0.13779,0.12277
0.20668,0.30499
0.27558,0.53777
0.34447,1.59719
0.41337,1.05499
0.48226,1.25053
0.55116,2.19998
0.62005,6.31500
0.68894,7.72225
0.75784,7.69885
0.82673,8.92658
0.89563,7.44774
0.96452,5.93113
1.03342,2.79169
1.10231,2.14781
1.17121,1.04555
1.24010,2.58998
1.30900,0.54439
1.37789,1.50002
1.44678,1.08833
1.51568,1.16613
1.58457,1.72725
1.65347,1.23000
1.72236,1.00000
1.79126,1.60172
1.86015,2.80003
1.92905,2.61779
1.99794,0.95720
2.06683,0.79166
2.13573,0.71223
2.20462,0.05663
2.27352,0.29669
2.34241,0.32723
2.41131,0.23612
2.48020,0.95332
2.54910,0.81775
2.61799,0.58773
2.68689,0.07835
2.75578,0.27780
