Distance_(microns),Value
0.00000,10.2500
0.06889,10.2244
0.13779,10.9060
0.20668,12.9712
0.27558,16.7051
0.34447,17.0502
0.41337,17.3077
0.48226,19.3040
0.55116,16.6966
0.62005,17.6779
0.68894,19.9573
0.75784,27.5598
0.82673,37.7692
0.89563,53.1319
0.96452,58.5043
1.03342,67.9663
1.10231,81.9274
1.17121,81.1608
1.24010,69.8462
1.30900,71.4204
1.37789,69.6218
1.44678,69.0817
1.51568,61.0256
1.58457,59.3595
1.65347,55.9423
1.72236,51.9402
1.79126,49.4444
1.86015,48.4183
1.92905,40.0662
1.99794,27.8381
2.06683,28.1538
2.13573,19.0614
2.20462,14.0107
2.27352,10.6538
2.34241,8.8034
2.41131,7.4509
2.48020,10.1538
2.54910,11.0043
2.61799,8.1111
2.68689,7.1875
